"hour";"7501";"7502";"7503";"7504";"7505";"7506";"7507";"7508";"7509";"7510";"7511";"7512";"7513";"7514";"7701";"7702";"7703";"7704";"7705";"7706";"7707";"7708";"7709";"7710";"7711";"7712";"7713";"7714";"7715";"7716";"7801";"7802";"7803";"7804";"7805";"7806";"7807";"7808";"7809";"7810";"7811";"7812";"7813";"7814";"7815";"7816";"9101";"9102";"9103";"9104";"9105";"9106";"9107";"9108";"9109";"9110";"9111";"9112";"9113";"9114";"9201";"9202";"9203";"9204";"9205";"9206";"9207";"9208";"9209";"9210";"9211";"9212";"9302";"9303";"9304";"9305";"9306";"9307";"9308";"9309";"9310";"9311";"9312";"9402";"9403";"9404";"9405";"9406";"9407";"9408";"9409";"9410";"9411";"9412";"9413";"9414";"9501";"9502";"9503";"9504";"9505";"9506";"9507";"9508";"9509";"9510";"9511";"9512";"9513"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786";"87233.8071550786"
"4am";"22633.321";"24464.789";"21888.003";"24173.974";"37196.291";"35299.550";"33921.835";"31380.379";"39017.533";"19536.752";"21194.667";"32612.609";"35468.119";"34836.276";"30591.667";"23883.188";"22290.634";"12156.247";"12967.061";"10384.624";" 9411.067";"23718.433";"15113.488";"12662.113";" 8278.857";"11810.949";" 5283.783";"19118.129";" 5229.751";"17035.863";"17543.873";"19871.365";"26870.440";"13677.301";"22575.187";"21193.789";"11754.846";"14847.043";"18920.579";" 6850.890";"25028.516";"31838.730";"11133.822";" 7624.457";"11121.302";"30654.477";"10448.767";"10918.953";"15931.281";"13240.815";"18938.737";"23721.593";"28028.323";"13637.874";"16286.060";"10606.575";"19834.466";"16555.701";"19626.343";"14472.868";"27678.963";"23105.069";"35316.880";"19948.499";"28738.561";"26684.573";"24084.553";"24680.025";"34527.399";"34394.839";"11763.380";"17834.921";"12432.458";"18548.104";"21870.287";"14119.316";"24248.241";"15545.507";"12615.396";"16544.211";"16918.586";"10748.287";"20311.704";"17235.406";"32804.306";"15280.702";"16435.256";"13577.069";"32317.155";"25225.409";"38764.887";" 9926.764";" 5370.856";" 4881.567";" 9771.442";" 9914.692";"18667.030";"13289.350";"10516.917";"18037.535";"14942.364";"10566.382";" 2887.585";"19409.594";"15222.099";"21434.721";"28951.816";"18233.735";"13539.222"
"5am";"22881.778";"24696.070";"21888.003";"24173.974";"36913.809";"35395.932";"32651.349";"31803.494";"39140.539";"19909.062";"21667.890";"33272.373";"36002.963";"34417.864";"27151.846";"24006.517";"23429.294";"12421.558";"12496.016";" 9941.722";" 9105.632";"23142.467";"15332.605";"12662.113";" 9401.039";"11810.949";" 5219.516";"18823.733";" 5103.980";"16240.763";"16824.683";"19871.365";"27589.630";"14231.406";"21538.314";"21406.665";"11116.550";"14847.043";"18190.469";" 6780.437";"25028.516";"31248.655";"11863.932";" 7624.457";"10722.827";"28548.550";"10448.767";"10642.727";"15549.805";"13058.898";"18667.597";"23084.874";"28028.323";"13291.105";"16286.060";"10885.544";"20623.823";"15767.074";"19626.343";"14472.868";"27945.845";"22329.605";"35316.880";"19948.499";"28503.359";"26985.966";"24084.553";"24520.088";"34734.865";"34394.839";"11970.395";"17834.921";"11941.100";"18548.104";"22446.192";"14158.528";"22930.129";"15068.907";"12242.825";"15775.675";"16918.586";"10306.896";"20242.851";"17002.486";"32804.306";"15280.702";"16014.318";"13340.592";"31730.591";"24365.863";"39053.164";" 9719.018";" 5764.444";" 4881.567";" 9771.442";" 9914.692";"18667.030";"13179.703";"10339.123";"17379.450";"15352.794";"10566.382";" 2887.585";"19409.594";"14825.165";"21434.721";"29134.359";"17698.891";"13539.222"
"6am";"23013.739";"23836.090";"21689.570";"25634.220";"36378.550";"38089.868";"33662.377";"32784.016";"38693.778";"20646.299";"21334.614";"32876.839";"33955.521";"38287.432";"25783.204";"22455.837";"21133.101";"11545.383";"11045.681";" 9119.197";" 8282.564";"21666.089";"12374.967";"12012.855";" 9013.549";"11308.200";" 4766.685";"17521.839";" 4520.354";"15256.905";"15148.334";"17689.843";"26316.263";"13251.580";"20663.842";"19793.944";"10552.429";"12747.394";"17499.642";" 6301.320";"23736.232";"31035.104";"11257.576";" 7322.632";" 9213.878";"28164.419";" 9777.812";"11270.557";"13939.810";"11806.464";"19172.815";"20946.564";"26599.879";"12697.357";"15785.777";" 9084.783";"19027.265";"13869.273";"19392.222";"13909.479";"29466.373";"22022.264";"35121.886";"21605.859";"28535.092";"27287.457";"23706.979";"24812.748";"34179.568";"33339.985";"11953.466";"18786.785";"11672.198";"18234.045";"22083.222";"13705.603";"22060.001";"13769.580";"11484.016";"14310.980";"14210.049";"10675.874";"20509.472";"17056.376";"33309.105";"15454.097";"16030.182";"11747.268";"29812.727";"23032.618";"37543.576";" 9564.849";" 5184.810";" 4815.000";" 9519.928";" 8956.499";"17355.192";"12003.281";" 9223.582";"16214.293";"15317.722";"10790.911";" 2768.869";"19150.778";"12776.565";"19900.580";"27592.413";"15951.949";"12787.010"
"7am";"27863.194";"30345.909";"27082.426";"24223.317";"34393.671";"36880.988";"31002.501";"32522.647";"41885.470";"21309.376";"25620.166";"31542.302";"33582.490";"31427.797";"22697.781";"23586.797";"18477.313";"10260.649";" 8592.361";" 8142.085";" 7672.503";"16842.628";" 9373.780";"10548.242";"10365.758";"10859.193";" 3844.632";"14901.363";" 4216.484";"12665.574";"12930.436";"15190.510";"26505.401";"11830.614";"17407.659";"17697.042";" 9673.026";" 9216.877";"16029.320";" 4915.041";"20091.092";"33825.405";"10053.649";" 5762.788";" 6599.615";"29614.359";" 9403.948";" 9551.223";"11840.189";" 9844.343";"15511.181";"20997.221";"22702.099";" 9799.852";"14984.590";" 7905.656";"16234.158";" 9545.019";"21327.337";"13968.839";"26411.908";"18997.236";"33830.702";"22222.754";"26965.639";"26257.604";"19719.993";"22440.677";"30096.110";"31062.766";"11070.076";"16529.651";"10916.992";"19116.813";"22749.156";" 8570.772";"16632.209";"11570.197";"10631.058";"14633.986";"13390.829";" 9582.569";"23656.390";"15352.372";"29332.553";"12584.534";"14059.226";"11146.156";"28554.591";"20043.691";"37319.574";" 7749.273";" 4302.994";" 3634.173";" 9468.551";" 7230.506";"15523.610";"11658.625";" 7830.415";"14123.085";"14181.628";" 6313.976";" 2161.400";"14415.799";" 8504.084";"18155.348";"22261.302";"11026.202";"10302.786"
"8am";"41128.085";"39262.400";"44103.889";"25182.268";"32364.076";"37186.409";"33718.096";"26755.264";"39811.718";"24052.530";"29162.816";"26238.503";"29314.223";"26336.263";"24000.325";"31278.648";"19616.131";"11837.322";" 8073.357";" 8048.930";" 8520.281";"13597.461";" 9241.045";" 8358.140";"11002.738";"10892.939";" 3630.102";"13909.024";" 4457.177";"12969.643";"10735.556";"13252.744";"24533.483";" 9714.430";"15434.557";"17654.944";" 9925.144";" 6766.034";"15542.544";" 3958.641";"17559.928";"36751.253";" 8843.035";" 4208.110";" 6670.804";"29862.272";"13482.218";" 9959.440";"10950.724";" 7438.016";"14722.236";"18107.289";"18009.911";" 9365.405";"11367.276";" 8154.428";"17381.551";" 8630.562";"24370.293";"14957.508";"23304.109";"13759.050";"35989.746";"30663.962";"38016.456";"27294.034";"15805.685";"19767.044";"31542.580";"28758.216";"10168.208";"14815.539";" 7436.883";"19112.974";"26099.310";" 6732.845";"14099.538";"10017.339";" 9135.155";"16572.466";"14688.783";" 9371.288";"27962.340";"14917.421";"29683.913";"10901.315";"13983.652";"14362.765";"24665.148";"17587.776";"35117.620";" 7127.347";" 4466.846";" 2989.415";" 7221.556";" 7163.902";"16174.451";"13601.522";" 7391.438";"10308.285";"14794.371";" 6142.357";" 3339.214";"11877.685";" 6129.910";"16101.767";"17022.439";"11311.508";" 9202.535"
"9am";"54510.895";"50825.245";"63647.082";"26673.597";"33823.819";"36707.161";"39482.672";"29430.937";"43679.457";"30854.984";"36737.507";"27520.739";"30298.026";"24998.142";"24488.813";"35846.282";"20974.008";"12414.834";" 7591.227";" 7161.492";" 9002.149";"14776.494";" 9289.050";" 7965.877";"11577.392";"11888.623";" 3516.557";"14743.886";" 4334.912";"13519.375";"10346.278";"11295.829";"25586.894";" 9306.080";"17302.806";"18863.681";" 9807.146";" 6203.152";"14935.901";" 4485.904";"17547.317";"44088.702";" 7533.172";" 4076.081";" 5971.658";"33582.357";"16891.944";"10874.418";"10437.685";" 8000.073";"16713.439";"15751.480";"17828.022";"11303.972";"12684.572";" 7681.108";"17769.943";" 8871.829";"28347.288";"15477.174";"18858.046";"13507.844";"42390.063";"41612.801";"49606.567";"30049.952";"20065.688";"21713.422";"34480.878";"36206.849";"11724.850";"13935.127";" 7026.963";"19403.356";"28349.565";" 6915.045";"13975.492";" 9537.930";" 9254.945";"16023.480";"13208.680";"10912.817";"36920.100";"15789.655";"29145.676";"10777.026";"13401.411";"16218.827";"27429.622";"18550.843";"31902.947";" 7122.862";" 4441.225";" 2879.926";" 6686.850";" 6107.561";"17746.001";"16330.753";" 8310.528";" 9624.978";"14288.683";" 6944.220";" 4417.045";"14157.179";" 5436.114";"14959.679";"16575.884";"11060.462";" 8963.037"
"10am";"60304.239";"53931.446";"70006.680";"26345.736";"35065.220";"33830.047";"42116.213";"27847.192";"48019.625";"33834.002";"38116.609";"28241.388";"27726.395";"25851.407";"25481.347";"37066.126";"23282.729";"11876.533";" 8287.446";" 7110.283";" 7986.120";"14807.697";" 9622.373";" 8231.016";"10680.001";"12595.379";" 3171.202";"15284.717";" 4120.394";"14051.171";"10346.278";" 9961.542";"25260.534";" 9306.080";"16888.864";"18212.157";" 9687.472";" 6436.406";"15685.744";" 4506.502";"16850.484";"48507.762";" 7807.475";" 3403.629";" 6732.279";"33655.086";"16835.372";" 9322.381";"10192.309";" 7594.419";"16185.929";"16490.017";"17587.402";"10273.368";"13014.287";" 7524.433";"19220.155";" 9142.830";"28565.783";"15386.027";"20946.469";"14741.435";"41077.081";"40691.685";"53929.074";"32757.148";"17604.681";"21141.776";"34531.561";"36436.388";"11873.633";"13635.772";" 7567.308";"18596.137";"27295.828";" 6818.005";"14470.046";"10051.583";"10602.537";"12783.178";"14659.656";"10037.673";"37006.805";"16727.293";"26941.988";"10645.429";"13238.284";"16484.504";"27339.978";"17576.741";"30713.775";" 6449.797";" 5162.166";" 3001.663";" 7137.168";" 6306.070";"17260.987";"16085.660";" 8490.974";" 9323.308";"15177.608";" 6984.679";" 3508.044";"13757.583";" 7002.155";"13775.160";"16714.599";"11266.515";" 8577.086"
