"district","hour","sex1","sex2"
"001","4am",4085.161,3964.884
"002","4am",2299.66,2950.758
"003","4am",3128.48,3319.073
"004","4am",2980.212,3019.354
"005","4am",3728.06,3887.678
"006","4am",3107.468,3897.219
"007","4am",1609.992,1995.885
"008","4am",3544.812,5372.899
"009","4am",4333.847,4522.636
"010","4am",4304.793,4789.24
"011","4am",2911.178,3144.285
"012","4am",4666.531,4240.615
"013","4am",3290.898,4053.945
"014","4am",2193.738,2793.001
"015","4am",2143.593,3244.113
"016","4am",2097.279,2231.612
"017","4am",3668.052,4954.396
"018","4am",3287.042,3870.043
"019","4am",2784.054,2595.082
"020","4am",4221.856,4012.015
"021","4am",3699.048,5159.073
"022","4am",1073.236,1035.18
"023","4am",1581.841,1748.632
"024","4am",3120.708,4299.572
"025","4am",4159.919,3657.322
"026","4am",3254.173,3515.124
"027","4am",1674.04,2209.741
"028","4am",3668.704,3224.516
"029","4am",3302.375,3914.838
"030","4am",1904.62,1957.698
"031","4am",3466.776,4523.603
"032","4am",2276.351,2669.417
"033","4am",3024.654,4517.203
"034","4am",2384.144,2315.686
"035","4am",2593.544,2399.785
"036","4am",4042.543,4115.689
"037","4am",3014.085,4174.134
"038","4am",2265.696,1987.419
"039","4am",3143.835,4453.612
"040","4am",4169.322,4786.718
"041","4am",3556.094,3070.968
"001","5am",4145.537,3964.884
"002","5am",2267.293,3004.883
"003","5am",3152.105,3319.073
"004","5am",2762.619,2961.744
"005","5am",3571.112,3932.295
"006","5am",3045.914,3921.447
"007","5am",1516.08,1971.658
"008","5am",3234.606,5318.775
"009","5am",4789.118,4445.263
"010","5am",4074.595,4834.454
"011","5am",2933.154,3162.864
"012","5am",5103.951,4240.615
"013","5am",3442.463,4037.903
"014","5am",2103.034,2759.649
"015","5am",2088.163,3197.41
"016","5am",2064.131,2245.356
"017","5am",3768.652,4984.783
"018","5am",4067.744,3866.62
"019","5am",2682.821,2595.082
"020","5am",4070.813,4012.015
"021","5am",3658.609,5159.073
"022","5am",1074.302,1035.18
"023","5am",1508.3,1668.36
"024","5am",2985.483,4224.091
"025","5am",3855.837,3657.322
"026","5am",3099.283,3515.124
"027","5am",1563.509,2209.741
"028","5am",3432.004,3172.709
"029","5am",3627.533,3914.838
"030","5am",1740.126,1933.345
"031","5am",3609.101,4523.603
"032","5am",2318.522,2669.417
"033","5am",2967.844,4460.394
"034","5am",2316.824,2315.686
"035","5am",2270.258,2335.162
"036","5am",3974.521,4153.567
"037","5am",3045.828,4135.63
"038","5am",2125.912,1911.796
"039","5am",3011.586,4436.799
"040","5am",3884.522,4745.845
"041","5am",3412.334,3110.981
"001","6am",3916.1752,4023.049
"002","6am",2149.3611,2898.457
"003","6am",3121.6584,3297.309
"004","6am",2740.386,2845.934
"005","6am",3455.3563,3936.496
"006","6am",2683.9393,3787.903
"007","6am",1432.8848,1947.43
"008","6am",3207.9765,5397.409
"009","6am",4589.6496,4441.821
"010","6am",3925.6594,4704.606
"011","6am",2733.3317,3146.571
"012","6am",5062.4076,4053.263
"013","6am",3250.771,4082.703
"014","6am",1997.1244,2631.746
"015","6am",1913.6208,3004.113
"016","6am",1875.9267,2254.752
"017","6am",3594.0598,4675.975
"018","6am",4141.8348,3723.593
"019","6am",2756.1086,2595.082
"020","6am",3904.6773,3984.971
"021","6am",3344.3042,5101.618
"022","6am",992.3703,1003.439
"023","6am",1532.5914,1691.412
"024","6am",2589.1064,4000.416
"025","6am",3561.3984,3423.908
"026","6am",2808.0781,3461.541
"027","6am",1228.2336,2096.925
"028","6am",3073.3775,3090.973
"029","6am",3422.1715,3756.235
"030","6am",1868.6798,1847.323
"031","6am",3725.1866,4420.936
"032","6am",2352.8254,2545.339
"033","6am",2896.2015,4387.021
"034","6am",2102.9688,2148.216
"035","6am",2203.9151,2328.931
"036","6am",3791.0878,3773.08
"037","6am",2912.0217,4200.992
"038","6am",1995.3278,1834.452
"039","6am",2704.1897,4379.056
"040","6am",3354.5893,4801.436
"041","6am",3067.6357,3030.457
"001","7am",4502.875,4592.2988
"002","7am",3842.3917,3940.0212
"003","7am",3000.4019,2927.8042
"004","7am",3697.2463,2940.7781
"005","7am",3329.2335,4451.0502
"006","7am",2135.9045,3826.2361
"007","7am",1091.9915,2098.4534
"008","7am",2405.6682,4517.2381
"009","7am",4207.6848,4465.4787
"010","7am",3714.7573,4716.9417
"011","7am",3395.4377,2916.3439
"012","7am",5078.758,3914.0317
"013","7am",3317.5108,3986.7508
"014","7am",1738.6323,2505.3137
"015","7am",2051.2571,2568.1567
"016","7am",1593.7528,2053.2723
"017","7am",3240.3672,4468.4146
"018","7am",3911.5741,3234.1913
"019","7am",1855.0683,2091.0915
"020","7am",2632.4034,3491.1443
"021","7am",3723.6725,5673.1323
"022","7am",777.7977,941.2813
"023","7am",1381.6507,1842.2395
"024","7am",2223.2295,3882.4843
"025","7am",3029.702,3082.1853
"026","7am",2264.6721,3116.3465
"027","7am",945.5017,1843.5011
"028","7am",2286.1436,2586.9446
"029","7am",3300.5637,3577.0349
"030","7am",1540.9444,1732.747
"031","7am",4131.3078,4342.7619
"032","7am",2142.7495,2342.9334
"033","7am",2348.3738,3934.9326
"034","7am",1579.6987,1833.8206
"035","7am",1826.2541,2113.7265
"036","7am",3710.3923,3664.6627
"037","7am",3086.2774,4264.8815
"038","7am",2046.5398,1797.5696
"039","7am",2308.2283,4045.0414
"040","7am",2945.0962,4533.7054
"041","7am",2539.4521,2645.2645
"001","8am",5437.3824,6307.2766
"002","8am",3732.0076,4467.0959
"003","8am",2760.8378,2808.1604
"004","8am",3684.0105,2667.6645
"005","8am",3462.763,4934.761
"006","8am",2547.3199,3401.4384
"007","8am",1043.8641,2271.7528
"008","8am",2279.8228,4471.9137
"009","8am",3903.4061,4270.9019
"010","8am",3825.5949,4622.8296
"011","8am",4070.9086,3323.0397
"012","8am",4778.8734,3534.8928
"013","8am",4012.5398,4417.7625
"014","8am",1699.2013,2544.7351
"015","8am",1941.201,2149.7865
"016","8am",1537.8477,2124.1767
"017","8am",3248.3227,4225.2576
"018","8am",3942.6575,2973.4103
"019","8am",1923.8511,1379.8539
"020","8am",2159.1899,3071.5058
"021","8am",3659.368,5743.2749
"022","8am",642.6506,847.0388
"023","8am",1647.3409,2111.8271
"024","8am",2377.3019,3762.595
"025","8am",2538.0797,2922.1256
"026","8am",2084.8199,2905.9731
"027","8am",832.3869,1651.7718
"028","8am",1970.5419,2497.1182
"029","8am",3330.6705,3518.9219
"030","8am",1382.3982,1514.1573
"031","8am",4132.2221,4218.2698
"032","8am",2289.306,2477.3773
"033","8am",1797.5014,3668.9487
"034","8am",1375.0903,1617.331
"035","8am",1549.4513,1846.6479
"036","8am",3338.5996,3544.6528
"037","8am",3319.4994,4704.9809
"038","8am",2095.7659,1596.338
"039","8am",2091.7306,4045.4344
"040","8am",3033.8428,4383.0562
"041","8am",2350.0792,2214.8026
"001","9am",5761.4038,7281.5851
"002","9am",3903.9851,4793.8963
"003","9am",2964.4779,2746.9795
"004","9am",3579.1593,2552.2983
"005","9am",3312.6257,4869.4225
"006","9am",2420.5172,3757.7404
"007","9am",958.5875,2028.2333
"008","9am",2170.3284,4437.2104
"009","9am",3635.2898,4081.2715
"010","9am",3844.0493,4850.5385
"011","9am",4131.4628,3703.0659
"012","9am",4671.2346,3418.6436
"013","9am",4630.6134,4686.7775
"014","9am",1462.7678,2343.3762
"015","9am",1726.7466,2107.0154
"016","9am",1594.0113,2234.8999
"017","9am",2889.5082,3935.546
"018","9am",3532.149,2660.2856
"019","9am",1957.5493,1375.7636
"020","9am",2382.5825,2953.0026
"021","9am",4153.1604,6533.8268
"022","9am",644.9794,803.2116
"023","9am",1544.4778,1919.7795
"024","9am",2213.8669,3441.4565
"025","9am",2559.8029,3007.7453
"026","9am",1860.4991,2637.4955
"027","9am",801.9401,1456.9224
"028","9am",2008.4139,2143.2383
"029","9am",3080.3029,3489.5353
"030","9am",1376.86,1494.3717
"031","9am",3884.0909,4164.4394
"032","9am",2499.1172,2332.7798
"033","9am",1708.5328,3506.8107
"034","9am",1324.2851,1625.4466
"035","9am",1441.6679,1628.4338
"036","9am",3047.6693,3501.5272
"037","9am",3141.3235,4872.0436
"038","9am",1941.2744,1557.975
"039","9am",2188.1058,3942.8686
"040","9am",3079.3961,4337.1018
"041","9am",2206.1947,2182.3542
"001","10am",5998.1118,7271.024
"002","10am",4136.3574,4469.9923
"003","10am",2828.0301,2722.4651
"004","10am",3435.8402,2549.9313
"005","10am",2943.4412,4952.0862
"006","10am",2404.5885,3761.4044
"007","10am",983.5215,2086.1999
"008","10am",2186.8502,4669.8049
"009","10am",3637.7446,3903.5965
