"district","hour","act1","act2","act3","act4","act5"
"001","4am",8008.175,0,0,0,41.86944
"002","4am",5250.419,0,0,0,0
"003","4am",6278.351,169.20269,0,0,0
"004","4am",5978.445,21.12062,0,0,0
"005","4am",7047.309,114.53682,37.4,0,416.49217
"006","4am",6952.817,51.8703,0,0,0
"007","4am",3515.949,44.96392,0,0,0
"008","4am",8831.257,0,0,0,86.45495
"009","4am",8565.915,221.16623,0,69.40165,0
"010","4am",8986.823,107.2099,0,0,0
"011","4am",6004.635,50.82898,0,0,0
"012","4am",8659.33,247.81663,0,0,0
"013","4am",7168.919,175.92391,0,0,0
"014","4am",4986.738,0,0,0,0
"015","4am",5351.891,35.81515,0,0,0
"016","4am",4279.956,0,0,0,48.93511
"017","4am",8517.154,105.29336,0,0,0
"018","4am",6548.128,552.92312,0,0,56.03397
"019","4am",5224.208,154.92794,0,0,0
"020","4am",8233.871,0,0,0,0
"021","4am",8741.599,93.26029,0,0,23.26149
"022","4am",2108.417,0,0,0,0
"023","4am",3330.473,0,0,0,0
"024","4am",7387.462,32.81751,0,0,0
"025","4am",7716.68,0,0,0,100.56148
"026","4am",6769.297,0,0,0,0
"027","4am",3864.912,18.86981,0,0,0
"028","4am",6799.148,94.0716,0,0,0
"029","4am",7011.141,206.07212,0,0,0
"030","4am",3835.155,0,0,0,27.16405
"031","4am",7767.473,209.92494,0,0,12.98083
"032","4am",4840.481,105.28733,0,0,0
"033","4am",7541.857,0,0,0,0
"034","4am",4699.829,0,0,0,0
"035","4am",4957.679,35.64953,0,0,0
"036","4am",8108.35,49.88179,0,0,0
"037","4am",7188.219,0,0,0,0
"038","4am",4066.336,154.48631,0,32.29292,0
"039","4am",7597.446,0,0,0,0
"040","4am",8814.364,141.67618,0,0,0
"041","4am",6592.805,0,0,34.25628,0
"001","5am",8008.175,60.37656,0,0,41.86944
"002","5am",5218.052,54.12449,0,0,0
"003","5am",6225.225,245.95382,0,0,0
"004","5am",5703.243,21.12062,0,0,0
"005","5am",6784.909,264.60633,37.4,0,416.49217
"006","5am",6891.263,76.09766,0,0,0
"007","5am",3397.81,44.96392,0,0,0
"008","5am",8466.926,0,0,0,86.45495
"009","5am",8282.277,882.70245,0,69.40165,0
"010","5am",8638.551,270.49735,0,0,0
"011","5am",5928.291,167.72757,0,0,0
"012","5am",8286.872,966.92351,90.77168,0,0
"013","5am",6880.026,600.33999,0,0,0
"014","5am",4830.941,31.74262,0,0,0
"015","5am",5183.459,102.11378,0,0,0
"016","5am",4169.579,45.486,0,0,48.93511
"017","5am",8517.154,236.28081,0,0,0
"018","5am",6376.359,1501.97114,0,0,56.03397
