"district","hour","resarea1","resarea2","resarea3"
"001","4am",0,141.9727,7908.0719
"002","4am",0,0,5250.4187
"003","4am",0,169.20269,6278.3511
"004","4am",0,21.12062,5978.4452
"005","4am",89.80625,344.45173,7181.4796
"006","4am",0,7004.68777,0
"007","4am",0,3605.87728,0
"008","4am",0,8917.71169,0
"009","4am",0,8747.70479,108.778
"010","4am",0,8986.8228,107.2099
"011","4am",0,6055.46362,0
"012","4am",56.72445,8850.42237,0
"013","4am",55.84692,7288.99562,0
"014","4am",0,4986.73844,0
"015","4am",0,5387.70635,0
"016","4am",0,4328.89149,0
"017","4am",0,8622.44745,0
"018","4am",0,7157.08484,0
"019","4am",5224.20768,154.92794,0
"020","4am",8233.87073,0,0
"021","4am",0,8858.12082,0
"022","4am",0,2108.41664,0
"023","4am",0,3330.47257,0
"024","4am",0,7420.2798,0
"025","4am",0,7716.67964,100.5615
"026","4am",0,6769.29671,0
"027","4am",0,3883.78168,0
"028","4am",6799.14838,94.0716,0
"029","4am",0,7217.21316,0
"030","4am",0,3862.31873,0
"031","4am",12.98083,7977.39805,0
"032","4am",67.31907,4878.44922,0
"033","4am",0,7541.85702,0
"034","4am",4699.82919,0,0
"035","4am",0,4993.3287,0
"036","4am",0,8158.23191,0
"037","4am",0,7188.21931,0
"038","4am",4146.01967,107.09583,0
"039","4am",0,7597.44608,0
"040","4am",0,8956.04066,0
"041","4am",6627.06162,0,0
"001","5am",0,202.34926,7908.07194
"002","5am",0,54.12449,5218.05175
"003","5am",76.75113,169.20269,6225.2247
"004","5am",0,21.12062,5703.24253
"005","5am",89.80625,436.91091,6976.69076
"006","5am",0,6967.36031,0
"007","5am",0,3487.73785,0
"008","5am",0,8553.38075,0
"009","5am",64.00561,8896.4827,273.89305
"010","5am",0,8801.83893,107.2099
"011","5am",0,6096.01808,0
"012","5am",113.4489,9138.61521,92.50286
"013","5am",55.84692,7424.51911,0
"014","5am",0,4862.68346,0
"015","5am",0,5285.5732,0
"016","5am",0,4309.48659,0
"017","5am",0,8753.4349,0
"018","5am",97.23479,7617.9678,219.16166
"019","5am",5122.97519,154.92794,0
"020","5am",8082.82804,0,0
"021","5am",0,8817.68228,0
"022","5am",0,2109.48234,0
"023","5am",0,3176.66005,0
"024","5am",0,7209.57402,0
"025","5am",0,7412.59769,100.56148
"026","5am",0,6614.40697,0
"027","5am",0,3773.25063,0
"028","5am",6510.6417,94.0716,0
"029","5am",39.88202,7502.4892,0
"030","5am",0,3673.47147,0
"031","5am",47.99982,8084.70434,0
"032","5am",67.31907,4920.62038,0
"033","5am",0,7428.23772,0
"034","5am",4632.51012,0,0
"035","5am",0,4605.42015,0
"036","5am",0,8128.08793,0
"037","5am",0,7181.45721,0
"038","5am",3873.80226,163.90548,0
"039","5am",28.40211,7419.98258,0
"040","5am",0,8630.36738,0
"041","5am",6483.30178,40.01342,0
"001","6am",0,433.18164,7506.04244
"002","6am",0,120.50564,4927.31259
"003","6am",184.40815,270.4357,5964.12318
"004","6am",92.42236,21.12062,5472.77715
"005","6am",89.80625,610.64953,6691.39687
"006","6am",0,6471.84214,0
"007","6am",0,3380.31499,0
"008","6am",0,8483.25836,122.1271
"009","6am",64.00561,8693.57209,273.89305
"010","6am",0,8490.8171,139.44802
"011","6am",39.88202,5840.02107,0
"012","6am",149.75834,8815.79856,150.11319
"013","6am",75.54079,7199.85663,58.07655
"014","6am",0,4628.8708,0
"015","6am",0,4917.73414,0
"016","6am",0,4130.67831,0
"017","6am",0,8270.03496,0
"018","6am",97.23479,7549.03163,219.16166
"019","6am",5090.6428,260.54781,0
"020","6am",7733.07301,156.57581,0
"021","6am",0,8445.92257,0
"022","6am",0,1995.80896,0
"023","6am",0,3224.00362,0
"024","6am",0,6589.52239,0
"025","6am",0,6884.74463,100.56148
"026","6am",30.1107,6239.50826,0
"027","6am",0,3325.15898,0
"028","6am",6164.35014,0,0
"029","6am",39.88202,7138.52413,0
"030","6am",0,3716.00247,0
"031","6am",126.92407,8019.1985,0
"032","6am",131.526,4766.63832,0
"033","6am",0,7283.22291,0
"034","6am",4251.18453,0,0
"035","6am",0,4532.84582,0
"036","6am",0,7564.16762,0
"037","6am",0,7113.0136,0
"038","6am",3603.93614,225.8434,0
"039","6am",77.14328,7006.1024,0
"040","6am",45.22326,8110.80217,0
"041","6am",5894.26076,203.83228,0
"001","7am",191.02017,1858.628,7045.52553
"002","7am",716.34402,2719.7067,4346.3622
"003","7am",384.78935,554.5059,4988.91092
"004","7am",532.02975,1497.494,4608.50068
"005","7am",173.83126,1698.692,5907.76045
"006","7am",0,5922.9085,39.23212
"007","7am",0,3152.6135,37.83134
"008","7am",32.33239,6768.4468,122.1271
"009","7am",282.35232,7944.123,446.68822
"010","7am",53.76129,7915.9543,461.98342
"011","7am",386.53655,5404.7183,520.52676
"012","7am",475.58933,8266.0353,251.16505
"013","7am",148.03826,7004.2255,151.99789
"014","7am",0,4243.946,0
"015","7am",35.01899,4584.3948,0
"016","7am",0,3647.0251,0
"017","7am",0,7618.1611,90.62072
"018","7am",117.48996,6771.2824,256.993
"019","7am",3685.61201,260.5478,0
"020","7am",5748.93414,344.7342,29.87933
"021","7am",160.09338,9120.1955,116.51596
"022","7am",16.15166,1652.6466,50.28074
"023","7am",101.96978,3092.0381,29.88228
"024","7am",76.75113,6028.9627,0
"025","7am",146.58869,5864.7372,100.56148
"026","7am",30.1107,5350.9078,0
"027","7am",0,2789.0028,0
"028","7am",4740.80109,132.2872,0
"029","7am",246.05308,6631.5456,0
"030","7am",0,3273.6913,0
"031","7am",390.3119,8044.0467,39.71111
"032","7am",260.74576,4169.2634,55.67381
"033","7am",0,6283.3064,0
"034","7am",3279.90969,133.6096,0
"035","7am",0,3939.9806,0
"036","7am",0,7375.055,0
"037","7am",116.06024,7197.4864,37.61232
"038","7am",3169.99069,674.1187,0
"039","7am",129.71876,6085.2887,138.26223
"040","7am",99.80351,7378.9981,0
"041","7am",4724.85056,459.866,0
"001","8am",580.28201,4048.5724,7115.80466
"002","8am",880.00957,3369.6147,3949.47926
"003","8am",433.11207,1027.7292,4108.15688
"004","8am",558.2223,1979.2646,3814.18809
"005","8am",418.15181,2241.4458,5737.92638
"006","8am",113.6442,5703.8901,131.22398
"007","8am",73.05383,3204.7317,37.83134
"008","8am",32.33239,6597.2771,122.1271
"009","8am",385.36524,6913.4452,875.49746
"010","8am",340.03438,7454.7141,653.67598
"011","8am",680.9302,5510.3814,1202.63668
"012","8am",656.12179,7360.9656,296.67876
"013","8am",341.92614,7551.9117,536.46449
"014","8am",0,4243.9363,0
"015","8am",35.01899,4055.9685,0
"016","8am",85.88094,3576.1435,0
"017","8am",109.52747,7222.6976,141.35522
"018","8am",173.78967,6439.1375,303.14061
"019","8am",2915.62265,388.0824,0
"020","8am",4797.03364,344.7342,88.92779
"021","8am",211.5118,8931.1671,259.96409
"022","8am",16.15166,1423.257,50.28074
"023","8am",170.01748,3559.2682,29.88228
"024","8am",195.93591,5898.4473,45.51371
"025","8am",146.58869,5213.0552,100.56148
"026","8am",68.81357,4921.9794,0
"027","8am",0,2484.1586,0
"028","8am",4268.5356,199.1245,0
"029","8am",246.05308,6603.5393,0
"030","8am",0,2896.5555,0
"031","8am",696.55655,7581.8574,72.07802
"032","8am",565.81184,4099.05,101.82142
"033","8am",0,5466.4501,0
"034","8am",2880.15462,112.2666,0
"035","8am",35.01899,3361.0802,0
"036","8am",83.05616,6800.1963,0
"037","8am",225.31556,7761.5525,37.61232
"038","8am",2558.41163,1031.7317,101.96055
"039","8am",236.41401,5762.4887,138.26223
"040","8am",99.80351,7317.0955,0
"041","8am",3817.32206,747.5597,0
"001","9am",595.69143,5246.8681,7200.42941
"002","9am",954.84499,3851.7042,3891.33223
"003","9am",494.65714,1144.8622,4071.93806
"004","9am",593.01528,2245.9126,3292.52973
"005","9am",385.81942,2559.1511,5237.07766
"006","9am",0,6047.0336,131.22398
"007","9am",32.33239,2916.6571,37.83134
"008","9am",32.33239,6453.0793,122.1271
"009","9am",410.9931,6483.7829,821.78531
"010","9am",409.81236,7649.3693,635.40609
"011","9am",711.4477,5903.7989,1219.28211
"012","9am",732.87292,7017.0268,339.97839
"013","9am",388.46778,7907.0688,1021.85429
"014","9am",40.72144,3765.4225,0
"015","9am",35.01899,3798.743,0
"016","9am",85.88094,3682.4077,60.62262
"017","9am",59.245,6624.454,141.35522
"018","9am",201.05028,5688.2437,303.14061
"019","9am",2914.52781,418.785,0
"020","9am",4778.41263,425.8513,131.32116
"021","9am",211.5118,10215.5113,259.96409
"022","9am",16.15166,1381.7586,50.28074
"023","9am",204.04133,3230.3336,29.88228
"024","9am",154.0813,5455.7284,45.51371
"025","9am",166.84386,5300.1429,100.56148
"026","9am",68.81357,4429.181,0
"027","9am",0,2258.8625,0
"028","9am",3952.52776,199.1245,0
"029","9am",288.01476,6281.8234,0
"030","9am",0,2871.2317,0
"031","9am",695.12708,7281.3253,72.07802
"032","9am",570.23516,4159.8404,101.82142
"033","9am",0,5215.3435,0
"034","9am",2770.54723,179.1845,0
"035","9am",70.03798,3000.0637,0
"036","9am",83.05616,6466.1403,0
"037","9am",190.29657,7723.3433,99.72721
"038","9am",2365.55716,1031.7317,101.96055
"039","9am",257.66043,5735.0518,138.26223
"040","9am",99.80351,7316.6943,0
"041","9am",3630.31908,758.2298,0
"001","10am",654.61023,5418.3672,7196.15838
"002","10am",954.84499,3919.8349,3731.66987
"003","10am",591.01085,1124.9357,3834.54859
"004","10am",549.0821,2048.1046,3388.58488
"005","10am",385.81942,2440.1494,5069.55861
"006","10am",0,5702.5117,463.48121
"007","10am",32.33239,2999.5577,37.83134
"008","10am",32.33239,6656.6819,167.64081
"009","10am",410.9931,6308.5627,821.78531
"010","10am",360.28955,7390.5018,666.05016
"011","10am",763.64216,6003.754,1298.50432
"012","10am",697.9764,6820.5416,296.67876
"013","10am",431.75196,9051.0729,798.75455
"014","10am",0,3752.8245,0
"015","10am",73.72186,3905.0389,0
"016","10am",85.88094,3422.1003,0
"017","10am",59.245,6577.9696,141.35522
"018","10am",201.05028,5878.8986,303.14061
"019","10am",2840.38728,457.7318,0
"020","10am",4975.2921,478.275,131.32116
"021","10am",211.5118,10291.7341,320.58671
"022","10am",16.15166,1313.8063,50.28074
"023","10am",204.04133,3296.7468,29.88228
"024","10am",167.8237,4914.1625,45.51371
"025","10am",166.84386,5211.6634,100.56148
