"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",189.7293,869.9749,2031.9102,1858.5545,864.61523
"002","4am",184.1274,341.8794,1352.7954,1837.511,870.01547
"003","4am",635.3975,1149.0054,1611.947,1260.5655,966.49078
"004","4am",333.4971,1134.1964,1251.3723,1881.1971,747.32288
"005","4am",941.2141,2050.1156,2369.185,979.9336,216.07828
"006","4am",1179.0192,1762.7817,1698.9873,1203.9434,347.70989
"007","4am",576.3235,1016.6085,1102.5414,513.5561,22.68467
"008","4am",1048.8535,2434.4111,2205.1385,2126.6685,322.79906
"009","4am",446.7518,1565.8451,3074.8744,2237.7001,504.80876
"010","4am",998.3574,1730.4967,3009.0384,1796.6247,577.56422
"011","4am",510.26,1186.4666,1753.877,693.9891,312.70615
"012","4am",745.9746,2966.8508,2335.7342,1655.4211,363.41323
"013","4am",732.6981,1371.6106,2853.9818,1188.8641,694.62134
"014","4am",670.7531,1270.7531,1792.0202,456.4214,290.45624
"015","4am",1035.7143,1233.1949,1364.896,830.6918,187.24855
"016","4am",610.2196,1117.1272,1050.1759,836.1344,294.82999
"017","4am",574.3333,2518.0337,2649.5857,1432.1738,370.31948
"018","4am",835.2663,2203.196,2086.7828,987.5723,180.32038
"019","4am",157.1089,792.7384,1190.0671,2483.916,284.25756
"020","4am",599.2036,1460.9827,1783.3729,2746.3784,875.5156
"021","4am",999.5997,2749.1956,3334.2466,842.5025,140.31112
"022","4am",284.7814,569.9954,522.1605,337.8796,50.73073
"023","4am",709.8659,1207.6831,783.1723,246.0288,76.71293
"024","4am",1100.0974,2243.981,1736.4404,973.6996,389.04381
"025","4am",1194.7912,1965.5821,2131.9528,1282.3164,187.72181
"026","4am",886.245,1930.1089,1908.0782,1121.0691,208.10181
"027","4am",313.89,730.0317,1207.5468,1043.8797,125.72863
"028","4am",641.7643,1798.4982,1277.9308,1546.461,955.56234
"029","4am",510.6022,2199.1563,1267.6712,1876.7078,477.13268
"030","4am",250.3794,1082.3733,994.0669,805.2699,347.03236
"031","4am",573.808,1881.3143,2718.7682,1772.2534,240.37848
"032","4am",322.6998,1136.6112,1728.5965,826.9353,334.79955
"033","4am",563.9043,1948.0343,1945.244,1772.4226,645.51366
"034","4am",274.2677,1431.0806,945.6672,975.6264,572.62148
"035","4am",498.4162,1133.7011,1196.6943,1134.3462,488.34854
"036","4am",1225.624,2435.1042,2466.8838,1044.8121,143.33312
"037","4am",1509.5222,2170.5863,2132.4763,773.8932,38.50472
"038","4am",316.3808,1467.2276,1170.2891,495.9844,151.5206
"039","4am",1266.8508,1730.264,2272.8565,1405.5273,110.96597
"040","4am",1350.4664,3446.3309,2402.3472,681.2755,154.05948
"041","4am",133.9631,1031.9994,1597.9626,2115.4032,1292.334
"001","5am",189.7293,869.9749,2092.2868,1858.5545,864.61523
"002","5am",184.1274,363.637,1352.7954,1837.511,870.01547
"003","5am",635.3975,1172.6301,1611.947,1260.5655,966.49078
"004","5am",333.4971,1017.9361,1205.8586,1767.7685,747.32288
"005","5am",941.2141,1940.9174,2404.8345,941.1526,216.07828
"006","5am",1179.0192,1701.2269,1723.2147,1203.9434,347.70989
"007","5am",576.3235,971.1512,1054.0867,489.3288,22.68467
"008","5am",1048.8535,2125.4901,2205.1385,2071.2585,322.79906
"009","5am",446.7518,2050.5755,3022.8504,2182.8923,504.80876
"010","5am",998.3574,1730.4967,2993.8766,1736.2482,468.11872
"011","5am",510.26,1208.4427,1753.877,712.5675,312.70615
"012","5am",745.9746,3245.7096,2335.7342,1813.9824,363.41323
"013","5am",732.6981,1497.5424,2792.4545,1213.0914,741.513
"014","5am",670.7531,1180.0497,1726.926,456.4214,322.19886
"015","5am",1035.7143,1196.3428,1382.9883,770.4267,187.24855
"016","5am",610.2196,1117.1272,1109.4053,836.1344,216.19571
"017","5am",574.3333,2575.7692,2681.3775,1473.6339,370.31948
"018","5am",835.2663,2958.7135,2034.7181,1061.3989,180.32038
"019","5am",157.1089,760.406,1190.0671,2415.0159,284.25756
"020","5am",599.2036,1309.94,1783.3729,2746.3784,875.5156
"021","5am",999.5997,2708.7571,3334.2466,842.5025,140.31112
"022","5am",284.7814,571.0611,522.1605,337.8796,50.73073
"023","5am",709.8659,1113.2989,733.2882,236.4845,76.71293
"024","5am",1100.0974,2108.7565,1736.4404,898.2184,389.04381
"025","5am",1194.7912,1851.978,2131.9528,1091.8385,187.72181
"026","5am",886.245,1898.2972,1908.0782,997.9911,208.10181
"027","5am",313.89,730.0317,1149.7101,991.1853,125.72863
"028","5am",641.7643,1665.0226,1174.706,1546.461,903.756
"029","5am",510.6022,2367.0519,1267.6712,2033.9703,477.13268
"030","5am",250.3794,1004.8129,994.0669,693.983,347.03236
"031","5am",573.808,1929.6537,2718.7682,1866.2392,240.37848
"032","5am",322.6998,1100.7961,1728.5965,904.9216,334.79955
"033","5am",563.9043,1834.415,1945.244,1772.4226,645.51366
"034","5am",274.2677,1431.0806,945.6672,908.3074,572.62148
"035","5am",498.4162,878.0923,1132.0709,1107.6007,469.74852
"036","5am",1225.624,2367.0824,2504.7617,1044.8121,143.33312
"037","5am",1471.0175,2170.5863,2164.219,773.8932,38.50472
"038","5am",316.3808,1365.0221,1094.9325,495.9844,151.5206
"039","5am",1266.8508,1595.2588,2307.8283,1405.5273,61.93792
"040","5am",1350.4664,3225.5128,2274.3838,704.3838,154.05948
"041","5am",133.9631,996.9804,1597.9626,2120.3976,1218.61214
"001","6am",189.7293,808.8077,2265.6621,1781.1119,736.70585
"002","6am",184.1274,399.5714,1171.3986,1789.4401,839.19082
"003","6am",635.3975,1106.7471,1786.6982,1140.3391,925.6375
"004","6am",333.4971,960.3258,1145.7226,1654.0181,840.7765
"005","6am",950.1759,1926.3541,2412.7234,999.6918,216.07828
"006","6am",1179.0192,1497.9879,1723.2147,911.6643,347.70989
"007","6am",576.3235,887.9557,1054.0867,465.1014,22.68467
"008","6am",1048.8535,2261.2694,2278.8062,1913.8163,322.79906
"009","6am",446.7518,1948.4982,3037.8938,2221.2566,430.98222
