"district","hour","age1","age2","age3","age4"
"001","4am",2443.0283,1483.8925,2800.9125,1322.2114
"002","4am",993.6795,986.7085,2148.9108,1121.1198
"003","4am",1380.3444,793.1684,3182.849,1091.192
"004","4am",977.6149,944.8955,3254.6693,822.3862
"005","4am",1326.722,1190.4027,3655.447,1443.1659
"006","4am",1405.9636,1263.8415,3314.9364,1019.9462
"007","4am",657.85,438.1819,1776.5024,733.343
"008","4am",1412.9598,1202.9017,4792.6821,1509.1681
"009","4am",1401.4806,1302.2537,4884.1403,1268.6082
"010","4am",1548.1342,789.1463,4677.0216,2079.7307
"011","4am",1642.5817,629.2633,2716.3192,1067.2995
"012","4am",1387.3797,1534.9709,4351.5355,1633.2606
"013","4am",998.3802,1090.6422,4288.2588,967.5614
"014","4am",1095.0322,744.0483,2483.1901,664.4678
"015","4am",861.67,882.2843,2475.7606,1167.9914
"016","4am",745.9533,562.7504,2050.5001,969.6877
"017","4am",1169.6719,1290.2185,4440.056,1722.5011
"018","4am",1218.7367,961.752,3666.6656,1309.9306
"019","4am",718.5708,593.6123,3330.382,736.5706
"020","4am",1288.0639,932.5531,4661.4378,1351.8159
"021","4am",1705.72,1416.3053,4203.9217,1532.1739
"022","4am",420.4288,433.8298,781.5808,472.5772
"023","4am",518.6652,511.4141,1708.3779,592.0154
"024","4am",1327.8867,1215.681,3956.856,919.8561
"025","4am",1374.1179,917.1435,4201.4406,1324.5392
"026","4am",1250.0802,1065.4591,3210.9015,1242.8559
"027","4am",660.8619,414.1182,2223.5051,585.2965
"028","4am",941.9789,739.0538,3992.0086,1220.1787
"029","4am",893.0513,901.0861,3902.0809,1520.9948
"030","4am",445.6121,754.4724,1879.2909,782.9433
"031","4am",1328.0928,1720.1261,3460.9145,1481.2455
"032","4am",696.551,835.6755,2587.1504,826.3914
"033","4am",1133.1955,1522.1077,3397.036,1489.5178
"034","4am",740.7298,727.3168,2594.8625,636.92
"035","4am",700.5127,628.0822,3022.3066,642.4272
"036","4am",1237.3081,1180.8532,4328.1168,1411.9538
"037","4am",1090.2868,1306.0555,3337.1518,1454.7252
"038","4am",576.281,647.426,2323.7892,705.6192
"039","4am",1188.0488,1127.135,4041.9539,1240.3084
"040","4am",1557.0241,1391.2883,4496.6153,1511.1129
"041","4am",952.9374,744.8829,4001.9405,927.3008
"001","5am",2443.0283,1483.8925,2861.289,1322.2114
"002","5am",993.6795,1040.833,2116.5439,1121.1198
"003","5am",1380.3444,772.2801,3227.3621,1091.192
"004","5am",977.6149,781.6355,3142.7265,822.3862
"005","5am",1326.722,1248.0131,3485.507,1443.1659
"006","5am",1344.4088,1263.8415,3339.1638,1019.9462
"007","5am",657.85,438.1819,1658.363,733.343
"008","5am",1412.9598,1079.9592,4551.2936,1509.1681
"009","5am",1382.6209,1472.3044,5110.8479,1268.6082
"010","5am",1548.1342,789.1463,4492.0377,2079.7307
"011","5am",1642.5817,581.7041,2804.4329,1067.2995
"012","5am",1367.6394,1600.2267,4743.4402,1633.2606
"013","5am",1078.7947,1166.9785,4267.0315,967.5614
"014","5am",1095.0322,633.6024,2469.5811,664.4678
"015","5am",879.7623,882.2843,2355.5352,1167.9914
"016","5am",745.9533,515.8588,2077.9868,969.6877
"017","5am",1169.6719,1322.0103,4539.2516,1722.5011
"018","5am",1377.3519,1326.9887,3920.093,1309.9306
"019","5am",718.5708,593.6123,3229.1495,736.5706
"020","5am",1288.0639,840.1307,4602.8175,1351.8159
"021","5am",1705.72,1455.3504,4124.438,1532.1739
"022","5am",420.4288,433.8298,782.6465,472.5772
"023","5am",500.5729,458.5223,1625.5494,592.0154
"024","5am",1327.8867,1161.2997,3800.5315,919.8561
"025","5am",1303.0865,839.1572,4046.3764,1324.5392
"026","5am",1250.0802,942.3811,3179.0898,1242.8559
"027","5am",660.8619,414.1182,2112.974,585.2965
"028","5am",941.9789,739.0538,3703.5019,1220.1787
"029","5am",932.9334,866.1758,4222.2673,1520.9948
"030","5am",445.6121,730.1193,1714.7967,782.9433
"031","5am",1328.0928,1755.1451,3568.2208,1481.2455
"032","5am",696.551,913.6618,2551.3353,826.3914
"033","5am",1133.1955,1522.1077,3283.4167,1489.5178
"034","5am",740.7298,727.3168,2527.5434,636.92
"035","5am",655.8511,589.1007,2718.0413,642.4272
"036","5am",1259.6389,1127.3685,4329.1267,1411.9538
"037","5am",1090.2868,1306.0555,3330.3897,1454.7252
"038","5am",547.8789,647.426,2136.7835,705.6192
"039","5am",1148.6074,1078.1069,3981.362,1240.3084
"040","5am",1557.0241,1312.1463,4250.084,1511.1129
"041","5am",992.9508,671.161,3931.9025,927.3008
"001","6am",2364.975,1361.5581,2890.4796,1322.2114
"002","6am",993.6795,929.9452,2003.0737,1121.1198
"003","6am",1380.3444,713.544,3258.9165,1066.1623
"004","6am",977.6149,757.3428,3028.9762,822.3862
"005","6am",1191.7403,1321.2169,3435.7296,1443.1659
"006","6am",1344.4088,1218.8229,2888.6642,1019.9462
"007","6am",657.85,408.8261,1580.2959,733.343
"008","6am",1486.6274,962.7987,4646.7912,1509.1681
"009","6am",1302.2065,1422.2511,5038.405,1268.6082
"010","6am",1421.7355,658.5259,4470.273,2079.7307
"011","6am",1631.7666,585.6395,2595.1975,1067.2995
"012","6am",1297.9348,1601.1126,4583.362,1633.2606
"013","6am",1039.4568,1130.0697,4196.3861,967.5614
"014","6am",1057.4451,527.6925,2379.2655,664.4678
"015","6am",722.229,808.6667,2218.847,1167.9914
"016","6am",674.8173,515.8588,1970.3146,969.6877
"017","6am",914.8987,1322.0103,4310.6249,1722.5011
"018","6am",1285.8506,1434.3857,3835.2612,1309.9306
"019","6am",718.5708,593.6123,3302.437,736.5706
"020","6am",1198.4087,747.7084,4591.7159,1351.8159
"021","6am",1727.7487,1455.3504,3730.6496,1532.1739
"022","6am",420.4288,398.7932,704.0098,472.5772
"023","6am",458.7187,562.4675,1610.8019,592.0154
"024","6am",1099.1348,1115.7989,3454.7326,919.8561
"025","6am",1225.0525,805.0184,3630.6961,1324.5392
"026","6am",1026.3426,910.5693,3089.8511,1242.8559
"027","6am",568.1826,360.701,1810.9789,585.2965
"028","6am",858.4287,795.7783,3331.8191,1178.3241
"029","6am",755.6072,694.6626,4207.1416,1520.9948
"030","6am",356.1865,703.313,1873.5596,782.9433
"031","6am",1186.8272,1665.6427,3812.4072,1481.2455
"032","6am",623.7284,947.4799,2500.5646,826.3914
"033","6am",1153.021,1473.7372,3166.9469,1489.5178
"034","6am",682.1399,727.3168,2204.8078,636.92
"035","6am",633.5203,675.5488,2581.3497,642.4272
"036","6am",1080.1268,966.9143,4105.1727,1411.9538
"037","6am",938.7805,1339.2363,3380.2715,1454.7252
"038","6am",451.1312,647.426,2054.2063,677.016
"039","6am",918.9508,1021.1487,3902.8378,1240.3084
"040","6am",1394.4391,1168.9907,4081.4827,1511.1129
"041","6am",876.0093,615.3141,3679.4687,927.3008
"001","7am",2755.4441,1440.4847,3562.3038,1336.9412
"002","7am",3352.9628,1006.1555,2272.7216,1150.573
"003","7am",1136.9464,576.0965,3149.0009,1066.1623
"004","7am",2309.8491,486.0607,3019.7283,822.3862
"005","7am",1054.6481,1468.446,3814.0237,1443.1659
"006","7am",1687.6585,1060.2097,2194.3261,1019.9462
"007","7am",541.8223,474.8319,1440.4477,733.343
"008","7am",959.0107,837.5578,3617.1697,1509.1681
"009","7am",939.7998,1463.3188,5001.4368,1268.6082
"010","7am",1060.5015,691.3434,4600.1234,2079.7307
"011","7am",2096.1038,543.8509,2604.5275,1067.2995
"012","7am",1169.9433,1532.0166,4657.5692,1633.2606
"013","7am",977.421,1235.776,4123.5033,967.5614
"014","7am",944.6836,397.0902,2268.1771,633.9951
"015","7am",372.9479,901.2861,2177.1885,1167.9914
"016","7am",462.1655,406.7674,1808.4044,969.6877
"017","7am",462.5053,1115.8252,4407.9502,1722.5011
"018","7am",1028.618,1460.943,3346.2737,1309.9306
"019","7am",387.0993,437.9766,2413.9731,707.1109
"020","7am",571.6642,552.9605,3647.1071,1351.8159
"021","7am",2951.0689,1628.073,3285.489,1532.1739
"022","7am",286.6282,387.6748,572.1989,472.5772
"023","7am",397.1902,531.1554,1703.5291,592.0154
"024","7am",972.8485,800.2875,3412.7217,919.8561
"025","7am",529.1938,500.0713,3758.0831,1324.5392
"026","7am",895.8655,696.1885,2575.5618,1213.4027
"027","7am",388.2708,245.021,1570.4145,585.2965
"028","7am",471.5776,722.4389,2500.7477,1178.3241
"029","7am",454.2265,672.1495,4215.4981,1535.7246
"030","7am",241.8161,488.0627,1760.8692,782.9433
"031","7am",831.6986,1856.8834,4304.2422,1481.2455
"032","7am",710.6402,854.4666,2094.1849,826.3914
"033","7am",926.9014,1178.1406,2688.7466,1489.5178
"034","7am",552.5456,512.6984,1711.3552,636.92
"035","7am",379.8259,752.8505,2164.877,642.4272
"036","7am",753.5621,995.8263,4213.7126,1411.9538
"037","7am",1556.8067,1129.0891,3210.538,1454.7252
"038","7am",328.2053,765.0316,2073.8564,677.016
"039","7am",863.8582,837.7975,3411.3057,1240.3084
"040","7am",1030.0904,1100.9793,3836.619,1511.1129
"041","7am",526.4616,524.2279,3206.7262,927.3008
"001","8am",3129.7326,1519.0837,5605.717,1490.1256
"002","8am",3501.5737,1199.6828,2347.274,1150.573
"003","8am",1345.7516,661.7514,2514.159,1047.3359
"004","8am",2527.7258,523.5349,2573.564,726.8498
"005","8am",1177.8192,1502.0344,4262.618,1455.0525
"006","8am",1611.7922,975.7575,2306.076,1055.1326
"007","8am",405.0981,615.0891,1629.12,666.3097
"008","8am",959.0107,858.0269,3498.012,1436.6873
"009","8am",787.6115,1222.9408,4826.422,1337.3333
"010","8am",1139.2372,695.6271,4536.432,2077.128
"011","8am",2296.4464,886.7975,3143.011,1067.6939
"012","8am",1102.9459,1284.2336,4293.326,1633.2606
"013","8am",1045.2741,1525.2439,4615.471,1244.3137
"014","8am",750.2125,529.7706,2299.486,664.4678
"015","8am",281.8138,778.8861,1933.507,1096.7801
"016","8am",414.9936,312.9841,2012.036,922.0108
"017","8am",587.4646,1263.9462,3960.323,1661.8467
"018","8am",823.8472,1233.2897,3523.284,1335.6469
"019","8am",258.0662,305.5176,1961.437,778.6839
"020","8am",434.8475,275.5606,3212.859,1307.4287
"021","8am",3102.5305,1577.4365,3409.114,1313.5623
"022","8am",211.4187,300.4635,505.23,472.5772
"023","8am",412.1706,723.4976,1892.77,730.7301
"024","8am",820.4717,729.4515,3589.001,1000.9732
"025","8am",495.0341,375.2643,3261.603,1328.3037
"026","8am",810.3864,713.06,2327.681,1139.6658
"027","8am",400.7432,172.734,1348.499,562.182
"028","8am",427.9094,589.9067,2229.665,1220.1787
"029","8am",454.2265,735.0724,4241.236,1419.0571
"030","8am",164.8629,436.9033,1536.805,757.9845
"031","8am",752.3903,1814.7457,4322.523,1460.8332
"032","8am",835.2656,823.9411,2296.6,810.8764
"033","8am",824.4437,837.7372,2314.751,1489.5178
"034","8am",357.8171,493.4357,1504.248,636.92
"035","8am",270.2452,735.1685,1748.258,642.4272
"036","8am",673.4444,969.9597,3869.646,1370.2022
"037","8am",1806.7326,1189.9317,3573.091,1454.7252
"038","8am",285.1765,712.4472,2017.464,677.016
"039","8am",740.7355,814.7168,3341.404,1240.3084
"040","8am",957.5831,1083.8892,3965.598,1409.8283
"041","8am",365.0658,412.3838,2860.131,927.3008
"001","9am",3396.1902,1936.8383,6097.6475,1612.313
"002","9am",3662.913,1226.0149,2726.0248,1082.9287
"003","9am",1364.3072,661.7514,2563.8911,1121.5077
"004","9am",2461.3548,472.4789,2395.0772,802.5467
"005","9am",1018.2769,1411.3614,4277.8844,1474.5255
"006","9am",1691.1759,982.2251,2457.414,1047.4426
"007","9am",308.3938,469.8779,1467.2633,741.2858
"008","9am",898.1696,858.0269,3509.7712,1341.5713
"009","9am",784.5172,1078.286,4559.0669,1294.6911
"010","9am",1062.2727,787.8913,4842.1174,2002.3064
"011","9am",2511.3,852.7736,3424.446,1046.0092
"012","9am",1102.9459,1284.2336,4033.8659,1668.8327
"013","9am",911.7545,1694.5631,5412.2169,1298.8563
"014","9am",647.0237,436.7659,2161.6273,560.7271
"015","9am",278.8323,670.7086,1822.6273,1061.5938
"016","9am",455.9937,359.8758,2081.283,931.7587
"017","9am",659.275,1197.8634,3453.1998,1514.7159
"018","9am",686.0488,1106.1811,3144.7697,1255.435
"019","9am",258.0662,305.5176,2005.775,763.954
"020","9am",434.8475,317.954,3275.3549,1307.4287
