"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401"
"max";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267"
"4am";"12.47863";"11.88925";"11.22159";"21.78703";"14.87342";"11.78396";"17.65376";"24.28786";"10.05291";"10.74450";"23.05699";"21.94872";"26.42487";"28.42713";"29.26136";"32.00000";"25.64103";"24.61274";"30.39474";"26.24434";"18.51852";"26.90058";"21.05263";"19.29556";"18.87367";"23.37858";"19.58266";"20.29197";"18.62745"
"5am";"12.73345";"12.23833";"10.81081";"21.51589";"15.08828";"11.77446";"17.70715";"24.24699";"10.10782";"10.67797";"23.60406";"21.92623";"26.32258";"28.92805";"29.36047";"31.72967";"25.61350";"24.60733";"30.18868";"26.06707";"18.92697";"26.86567";"20.33384";"19.40532";"18.73065";"23.07692";"19.12480";"20.11834";"19.45289"
"6am";"13.97671";"11.67763";"10.90387";"23.16647";"15.05728";"11.32743";"17.66667";"23.94578";"10.20979";"10.76159";"22.85714";"22.24409";"25.65789";"28.79499";"29.48518";"31.48372";"25.00000";"23.62637";"29.30299";"24.91749";"17.80604";"25.51834";"19.69950";"18.94198";"18.96272";"23.58643";"19.57758";"19.41896";"22.76596"
"7am";"18.019257";"12.583893";"12.405446";"24.751381";"18.284107";"10.364683";"19.183673";"22.585438";" 9.150327";"13.656388";"24.640884";"22.699387";"23.229814";"28.731343";"26.358149";"29.085457";"21.703854";"21.136364";"24.955752";"23.913043";"18.316832";"24.905660";"18.250951";"18.200000";"17.915905";"23.431734";"20.163265";"18.103448";"25.563910"
"8am";"20.947368";"14.059754";"13.548387";"26.086957";"19.741100";" 9.657948";"20.443587";"20.200573";"10.071942";"15.858528";"24.256951";"22.184300";"22.680412";"27.518428";"24.494949";"28.376068";"20.588235";"20.168067";"22.657952";"22.921348";"19.504132";"24.086022";"19.153226";"16.844350";"18.089431";"22.975930";"21.155347";"17.907445";"25.357143"
"9am";"20.96115";"14.23358";"13.63636";"25.90299";"20.33543";"10.49383";"20.28037";"20.73864";"10.91954";"15.91398";"23.65217";"22.51429";"22.12486";"27.41514";"26.70300";"28.44677";"19.39547";"20.80925";"22.09567";"23.22738";"19.36561";"23.86364";"19.59596";"16.22222";"17.68421";"22.14286";"20.98765";"18.52632";"26.24729"
"10am";"21.138211";"13.898917";"14.383562";"25.471698";"20.850622";" 9.543568";"20.113314";"21.067821";"10.891089";"15.693626";"24.109362";"21.694915";"22.505308";"26.943005";"27.118644";"28.673835";"19.083969";"19.939577";"23.409091";"22.660099";"19.694397";"23.953488";"19.712526";"15.420561";"17.510549";"22.535211";"21.506211";"17.773019";"26.701571"
"11am";"20.858896";"14.414414";"13.973064";"26.160338";"20.230608";"10.084034";"20.889749";"21.745351";" 9.942639";"15.643672";"24.473258";"21.516165";"22.780749";"26.275510";"26.857143";"28.597450";"19.537275";"21.114370";"22.477064";"23.114355";"19.039735";"23.024831";"18.951613";"16.241299";"17.012448";"22.482436";"21.283255";"18.604651";"26.163392"
"12am";"21.56652";"14.48517";"14.21233";"25.83333";"20.46660";"12.02532";"20.36503";"21.46974";"10.16949";"15.65408";"23.98082";"22.08381";"22.74176";"27.48092";"27.52044";"27.60417";"19.58225";"20.52786";"23.19820";"22.68293";"19.33884";"22.68722";"19.79167";"16.36364";"16.63202";"22.01405";"20.78025";"18.73684";"25.92593"
"1pm";"21.42857";"14.08935";"14.72081";"26.50728";"20.78473";"11.08696";"19.20152";"21.73913";"11.00746";"16.27654";"24.23769";"21.98178";"22.57053";"28.87139";"25.84270";"27.48227";"18.69919";"20.71006";"22.27273";"22.54197";"20.00000";"23.04251";"18.78914";"16.33110";"17.02128";"21.66667";"20.33097";"18.58407";"25.38383"
"2pm";"22.12944";"13.35616";"14.35726";"26.53689";"20.14846";"10.75269";"20.52275";"22.17391";"10.09346";"16.61148";"23.40597";"22.45810";"22.56684";"26.99229";"26.30137";"26.86308";"19.84127";"22.75449";"21.44420";"22.83654";"20.51724";"23.04348";"17.99591";"18.06167";"17.91667";"22.04176";"20.25217";"18.94273";"24.57806"
"3pm";"21.58969";"14.14141";"13.40034";"25.80982";"20.06689";"10.46025";"20.21804";"22.25564";"10.28369";"16.81818";"23.76910";"21.10092";"23.50333";"26.84086";"24.25000";"29.81878";"20.14052";"24.15730";"22.36287";"25.33632";"19.76744";"22.74590";"19.26782";"19.36842";"17.68293";"22.57336";"19.78278";"17.39130";"24.10256"
"4pm";"19.492657";"14.333895";"11.074380";"24.657534";"18.441558";" 9.829868";"18.082789";"22.067901";" 9.579832";"14.855571";"23.345588";"21.514819";"21.596859";"28.148148";"26.358149";"30.677291";"21.372549";"23.234624";"25.951557";"25.984252";"17.961165";"25.451264";"19.636364";"19.811321";"17.818182";"21.330724";"19.561688";"19.182948";"24.230769"
"5pm";"15.06024";"12.95972";"10.57543";"23.50120";"19.68839";"10.52632";"16.61166";"23.00469";"10.48632";"12.26200";"23.61809";"21.86837";"24.93639";"30.06645";"25.97623";"30.45067";"22.56410";"22.13115";"29.46429";"25.26132";"17.84038";"25.51020";"19.76150";"20.86957";"18.93287";"21.83709";"19.69950";"20.45089";"24.05405"
"6pm";"17.241379";"12.147887";"11.836115";"22.101449";"18.844567";"10.720562";"16.494845";"24.242424";" 9.924812";"11.588642";"22.980063";"21.684211";"26.605505";"28.476821";"28.161889";"31.199069";"23.166667";"23.061630";"29.136164";"26.351351";"19.040248";"25.785124";"20.462046";"20.754717";"19.453925";"21.979866";"19.246519";"19.968799";"21.637427"
"7pm";"17.10709";"10.63830";"12.68882";"23.33333";"18.91516";"10.95652";"17.51991";"23.61734";"10.62874";"10.90196";"23.43584";"20.90336";"25.86667";"28.00659";"28.40532";"30.96330";"24.71729";"23.84615";"30.08721";"26.67758";"19.81567";"25.45455";"20.91503";"20.03367";"19.89796";"22.01987";"18.94563";"19.56522";"21.05263"
"8pm";"16.13352";"11.32404";"12.01780";"23.95062";"18.14286";"11.68385";"17.04805";"24.09091";"10.36496";"10.74250";"22.33796";"21.88482";"26.03471";"28.50318";"28.97638";"30.79545";"25.80645";"24.11215";"30.12730";"25.75517";"20.21440";"25.00000";"20.25316";"20.26578";"19.43522";"21.22186";"18.95695";"19.69466";"20.13423"
"9pm";"13.40361";"11.51832";"11.19516";"23.38308";"16.66667";"11.71477";"17.77523";"23.86707";"10.54092";"10.83266";"21.93309";"22.12856";"26.32275";"29.64670";"29.62406";"31.28621";"25.11774";"24.36823";"29.85075";"25.85139";"19.75498";"26.12753";"20.71097";"20.38523";"19.29825";"21.32701";"19.03172";"19.85075";"19.15709"
