"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794";"6573.44794"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";" 0";"0";"0";"0"
"5am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 760.9718";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1119.0327";"   0.0000";"0";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";" 635.2359";"0";"   0.0000";"   0.0000";"0";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 751.1523";"   0.0000";"   0.0000";" 842.3122";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1263.4604";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";" 779.1489";"   0.0000";" 687.8270";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"7am";"1858.6280";"2719.7067";" 554.5059";"1497.4940";"1698.6920";" 907.7233";"   0.0000";"   0.0000";"1257.1343";" 648.3356";"   0.0000";"1639.9594";"1408.1301";"   0.0000";"   0.0000";"   0.0000";" 797.1568";"1540.1708";"   0.0000";"   0.0000";"2108.7411";"   0.0000";" 571.6915";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1018.6802";"   0.0000";"1466.4295";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 641.9817";"1145.3023";" 674.1187";"   0.0000";"   0.0000";"   0.0000"
"8am";"4048.5724";"3369.6147";"1027.7292";"1979.2646";"2241.4458";"1434.9900";" 916.1995";" 741.8638";"1693.2575";"1328.0974";" 968.9952";"1853.8784";"2621.3112";"   0.0000";" 643.6108";"   0.0000";"1235.4616";"1867.3747";"   0.0000";"   0.0000";"2905.1950";"   0.0000";"1153.9031";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1384.7326";"   0.0000";"1792.3196";" 757.7858";" 445.4997";"   0.0000";"   0.0000";" 733.0000";"1976.6340";"1031.7317";"   0.0000";" 724.9401";" 747.5597"
"9am";"5246.8681";"3851.7042";"1144.8622";"2245.9126";"2559.1511";"2049.2457";" 812.7991";" 850.8849";"1813.3703";"1586.4706";"1482.6452";"1881.8001";"3275.7417";"   0.0000";" 642.4914";" 739.3461";"1252.7406";"1915.4850";"   0.0000";"   0.0000";"4141.9550";"   0.0000";"1198.9067";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1466.3122";"   0.0000";"2011.0286";"1007.7219";" 504.3302";"   0.0000";"   0.0000";" 957.2744";"2353.6786";"1031.7317";"   0.0000";" 827.3365";" 758.2298"
"10am";"5418.3672";"3919.8349";"1124.9357";"2048.1046";"2440.1494";"1895.1448";" 942.6391";" 985.2196";"1751.2337";"1626.4890";"1735.9349";"1840.3838";"4171.1896";"   0.0000";" 717.2743";" 721.8327";"1341.4394";"1962.9078";"   0.0000";"   0.0000";"4022.3695";"   0.0000";"1269.9056";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1441.6905";"   0.0000";"1733.7166";" 969.3438";" 439.8229";"   0.0000";"   0.0000";"1000.8093";"2213.8153";"1080.7598";"   0.0000";" 826.0814";" 867.5311"
"11am";"4967.8311";"3956.1144";" 854.3880";"2014.2105";"1963.3885";"1826.7796";" 885.5810";" 899.3106";"1952.8158";"1693.4767";"1481.6970";"1908.3378";"3329.3168";"   0.0000";" 651.3118";" 673.8562";"1060.0717";"2126.6381";"   0.0000";"   0.0000";"3349.3175";"   0.0000";"1098.0481";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1456.5500";"   0.0000";"1743.3760";" 692.1651";" 540.8909";"   0.0000";"   0.0000";" 805.7377";"2049.3793";" 953.5114";"   0.0000";" 771.1216";" 855.0079"
