"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231";"27577.2231"
"4am";" 1874.050";" 1905.822";" 3981.507";" 1855.525";" 5181.391";" 6852.867";" 5462.592";" 4575.360";" 6850.438";" 4626.563";" 5327.838";" 1093.425";" 5242.807";" 2454.443";" 4946.268";" 6659.259";" 2990.945";" 3167.720";" 6318.782";"11370.759";" 4736.654";" 6805.413";" 8079.843";" 7809.529";" 3184.383";" 4675.521";" 2643.461";" 5380.180";" 6692.953";"10703.460";" 7026.736";" 6594.717";" 6152.268";" 6390.950";" 8231.006";"14587.800";" 8404.386";" 9739.544";" 6140.978";" 8397.396";" 9770.531";" 6799.452";" 9698.776";" 5407.832";" 7194.360";" 6613.665";" 7337.820";" 4839.857";" 7207.780";"12898.504";"14996.416";"10314.127";"11305.202";"12083.170";" 8890.415";" 6049.963";"11235.178";" 6903.117";"10049.859";" 9208.523";"11985.134";"13583.710";" 3872.987";"12376.199";" 7843.010";"10906.947"
"5am";" 1874.050";" 1984.840";" 3981.507";" 1803.042";" 5181.391";" 7008.590";" 5277.200";" 4572.559";" 6850.438";" 4626.563";" 5229.320";" 1169.175";" 5242.807";" 2454.443";" 4973.889";" 6659.259";" 2990.945";" 3321.904";" 6358.486";"11193.786";" 4693.232";" 6805.413";" 8021.503";" 7889.683";" 3233.519";" 4675.521";" 2643.461";" 5341.079";" 6938.426";"10707.606";" 7059.689";" 6567.406";" 6214.370";" 6390.950";" 8520.768";"14475.006";" 8522.154";" 9923.048";" 6101.510";" 8277.678";" 9934.632";" 6772.613";" 9309.023";" 5392.139";" 7194.360";" 6662.258";" 7254.839";" 4770.014";" 7315.669";"12819.082";"15109.211";"10483.124";"11047.719";"11947.262";" 8890.415";" 6077.556";"11039.411";" 6903.117";" 9964.793";" 8954.494";"11434.849";"13583.710";" 3839.897";"12376.199";" 7977.197";"11405.894"
"6am";" 1835.451";" 2139.625";" 4072.737";" 1936.095";" 5263.194";" 7589.371";" 4842.676";" 4604.558";" 6482.022";" 4772.570";" 5075.342";" 1305.927";" 5579.660";" 2335.682";" 4970.150";" 6533.887";" 3316.840";" 4195.158";" 5922.371";"10308.793";" 4706.022";" 6384.620";" 8051.320";" 8411.250";" 4159.953";" 4671.508";" 2506.419";" 5135.896";" 8325.222";"12261.128";" 6802.456";" 6904.172";" 5830.764";" 6350.647";" 8536.748";"13888.771";" 8564.740";"10567.152";" 6098.465";" 8067.095";" 9591.299";" 5997.092";" 8003.456";" 5472.663";" 6893.136";" 6596.857";" 7015.396";" 4666.862";" 7783.761";"11949.361";"13566.029";" 9655.927";" 9924.504";"11869.552";" 7877.822";" 6102.819";" 9887.105";" 6141.268";" 8716.333";" 7877.617";"10083.749";"11958.949";" 3488.055";"11169.366";" 7624.798";"10618.878"
"7am";" 1967.466";" 2943.662";" 4278.970";" 3092.461";" 4750.400";" 7920.302";" 4339.549";" 4539.049";" 5961.517";" 4075.434";" 4141.975";" 1116.202";" 5620.022";" 2425.362";" 4170.416";" 7161.582";" 3369.040";" 4600.741";" 5364.528";" 7877.135";" 5067.829";" 5311.101";"11478.991";" 8798.617";" 7058.769";" 4090.081";" 3347.088";" 7615.802";"13666.681";"15444.607";" 5783.176";" 6738.730";" 5190.381";" 5652.897";" 7251.491";"10307.139";" 9140.969";"11375.452";" 5017.774";" 7270.725";" 8641.698";" 5818.772";" 6337.772";" 4889.429";" 5832.366";" 6819.116";" 6546.231";" 3671.137";" 7630.300";" 8755.507";" 9549.005";" 7673.918";" 7376.343";"11706.635";" 6502.724";" 5310.619";" 6797.496";" 4440.307";" 6343.760";" 6070.531";" 8450.001";"10097.040";" 2420.161";" 8652.173";" 5728.822";" 9694.377"
"8am";" 2191.135";" 4698.859";" 5549.327";" 4379.655";" 3943.727";" 8048.155";" 4397.813";" 3824.967";" 5122.655";" 3485.197";" 3140.181";" 1284.724";" 4746.537";" 2508.395";" 4015.993";" 5602.776";" 5355.514";" 4959.122";" 4562.963";" 6957.044";" 5476.589";" 3778.622";"16113.912";" 9548.175";"11086.442";" 3549.591";" 5138.646";"12242.069";"18863.479";"23332.516";" 5606.689";" 7993.835";" 5816.018";" 5611.268";" 6686.892";" 7545.398";" 8639.712";"13922.147";" 4399.546";" 5913.348";" 8347.940";" 5310.448";" 5165.952";" 4914.797";" 4554.438";" 9888.422";" 5975.422";" 2586.322";" 7683.258";" 8691.463";" 8479.017";" 6256.584";" 6690.635";"13270.516";" 3654.023";" 5314.590";" 5804.997";" 2560.532";" 4739.708";" 4622.305";" 6278.402";" 7945.476";" 1845.472";" 8409.107";" 4538.964";" 9216.074"
"9am";" 2324.181";" 5168.992";" 5665.618";" 5105.258";" 4255.701";" 8123.657";" 4100.670";" 4090.325";" 4770.676";" 3381.957";" 2583.512";" 1460.600";" 5564.114";" 2700.947";" 3457.234";" 5318.585";" 5935.498";" 4843.684";" 4480.319";" 6826.773";" 5900.690";" 3305.673";"19236.732";"10251.382";"12084.165";" 3341.718";" 5258.965";"14372.559";"20978.138";"27311.163";" 5214.851";" 8509.788";" 6530.628";" 5494.689";" 6697.203";" 7108.545";" 9025.697";"12891.812";" 4303.272";" 5772.905";" 9214.054";" 4856.516";" 5146.860";" 4857.526";" 4140.826";"10868.193";" 5328.210";" 2471.435";" 8988.489";" 8301.919";" 7936.514";" 6006.933";" 5956.903";"12561.586";" 3215.325";" 6075.526";" 4938.836";" 2333.421";" 5060.483";" 4169.861";" 6468.617";" 7909.608";" 1499.662";" 7543.956";" 3985.578";" 8029.160"
"10am";" 2183.026";" 5516.041";" 6132.720";" 4723.083";" 3933.819";" 7532.167";" 3233.659";" 4102.321";" 4111.010";" 3151.246";" 2778.217";" 1407.211";" 5477.095";" 2185.755";" 2686.948";" 5268.083";" 6950.625";" 5229.886";" 4312.528";" 6306.164";" 6120.318";" 3197.476";"19410.439";"10754.409";"12455.721";" 3123.672";" 5027.115";"14846.439";"21232.097";"27468.639";" 5631.406";" 8973.634";" 6563.757";" 5578.619";" 6406.769";" 6649.240";" 9155.241";"13493.904";" 4485.351";" 5893.154";" 9482.155";" 5173.805";" 4692.163";" 4981.530";" 3508.673";"11891.260";" 6024.484";" 1869.465";"10545.190";" 7447.788";" 7747.085";" 6649.014";" 5871.646";"12268.118";" 2564.246";" 5962.635";" 5061.192";" 1765.309";" 5079.576";" 3748.288";" 6049.948";" 8047.829";" 1600.503";" 6898.245";" 3591.161";" 7527.527"
"11am";" 1987.669";" 5418.568";" 6246.809";" 4517.598";" 4274.594";" 7117.097";" 3322.852";" 3416.532";" 4258.112";" 3174.496";" 2641.909";" 1235.871";" 5739.298";" 2464.367";" 3197.215";" 5262.914";" 6530.659";" 5460.191";" 4709.692";" 5797.721";" 6146.757";" 3089.185";"18842.238";"11035.644";"11529.245";" 3284.946";" 4616.009";"14271.854";"20268.007";"27490.749";" 5322.579";" 9254.372";" 6618.285";" 5721.922";" 5990.306";" 6665.830";" 9532.134";"13431.120";" 4398.690";" 5640.824";" 8636.794";" 4144.473";" 5082.322";" 4980.098";" 3825.609";"12009.850";" 5914.491";" 2036.796";"10244.388";" 8342.211";" 7917.331";" 6343.585";" 5374.882";"12734.537";" 3445.072";" 5199.917";" 4865.035";" 1674.729";" 5143.514";" 4148.829";" 6347.723";" 7427.521";" 1683.099";" 7923.685";" 4275.281";" 8008.154"
