"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137";"138";"139";"140";"141";"142";"143";"144";"145";"146";"147";"148";"149";"150";"151";"152";"153";"154";"155";"156";"157"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987";"8836.1987"
"4am";"1207.629";"4961.449";"4221.490";"4935.573";"1872.760";"4288.503";"5574.403";"2054.513";"2941.026";"1413.815";"1741.162";"3184.643";"1480.186";"3120.789";"2496.089";"3239.160";"3277.581";"4978.808";"5712.293";"2634.192";"5588.803";"2127.829";"5482.682";"5635.004";"2861.251";"5522.354";"3421.326";"3243.509";"2125.663";"2530.958";"4564.989";"6858.145";"3521.254";"2263.820";"3761.583";"3998.819";"2492.123";"2988.321";"2227.166";"4610.733";"6594.423";"1150.065";"1916.481";" 582.631";"1481.926";"3552.143";"1095.675";" 681.411";"1290.592";"3250.881";"1002.153";"1699.596";"1229.000";"5409.343";"3955.107";"4076.767";"2732.379"
"5am";"1091.3231";"4961.4492";"4298.0554";"4935.5728";"1872.7602";"4288.5034";"5574.4030";"2054.5132";"3125.4789";"1413.8150";"1741.1624";"3184.6433";"1480.1860";"3120.7892";"2419.5233";"3239.1596";"3277.5814";"4978.8078";"5712.2931";"2634.1923";"5404.3498";"2127.8293";"5482.6817";"5635.0043";"2681.8023";"5522.3535";"3421.3258";"3243.5089";"2125.6634";"2530.9576";"4564.9889";"6858.1451";"3521.2538";"2263.8203";"3761.5829";"3998.8192";"2492.1229";"2831.8370";"2227.1656";"4767.2168";"6629.9736";"1150.0648";"1916.4809";" 503.1162";"1661.3740";"3402.7450";"1095.6748";" 615.9937";"1290.5922";"3250.8813";"1002.1531";"1780.3512";"1228.9999";"5409.3432";"3955.1068";"4006.6844";"2732.3791"
"6am";" 986.6225";"4841.2672";"4078.4871";"4693.0938";"1734.5322";"4393.2040";"5730.9175";"2054.5132";"3214.4437";"1664.9907";"1678.1940";"3289.3372";"1480.1860";"3120.7892";"2419.5233";"3060.5275";"3277.5814";"4885.7549";"5252.2114";"2728.2559";"5327.2079";"2127.8293";"5533.7326";"5865.6104";"3023.2077";"5175.1532";"3326.0761";"3154.5442";"2045.3397";"2487.5015";"4645.3125";"6701.6306";"3322.5987";"2135.7297";"3743.0547";"3623.8931";"1998.3609";"2653.6047";"2227.1656";"4767.2168";"6166.4059";"1150.0648";"1916.4809";" 382.1395";"1661.3740";"3317.2572";"1095.6748";" 498.9723";"1290.5922";"3146.1874";"1132.5068";"1780.3512";"1228.9999";"5040.8761";"3955.1068";"3754.1196";"2637.6588"
"7am";"1579.1085";"4058.9484";"4075.1554";"4590.0787";"2182.2733";"4517.8285";"4983.2152";"1842.7997";"2862.7514";"2633.5387";"1389.2812";"3171.7040";"1608.4858";"2976.2718";"1981.7984";"2367.5859";"2684.9454";"4655.8609";"4833.3715";"2246.7206";"4366.3599";"2245.6058";"4501.1242";"5838.0912";"4190.8559";"4295.7917";"3009.3748";"3052.2079";"1811.3959";"2430.9481";"3573.2781";"5333.3945";"2491.0723";"1809.1684";"3390.0546";"2800.4555";"1734.0171";"2044.7856";"1929.6690";"3792.6578";"5253.4313";" 830.4811";"1514.4426";" 606.1187";"2202.9045";"3560.6121";"1477.3756";" 645.4615";"1221.3274";"3257.9421";"1474.2313";"1613.6290";"1207.3426";"4424.0210";"3265.9721";"3271.2307";"2925.8943"
"8am";"3957.1508";"4993.1399";"3408.6723";"4000.4166";"2844.9974";"4428.2216";"3480.2448";"1702.3984";"2742.7543";"3302.2902";"1665.9673";"2188.6933";"1556.0831";"3467.2525";"1201.2248";"2067.9176";"2894.7436";"4461.0989";"5014.3185";"2999.2626";"2580.7262";"1663.5853";"4238.4079";"5440.4546";"5970.1558";"3459.1529";"2382.6730";"1660.1809";"1264.7168";"2556.4219";"4168.2134";"5038.9060";"1933.4838";"1391.7891";"3950.3530";"2208.0445";"1317.6819";"2233.8291";"1326.2866";"2754.2917";"4253.9538";"1108.5594";"1900.5205";" 732.8419";"3165.8541";"3028.0433";"4580.3603";" 615.4052";"1991.4689";"2778.8196";"1836.7922";" 852.9793";"1423.4875";"3725.5950";"2336.3354";"3483.1303";"3244.2722"
"9am";"4990.9295";"4677.4263";"3348.4924";"3635.3967";"2328.6860";"4905.6374";"3359.9571";"1696.1544";"2680.5167";"3728.6243";"1579.6707";"1863.2008";"1638.6873";"3311.1266";"1081.4324";"2037.3842";"3331.6130";"4587.1917";"5234.2810";"3002.8205";"2611.6030";"1620.8314";"3946.9763";"5531.9121";"8813.5014";"3283.7540";"2074.3992";"1460.7846";"1285.5696";"2956.1264";"4213.1354";"4287.2497";"1889.9897";"1398.0539";"3880.4092";"2612.0184";"1188.0321";"2270.7255";"1326.2866";"3189.1183";"4099.8761";"1210.5934";"1618.5220";" 833.7705";"3763.5677";"2896.0627";"4893.7233";" 717.6751";"1535.6084";"2820.1657";"1936.4857";" 852.9793";"1169.7942";"3784.2395";"2035.3668";"2994.0695";"4733.1222"
"10am";"5978.6026";"4301.8444";"3585.2815";"3273.3118";"2618.4699";"5129.4909";"3390.1144";"1386.2372";"2159.8920";"3914.4403";"1564.3874";"1863.2008";"1613.4573";"3407.3422";"1097.2744";"1888.2871";"3539.9886";"4430.6553";"4588.5182";"3100.5950";"3223.2632";"1345.1131";"4242.6148";"5364.6504";"8836.1987";"3504.0094";"1947.1229";"1309.2222";"1560.9152";"2575.2176";"4294.3491";"4442.9502";"2629.2180";"1123.9257";"3482.1900";"2414.2742";"1300.8741";"2270.7255";"1140.8751";"3078.5280";"3924.8574";"1106.6781";"1746.0830";" 753.7930";"3319.5351";"3330.0471";"5370.8521";" 593.2237";"1683.5236";"2643.1023";"1750.3123";" 800.6504";"1305.0552";"3985.4060";"2038.2329";"3009.6003";"4228.8363"
