"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907"
"max";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176"
"4am";"4624.5535";"4912.8489";"6198.8714";"4918.7439";"7307.1802";"5537.9248";"3403.3344";"5278.7691";"6181.1064";"4929.8522";"5310.4928";" 538.7672";"5921.8096";"1442.0837";"2189.5492";"5605.6785";"1686.7281";"2426.9746";"3334.5985";"4481.3306";"2604.9874";"3388.4965";"4654.1008";"3932.4061";"1277.6394";"2248.0930";" 958.2582";"2747.2380";"3015.4774";"7266.8785";"2911.5331";"4073.9643";"2732.4956";"4138.6872";"3635.9599";"8454.5789";"4104.5808";"2427.0182";"2432.6701";"3110.8313";"2872.1354";"1337.5972";"3210.8613";"2284.1597";"3120.5577";"2822.3988";"4447.0300";"3306.9103";"1931.9501";"3404.4112";"4502.8017";"4952.5921";"2171.0841";"2115.6080";"4231.1721";"2053.1594";"2771.1739";"2569.9037";"4383.1899";"3229.2942";"3044.8808";"3844.0519";"1072.5482";"4651.3878";"2816.8160";"3729.1552"
"5am";"4624.5535";"5019.2610";"6198.8714";"4866.2611";"7307.1802";"5458.0955";"3403.3344";"5172.3570";"6095.9973";"4929.8522";"5310.4928";" 538.7672";"5921.8096";"1442.0837";"2189.5492";"5605.6785";"1686.7281";"2426.9746";"3252.1571";"4481.3306";"2604.9874";"3388.4965";"4654.1008";"3932.4061";"1235.4426";"2248.0930";" 958.2582";"2752.1585";"3015.4774";"7176.4836";"2911.5331";"4073.9643";"2732.4956";"4138.6872";"3635.9599";"8454.5789";"4197.7380";"2427.0182";"2432.6701";"3110.8313";"2943.0799";"1266.6527";"3117.7041";"2284.1597";"3120.5577";"2822.3988";"4364.0497";"3306.9103";"1931.9501";"3404.4112";"4502.8017";"4952.5921";"2171.0841";"2115.6080";"4231.1721";"2053.1594";"2641.7444";"2569.9037";"4366.7095";"3229.2942";"3044.8808";"3844.0519";"1072.5482";"4651.3878";"2816.8160";"3729.1552"
"6am";"4650.6052";"5001.0259";"6088.5265";"4866.2611";"7349.3770";"5484.6116";"3279.8778";"5094.3999";"6147.1445";"4957.9955";"5233.5039";" 594.3353";"6056.5424";"1442.0837";"2189.5492";"5890.7976";"1869.4926";"2409.8380";"3180.3179";"4451.5163";"2539.0056";"3388.4965";"4242.4247";"4163.3995";"1172.1302";"2278.0486";" 834.1081";"2693.8944";"3271.1675";"7438.2392";"2770.3444";"3917.7632";"2598.5036";"4163.9960";"3680.0056";"7952.6273";"4083.0934";"2302.8087";"2375.1549";"3110.8313";"2767.3109";"1210.0570";"2753.2020";"2421.7689";"3128.5979";"2836.2713";"4357.2835";"3273.6014";"1948.3563";"3351.0122";"4239.4697";"4952.5921";"2006.1517";"2115.6080";"4043.9259";"1928.8454";"2535.6705";"2151.9273";"4029.5428";"2809.5126";"2858.2644";"3483.6315";"1001.3122";"4651.3878";"2816.8160";"3520.6342"
"7am";"4459.5518";"5458.7684";"6161.3770";"4846.4297";"5960.3151";"5192.8599";"2668.8188";"3788.4216";"5170.7286";"4251.4259";"4989.4164";" 652.9107";"5806.4113";"1258.3278";"2108.3654";"5425.0829";"1894.0475";"2260.9216";"2738.0121";"3767.5669";"2972.8101";"2960.6448";"6215.8922";"3413.8978";"2056.6589";"2063.8843";"1322.5481";"3899.9435";"5689.1836";"9254.0552";"2189.2094";"2901.6000";"2077.6641";"3571.3688";"2634.2738";"5832.1950";"3907.0688";"2698.0825";"2016.6777";"2874.6463";"2794.9218";"1141.5191";"2152.2042";"2079.1374";"2454.5296";"3172.1191";"4476.4968";"2596.6435";"1732.3410";"2503.2592";"3351.1798";"3367.5436";"1649.4589";"2110.2216";"3335.5477";"1411.6377";"1421.2455";"1314.9112";"2529.4802";"2432.8730";"2167.8570";"2853.9191";" 634.6251";"3719.4017";"2395.7671";"2563.1700"
"8am";" 4761.8079";" 7342.3898";" 6597.2599";" 5885.6285";" 5157.7257";" 4868.9177";" 2436.4813";" 3513.5951";" 4409.1263";" 3046.1509";" 3644.0561";"  972.0569";" 5317.7242";" 1282.7918";" 2029.6889";" 3230.6755";" 2836.0999";" 2377.6725";" 2074.9864";" 2966.5069";" 1944.0335";" 1812.6122";" 9570.3289";" 3957.1550";" 4319.5409";" 1938.2470";" 2332.7374";" 7531.7092";" 9786.5410";"15780.9126";" 2108.5509";" 3429.9903";" 1646.3192";" 3489.2809";" 1987.4317";" 4450.4889";" 3348.9174";" 4229.3849";" 1473.9274";" 1666.9238";" 2497.8608";" 1237.9096";" 1781.6738";" 1476.4214";" 1832.3018";" 4742.7818";" 3855.9520";" 1668.5060";" 1889.5958";" 2257.8006";" 2610.7225";" 2504.6389";" 1389.1694";" 2661.7289";" 1591.3210";" 1099.6779";" 1488.1296";"  676.0572";" 1647.7308";" 1502.3293";" 1336.0191";" 2276.4844";"  434.4769";" 3640.9337";" 1401.9861";" 2753.3916"
"9am";" 5149.7500";" 8192.6650";" 6612.9458";" 6330.4357";" 4813.7492";" 5001.0992";" 2311.1852";" 3922.6254";" 3712.8499";" 3168.7324";" 2955.2903";" 1095.8225";" 6215.7700";" 1408.9380";" 1657.8068";" 2990.6071";" 2804.3183";" 2648.7464";" 2003.1472";" 3037.9926";" 2536.8773";" 1643.1193";"11899.9992";" 4610.1078";" 4941.1281";" 1973.3241";" 2219.7555";" 9316.1247";"11875.8251";"18078.8562";" 1797.7223";" 3903.6103";" 1250.6462";" 3533.3201";" 2263.7191";" 3801.8788";" 3443.3973";" 4122.6017";" 1583.8293";" 1615.9864";" 2958.8497";" 1244.7194";" 1902.1712";" 1585.8108";" 1479.8985";" 5424.7879";" 3536.1365";" 1491.4111";" 2217.6886";" 2015.9733";" 2281.2044";" 2323.5796";" 1353.1009";" 2718.9675";" 1404.0748";" 1261.8968";" 1245.5424";"  676.0572";" 1691.7289";" 1447.3948";" 1190.5939";" 2387.2438";"  275.5882";" 3637.0332";" 1303.1233";" 2322.6165"
"10am";" 5207.0498";" 9539.7789";" 6478.5762";" 5735.1415";" 4649.0789";" 4293.4429";" 1986.6144";" 3983.7978";" 3408.4518";" 2622.5249";" 3035.1576";" 1045.0873";" 6350.0517";" 1301.4965";" 1270.7634";" 3095.3450";" 2875.9042";" 2642.1592";" 1960.5198";" 2898.2602";" 2847.5939";" 1402.0210";"11872.0295";" 4707.9963";" 4925.4208";" 1930.0071";" 2104.1797";" 9715.7730";"12055.7303";"18483.7470";" 1853.1618";" 4163.9251";" 1473.6542";" 3248.3452";" 1941.1937";" 3416.9931";" 3485.3120";" 3864.9140";" 1548.4576";" 1316.9821";" 3008.0162";" 1440.6597";" 1723.9835";" 1823.6171";" 1167.3222";" 6166.1944";" 4144.0562";" 1221.6855";" 2566.1474";" 1782.7173";" 2416.4764";" 2919.0606";" 1295.2131";" 3039.6227";" 1100.9185";" 1363.7437";" 1343.0922";"  568.5437";" 1637.9623";" 1212.3482";" 1187.2048";" 2430.5210";"  342.1005";" 3372.8326";" 1303.1233";" 1968.6773"
"11am";" 5022.3706";"10238.2749";" 6554.3699";" 5711.6616";" 5183.8578";" 4088.1495";" 1859.5875";" 3970.7795";" 3584.6342";" 2689.7054";" 3467.7840";"  906.1823";" 5999.0658";" 1374.5279";" 1272.8829";" 3000.6411";" 3318.0365";" 2658.9672";" 1830.5441";" 2605.6241";" 3007.6593";" 1406.0683";"11383.2721";" 4823.1302";" 4604.3117";" 2209.3713";" 2032.8130";" 9004.7297";"10968.8130";"18865.2881";" 2118.5462";" 3870.4419";" 1411.8790";" 3290.5918";" 1796.0005";" 3208.3619";" 3648.6238";" 4200.7664";" 1416.8208";" 1357.0030";" 2461.5753";" 1071.7319";" 1911.0326";" 1846.4954";" 1249.5876";" 5979.7642";" 3934.3439";" 1592.7931";" 2696.9902";" 2212.6179";" 2544.1500";" 2594.6521";" 1206.5521";" 3037.3861";" 1467.3155";" 1065.5153";" 1391.6593";"  464.7091";" 2111.3230";" 1212.3482";" 1187.2048";" 2311.7582";"  366.6871";" 3849.5234";" 1338.4950";" 2039.0357"
