"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664"
"4am";"16.636561";"15.372764";"12.171110";"12.419913";"13.824840";"14.702518";"10.213263";" 5.389956";" 8.441277";"12.780752";" 9.079524";" 8.709119";" 6.330077";" 9.554770";" 7.049240"
"5am";"16.531463";"15.372764";"12.214265";"12.217184";"13.872769";"14.398618";"10.904611";" 5.370295";" 8.582982";"13.146761";" 9.148485";" 8.770435";" 6.135922";" 9.554770";" 7.099181"
"6am";"16.513404";"15.347871";"11.694499";"11.799281";"14.006158";"14.732121";"11.014914";" 5.471725";" 8.553138";"13.427835";" 9.207977";" 9.348523";" 5.590289";"10.125294";" 7.099181"
"7am";"26.888381";"14.199826";"15.256781";"17.052776";" 5.776176";"13.952520";" 5.708150";" 3.420904";" 2.820208";" 2.985088";" 6.104711";" 7.036663";" 3.971632";" 3.346729";" 4.343771"
"8am";"29.583887";"10.492564";"12.000943";"17.871575";" 0.000000";"13.780495";" 6.008116";" 3.585893";"17.176758";" 3.745671";" 1.254514";" 3.605299";" 3.901597";" 4.241453";" 4.461198"
"9am";"29.776465";"10.770715";"11.764799";"16.793309";" 0.000000";"14.988231";" 4.199866";" 4.642669";"18.268880";" 3.865131";" 1.302072";" 3.419841";" 3.479432";" 2.919140";" 1.994384"
"10am";"26.562189";"13.729753";"12.394995";"16.707554";" 0.000000";"14.268239";"11.010124";" 4.516004";"18.831573";" 3.841802";" 1.406837";" 2.089677";" 3.153790";" 2.332315";" 2.074504"
"11am";"24.480245";"15.637507";"12.711137";"16.867484";" 0.000000";"13.928153";"11.295321";" 5.536138";"16.429590";" 3.592669";" 1.410929";" 1.953761";" 4.067464";" 2.840997";" 1.889466"
"12am";"27.079439";"18.689931";"12.478066";"11.160979";" 6.674585";"14.561074";" 5.925774";" 3.879436";"16.026099";" 3.131841";" 1.334284";" 4.452390";" 2.751039";" 2.196016";" 3.447344"
"1pm";"28.1017227";"14.0703454";"11.6859634";"10.1956803";" 0.8305818";"16.3621307";" 3.9999073";" 5.7537758";"19.2115928";" 3.4148985";" 0.0000000";" 2.5512321";" 2.9339696";" 6.3000508";" 0.0000000"
"2pm";"23.6401452";"13.5533008";" 8.1895946";"15.2202922";" 0.6973883";"14.7847347";" 9.1503964";" 6.4443902";"20.2916542";" 3.6098535";" 2.7166493";" 3.7946184";" 3.0734922";"19.4529331";" 0.0000000"
"3pm";"23.025236";"12.351271";" 8.456948";"13.285128";" 7.865558";"14.956489";"10.800701";" 6.225418";"21.461632";" 8.753390";" 2.861049";" 2.507481";" 3.690582";" 5.422150";" 4.002472"
"4pm";"23.097997";"11.900091";" 6.845386";"17.004578";"15.049816";"16.274732";"13.549184";" 8.331949";"21.230982";" 8.044416";" 3.574757";" 3.199379";" 3.578959";" 7.400178";" 4.293080"
"5pm";"17.986871";"16.969971";" 4.915162";"13.021568";"16.969842";"17.110207";"13.278585";" 5.936648";"10.019765";" 7.533871";" 9.574611";" 4.803910";" 7.384302";"12.811675";"11.314646"
"6pm";"14.411905";"14.924386";"12.253688";"12.768750";"15.645228";"12.363367";"16.748021";" 6.500370";" 8.010364";"13.014810";"10.073264";" 8.777238";" 6.180824";"12.373892";"10.883509"
"7pm";"13.980258";"12.919797";"13.394859";" 9.829524";"14.506856";"12.602044";" 9.656490";" 9.007997";" 7.027567";"12.944018";" 7.472829";" 8.602922";" 5.026246";"21.824196";" 8.851400"
"8pm";"13.498821";"13.627045";"13.757291";"10.011516";"14.926330";"14.226568";" 9.608664";" 5.290713";" 7.915835";"11.547727";" 7.965672";" 9.080821";" 4.942056";"21.192557";" 8.550742"
"9pm";"14.264718";"15.974091";"13.000548";" 9.877074";"13.882190";"14.093567";"10.533268";" 5.435910";" 7.634314";"11.541708";" 7.828802";" 9.595325";" 5.617913";"17.613915";" 8.446566"
"10pm";"17.189584";"15.373576";"11.781695";"13.069822";"13.708728";"14.438242";"10.129247";" 6.427552";" 7.554001";"11.452178";" 7.689747";" 9.598638";" 5.623721";"10.837090";" 8.189594"
"11pm";"17.213518";"15.950394";"11.473703";"15.011147";"13.479137";"14.420732";"10.767751";" 5.488784";" 8.684253";"11.236809";" 8.572067";" 9.105238";" 5.661628";"10.978399";" 7.874738"
"12pm";"16.978521";"15.950394";"11.543833";"15.150771";"13.479137";"14.442928";"10.727417";" 5.462928";" 8.457472";"11.285084";" 9.444249";" 9.105238";" 5.567915";"10.978399";" 7.826712"
"1am";"16.371996";"16.626101";"11.821281";"14.963902";"13.479137";"14.384909";"10.308905";" 5.462928";" 8.402540";"11.285084";" 9.444249";" 9.105238";" 5.567915";"10.952457";" 7.826712"
"2am";"16.325920";"16.626101";"11.821281";"14.963902";"13.479137";"14.384909";"10.271668";" 5.436112";" 8.402540";"11.285084";" 9.444249";" 9.105238";" 5.567915";"10.952457";" 7.826712"
"3am";"16.325920";"16.626101";"11.391832";"14.963902";"13.479137";"14.384909";"10.271668";" 5.488018";" 8.402540";"12.245982";" 9.444249";" 9.105238";" 5.567915";"10.952457";" 7.826712"
