"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324";"6497.2324"
"4am";" 739.38031";" 385.19997";" 581.09442";" 684.22823";" 987.24013";"1509.18021";" 367.88901";"   0.00000";" 734.37975";"  83.14339";" 287.05471";"   0.00000";" 100.30931";" 147.41954";" 325.52844";" 650.68170";" 743.18217";"  42.80939";" 117.83158";" 240.31563";" 258.87023";" 337.03541";" 501.20344";" 346.63834";" 436.57087";" 291.32164";" 422.56445";" 119.02387";" 204.59438";" 337.49868";" 267.09322"
"5am";" 707.02884";" 385.19997";" 581.09442";" 684.22823";" 987.24013";"1509.18021";" 367.88901";"   0.00000";" 734.37975";"  83.14339";" 287.05471";"   0.00000";" 100.30931";" 147.41954";" 325.52844";" 650.68170";" 743.18217";"  42.80939";" 117.83158";" 240.31563";" 258.87023";" 337.03541";" 501.20344";" 346.63834";" 436.57087";" 291.32164";" 422.56445";" 119.02387";" 204.59438";" 337.49868";" 267.09322"
"6am";" 724.84430";" 308.52094";" 533.41598";" 684.22823";"1032.31582";"1293.06413";" 367.88901";"   0.00000";" 734.37975";"  83.14339";" 287.05471";"   0.00000";" 100.30931";" 147.41954";" 288.92088";" 650.68170";" 743.18217";"  42.80939";" 117.83158";" 240.31563";" 207.00488";" 337.03541";" 311.11067";" 346.63834";" 436.57087";" 244.11281";" 422.56445";"  83.32391";" 204.59438";" 337.49868";" 267.09322"
"7am";"615.81689";"288.28055";"873.05825";"613.61996";"927.50514";"999.62203";"176.84332";"  0.00000";"621.22355";" 83.14339";"428.34028";"  0.00000";"110.62752";"365.68355";"212.59107";"416.72706";"636.77918";" 42.80939";"191.09992";"184.82159";"207.00488";"326.52337";"266.53141";"346.63834";"362.47093";"244.11281";"298.04067";" 83.32391";"150.08406";"216.67071";"293.38562"
"8am";"709.45558";"198.46117";"927.33630";"519.67392";"721.52593";"788.47868";"203.11609";"  0.00000";"640.61402";" 99.75861";"417.48763";" 62.98235";"149.95521";"900.95517";"212.59107";"343.53054";"391.10713";" 94.33710";"390.41505";"236.60558";"178.77379";"326.52337";"203.82744";"228.34404";"387.60182";"208.83794";"138.47592";"115.67482";"150.08406";"245.32561";"293.38562"
"9am";" 705.25640";" 194.22275";"1066.73437";" 542.96627";" 669.33480";" 663.20443";" 141.20797";"   0.00000";" 600.22775";" 160.89508";" 437.64357";"  62.98235";"  85.81080";" 853.05303";" 311.46187";" 343.53054";" 311.05948";"  94.33710";" 301.25469";" 424.96237";" 134.19453";" 326.52337";" 248.40670";" 180.62011";" 387.60182";" 281.64829";" 138.47592";" 162.55491";"  71.36904";" 245.32561";" 267.09322"
"10am";"775.64919";"219.30239";"940.56066";"474.93324";"669.33480";"713.99778";"189.93858";"  0.00000";"488.71023";"144.27986";"431.98659";" 62.98235";"149.95521";"829.10196";"329.16336";"277.09844";"192.36505";" 94.33710";"397.58964";"421.13776";"134.19453";"371.10263";"203.82744";"141.49366";"327.85956";"249.50938";"138.47592";"114.93096";" 71.36904";"286.00067";"267.09322"
"11am";" 639.61512";" 236.12937";" 992.68910";" 450.22464";" 591.19293";" 776.98013";" 122.40505";"   0.00000";" 596.97493";"  83.14339";" 426.05855";"   0.00000";" 277.34401";"1010.78653";" 311.46187";" 375.88145";" 286.90843";"  94.33710";" 388.54471";" 353.05181";" 134.19453";" 326.52337";"  76.43864";"  78.25290";" 327.85956";" 309.25164";" 138.47592";"  82.58005";" 150.08406";" 271.95333";" 267.09322"
