"hour","act1","act2","act3","act4","act5"
"4am",-0.168547547523885,-0.213944747015776,0,-0.0875661375661376,0.0333372437876242
"5am",-0.19074465442653,-0.213431796525448,0,-0.0875661375661376,-0.0668815349137881
"6am",-0.186923778950387,-0.158183400865683,0,-0.132555526332656,-0.0662877867146761
"7am",-0.1208890478348,-0.277674494536846,0.0694905176394959,-0.164839762193266,0.143750491634728
"8am",-0.06243111203474,-0.221257600342126,0.0773215599088907,0.0551967077167902,0.101216986342636
"9am",-0.0204189575882158,-0.200819190776662,0.0455409354413814,-0.162055413430416,0.0546737728329697
"10am",-0.115345517935553,-0.212973612640833,0.0284415175342966,-0.0697432647150726,0.0812085098557405
"11am",-0.146783099761686,-0.238731867306455,0.0621274442209669,0.0526663133618314,-0.0545008201805248
"12am",0.10843055296281,-0.081283706724604,-0.0349514988679589,-0.0397022568247657,0.105363587459708
"1pm",-0.0244915258681325,-0.187617703554606,0.0693408770338437,-0.216644616796555,0.14800893648848
"2pm",-0.145612879397039,-0.246297566738211,0.0312138685541265,-0.166976146576733,0.310278461808004
"3pm",-0.0581460133847711,-0.215728725422477,0.0593916474654178,-0.211447883565223,0.099665463362197
"4pm",-0.0421035348583639,-0.146830293413126,0.0626836415225117,-0.233973903176762,-0.0355256001613869
"5pm",-0.0301242732266626,-0.146871010436122,0.05689021949415,-0.192980191105142,0.0287601486802025
"6pm",-0.0731689587500921,0.0630952558631332,-0.0453703703703704,-0.104601441656673,-0.133964167499532
"7pm",0.00277920545562976,0.0566783525133007,-0.110260295033111,-0.138095112321746,0.0979522851014523
"8pm",-0.0448720426975302,0.105840797871586,0,-0.0951743991013236,0.0387916844574113
"9pm",-0.047314790461882,0.0119519695166107,0,0.110731487612435,-0.0535006259038366
"10pm",0.0362901103441781,0.0287412221194771,-0.0453703703703704,-0.0703703703703704,-0.00774611531693033
"11pm",0.047587578461289,-0.0540310984758421,-0.0453703703703704,-0.0703703703703704,0.0082070280794
"12pm",0.13572562179096,0.137292875865453,-0.0453703703703704,-0.0703703703703704,0.0233820989216698
"1am",0.0571406503188779,-0.065062204701896,0,-0.0703703703703704,0.056059593256303
"2am",-0.00722925848218746,-0.0697877698368894,0,-0.0703703703703704,-0.0334086453669643
"3am",-0.032196956608438,-0.066015915359176,0,0,-0.0972572937203045
