"hour","mode1","mode2","mode3"
"4am",-0.113526049428809,0.586117192180808,0.563851356103609
"5am",-0.0820202963283453,0.589550183600607,0.560093769298656
"6am",-0.0954900222021094,0.584373995095415,0.550415968671237
"7am",0.171665561694508,0.606868499861107,0.566140004680228
"8am",0.256465952785605,0.496210244506915,0.479027568026836
"9am",0.245424048365399,0.466016580432974,0.466449792402018
"10am",0.23627942115089,0.43708960872249,0.455924153699156
"11am",0.24936317215993,0.470180898878764,0.485198817911195
"12am",0.24540968589913,0.543525598489195,0.513787353922494
"1pm",0.207697822007682,0.562035956464877,0.55183174372272
"2pm",0.196086084047317,0.550285799031535,0.55727827536034
"3pm",0.288916118796579,0.570297849700051,0.548852912000355
"4pm",0.100186503933506,0.630130640277449,0.563320533902148
"5pm",-0.148625866206391,0.573228214178821,0.536677286220927
"6pm",-0.133158092738378,0.583180034315271,0.563860113232725
"7pm",-0.1761318745703,0.567915394546463,0.553620412181812
"8pm",-0.143154533892352,0.567601942470494,0.579180219717395
"9pm",-0.121560012946642,0.604381150166178,0.591576650031877
"10pm",-0.0953697286002492,0.604732895316418,0.591373724847349
"11pm",-0.0785604934512242,0.599910807468019,0.580886904511588
"12pm",-0.0819162350408456,0.592268377921034,0.573601882455393
"1am",-0.0886881421655318,0.591447555330526,0.574892665379798
"2am",-0.110496247577102,0.590232143280452,0.573054469201144
"3am",-0.0939946078830962,0.593879297123954,0.570109275759747
