"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.213778718885688,-0.0585326283496415,0.299385566651358,0.0529103394852578,0.10343913512192
"5am",0.163076829933836,-0.068472028061996,0.317205548871422,0.0478485900928479,0.104215506095388
"6am",0.225601947415901,-0.0613588844812904,0.316540058167949,0.0184254266567881,0.0855659797499649
"7am",-0.0883054760755984,-0.0355690937623826,0.260997028483814,-0.0645306127075849,0.139800163774404
"8am",-0.363840898415552,0.00819331720014736,0.189363600092574,-0.0287694480384056,0.138205602303139
"9am",-0.311705807038934,0.0727020705568213,0.175085508506814,-0.00883221924565132,0.161073119571157
"10am",-0.358684282249806,0.0728649344178735,0.276180288317757,0.026513416895238,0.170030533100856
"11am",-0.247665143139759,0.0669336030372082,0.199448206230519,-0.0654528888243267,0.118543200803511
"12am",-0.179796222944227,0.173706313433782,0.158209452947007,0.139930210582277,0.135328019831062
"1pm",-0.265819820586282,0.150662763934972,-0.187540280189021,0.00452750065556779,0.086867985344872
"2pm",-0.289010404515093,0.0435520146265107,0.0201786789550912,-0.0764231906408584,0.104308497260904
"3pm",-0.294940082960865,0.137457684881531,0.0333307242451741,-0.0229419907985074,0.17097606435766
"4pm",-0.241510402418443,0.0780358923844923,0.13251288191971,-0.0483236545720073,0.197550167473507
"5pm",-0.00435529650473182,0.0492311009757867,0.125850837688745,0.00581478340916569,0.173658353242583
"6pm",0.144710529685164,-0.0232222394772287,0.307565247105265,0.0732445055161245,0.116025040980481
"7pm",0.180384036227899,-0.0386808812418781,0.323897391097555,0.0068987452073867,0.130286284178771
"8pm",0.137428766167766,-0.0407809777200493,0.359968113666023,-0.029326387333924,0.092309817684225
"9pm",0.222411529819798,0.0320554281541739,0.317328332143223,-0.042432650226588,0.0824767600326397
"10pm",0.205196354429427,-0.0225922479227034,0.317394143951873,-0.000362260144524793,0.0960462966347341
"11pm",0.17427926104639,-0.0363947294163607,0.321681102541545,-0.0160403748252336,0.0953838721845012
"12pm",0.160017251403259,-0.0546110973260386,0.316136912745866,-0.0139595816996567,0.0882418068832177
"1am",0.177754735236922,-0.0320343393898056,0.295028901006123,-0.000524318758382296,0.0858527772890598
"2am",0.181776715090485,-0.0282909198015284,0.304039244073595,-0.00190981045515163,0.0874651618603187
"3am",0.201675048553979,-0.0335896203951988,0.331686168865636,0.0206897495707366,0.0917382332014322
