"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237";"8661.237"
"4am";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";"0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";"0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";"0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0"
"7am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"876.066";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"917.744";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"909.596";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8am";" 610.767";"1729.063";" 810.801";"   0.000";"   0.000";" 778.930";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 993.295";"   0.000";"   0.000";"   0.000";"1779.966";"   0.000";" 706.680";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1198.601";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1183.441";"   0.000";"   0.000";"   0.000";" 630.898";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";" 797.755";"2111.410";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 964.365";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1303.081";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1025.589";"2748.057";"1107.336";"   0.000";"   0.000";"1180.847";" 972.209";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 897.512";"   0.000";" 834.830";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 633.713";"   0.000";"   0.000";"   0.000";"1426.027";"   0.000";"   0.000";"   0.000";"2715.182";"   0.000";" 975.736";" 802.708";"   0.000";"   0.000";" 851.737";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1462.748";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1315.378";"   0.000";"   0.000";"   0.000";" 588.805";"   0.000";" 879.760";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";" 818.605";"2451.387";"   0.000";"1059.056";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 755.496";"1019.799";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1525.544";"   0.000";"   0.000";"   0.000";"1779.998";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";" 962.300";"3366.732";"1040.353";"   0.000";"   0.000";"1348.716";"1181.558";" 553.463";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 618.665";"   0.000";"   0.000";"   0.000";"1550.819";"   0.000";"   0.000";"   0.000";"2700.152";"   0.000";" 842.049";"1192.188";"   0.000";"   0.000";" 750.833";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1434.483";"   0.000";"   0.000";" 674.988";"   0.000";"   0.000";"   0.000";"1750.721";"   0.000";"   0.000";"   0.000";" 793.917";"   0.000";"1375.213";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";" 799.709";"2839.726";" 928.946";"1169.219";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 606.783";" 924.116";"1189.070";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1525.577";" 661.917";"1587.667";"   0.000";"2373.617";"   0.000";"   0.000";"0";"   0.000"
"11am";"1074.670";"3412.494";"1271.560";"   0.000";"   0.000";"1289.949";" 976.731";" 528.978";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 751.257";"1708.711";"   0.000";"   0.000";"   0.000";"2415.958";"   0.000";" 837.052";" 982.436";"   0.000";"   0.000";" 718.552";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1597.970";"   0.000";"   0.000";" 726.223";"   0.000";"   0.000";"   0.000";"1763.179";"   0.000";"   0.000";"   0.000";" 778.477";"   0.000";" 971.940";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"1029.540";"2526.295";"1044.407";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1265.413";"1071.749";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1231.923";"   0.000";"1260.280";"   0.000";"1917.638";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";"1626.857";"2956.954";"1209.919";"   0.000";"   0.000";"1039.023";" 753.327";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1308.960";"   0.000";"   0.000";"0";"2561.016";"   0.000";"   0.000";"1445.016";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1647.017";"   0.000";"   0.000";" 624.381";"   0.000";"   0.000";"   0.000";"1189.603";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2324.240";"1296.748";" 964.330";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 897.095";"   0.000";"   0.000";"   0.000";"2217.019";"   0.000";"   0.000";"   0.000";"   0.000"
