"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604"
"4am";"5630.959";"4772.862";"5839.962";"6556.591";"3957.034";"6302.205";"3312.030";"3671.416";"5270.470";"5486.901";"3244.684";"6438.663";"4944.267";"4170.331";"4068.085";"4837.066";"7636.544";"4854.059";"6756.856";"5756.292";"2809.956";"2268.806";"1925.730";"2398.399";"2614.977";"2082.225";"2269.080";"3069.230"
"5am";"5634.622";"4772.862";"5791.867";"6634.421";"3901.173";"6210.907";"3251.038";"3645.401";"5300.165";"5616.948";"3150.069";"6308.480";"4921.075";"4286.536";"4341.114";"4945.388";"7629.081";"4723.008";"6699.604";"5465.647";"2781.990";"2247.647";"1874.825";"2339.313";"2582.031";"2082.225";"2242.365";"3066.467"
"6am";"5290.074";"4782.704";"5760.009";"6486.779";"3587.055";"6640.833";"3226.571";"3232.491";"5007.451";"5628.678";"3050.820";"6570.217";"4734.260";"4802.692";"4533.536";"4860.335";"7418.417";"4308.198";"6525.032";"5058.711";"2715.981";"2152.724";"1658.966";"2029.588";"2524.168";"2109.863";"1968.973";"2939.274"
"7am";"5040.441";"5368.108";"6449.156";"5515.317";"3516.136";"7157.084";"3039.432";"2620.761";"4357.320";"5792.444";"2626.729";"6794.280";"4115.075";"5352.801";"5693.665";"4399.804";"5740.148";"2719.836";"5620.648";"3063.614";"1998.331";"1390.934";"1085.870";"1545.962";"1731.872";"1417.521";"1419.215";"1987.113"
"8am";"7464.3499";"5239.3823";"8304.0966";"6676.9190";"4767.5153";"7171.5950";"2726.6747";"2596.0317";"3149.0531";"5841.2891";"2123.6360";"8115.7608";"3473.3749";"5341.3042";"7060.5354";"4678.4601";"4893.0196";"1729.1600";"4389.9656";"2578.5751";"1151.4345";" 936.1482";" 451.5242";"1206.0354";"1193.1427";" 994.8257";" 890.5739";"1620.6094"
"9am";"7743.3758";"5317.9297";"8372.7496";"7150.3337";"4669.4704";"7165.5653";"2710.1561";"2802.6269";"2978.5588";"5937.5378";"2296.3442";"8130.1367";"3530.5725";"4835.3333";"7208.7227";"4778.4829";"4733.4781";"1774.5226";"4104.7858";"2581.4579";"1063.4713";" 934.8043";" 394.0279";"1162.4126";"1077.7806";" 911.1542";" 923.7195";"1568.7597"
"10am";"8476.2127";"5197.0845";"8199.7535";"7097.0488";"4437.4759";"7770.8925";"2705.0340";"2517.9044";"3261.7879";"6281.3227";"2103.3909";"8052.1997";"3339.9949";"4817.5448";"7227.5722";"4517.1041";"4743.7860";"1652.1595";"4135.6760";"2410.9764";"1120.7278";" 829.0956";" 377.7090";" 948.8988";"1265.2394";" 784.4577";" 785.0380";"1546.5154"
"11am";"8362.1983";"5321.0551";"8220.1337";"6243.8771";"4607.5959";"7590.5144";"2736.0385";"2701.2476";"3638.4538";"6083.7739";"2464.8338";"7764.5962";"3251.6082";"5285.8324";"6690.1879";"4734.8644";"4514.4635";"1797.4606";"4257.0946";"2349.7699";"1122.8616";" 926.4971";" 377.7090";" 958.6636";"1110.7261";" 762.6641";" 800.1199";"1542.2987"
