"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125";"18.125"
"max";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73";"13477.73"
"4am";"1694.964";" 725.968";"2601.053";"1268.038";"1733.666";"3798.651";"1472.149";"1634.305";" 751.092";" 776.091";" 696.135";"1079.330";"4151.458";" 434.801";"3053.353";"1274.222";" 986.653";"2052.295";" 559.714";"1095.339";"1369.355";"2227.537";" 183.144";"1879.968";"1657.636";" 194.614";" 708.106";" 463.191";" 306.638";"1158.302";" 187.863";"1392.718";" 337.683";"2219.182";" 404.441";" 667.831";" 609.562";" 630.406";" 915.430";" 294.376";" 787.056";" 342.765";"1212.266";" 290.341";"1575.451";"1877.983";"1077.883";"2593.788";"2099.994";"1373.520";" 422.970";" 779.332"
"5am";"1399.450";" 615.953";"2748.825";"1268.038";"1733.666";"3843.140";"1472.149";"1634.305";" 751.092";" 776.091";" 696.135";"1079.330";"4151.458";" 434.801";"3053.353";"1274.222";" 986.653";"2052.295";" 559.714";"1032.440";"1432.254";"2138.086";" 183.144";"1949.915";"1524.677";" 172.818";" 708.106";" 463.191";" 324.389";"1158.302";" 187.863";"1392.718";" 337.683";"2255.904";" 404.441";" 667.831";" 609.562";" 556.962";" 959.573";" 294.376";" 787.056";" 342.765";"1172.583";" 290.341";"1510.584";"1877.983";"1077.883";"2658.655";"2099.994";"1373.520";" 422.970";" 779.332"
"6am";"1591.365";" 611.454";"2623.823";"1338.872";"1733.666";"3772.306";"1472.149";"1521.254";" 751.092";" 776.091";" 716.544";"1182.929";"4151.458";" 434.801";"3053.353";"1274.222";"1026.336";"2116.169";" 559.714";"1032.440";"1393.558";"2138.086";" 276.533";"1886.041";"1524.677";" 172.818";" 708.106";" 463.191";" 324.389";"1239.854";" 187.863";"1311.166";" 337.683";"2255.904";" 413.526";" 627.104";" 609.562";" 547.877";" 959.573";" 294.376";" 787.056";" 342.765";"1172.583";" 290.341";"1446.800";"1939.338";"1077.883";"2658.655";"2038.639";"1373.520";" 422.970";" 779.332"
"7am";"1777.707";" 926.662";"2651.537";"1357.706";"1880.847";"3337.516";"1465.430";"1616.470";" 617.444";" 984.011";" 683.025";"1280.672";"4114.578";" 518.964";"2825.558";"1216.652";"1096.542";"2015.724";" 528.122";"1032.440";"1241.508";"2039.665";" 294.820";"1869.226";"1572.236";" 172.818";" 664.566";" 463.191";" 324.389";"1284.569";" 187.863";"1311.166";" 300.015";"2255.904";" 349.167";" 582.389";" 609.562";" 584.599";" 907.481";" 256.278";" 858.003";" 342.765";"1108.626";" 290.341";"1438.014";"1886.140";" 982.667";"2590.276";"2022.407";"1328.397";" 422.970";" 707.932"
"8am";"1762.832";"1230.187";"2597.436";"1249.646";"1904.945";"3047.834";"1645.140";"1460.855";" 809.359";"1024.738";" 716.544";"1498.291";"4100.416";" 612.305";"2926.306";"1000.764";"1413.546";"1661.351";" 559.714";" 969.541";"1102.800";"2056.945";" 368.274";"1925.903";"1528.696";" 137.888";" 708.106";" 422.614";" 324.389";"1180.360";" 165.462";"1311.166";" 314.949";"2293.490";" 293.893";" 544.803";" 664.134";" 592.592";" 965.998";" 225.485";" 820.389";" 380.379";"1029.260";" 290.341";"1499.998";"1886.140";" 745.261";"2590.276";"1977.284";"1283.274";" 402.878";" 619.790"
"9am";"2063.442";"1959.819";"2514.580";"1080.474";"1744.443";"3063.893";"1599.063";"1340.057";" 527.216";"1061.363";" 563.371";"1407.891";"4009.576";" 582.748";"3046.932";" 948.508";"1558.105";"1464.895";" 533.837";" 857.788";"1105.741";"2169.805";" 348.724";"1916.722";"1735.965";" 101.638";" 621.026";" 422.614";" 291.331";"1120.866";" 180.396";"1415.297";" 237.504";"2251.479";" 293.893";" 658.237";" 664.134";" 584.599";" 999.096";" 168.575";" 783.221";" 342.319";"1068.943";" 354.565";"1298.620";"1886.140";" 751.603";"2590.276";"1902.182";"1328.397";" 382.982";" 654.382"
"10am";"2254.080";"1502.679";"2562.509";"1138.045";"2057.693";"3048.085";"1621.936";"1565.087";" 488.883";"1114.303";" 436.193";"1382.156";"3960.412";" 474.014";"3003.927";" 939.430";"1314.625";"1464.895";" 533.837";" 870.778";"1119.083";"2372.210";" 358.660";"1860.024";"1640.919";" 101.638";" 658.833";" 435.476";" 289.897";"1120.866";" 187.863";"1355.881";" 311.286";"2290.579";" 293.893";" 582.863";" 575.734";" 521.894";"1012.418";" 168.575";" 721.477";" 266.645";"1132.900";" 354.565";"1172.852";"2070.645";" 894.427";"2639.756";"1779.472";"1395.171";" 382.982";" 707.932"
"11am";"2212.027";"1002.265";"2525.410";"1249.646";"1982.416";"3126.512";"1651.859";"1367.806";" 507.320";"1097.574";" 739.674";"1335.672";"4093.006";" 590.054";"2852.256";" 943.194";"1269.594";"1560.906";" 533.837";"1012.876";"1141.496";"2274.189";" 299.233";"1953.618";"1577.045";"  43.592";" 708.106";" 435.476";" 289.897";"1301.519";" 180.396";"1286.008";" 236.058";"2228.433";" 293.893";" 620.449";" 609.562";" 546.938";" 849.287";" 168.575";" 858.003";" 414.829";"1132.900";" 290.341";"1300.420";"2071.614";" 894.427";"2712.986";"1902.182";"1395.171";" 382.982";" 743.632"
