"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664"
"4am";"5.916363";"3.973446";"5.101826";"2.931882";"5.515177";"7.418238";"5.314827";"4.502736";"3.402063";"4.850684";"7.515169";"5.682413";"4.061881";"1.056559";"2.737746"
"5am";"5.878987";"3.973446";"5.119915";"2.884025";"5.534298";"7.264904";"5.674594";"4.486311";"3.459174";"4.989595";"7.572249";"5.722420";"3.937296";"1.056559";"2.757143"
"6am";"5.872565";"3.967011";"5.170638";"2.785373";"5.587511";"7.433175";"5.731995";"4.571045";"3.670075";"5.096271";"7.621491";"6.099603";"3.932183";"1.119648";"2.757143"
"7am";"4.440164";"4.651263";"4.870840";"2.618801";"7.322542";"7.783271";"6.328937";"4.994038";"4.871908";"6.212844";"7.153869";"7.462655";"4.691063";"1.475387";"3.253951"
"8am";"3.795188";"3.439212";"4.512161";"3.076157";"7.154997";"9.635365";"6.314706";"5.211815";"5.613655";"7.340726";"7.573806";"9.338900";"5.388561";"1.441319";"5.026318"
"9am";" 3.501435";" 2.790394";" 4.438865";" 3.160681";" 8.449075";"10.148856";" 7.128272";" 4.660827";" 5.684663";" 7.676385";"10.109113";" 8.858504";" 5.924281";" 1.849027";" 2.682441"
"10am";"4.332050";"3.274598";"3.982827";"4.275098";"8.036876";"9.125007";"6.158059";"4.896969";"5.649035";"6.908318";"9.811500";"9.192579";"5.293068";"1.477324";"5.803078"
"11am";" 3.565646";" 3.211924";" 4.757829";" 2.782514";" 7.927460";" 9.207037";" 6.122594";" 5.281260";" 4.380662";" 8.052721";"10.762574";" 8.594679";" 5.710847";" 1.799530";" 5.285466"
"12am";"3.955358";"3.611328";"5.392499";"2.854410";"7.592968";"8.382914";"7.119707";"4.527119";"3.724860";"7.462536";"9.769434";"7.691609";"5.179089";"1.390989";"4.283279"
"1pm";"4.270914";"3.295562";"4.357282";"4.528034";"9.205452";"8.857354";"5.678790";"4.657833";"3.951266";"6.681248";"9.871323";"9.441082";"5.910257";"1.605491";"4.988830"
"2pm";" 4.055983";" 1.891402";" 5.972867";" 2.474940";" 8.898355";" 8.081231";" 5.207652";" 6.389929";" 4.695318";" 5.630523";"12.268344";" 8.815570";" 6.191314";" 2.785025";" 2.540051"
"3pm";" 4.101656";" 3.911369";" 6.790699";" 2.368147";" 3.649188";" 8.679850";" 4.667077";" 6.765350";" 4.966041";" 5.445827";"10.770317";" 8.616315";" 5.104486";" 2.408674";" 4.749643"
"4pm";"4.564514";"3.919441";"5.706072";"5.077740";"2.399564";"7.781136";"5.369284";"5.417654";"4.366596";"5.052502";"9.831440";"7.785953";"6.305171";"1.232926";"4.836904"
"5pm";"4.418954";"3.578175";"5.734502";"2.960209";"5.781916";"8.401627";"4.768870";"5.677538";"5.012466";"5.207905";"8.415844";"8.119752";"5.646210";"1.064231";"3.690703"
"6pm";"5.2260626";"3.9939265";"5.3794969";"2.3358492";"6.4744332";"6.9526879";"5.5440813";"4.9887530";"4.0957385";"4.2737905";"9.3093415";"7.1687467";"4.6036392";"0.9721736";"1.5286705"
"7pm";"5.4244886";"4.2795842";"5.3786690";"3.1919621";"6.0033432";"6.8471935";"5.2823980";"4.7943502";"3.8221842";"4.3029520";"9.1642680";"5.5662574";"4.3625083";"0.9225076";"1.3882164"
"8pm";"6.0774833";"3.6349164";"4.8455965";"3.2510605";"5.7484293";"7.2686494";"4.7978247";"4.9143524";"3.7386522";"4.3827129";"9.1581485";"6.4226924";"4.2894358";"0.8958083";"1.4020713"
"9pm";"5.8271363";"3.5605547";"4.9571024";"3.2074029";"5.7448390";"7.1109886";"5.2595007";"5.0492201";"3.6056900";"4.3804286";"9.0007883";"6.1565345";"4.1843679";"0.9334538";"2.8805102"
"10pm";"5.731345";"3.965580";"5.036933";"3.085301";"5.468856";"7.284896";"5.057764";"4.672559";"3.567758";"4.346449";"9.266316";"5.614096";"4.188694";"1.020247";"2.792876"
"11pm";"5.924275";"3.736711";"5.045794";"3.000728";"5.377265";"7.276061";"5.603374";"4.585296";"3.499989";"4.264710";"8.966973";"5.569606";"4.216928";"1.033550";"2.685501"
"12pm";"6.037972";"3.736711";"5.076635";"3.028639";"5.377265";"7.287260";"5.582385";"4.563696";"3.408590";"4.283032";"8.728029";"5.569606";"4.147128";"1.033550";"2.669123"
"1am";"5.822277";"3.895010";"5.198648";"2.991283";"5.377265";"7.257987";"5.364598";"4.563696";"3.386451";"4.283032";"8.728029";"5.569606";"4.147128";"1.031108";"2.669123"
"2am";"5.805891";"3.895010";"5.198648";"2.991283";"5.377265";"7.257987";"5.345220";"4.541294";"3.386451";"4.283032";"8.728029";"5.569606";"4.147128";"1.031108";"2.669123"
"3am";"5.805891";"3.895010";"5.009789";"2.991283";"5.377265";"7.257987";"5.345220";"4.584656";"3.386451";"4.647722";"8.728029";"5.569606";"4.147128";"1.031108";"2.669123"
