"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525"
"max";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778"
"4am";"11.78032";"22.04786";"26.03747";"28.99435";"29.74601";"28.07981";"27.73803";"23.85723";"25.18878";"21.58222";"23.55607";"15.23476";"14.24813";"17.69084";"24.71891";"19.88009";"25.59592";"21.75496";"18.82243";"17.85740";"17.07250";"24.99436";"19.90778";"18.71810";"18.24921";"20.91105";"15.76612";"21.96507";"22.89038";"23.24959";"19.47670"
"5am";"11.82170";"22.51369";"26.02328";"29.24528";"30.33702";"28.07981";"27.24998";"24.26016";"25.83416";"21.62820";"24.21608";"15.61949";"14.57072";"15.66206";"24.47047";"20.14131";"25.40205";"22.38133";"17.22428";"16.43694";"17.62652";"25.00975";"20.17118";"18.58181";"18.65618";"21.64261";"15.89356";"22.46454";"23.18938";"23.61347";"19.47670"
"6am";"11.78024";"23.47549";"26.02413";"29.88812";"31.04824";"28.37683";"26.13684";"23.33580";"26.58551";"22.35589";"24.89662";"16.20200";"14.51014";"15.35563";"25.48935";"21.16387";"25.24769";"23.53764";"17.10833";"16.07588";"19.77480";"24.74250";"20.80415";"18.85104";"19.59895";"22.70117";"16.38441";"22.45171";"23.61584";"24.21289";"19.88972"
"7am";"12.29920";"23.70899";"21.77175";"28.57918";"27.49301";"39.52268";"28.34044";"23.06901";"25.24740";"21.83643";"24.99736";"16.77858";"15.41963";" 9.70371";"28.66593";"24.84544";"27.58610";"30.10737";"15.37589";"12.66395";"23.81696";"28.21663";"22.97609";"21.12022";"23.69837";"28.17965";"20.28078";"22.94447";"27.44521";"25.87257";"21.70264"
"8am";"14.517830";"20.817300";"19.102976";"26.943940";"31.675063";"43.791194";"27.622314";"21.590428";"26.483562";"21.996780";"26.589252";"16.645155";"18.927674";" 8.566394";"26.061080";"29.507792";"36.322584";"30.635016";"13.141242";"12.089765";"26.062356";"29.116156";"24.808443";"23.351606";"25.464272";"31.125134";"24.257026";"22.504341";"30.916874";"26.924894";"21.719986"
"9am";"18.69511";"19.69442";"20.49403";"28.87235";"28.74490";"43.98191";"26.49222";"22.63399";"25.78843";"21.45353";"20.78038";"15.38465";"15.18914";"11.97028";"26.44297";"29.38829";"38.32425";"30.89356";"16.20479";"14.71377";"24.72610";"27.56035";"25.85636";"23.18134";"22.93712";"33.38879";"26.19805";"22.25280";"33.22830";"23.23390";"22.75186"
"10am";"19.86502";"20.18748";"21.41045";"24.82366";"31.29175";"43.06173";"24.06917";"22.56548";"26.02285";"23.76087";"20.28087";"14.92672";"20.26119";"10.79579";"27.31922";"31.44877";"32.01927";"24.02095";"17.71667";"14.08621";"22.04831";"27.82113";"23.49375";"25.82699";"23.42201";"28.91861";"26.37298";"22.34011";"31.03645";"22.53750";"24.42291"
"11am";"16.121917";"20.253836";"21.660099";"26.480303";"31.192223";"43.233275";"27.678061";"21.839847";"29.988108";"22.593366";"23.270228";"16.694774";"19.156917";" 8.154416";"35.912750";"27.288991";"32.917881";"24.285842";"15.888107";"11.255122";"23.028456";"29.325844";"28.516346";"24.154955";"23.993631";"33.024853";"26.360983";"20.107106";"33.152911";"26.751018";"21.677062"
"12am";"11.212836";"20.466150";"21.765347";"28.709168";"33.314379";"40.996898";"25.322826";"22.527385";"27.550135";"24.145000";"23.331084";"18.360191";"13.762046";" 9.092544";"31.533266";"27.445983";"29.422882";"25.663754";"17.022312";"10.657522";"24.125307";"29.250361";"27.079563";"24.801222";"26.240846";"31.776105";"23.174557";"21.475834";"29.983643";"26.390676";"22.020821"
