"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419"
"max";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433"
"4am";"20.42965";"20.57982";"15.63731";"18.50038";"26.11320";"11.26572";"13.58247";"16.23393";"21.21803";"14.36738";"21.29602";"15.64117";"16.10046";"10.72945";"11.64468";"14.36375";"14.11572";"14.56972"
"5am";"20.30117";"20.57982";"15.23999";"18.54725";"26.29379";"11.26695";"13.06954";"15.89448";"21.35643";"14.30084";"20.78272";"15.77592";"16.10046";"10.60207";"11.83645";"14.91405";"14.20162";"14.73137"
"6am";"19.38152";"20.21373";"14.74220";"18.82113";"26.61988";"11.46289";"13.46776";"16.03169";"20.65039";"14.02427";"21.26305";"15.66394";"15.64632";"11.06368";"11.08918";"15.11107";"14.04045";"14.85501"
"7am";"16.230893";"21.897333";"17.087516";"15.300869";"25.046637";"14.503518";" 9.171816";"16.310031";"22.810355";"10.007223";"20.483502";"15.282777";"18.238238";" 9.665776";" 8.966587";"15.336900";"11.899292";" 9.289276"
"8am";"16.470386";"22.432068";"19.527176";"14.260159";"20.269605";"19.094595";" 6.047415";"15.609558";"26.638432";"10.130152";"18.052210";"13.752950";"17.118003";"13.169233";" 8.361688";" 9.563738";" 7.047522";" 8.881177"
"9am";"16.885790";"20.160039";"20.622653";"14.740270";"17.771446";"17.523980";" 6.030670";"15.492367";"26.153584";" 8.478016";"20.081349";"13.520872";"17.790768";"13.880588";" 8.710956";"12.174297";" 6.779394";" 8.516796"
"10am";"18.160444";"19.803659";"19.679962";"14.632841";"21.091866";"17.759243";" 5.986137";"17.591175";"23.410270";" 8.630208";"20.627448";"11.726613";"19.396652";"15.155859";" 7.930173";" 9.204658";" 7.890228";" 6.428399"
"11am";"16.664534";"20.696508";"20.174142";"13.956567";"17.426197";"15.604119";" 5.024094";"19.245719";"22.829836";" 9.091871";"20.676169";"14.104886";"20.019206";"14.965872";" 7.772074";"11.003867";" 7.944943";" 9.061390"
"12am";"19.892293";"17.938093";"18.934685";"16.084292";"20.107650";"14.110726";" 5.622904";"17.197969";"19.266956";"10.500512";"20.367290";"13.301561";"21.504518";"14.521000";" 7.787529";"12.316072";" 9.517821";"14.499124"
"1pm";"22.544092";"16.239795";"20.903595";"15.977201";"19.003078";"14.630486";" 5.488150";"19.610307";"22.123988";" 9.794234";"19.601496";"12.735336";"18.862001";"11.889229";" 8.244835";"12.139121";" 8.228238";" 9.289174"
"2pm";"20.798159";"17.499991";"20.640421";"16.493439";"22.424954";"14.530458";" 3.252662";"19.517916";"21.604183";"11.628804";"16.596797";"12.797606";"18.951896";"12.287771";" 9.486063";"12.673370";" 9.188203";" 9.460349"
"3pm";"19.163625";"17.941884";"16.587667";"15.178653";"18.890973";"16.401087";" 3.123963";"16.896400";"25.235862";"11.978574";"21.052971";"11.790552";"17.244978";"15.036543";"11.239731";"10.069513";"14.938267";" 9.625881"
"4pm";"20.428374";"17.150643";"20.435189";"16.161864";"19.898610";"16.294552";" 5.152714";"14.326983";"27.799869";"12.434659";"16.412972";"11.401912";"17.770425";"15.118008";" 9.819956";"12.501870";"13.225032";"11.035886"
"5pm";"22.07493";"20.72155";"19.00244";"16.82243";"23.25259";"14.87407";" 6.60625";"17.00516";"22.69836";"13.53314";"18.65481";"13.37655";"16.73091";"13.20396";"10.76989";"10.04516";"10.99444";"14.97084"
"6pm";"22.526952";"19.768440";"21.995895";"18.304890";"27.547300";" 9.806922";"11.029204";"16.795378";"24.298316";"11.919492";"18.551915";"13.220331";"13.514936";"11.632811";"10.524425";"10.754322";"11.966143";"13.733679"
"7pm";"20.271677";"18.957221";"18.146559";"20.275712";"27.868879";"13.450047";"11.285347";"17.252397";"22.606538";"14.088872";"20.929724";"15.424088";"14.962457";"11.029109";" 9.858654";"12.482173";"12.775276";"14.479167"
"8pm";"21.92142";"19.73291";"16.99872";"20.18912";"26.52627";"14.34029";"12.34532";"16.98022";"22.23610";"15.50223";"19.35714";"14.56685";"16.02601";"11.28892";"10.71098";"13.06696";"14.12989";"12.76356"
"9pm";"21.29929";"20.80757";"15.33399";"20.19939";"28.09220";"13.65927";"12.23641";"17.44408";"22.14018";"15.85296";"19.37982";"15.10346";"15.77012";"12.01611";"10.76415";"12.75128";"13.57475";"13.59831"
