"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08"
"4am";" 5263.300";" 5915.216";" 5352.553";" 3938.229";" 4285.321";" 5987.524";" 4130.335";" 5475.581";" 4707.908";" 3349.122";" 2668.677";" 4157.688";" 8222.880";" 8617.983";" 6262.818";" 7031.394";"10414.948";"10559.283";" 3212.831";" 4483.037";" 4757.475";" 3521.278";" 2256.258";" 6342.322";" 5115.731";" 2101.568";" 4290.738";" 3589.306";" 1869.212";" 8121.447";" 1196.081";" 5469.320";" 2688.418";" 7669.639";" 3395.548";" 4894.242";" 1571.067";" 4172.644";" 6313.828";" 3148.479";" 6184.165";" 4746.465";" 4078.196";" 2199.174";" 6053.326";"10668.079";" 5107.446";" 7568.656";" 7303.850";" 4283.627";" 1914.520";" 2839.582"
"5am";" 5159.701";" 5903.335";" 5736.296";" 3725.723";" 4160.151";" 6240.577";" 4024.587";" 5182.186";" 4649.946";" 3349.122";" 2586.901";" 4054.718";" 8039.961";" 8746.984";" 6326.549";" 6983.844";"10529.185";"10585.333";" 3003.600";" 4420.138";" 4877.945";" 3385.522";" 2177.207";" 6422.027";" 4982.904";" 1968.362";" 4073.305";" 3548.729";" 1857.735";" 7972.977";" 1124.274";" 5211.266";" 2601.301";" 7637.642";" 3395.548";" 4677.471";" 1571.067";" 4132.061";" 6943.150";" 3228.001";" 6209.869";" 4590.792";" 4025.487";" 2043.930";" 6270.103";"10461.578";" 5170.127";" 7717.601";" 7447.339";" 4198.850";" 1895.646";" 2803.882"
"6am";" 5009.526";" 5342.289";" 5794.464";" 3841.133";" 4210.837";" 6444.417";" 4014.271";" 5228.015";" 4458.567";" 3263.979";" 2688.016";" 4924.917";" 8070.071";" 8243.062";" 6417.881";" 6804.127";"10615.668";"11136.767";" 2729.124";" 4100.538";" 4734.842";" 3559.732";" 2377.387";" 6055.843";" 4436.069";" 1779.255";" 3816.206";" 3146.324";" 1595.215";" 7627.132";" 1036.976";" 4844.178";" 2463.158";" 7330.074";" 3239.127";" 4205.613";" 1365.316";" 4137.841";" 7308.941";" 3061.130";" 6231.439";" 4343.126";" 3882.809";" 1944.954";" 5808.656";" 9994.607";" 4786.929";" 7701.763";" 7298.473";" 4031.180";" 1751.276";" 2430.919"
"7am";" 5663.465";" 5421.574";" 6388.184";" 3795.697";" 4159.786";" 8987.742";" 4929.931";" 4923.279";" 4246.675";" 3467.631";" 2549.135";" 5180.609";" 7604.676";" 7214.417";" 6736.431";" 6364.192";"10430.698";" 9910.324";" 2185.630";" 4094.143";" 3947.693";" 3931.020";" 1955.286";" 5888.190";" 4384.480";" 1258.398";" 3076.232";" 2117.844";" 1377.617";" 6773.319";"  819.486";" 4521.200";" 2042.192";" 7487.137";" 2598.450";" 3205.422";" 1150.655";" 3675.185";" 8236.913";" 2863.728";" 5025.924";" 3646.600";" 3373.290";" 1652.541";" 5320.065";" 8827.453";" 4620.956";" 7202.503";" 6413.950";" 3296.234";" 1309.525";" 1950.988"
"8am";" 7722.515";" 5611.229";" 5795.347";" 3220.287";" 4062.055";"11173.365";" 6625.859";" 4592.957";" 4230.386";" 2957.517";" 2749.420";" 5623.254";" 7827.558";" 6529.770";" 7760.563";" 5478.267";"11762.835";" 8956.235";" 1980.574";" 3887.245";" 3580.852";" 4848.942";" 2057.430";" 5526.141";" 4866.383";"  971.063";" 2734.152";" 1837.621";" 1077.387";" 5805.951";"  513.792";" 3727.963";" 1790.496";" 8463.461";" 2752.477";" 2564.166";" 1128.381";" 3365.560";" 9638.524";" 2466.658";" 5248.101";" 3341.686";" 3006.613";" 1144.487";" 4747.676";" 8026.370";" 4559.725";" 7306.809";" 6289.719";" 2708.162";" 1102.511";" 1417.169"
"9am";" 7759.407";" 6547.762";" 5345.915";" 2894.704";" 4433.614";"10549.403";" 7638.683";" 4582.400";" 4010.442";" 2745.434";" 2784.545";" 5775.489";" 7481.129";" 6219.900";" 8056.984";" 4864.883";"12808.705";" 7968.786";" 1875.534";" 3397.411";" 3668.587";" 5128.383";" 1753.256";" 5579.876";" 4683.195";"  983.540";" 2460.804";" 1948.535";" 1046.057";" 5177.911";"  541.469";" 3423.257";" 1933.073";" 9056.241";" 2730.893";" 2237.711";" 1060.186";" 3267.381";"10096.318";" 2303.273";" 4714.686";" 3245.347";" 2724.556";" 1142.810";" 4313.110";" 8045.807";" 4597.913";" 7396.969";" 6512.359";" 2751.173";" 1154.108";" 1279.499"
"10am";" 8414.260";" 5806.294";" 5023.761";" 3017.846";" 4381.366";"10978.006";" 7827.234";" 4551.533";" 3966.825";" 2532.120";" 2614.248";" 5960.861";" 7157.155";" 6143.077";" 7698.723";" 4427.382";"12850.803";" 7930.835";" 1976.898";" 3466.856";" 3495.730";" 4887.936";" 1638.410";" 5421.966";" 4593.344";" 1096.167";" 2580.753";" 1754.088";" 1015.395";" 4990.128";"  473.921";" 3670.136";" 2102.462";" 8744.662";" 2662.375";" 2454.868";"  937.958";" 3317.188";" 9956.772";" 2403.097";" 4716.379";" 3223.308";" 2796.080";" 1068.520";" 4420.830";" 8623.169";" 4241.239";" 7140.712";" 5822.281";" 2616.884";"  765.068";" 1404.902"
"11am";" 8293.825";" 5902.616";" 5195.003";" 3123.819";" 4377.882";"10568.842";" 7010.001";" 4180.538";" 3967.781";" 2644.373";" 2491.098";" 5131.200";" 6673.358";" 6665.376";" 7394.087";" 4503.493";"12417.974";" 8521.833";" 2056.029";" 3668.985";" 3444.676";" 4845.043";" 1629.193";" 5802.879";" 4568.624";" 1058.546";" 2468.253";" 1979.700";"  929.725";" 5611.182";"  523.972";" 3614.534";" 2019.605";" 8891.187";" 2647.392";" 2490.076";"  967.704";" 3289.450";" 9071.645";" 2371.312";" 4622.907";" 3541.398";" 2834.288";" 1164.984";" 4500.115";" 8307.304";" 4209.990";" 7375.683";" 6375.536";" 2655.816";"  835.114";" 1238.363"
