"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846";"88.6153846153846"
"4am";" 6.588235";" 4.376368";"11.605416";" 4.571984";" 2.365787";" 3.560127";" 4.590164";" 4.244482";" 1.843318";" 1.832994";" 3.629764";" 3.610108";" 1.453958";" 3.880071";" 4.040404";" 3.338633";" 2.276176";" 3.303303";" 2.509653";" 2.288330";" 3.490401";" 2.683363";" 6.581353";" 3.501094";" 3.150912";" 2.910603";" 4.329004";" 2.109705";" 0.000000"
"5am";" 6.3492063";" 4.3478261";"11.5830116";" 4.5142296";" 2.4657534";" 3.5115722";" 4.6235139";" 4.4596913";" 1.8633540";" 1.8329939";" 3.6630037";" 3.6101083";" 1.4634146";" 3.9007092";" 3.8917090";" 3.4313725";" 2.3219814";" 3.3485540";" 2.5341131";" 2.3041475";" 3.5273369";" 2.7124774";" 6.5454545";" 3.5398230";" 3.1825796";" 2.9288703";" 4.3668122";" 2.1186441";" 0.8474576"
"6am";" 5.4054054";" 4.2643923";"11.7187500";" 4.5231072";" 2.4635036";" 3.5228183";" 4.7619048";" 4.4293015";" 1.9704433";" 1.8711019";" 3.8986355";" 3.7629351";" 1.5164280";" 3.9568345";" 3.6507937";" 3.6144578";" 2.4232633";" 3.5714286";" 2.2964509";" 2.3980815";" 3.7593985";" 2.7322404";" 6.8181818";" 3.7296037";" 3.4420290";" 3.0501089";" 4.4943820";" 2.1978022";" 0.3436426"
"7am";" 3.6686391";" 3.1298905";"11.7647059";" 4.0577096";" 2.3313905";" 4.0590406";" 5.1508462";" 3.9001560";" 2.4489796";" 2.0833333";" 4.6228710";" 3.6960986";" 1.7159199";" 4.6000000";" 3.6334913";" 4.3750000";" 2.6262626";" 4.4444444";" 2.7431421";" 2.7247956";" 4.5248869";" 2.5225225";" 7.4688797";" 4.1025641";" 4.1484716";" 3.3018868";" 5.1344743";" 2.4390244";" 0.1538462"
"8am";" 2.9023747";" 2.7366021";"10.9533469";" 3.8493038";" 2.2727273";" 4.5406547";" 5.1028180";" 3.6931818";" 3.1707317";" 2.5380711";" 5.0666667";" 3.6511156";" 1.8329939";" 4.6558704";" 3.4596376";" 4.6341463";" 2.8037383";" 5.2009456";" 2.8328612";" 2.9673591";" 4.8469388";" 2.8119508";" 8.0898876";" 4.3010753";" 4.7146402";" 3.3505155";" 5.6555270";" 2.0833333";" 0.6472492"
"9am";" 2.9288703";" 2.3913043";"10.9958506";" 4.0092521";" 2.4610336";" 4.8478016";" 5.0847458";" 3.7142857";" 3.2520325";" 2.2959184";" 5.0938338";" 3.3138402";" 1.8126888";" 4.3121150";" 3.1932773";" 4.6153846";" 2.8103044";" 4.8469388";" 3.2640950";" 2.7522936";" 4.9222798";" 2.8828829";" 8.7470449";" 4.3956044";" 5.0802139";" 3.6649215";" 5.0802139";" 2.1447721";" 0.8789062"
"10am";" 2.796053";" 2.203568";"10.408163";" 4.148148";" 2.684564";" 4.844291";" 4.924543";" 3.551136";" 2.932551";" 2.000000";" 5.093834";" 3.739214";" 1.871102";" 4.192872";" 3.500000";" 5.121294";" 3.015075";" 5.107527";" 3.076923";" 3.125000";" 4.775281";" 2.752294";" 8.980583";" 3.899721";" 4.558405";" 3.532609";" 5.494505";" 2.240896";" 1.181818"
"11am";" 2.838063";" 2.357985";"11.063830";" 4.328358";" 2.485501";" 5.061867";" 4.872204";" 3.873745";" 3.013699";" 1.526718";" 4.909561";" 3.608737";" 1.983299";" 3.950104";" 3.311258";" 5.235602";" 3.491272";" 4.761905";" 2.769231";" 2.821317";" 4.469274";" 2.722323";" 8.767773";" 3.988604";" 4.201681";" 3.494624";" 5.675676";" 2.472527";" 1.087942"
"12am";" 3.108808";" 2.178649";"11.875000";" 4.014870";" 2.274642";" 4.777778";" 4.765751";" 3.958944";" 2.827763";" 1.785714";" 5.115090";" 3.973510";" 1.995798";" 3.983229";" 3.654485";" 4.884319";" 3.389831";" 4.986877";" 3.095975";" 2.743902";" 4.201681";" 2.737226";" 8.173077";" 4.178273";" 4.670330";" 3.504043";" 5.479452";" 2.472527";" 0.720072"
"1pm";" 3.257329";" 2.547771";"11.320755";" 4.067321";" 2.378855";" 4.497041";" 4.773463";" 3.725782";" 3.361345";" 1.995012";" 4.207921";" 3.813155";" 2.294056";" 4.852321";" 3.878583";" 4.787234";" 3.588517";" 4.521277";" 3.703704";" 2.605863";" 4.261364";" 2.962963";" 7.711443";" 4.335260";" 4.424779";" 3.342618";" 5.602241";" 2.459016";" 0.855432"
"2pm";" 2.8830313";" 2.4864865";"10.7991361";" 3.5175879";" 2.6642984";" 4.5346062";" 4.9512987";" 3.8848921";" 3.0898876";" 1.5915119";" 4.2505593";" 4.2065010";" 2.2508039";" 5.1975052";" 3.7351443";" 4.0506329";" 3.4482759";" 5.1813472";" 3.7037037";" 2.9702970";" 4.9861496";" 2.7173913";" 7.9487179";" 4.4444444";" 4.3731778";" 3.5812672";" 5.3824363";" 2.4064171";" 0.6140351"
"3pm";" 3.3118675";" 2.8742515";"10.3734440";" 3.4348165";" 2.6978417";" 4.1445271";" 4.8489666";" 3.9694656";" 2.5316456";" 1.7031630";" 4.5558087";" 4.2914172";" 1.7982018";" 4.5081967";" 3.8785835";" 3.9170507";" 3.2258065";" 4.7505938";" 3.6931818";" 2.8846154";" 4.6272494";" 2.7272727";" 8.2687339";" 4.2780749";" 4.1558442";" 3.5230352";" 5.0938338";" 2.3255814";" 0.7253886"
