"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835"
"4am";" 850.8011";"1278.4517";"1404.7155";" 345.1198";" 901.1914";" 288.6376";" 413.9509";" 974.5118";"1045.5074";" 816.3133";" 856.2111";"1794.5225";" 467.7246";" 476.2515";" 398.1520";" 235.3365";" 128.7847";" 297.7303";" 357.0850";" 368.6264";" 625.0693";" 513.6045";" 290.8237";"1088.6391";" 770.5304";" 435.0641";" 838.3868";" 479.4108";" 926.3714";" 816.5657";"1757.3796"
"5am";" 850.8011";"1278.4517";"1404.7155";" 345.1198";" 901.1914";" 288.6376";" 413.9509";" 974.5118";"1045.5074";" 816.3133";" 856.2111";"1794.5225";" 467.7246";" 476.2515";" 398.1520";" 235.3365";" 128.7847";" 297.7303";" 357.0850";" 368.6264";" 625.0693";" 513.6045";" 290.8237";"1088.6391";" 770.5304";" 435.0641";" 838.3868";" 479.4108";" 926.3714";" 816.5657";"1757.3796"
"6am";" 866.4201";"1278.4517";"1338.0887";" 345.1198";" 901.1914";" 288.6376";" 413.9509";" 974.5118";"1045.5074";" 816.3133";" 856.2111";"1794.5225";" 467.7246";" 460.6326";" 365.2337";" 235.3365";" 128.7847";" 297.7303";" 357.0850";" 368.6264";" 625.0693";" 513.6045";" 290.8237";"1088.6391";" 770.5304";" 435.0641";" 838.3868";" 546.0377";" 926.3714";" 816.5657";"1757.3796"
"7am";" 840.1277";"1278.4517";"1279.0712";" 310.9604";" 934.1097";" 243.5619";" 430.5052";" 974.5118";"1075.9161";" 816.3133";" 856.2111";"1794.5225";" 448.9885";" 460.6326";" 365.2337";" 235.3365";" 128.7847";" 297.7303";" 280.1310";" 344.6051";" 560.0573";" 572.6219";" 290.8237";"1088.6391";" 770.5304";" 342.5127";" 733.9854";" 620.0304";" 926.3714";" 816.5657";"1694.6068"
"8am";" 954.2273";"1258.0270";"1456.1757";" 312.1498";" 934.1097";" 288.6376";" 404.5156";" 830.5688";" 982.9953";" 860.9483";" 909.1336";"1680.6318";" 420.4510";" 459.4463";" 386.6492";" 208.4341";" 128.7847";" 258.0939";" 434.2792";" 486.9834";" 488.1686";" 418.6927";" 250.6401";"1020.3139";" 673.1259";" 374.1788";" 733.9854";" 563.6179";" 960.5308";" 816.5657";"1783.6720"
"9am";" 919.8660";"1326.0892";"1635.5808";" 312.1498";" 833.8221";" 224.4999";" 465.6717";" 818.9255";" 925.6297";" 816.3133";" 948.6423";"1528.8671";" 348.1172";" 463.7798";" 365.2337";" 212.8590";"  82.3180";" 203.2500";" 399.1160";" 969.6060";" 488.1686";" 418.6927";" 250.6401";"1060.4975";" 673.1259";" 306.9799";" 626.8114";" 569.8246";" 736.2695";" 847.0959";"1668.3144"
"10am";"1228.2510";"1132.7414";"1514.6002";" 321.6020";" 738.1436";" 224.4999";" 565.2452";" 814.7246";" 754.5063";" 739.6973";" 910.2511";"1432.8448";" 320.6140";" 536.3908";" 365.2337";" 212.8590";" 128.7847";" 238.8250";" 398.6215";" 987.3773";" 488.1686";" 513.6045";" 250.6401";" 941.9128";" 673.1259";" 399.5314";" 626.8114";" 635.9332";" 819.3911";" 846.5826";"1598.6176"
"11am";" 898.4799";"1201.7556";"1523.9469";" 488.1450";" 525.3502";" 247.0324";" 384.9648";" 829.6546";" 889.6014";" 739.6973";" 924.0395";"1568.8421";" 424.3884";" 419.6282";" 308.8705";" 212.8590";" 128.7847";" 366.3115";" 351.5849";" 825.1018";" 625.0693";" 513.6045";" 250.6401";" 941.9128";" 594.0541";" 308.4404";" 595.5963";" 635.9332";" 960.5308";" 846.5826";"1727.3192"
"12am";"1196.5353";"1208.4087";"1647.0650";" 316.3413";" 576.4780";" 318.8220";" 384.6399";" 829.7055";" 769.5915";" 775.5292";" 856.2111";"1602.9214";" 653.1297";" 591.4073";" 327.2536";" 192.0851";" 221.7062";" 349.5063";" 323.7256";" 703.7353";" 625.0693";" 414.7337";" 290.8237";" 809.0096";" 529.7523";" 434.5913";" 595.5963";" 594.0266";" 960.5308";" 846.5826";"1816.3844"
