"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443";"7461.443"
"4am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"5am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"7am";" 794.832";" 849.508";" 949.945";"   0.000";"   0.000";"1300.581";"1200.052";"   0.000";"   0.000";"   0.000";"   0.000";"1034.737";"   0.000";"   0.000";" 879.832";"   0.000";"1244.925";"1082.809";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 581.861";"   0.000";"   0.000";"   0.000";"   0.000";"1352.652";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"8am";"3261.441";"1631.366";"1113.450";"   0.000";" 823.238";"2622.292";"2120.835";" 909.510";"   0.000";"   0.000";" 765.463";"1606.886";"1090.121";"   0.000";"1647.042";"   0.000";"2277.819";"1450.751";"   0.000";"   0.000";"   0.000";"1152.493";"   0.000";"   0.000";" 530.328";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 902.138";"   0.000";"   0.000";"   0.000";"   0.000";"2204.802";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"9am";"3602.782";"2030.722";"1080.389";"   0.000";"1177.463";"2713.256";"2542.514";"1145.451";" 567.568";"   0.000";" 701.097";"1759.278";"1068.509";"   0.000";"1875.931";"   0.000";"2477.476";"1501.984";"   0.000";"   0.000";"   0.000";"1157.200";"   0.000";" 637.098";" 744.262";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1066.518";"   0.000";"   0.000";"   0.000";"   0.000";"2245.513";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"10am";"3808.802";"2090.321";"1028.325";"   0.000";"1271.335";"2933.972";"2570.879";"1340.177";" 755.996";"   0.000";" 738.202";"1989.182";"1068.509";"   0.000";"1730.310";"   0.000";"2610.210";"1495.028";"   0.000";"   0.000";"   0.000";"1095.610";"   0.000";" 691.875";" 693.428";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1188.628";"   0.000";"   0.000";"   0.000";"   0.000";"2282.633";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 732.787";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"3608.505";"2160.259";" 943.182";"   0.000";"1333.571";"2499.672";"2255.837";"1061.501";" 723.260";"   0.000";" 622.105";"1541.001";" 952.763";"   0.000";"1508.384";"   0.000";"2522.982";"1557.866";"   0.000";"   0.000";"   0.000";"1009.364";"   0.000";" 637.098";" 641.664";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1140.521";"   0.000";"   0.000";"   0.000";"   0.000";"2182.428";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 733.253";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"12am";"3049.738";"1834.743";"1000.757";"   0.000";"1125.261";"2074.322";"1970.567";"   0.000";" 860.570";"   0.000";"   0.000";"1258.584";" 735.723";"   0.000";"1591.668";"   0.000";"2508.135";"1522.817";"   0.000";"   0.000";"   0.000";" 691.420";"   0.000";"   0.000";" 435.655";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 705.953";"   0.000";"   0.000";"   0.000";"   0.000";"1744.967";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"1pm";"3155.628";"2077.967";"1148.541";"   0.000";"1110.643";"2711.337";"2026.770";" 777.770";" 920.203";"   0.000";"   0.000";"1801.208";" 977.580";"   0.000";"1641.693";"   0.000";"3018.061";"1610.252";"   0.000";"   0.000";"   0.000";" 696.592";"   0.000";" 622.578";" 604.208";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 972.630";"   0.000";"   0.000";"   0.000";"   0.000";"1900.950";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"2pm";"4106.197";"2450.170";"1233.435";"   0.000";"1156.812";"2621.328";"2156.010";" 875.038";" 925.371";"   0.000";"   0.000";"1869.237";"1428.059";"   0.000";"1571.943";"   0.000";"2945.294";"1629.849";"   0.000";"   0.000";"   0.000";"1053.520";"   0.000";" 608.578";" 499.253";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1019.385";"   0.000";"   0.000";"   0.000";"   0.000";"2021.888";"   0.000";" 664.922";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
