"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"201";"202";"203";"204";"205";"206";"207";"208";"209";"210";"211";"212";"213";"214";"215";"216";"217";"218";"219";"220";"221";"222";"223";"224";"225";"226";"227";"228";"229";"230";"231";"232";"233"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221";"74.9247923398221"
"4am";" 2.184217";" 6.590250";" 4.064896";" 5.578399";" 2.308007";" 5.479888";" 2.016547";" 3.233757";" 8.974899";" 4.388615";" 1.864845";" 2.036248";" 1.420248";" 6.024245";" 3.593598";"16.476349";" 6.913128";" 7.676476";" 2.008296";" 3.839865";" 7.186218";" 3.208460";" 6.042312";" 4.908469";" 5.623479";" 7.044177";" 4.414153";" 3.938037";" 4.855113";" 3.226499";" 6.241195";" 3.974282";" 3.696925";" 2.696460";" 3.530889";" 4.265360";" 3.089297";" 5.721397";" 1.412545";" 2.298845";" 2.416895";" 1.200237";" 5.234589";" 5.688296";" 5.182066";" 5.895061";" 3.529507";" 4.325728";" 3.688438";" 4.858799";" 3.903875";" 5.397571";"13.898874";" 5.906338";" 6.604426";" 4.561002";" 8.314082";" 4.169643";" 4.961378";" 3.650989";" 4.229532";" 3.410511";" 7.916252";" 2.155734";" 6.085684";" 5.128094";" 6.266438"
"5am";" 2.148604";" 6.590250";" 3.972886";" 5.578399";" 2.304872";" 5.448104";" 2.033069";" 3.252735";" 8.882803";" 4.410483";" 1.822745";" 2.014092";" 1.406280";" 5.918067";" 3.538613";"17.030017";" 6.811767";" 7.172605";" 1.958035";" 3.966425";" 6.831517";" 3.064128";" 5.467027";" 4.901522";" 5.718123";" 7.287001";" 4.414153";" 3.767044";" 4.839767";" 3.226499";" 6.344701";" 3.775642";" 3.893550";" 2.717999";" 3.655741";" 4.158016";" 3.149983";" 5.885062";" 1.414109";" 2.314035";" 2.439711";" 1.255227";" 5.281269";" 5.878584";" 5.136253";" 5.985504";" 3.494586";" 4.341264";" 3.722476";" 4.983572";" 3.970507";" 5.303458";"13.911764";" 5.953183";" 6.739293";" 4.664979";" 8.314082";" 4.258415";" 5.097781";" 3.463854";" 4.237282";" 3.464802";" 7.871850";" 2.155734";" 6.039801";" 5.211751";" 6.476378"
"6am";" 2.065495";" 6.590846";" 4.015242";" 5.692386";" 2.308646";" 5.311404";" 2.058405";" 3.297832";" 9.203218";" 4.332560";" 1.636177";" 1.999482";" 1.429270";" 6.136451";" 3.508113";"16.985314";" 7.046954";" 7.117370";" 1.950359";" 4.005872";" 6.773441";" 2.994761";" 5.873337";" 5.063166";" 5.718593";" 7.521180";" 4.759352";" 3.811273";" 4.874524";" 3.241357";" 6.384558";" 3.714630";" 3.773693";" 2.762095";" 3.713765";" 4.198624";" 3.190881";" 6.031994";" 1.456782";" 2.375655";" 2.535584";" 1.289057";" 5.344764";" 5.966253";" 5.293892";" 6.204055";" 3.508003";" 4.453394";" 3.860866";" 5.189357";" 4.080484";" 5.298701";"13.852752";" 6.280998";" 7.030744";" 4.986991";" 8.026365";" 3.854173";" 5.230359";" 3.491057";" 4.342885";" 3.698250";" 7.939602";" 2.270508";" 5.734309";" 5.448741";" 6.762556"
"7am";" 1.6248599";" 5.1703744";" 4.3782513";" 5.8834692";" 1.7295564";" 4.8477579";" 1.9451029";" 3.4022675";" 8.5258053";" 4.3520695";" 1.0211347";" 1.3481495";" 0.9555169";" 7.0998550";" 3.5088432";"18.2535314";" 5.7995759";" 5.9365384";" 2.2385531";" 4.3652717";" 7.2711621";" 2.6327991";" 5.6424713";" 5.3870604";" 5.8675047";" 8.4592048";" 5.7168139";" 3.4761136";" 5.4616454";" 3.9120002";" 8.0447086";" 3.7753065";" 3.4831817";" 3.2201248";" 4.5829092";" 4.4975125";" 4.2514770";" 6.9607007";" 1.8833849";" 2.6608404";" 3.1887518";" 1.6062873";" 6.2690290";" 6.7947783";" 5.0476154";" 6.6201174";" 3.8364279";" 4.9656659";" 4.4363448";" 6.3986852";" 3.1789212";" 5.6651733";"13.7924853";" 6.7956517";" 7.0892203";" 5.6704250";" 8.5660607";" 4.8075544";" 6.1049264";" 3.1518015";" 5.2259269";" 4.5241197";" 8.6965592";" 2.5909636";" 4.8049277";" 6.7347527";" 8.0465158"
"8am";" 1.2918835";" 3.7967363";" 5.1139098";" 5.6266730";" 1.5253814";" 4.1833773";" 2.0936400";" 4.1758849";" 8.3760701";" 4.6845841";" 0.7730058";" 1.0358558";" 0.8939872";" 6.6152542";" 3.6128040";"18.2212246";" 5.0866646";" 3.7420871";" 3.1594302";" 3.6427278";" 7.1901094";" 2.2582810";" 5.5142114";" 5.9852456";" 4.6913164";"10.0556143";" 6.6925982";" 5.1042402";" 5.4433074";" 5.2000938";"10.8163032";" 4.3433917";" 3.5644231";" 2.7288528";" 5.3623698";" 4.3384061";" 4.5003860";" 7.9118506";" 2.4105478";" 2.9731220";" 3.7845670";" 1.7466273";" 7.2490723";" 5.6200972";" 4.6739431";" 7.4455838";" 3.6717745";" 5.0751086";" 5.0049056";" 6.7343323";" 4.3703626";" 4.3992798";"13.6469109";" 6.6583434";" 7.2092640";" 5.4142606";" 7.9980813";" 5.0410188";" 7.0070857";" 2.8362059";" 4.1908294";" 5.1766291";" 7.8476209";" 3.3995515";" 4.8833747";" 8.0866815";" 9.5075152"
"9am";" 1.4016606";" 4.4314777";" 4.5156305";" 5.5469763";" 1.5461738";" 3.9437152";" 2.3106045";" 3.0001270";" 7.3825566";" 5.8259842";" 0.8072030";" 1.0936414";" 0.9488058";" 4.0467377";" 3.1564147";"16.3125399";" 4.9415990";" 3.2298885";" 4.6080031";" 4.2515611";" 7.4786377";" 2.5268014";" 5.3910379";" 5.8565406";" 4.6504312";"10.4006809";" 6.9367517";" 3.4057772";" 5.3910397";" 5.6595382";"12.7639507";" 6.7447212";" 2.4845782";" 3.8860040";" 5.5446510";" 4.7375562";" 4.7340772";" 8.4706984";" 2.5427984";" 3.2458326";" 3.8973936";" 1.7433777";" 7.4791532";" 4.2146394";" 4.7635774";" 7.2534595";" 3.6379448";" 5.2532832";" 5.3613215";" 6.0892200";" 5.6472126";" 2.9103813";"13.9867654";" 7.0286223";" 7.2173867";" 7.8097270";" 5.7339660";" 5.1285710";" 6.7000600";" 2.5774557";" 4.6500982";" 5.2356947";" 7.2854399";" 2.0559709";" 5.6721713";" 6.4364940";"10.0140116"
"10am";" 1.8843898";" 4.2632563";" 3.8506392";" 5.1225481";" 1.7097270";" 3.8023371";" 4.0734935";" 3.7691862";" 8.9676799";" 9.6890981";" 0.5981058";" 1.0490060";" 0.9589357";" 6.1472003";" 3.2754341";"12.9086490";" 4.5533693";" 3.1810983";" 3.6135899";" 5.3465371";" 6.4400516";" 2.5256722";" 5.6380322";" 7.7028151";" 4.9023741";"15.2954519";" 7.9127075";" 5.2836341";" 4.4029055";" 5.7720733";"11.4453333";" 6.0751834";" 2.5232796";" 3.9366805";" 5.6247725";" 4.9212133";" 3.8963561";" 8.3994770";" 2.7079832";" 3.2898865";" 3.6166372";" 1.8156797";" 7.6993526";" 4.7927613";" 5.2698721";" 6.7148203";" 4.2097031";" 3.6016031";" 5.5229930";" 6.3325203";" 3.8751021";" 2.9313518";"12.4735044";" 7.0239779";" 9.0977421";" 4.3941154";" 6.6559729";" 5.4118287";" 5.9757418";" 2.8073118";" 5.0230861";" 4.9735421";" 7.5137984";" 2.2770710";" 5.1316036";" 5.6827252";"12.5172928"
