"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"201";"202";"203";"204";"205";"206";"207";"208";"209";"210";"211";"212";"213";"214";"215";"216";"217";"218";"219";"220";"221";"222";"223";"224"
"min";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484";"0.936515276103484"
"max";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532";"82.5464957325532"
"4am";"38.169909";"40.487390";"24.409812";"30.540410";" 5.932780";"25.926177";" 4.925650";"20.245547";"29.165614";"17.695803";"16.891491";"23.416598";" 5.773299";" 3.974310";"10.259825";" 4.743388";"10.772518";"20.046456";"21.539813";" 8.787104";"12.572974";"14.008843";" 4.324936";"10.725439";" 6.562048";" 3.677612";" 9.967973";"14.039130";"15.779045";"16.424510";"12.534588";"10.992527";"12.105512";"14.901571";"15.441794";"16.127952";" 8.357078";" 6.840266";"21.350287";" 5.921703";"23.190885";" 9.170327";"19.248121";" 6.954210";"11.520863";"18.613031";" 6.377865";" 8.952095";"12.604047";"19.989897";"17.537776";"29.329667";"21.457254";"19.000224";" 8.773687";"13.277221"
"5am";"39.100789";"39.494480";"24.543331";"29.197602";" 5.832827";"25.422488";" 4.946840";"20.245547";"28.956558";"17.620774";"16.792972";"22.003389";" 5.666942";" 4.021866";"10.413536";" 4.615193";"11.018777";"20.367412";"21.756486";" 8.917630";"12.837392";"14.394295";" 4.356433";"10.781663";" 6.556807";" 3.757804";"10.269912";"13.723445";"15.328862";"16.518802";"12.754833";"10.914892";"13.227610";"14.826966";"15.153348";"14.927769";" 8.484111";" 6.840266";"21.350287";" 6.000112";"23.594932";" 9.178303";"19.630358";" 6.973654";"11.714451";"19.489731";" 6.357302";" 9.148404";"12.604047";"20.180344";"17.243388";"29.301165";"19.691728";"18.943194";" 8.756898";"13.320395"
"6am";"36.928678";"38.719925";"23.435639";"29.141906";" 4.813358";"26.045449";" 4.911482";"19.776147";"28.242887";"17.338662";"17.134086";"23.160298";" 6.107509";" 3.996047";"10.825588";" 4.871305";"11.546573";"20.232841";"22.228440";" 7.227306";"13.538999";"14.849387";" 4.788263";"10.093109";" 6.125385";" 3.951134";"10.078469";"13.602415";"13.856923";"16.206406";"13.790848";"10.961920";"11.144420";"15.909621";"14.789248";"15.684762";" 8.705172";" 6.758351";"21.566516";" 6.067008";"23.971127";" 6.338186";"20.421579";" 7.282269";"13.023988";"20.738786";" 6.636703";" 7.180747";"13.394205";"20.447165";"17.139315";"27.819112";"14.849425";"19.793067";" 9.270564";"13.006090"
"7am";"33.545720";"33.800192";"22.082833";"31.182388";" 6.249186";"21.360225";" 7.694399";"19.697804";"23.312457";"14.652256";"14.724707";"20.343697";" 6.235835";" 5.148670";" 8.235863";" 4.726989";"14.904329";"17.693566";"21.063141";" 9.782802";"15.614142";"12.598062";" 4.911628";" 7.824688";" 5.484317";" 3.067616";"11.429252";"14.814438";"12.228944";"13.432694";"11.276405";"10.457601";"11.141585";"19.758428";"16.497962";"12.570206";"10.954726";" 7.471531";"17.011597";" 7.414958";"22.481034";" 7.938042";"17.794799";" 6.255709";"11.993998";"21.168771";" 4.626326";" 8.629423";"15.904659";"15.806843";"17.162194";"28.990253";"18.525007";"16.355032";"10.624023";"10.234200"
"8am";"28.005561";"28.843600";"16.527218";"31.302670";"11.315406";"26.268172";" 6.109611";"12.661812";"21.587195";"11.540518";"12.452576";"21.795429";" 7.073090";" 9.135984";" 7.681889";" 5.110864";"21.069164";"15.592641";"23.796272";"10.107406";"13.932381";"11.648315";" 5.317375";" 6.316390";" 8.230514";" 4.640258";"13.680405";"13.348673";"11.262597";"11.074125";"10.116448";"12.021161";"10.646721";"17.823238";"16.232054";"11.756685";" 8.514861";" 7.925719";"16.975482";" 7.586104";"20.427857";" 8.015606";"11.557376";" 6.686564";"12.563487";"21.121791";" 6.010250";"12.708796";"10.449876";"11.610870";"14.498264";"29.778373";"18.190016";"18.272357";"10.316408";"10.143474"
"9am";"23.963768";"29.204997";"14.726538";"31.294528";"13.130474";"26.303625";" 6.287930";"11.365131";"21.582192";" 9.345182";"12.649307";"20.368852";" 7.381507";"10.858114";" 9.359404";" 5.268596";"21.182344";"13.682441";"24.242972";" 7.795383";"16.862283";"11.320084";" 5.754322";" 6.405800";" 7.574544";" 7.668260";"11.874150";"14.734375";"13.068227";" 9.425243";" 9.923283";"12.099333";"10.198638";"18.914776";"17.098206";"10.882014";" 7.205849";"10.285759";"15.591010";" 7.620913";"18.370989";" 9.549791";"10.925865";" 5.807713";"11.310451";"19.628836";" 6.165991";"12.920490";"11.520313";"12.191517";"14.240729";"28.737480";"17.459767";"19.198868";"10.570850";" 8.429107"
"10am";"24.499294";"29.137862";"13.844703";"28.516751";"14.576590";"25.482517";" 5.639528";"10.811701";"23.273573";"10.830341";"13.399550";"19.108320";" 7.080464";"11.630950";" 5.964409";" 6.358825";"20.124898";"12.740020";"21.746599";"10.750589";"14.912757";"12.233637";" 6.438377";" 6.481576";" 7.657062";" 7.647950";"12.522946";"15.877052";"11.629054";" 8.804336";"11.324098";"12.321065";"10.082789";"17.019693";"17.488560";"11.993958";" 6.558799";"11.615649";"16.807480";" 5.902961";"19.440553";" 9.591056";"11.041127";" 6.348243";"13.099689";"17.110519";" 4.763624";"12.297306";" 9.199007";"12.564817";"12.782237";"28.887082";"19.249134";"19.881866";" 8.217720";" 9.410545"
