"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178"
"4am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0"
"5am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"6am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"0";"545.8399"
"7am";"   0.000";"   0.000";"1511.444";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2082.078";"   0.000";"1017.889";"   0.000";"   0.000";"1564.861";"   0.000";"   0.000";"   0.000";"   0.000";"1376.972";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1303.454"
"8am";"   0.0000";"   0.0000";"2081.7117";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3375.2347";" 932.4785";"1411.4584";"   0.0000";"1462.2577";"2555.1031";"   0.0000";"1116.2646";"1565.5484";" 988.6122";"1442.8238";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 893.6819";"   0.0000";"   0.0000";"2275.6434"
"9am";"   0.0000";"   0.0000";"2363.8414";" 864.5747";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3694.0687";"1193.1310";"1893.0880";"   0.0000";"1657.7472";"2738.7658";"   0.0000";"1295.5581";"1445.0530";"1181.7356";"1721.8907";"   0.0000";"   0.0000";" 961.3910";" 922.7375";"   0.0000";"1025.7151";"   0.0000";"   0.0000";"2918.1700"
"10am";"   0.0000";"   0.0000";"2850.3768";" 843.0753";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3667.6984";"1349.1337";"1944.1967";"   0.0000";"1610.8024";"3302.7691";"   0.0000";"1225.7365";"1301.0383";"1159.5009";"1760.9080";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1175.5898";"   0.0000";"   0.0000";"3162.2099"
"11am";"   0.0000";"   0.0000";"2896.5232";" 951.0289";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3339.5033";"1519.4975";"1946.8495";"   0.0000";"1558.3946";"2939.6609";"   0.0000";" 999.0224";"1301.0383";" 810.3823";"1644.6197";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 661.1438";"   0.0000";"   0.0000";"2605.9664"
