"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213"
"max";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598"
"4am";"45.88235";"36.76149";"52.22437";"43.87160";"47.22475";"56.72468";"47.54098";"52.97114";"55.76037";"51.32383";"57.89474";"50.90253";"56.13893";"57.31922";"57.57576";"59.61844";"57.96662";"54.95495";"60.61776";"57.20824";"60.73298";"53.48837";"56.30713";"51.85996";"56.88226";"53.01455";"58.44156";"59.91561";"68.83117"
"5am";"47.16553";"36.95652";"52.12355";"43.37586";"47.30594";"56.90343";"47.29194";"53.17324";"55.27950";"51.12016";"57.32601";"50.90253";"55.60976";"57.26950";"57.52961";"58.98693";"57.58514";"54.33790";"60.42885";"57.14286";"60.49383";"52.98373";"56.90909";"51.76991";"56.61642";"52.51046";"58.51528";"59.95763";"69.49153"
"6am";"52.50965";"38.37953";"52.14844";"44.14946";"47.71898";"56.68535";"46.32653";"52.12947";"54.02299";"50.31185";"55.94542";"50.04704";"54.59141";"55.75540";"60.79365";"58.00344";"57.02746";"51.94805";"59.49896";"55.87530";"59.21053";"52.64117";"57.19697";"51.51515";"54.71014";"51.19826";"57.52809";"59.34066";"73.19588"
"7am";"61.30178";"41.31455";"54.50980";"47.24977";"45.71191";"57.38007";"46.13687";"51.01404";"48.57143";"48.61111";"54.25791";"49.48665";"54.24214";"56.00000";"63.03318";"55.62500";"53.53535";"49.69697";"59.10224";"54.76839";"57.69231";"53.33333";"58.50622";"49.74359";"51.31004";"49.76415";"56.23472";"57.80488";"70.92308"
"8am";"62.18118";"42.75941";"57.20081";"49.05815";"43.93939";"57.33897";"47.06778";"47.86932";"48.29268";"46.44670";"52.53333";"49.08722";"53.56415";"57.89474";"63.42669";"56.82927";"53.97196";"47.99054";"57.79037";"53.41246";"58.41837";"53.77856";"58.87640";"50.53763";"53.84615";"47.68041";"56.81234";"56.25000";"69.36354"
"9am";"61.84100";"43.26087";"56.63900";"49.34464";"44.46267";"57.83540";"47.30354";"49.00000";"47.15447";"45.66327";"51.20643";"49.41520";"53.67573";"57.49487";"63.36134";"56.66667";"53.39578";"47.95918";"57.56677";"54.74006";"58.54922";"54.23423";"59.81087";"50.82418";"53.47594";"47.12042";"55.88235";"56.56836";"69.33594"
"10am";"61.75987";"43.12697";"56.12245";"49.18519";"44.12752";"57.67013";"46.78316";"48.57955";"48.38710";"46.25000";"53.08311";"50.43145";"54.46985";"57.65199";"63.66667";"56.06469";"54.02010";"46.50538";"58.15385";"54.06250";"58.70787";"54.67890";"60.19417";"51.25348";"54.70085";"46.19565";"56.31868";"56.58263";"67.81818"
"11am";"61.60267";"42.44373";"57.02128";"48.95522";"44.32477";"58.94263";"46.48562";"49.49785";"48.49315";"46.05598";"50.90439";"50.33238";"53.86221";"57.17256";"64.56954";"55.23560";"52.86783";"48.14815";"57.84615";"53.29154";"59.49721";"54.62795";"60.66351";"50.42735";"54.90196";"47.04301";"55.67568";"56.59341";"67.36174"
"12am";"60.10363";"41.06754";"56.66667";"49.73978";"45.24010";"59.22222";"46.52666";"48.68035";"49.10026";"45.66327";"51.66240";"50.33113";"54.51681";"56.81342";"64.11960";"55.01285";"53.99516";"48.29396";"58.20433";"53.04878";"60.50420";"54.74453";"60.57692";"52.08914";"54.67033";"48.78706";"55.61644";"56.04396";"67.05671"
"1pm";"60.83062";"42.03822";"57.23270";"48.80785";"44.31718";"59.40828";"46.44013";"48.28614";"49.85994";"46.63342";"50.24752";"49.95234";"55.26590";"56.75105";"63.91231";"57.44681";"55.74163";"46.80851";"58.02469";"52.44300";"61.07955";"55.00000";"59.45274";"51.73410";"56.93215";"48.18942";"55.74230";"56.55738";"66.12489"
"2pm";"60.21417";"42.70270";"56.80346";"47.52333";"44.40497";"59.54654";"47.88961";"47.91367";"50.28090";"46.68435";"48.32215";"50.66922";"55.19829";"56.96466";"64.51613";"58.48101";"56.78161";"46.63212";"58.02469";"53.46535";"61.49584";"55.79710";"58.97436";"51.38889";"56.55977";"48.48485";"55.52408";"56.68449";"66.05263"
"3pm";"61.91352";"44.43114";"56.84647";"47.69711";"44.96403";"57.06695";"46.82035";"52.51908";"51.39241";"47.68856";"49.20273";"49.20160";"54.24575";"56.76230";"63.40641";"57.60369";"56.55914";"48.45606";"59.09091";"54.48718";"60.92545";"56.18182";"58.39793";"51.87166";"55.32468";"49.32249";"56.30027";"56.58915";"66.94301"
"4pm";"59.04523";"43.93939";"55.81395";"47.38176";"43.92523";"58.15739";"45.82043";"52.50379";"53.79747";"50.34014";"55.23013";"50.53346";"53.40909";"55.46720";"61.99262";"58.56574";"58.96947";"51.80000";"59.55335";"54.88506";"59.73154";"55.19849";"58.31325";"51.39241";"55.29158";"51.11111";"57.25191";"58.37438";"66.04096"
"5pm";"51.64645";"40.16667";"53.89344";"47.07996";"45.54637";"57.34513";"47.37991";"54.14013";"55.49348";"50.32538";"55.24194";"51.82073";"54.20962";"56.03113";"60.14625";"59.13978";"60.17391";"56.29371";"59.67366";"56.91906";"59.95976";"54.25926";"57.64706";"51.79856";"55.03876";"51.55131";"58.49515";"59.76744";"61.89189"
"6pm";"49.32432";"39.64602";"54.87078";"45.59353";"46.90522";"56.70841";"48.27586";"52.46423";"55.89286";"52.31788";"54.92958";"51.17541";"55.48833";"56.31068";"60.25408";"59.68310";"59.72927";"56.37584";"59.17431";"56.09137";"59.96016";"53.60444";"58.33333";"52.26730";"56.14367";"52.01900";"58.19477";"59.33806";"59.03955"
