"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"330.3604";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"7am";" 0.00000";" 0.00000";" 0.00000";"69.82794";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";"22.73488";"77.34780";" 0.00000";"36.90267";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";"17.00641";"73.24775";" 0.00000";" 0.00000";" 0.00000";"38.68829";" 0.00000"
"8am";" 87.04100";" 29.93374";"  0.00000";"162.79767";" 58.80232";" 60.55426";" 64.26672";" 46.38023";"135.39097";"  0.00000";" 52.22200";"317.23436";"114.67629";"  0.00000";"  0.00000";"185.10879";"  0.00000";" 61.68726";"139.72406";"417.52530";"152.55238";"  0.00000";"  0.00000";" 19.76298";"  0.00000";"  0.00000";"  0.00000";" 28.99892";"  0.00000";"132.02344"
"9am";" 94.21640";" 84.45548";"312.45879";"687.66453";" 68.75753";"316.82027";" 77.11789";"204.81769";"588.33074";"250.67673";"671.44449";"475.28884";"165.37735";" 35.56108";"  0.00000";"773.76808";"125.38750";"167.98744";"196.41784";"138.00617";"720.64649";" 35.62068";" 66.35163";"306.03831";" 87.87311";"288.67675";"171.20580";"215.98892";"  0.00000";"422.01250"
"10am";" 117.37585";"  26.69908";" 758.34524";" 526.18136";" 176.98642";" 339.63153";" 260.65218";" 465.97044";" 738.37828";" 208.36245";" 694.65399";" 999.85066";"  72.91882";"  90.03382";" 151.78209";"1998.40350";" 217.91486";" 329.35418";" 207.29902";" 450.52480";" 784.90986";" 210.46220";"  52.71285";" 269.89536";" 329.23263";" 312.33134";" 391.52411";" 288.68794";"  65.64527";"1050.43183"
"11am";"  67.20615";"  26.69908";" 482.36860";" 259.17614";" 223.00840";"   0.00000";"  49.78276";" 294.64313";" 618.75747";"  68.04416";" 310.00320";" 599.32729";"  23.32060";"  18.91166";"   0.00000";"1354.21622";" 289.93420";"  10.19490";" 113.26436";" 215.21716";" 252.60436";"  43.26076";"   0.00000";" 107.91629";" 184.06164";" 199.40138";" 274.82503";" 224.96699";"   0.00000";" 357.84716"
