"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",200.1557,0,0,0,0
"003","4am",0,0,0,0,0
"004","4am",0,0,0,0,0
"005","4am",108.4177,0,0,0,0
"006","4am",0,0,0,0,0
"007","4am",116.7575,0,0,0,0
"010","4am",208.4955,0,0,0,0
"011","4am",0,0,0,0,0
"012","4am",0,0,0,0,0
"013","4am",100.0778,0,0,0,0
"014","4am",0,0,0,0,0
"015","4am",0,0,0,0,0
"016","4am",0,0,0,0,0
"017","4am",0,0,0,0,0
"018","4am",0,0,0,0,0
"019","4am",0,0,0,0,0
"020","4am",0,0,0,0,0
"021","4am",175.1362,0,0,0,0
"023","4am",0,0,0,0,0
"024","4am",0,0,0,0,0
"025","4am",0,0,0,0,0
"026","4am",0,0,0,0,0
"027","4am",0,0,0,0,0
"028","4am",0,0,0,0,0
"029","4am",275.2141,0,0,0,0
"030","4am",0,0,0,0,0
"031","4am",125.0973,0,0,0,0
"032","4am",108.4177,0,0,0,0
"033","4am",150.1168,0,0,0,0
"034","4am",100.0778,0,0,0,0
"035","4am",191.8159,0,0,0,0
"036","4am",108.4177,0,0,0,0
"037","4am",0,0,0,0,0
"038","4am",0,0,0,0,0
"039","4am",0,0,0,0,0
"040","4am",0,0,0,0,0
"041","4am",0,0,0,0,0
"042","4am",0,0,0,0,0
"043","4am",100.0778,0,0,0,0
"044","4am",108.4177,0,0,0,0
"045","4am",0,0,0,0,0
"046","4am",100.0778,0,0,0,0
"047","4am",0,0,0,0,0
"048","4am",0,0,0,0,0
"049","4am",0,0,0,0,0
"050","4am",0,0,0,0,0
"051","4am",0,0,0,0,0
"052","4am",0,0,0,0,0
"053","4am",0,0,0,0,0
"054","4am",0,0,0,0,0
"055","4am",0,0,0,0,0
"056","4am",0,0,0,0,0
"059","4am",0,0,0,0,0
"060","4am",0,0,0,0,0
"061","4am",0,0,0,0,0
"062","4am",0,0,0,0,0
"063","4am",0,0,0,0,0
"064","4am",0,0,0,0,0
"065","4am",0,0,0,0,0
"066","4am",0,0,0,0,0
"067","4am",0,0,0,0,0
"068","4am",0,0,0,0,0
"069","4am",2343.4894,258.5344,100.0778,1359.391,133.4371
"070","4am",0,0,0,0,0
"071","4am",0,0,0,0,0
"072","4am",0,0,0,0,0
"073","4am",0,0,0,0,0
"074","4am",0,0,0,0,0
"075","4am",0,0,0,0,0
"076","4am",0,0,0,0,0
"001","5am",458.6901,0,0,0,0
"003","5am",225.1751,0,0,0,0
"004","5am",0,0,0,0,0
"005","5am",183.476,0,0,0,0
"006","5am",0,0,0,0,0
"007","5am",258.5344,0,0,0,0
"010","5am",450.3503,0,0,0,0
"011","5am",166.7964,0,0,0,0
"012","5am",0,0,0,0,0
"013","5am",200.1557,0,0,0,0
"014","5am",0,0,0,0,0
"015","5am",0,0,0,0,0
"016","5am",0,0,0,0,0
"017","5am",0,0,0,0,0
"018","5am",0,0,0,0,0
"019","5am",0,0,0,0,0
"020","5am",0,0,0,0,0
"021","5am",275.2141,0,0,0,0
"023","5am",208.4955,0,0,0,0
"024","5am",0,0,0,0,0
"025","5am",0,0,0,0,0
"026","5am",0,0,0,0,0
"027","5am",0,0,0,0,0
"028","5am",0,0,0,0,0
"029","5am",375.2919,0,0,0,0
"030","5am",141.7769,0,0,0,0
"031","5am",216.8353,0,0,0,0
"032","5am",275.2141,0,0,0,0
"033","5am",341.9326,0,0,0,0
"034","5am",166.7964,0,0,0,0
"035","5am",500.3892,0,0,0,0
"036","5am",166.7964,0,0,0,0
"037","5am",0,0,0,0,0
"038","5am",0,0,0,0,0
"039","5am",0,0,0,0,0
"040","5am",108.4177,0,0,0,0
"041","5am",0,0,0,0,0
"042","5am",241.8548,0,0,0,0
"043","5am",141.7769,0,0,0,0
"044","5am",208.4955,0,0,0,0
"045","5am",0,0,0,0,0
"046","5am",175.1362,0,0,0,0
"047","5am",0,0,0,0,0
"048","5am",175.1362,0,0,0,0
"049","5am",0,0,0,0,0
"050","5am",0,0,0,0,0
"051","5am",0,0,0,0,0
"052","5am",241.8548,0,0,0,0
"053","5am",0,0,0,0,0
"054","5am",0,0,0,0,0
"055","5am",0,0,0,0,0
"056","5am",0,0,0,0,0
"059","5am",208.4955,0,0,0,0
"060","5am",0,0,0,0,0
"061","5am",0,0,0,0,0
"062","5am",0,0,0,0,0
"063","5am",0,0,0,0,0
"064","5am",0,0,0,0,0
"065","5am",0,0,0,0,0
"066","5am",0,0,0,0,0
"067","5am",0,0,0,0,0
"068","5am",0,0,0,0,0
"069","5am",2593.684,250.1946,100.0778,1351.051,133.4371
"070","5am",150.1168,0,0,0,0
"071","5am",141.7769,0,0,0,0
"072","5am",0,0,0,0,0
"073","5am",233.515,0,0,0,0
"074","5am",0,0,0,0,0
"075","5am",0,0,0,0,0
"076","5am",0,0,0,0,0
"001","6am",1909.8188,0,0,0,0
"003","6am",1317.6916,0,0,0,0
"004","6am",558.7679,0,0,0,0
"005","6am",592.1272,0,0,0,0
"006","6am",175.1362,125.0973,0,0,0
"007","6am",825.6422,0,0,0,0
"010","6am",1692.9835,0,0,116.7575,0
"011","6am",650.506,0,0,0,0
"012","6am",425.3308,0,0,0,0
"013","6am",467.0299,0,0,0,0
"014","6am",100.0778,0,0,0,0
"015","6am",275.2141,0,0,0,0
"016","6am",216.8353,0,0,0,0
"017","6am",0,0,0,0,0
"018","6am",183.476,0,0,0,0
"019","6am",191.8159,0,0,0,0
"020","6am",325.253,0,0,0,0
"021","6am",542.0883,0,0,0,0
"023","6am",675.5254,0,0,0,0
"024","6am",133.4371,0,0,0,0
"025","6am",0,0,0,0,0
"026","6am",0,0,0,0,0
"027","6am",0,0,0,0,0
"028","6am",0,0,0,0,0
"029","6am",717.2245,0,0,0,0
"030","6am",383.6317,0,0,0,0
"031","6am",833.982,0,0,0,0
"032","6am",750.5838,0,0,0,0
"033","6am",1075.8368,0,0,0,0
"034","6am",442.0105,0,0,0,0
"035","6am",1709.6631,0,0,0,0
"036","6am",475.3697,0,0,0,0
"037","6am",225.1751,0,0,0,0
"038","6am",125.0973,0,0,0,0
"039","6am",125.0973,0,0,0,0
"040","6am",200.1557,0,0,0,0
"041","6am",0,0,0,0,0
"042","6am",859.0015,0,0,0,0
"043","6am",442.0105,0,0,0,0
"044","6am",792.2829,0,0,0,0
"045","6am",0,0,0,0,0
"046","6am",416.991,0,0,0,0
"047","6am",133.4371,0,0,0,0
"048","6am",675.5254,0,0,0,0
"049","6am",200.1557,0,0,0,0
"050","6am",250.1946,0,0,0,0
"051","6am",0,0,0,0,0
"052","6am",692.2051,0,0,0,0
"053","6am",0,0,0,0,0
"054","6am",133.4371,0,0,0,0
"055","6am",0,0,0,0,0
"056","6am",200.1557,0,0,0,0
"059","6am",1376.0703,0,0,0,0
"060","6am",0,0,0,0,0
"061","6am",116.7575,0,0,0,0
"062","6am",0,0,0,0,0
"063","6am",166.7964,0,0,0,0
"064","6am",191.8159,0,0,0,0
"065","6am",0,0,0,0,0
"066","6am",125.0973,0,0,0,0
"067","6am",108.4177,0,0,0,0
"068","6am",0,0,0,0,0
"069","6am",3594.4624,291.8937,100.0778,1426.1092,141.7769
"070","6am",500.3892,0,0,0,0
"071","6am",542.0883,233.515,0,0,0
"072","6am",433.6706,0,0,0,0
"073","6am",984.0988,650.506,0,0,0
"074","6am",358.6123,0,0,0,0
"075","6am",0,0,0,0,0
"076","6am",0,0,0,0,0
"001","7am",7364.0611,467.0299,0,183.476,0
"003","7am",4870.4549,208.4955,0,0,0
"004","7am",1651.2844,225.1751,0,0,0
"005","7am",2185.0328,575.4476,0,133.4371,0
"006","7am",867.3413,1184.2544,0,0,0
"007","7am",2126.6541,0,0,108.4177,0
"010","7am",5646.0581,316.9132,0,333.5928,0
"011","7am",2301.7903,125.0973,0,0,0
"012","7am",1534.5269,0,0,0,0
"013","7am",1209.2739,0,0,0,0
"014","7am",258.5344,0,0,0,0
"015","7am",775.6033,0,0,0,0
"016","7am",508.729,0,0,0,0
"017","7am",275.2141,0,0,0,0
"018","7am",625.4865,133.4371,0,0,0
"019","7am",783.9431,533.7485,0,0,0
"020","7am",909.0404,0,0,0,0
"021","7am",1401.0898,141.7769,0,0,0
"023","7am",1559.5463,0,0,133.4371,0
"024","7am",300.2335,0,0,0,0
"025","7am",116.7575,0,0,0,0
