"district","hour","sex1","sex2"
"001","4am",3577.783,3928.055
"003","4am",2952.296,3060.714
"004","4am",4261.648,4995.552
"005","4am",2677.082,3077.394
"006","4am",4737.018,5837.874
"007","4am",4403.425,5112.31
"010","4am",2852.218,3694.54
"011","4am",2268.431,2401.868
"012","4am",5921.272,7222.284
"013","4am",3277.549,3661.181
"014","4am",2968.976,3310.909
"015","4am",2910.597,3152.452
"016","4am",3327.588,3377.627
"017","4am",2777.16,3119.093
"018","4am",2018.236,2551.985
"019","4am",4103.191,4553.542
"020","4am",2827.199,3269.209
"021","4am",2777.16,3652.841
"023","4am",4186.59,4503.503
"024","4am",2168.353,2518.626
"025","4am",1542.867,1684.644
"026","4am",2501.946,2760.48
"027","4am",2293.45,2318.47
"028","4am",2243.412,2376.849
"029","4am",3486.045,3719.56
"030","4am",3761.259,4436.784
"031","4am",2727.121,3144.112
"032","4am",3060.714,3602.802
"033","4am",2785.5,2985.656
"034","4am",2885.578,2885.578
"035","4am",2401.868,2685.422
"036","4am",4178.25,4495.163
"037","4am",3911.376,4503.503
"038","4am",3210.831,3219.171
"039","4am",2335.15,2376.849
"040","4am",3427.666,3611.142
"041","4am",2460.247,2610.364
"042","4am",3936.395,4036.473
"043","4am",3903.036,4436.784
"044","4am",3227.51,3886.356
"045","4am",2318.47,2360.169
"046","4am",3169.132,3452.685
"047","4am",2176.693,2260.091
"048","4am",2843.879,3027.355
"049","4am",3444.346,3561.103
"050","4am",2526.965,2868.898
"051","4am",1617.925,1793.061
"052","4am",3961.414,3978.094
"053","4am",2343.489,2460.247
"054","4am",1234.293,1426.109
"055","4am",1859.78,1851.44
"056","4am",2059.936,2084.955
"059","4am",2493.606,2301.79
"060","4am",2526.965,2343.489
"061","4am",2476.927,2426.888
"062","4am",2201.712,2176.693
"063","4am",2218.392,2393.528
"064","4am",2201.712,2468.587
"065","4am",2335.15,2201.712
"066","4am",3844.657,3969.754
"067","4am",2376.849,2243.412
"068","4am",1809.741,1993.217
"069","4am",2526.965,1667.964
"070","4am",3769.599,4837.096
"071","4am",1718.003,2501.946
"072","4am",2318.47,3094.073
"073","4am",2143.334,2310.13
"074","4am",4511.843,5287.446
"075","4am",2143.334,2210.052
"076","4am",2418.548,2360.169
"001","5am",3727.9,4036.473
"003","5am",3019.015,3085.733
"004","5am",4169.91,4978.873
"005","5am",2618.703,3102.413
"006","5am",4628.6,5762.816
"007","5am",4370.066,5137.329
"010","5am",2952.296,3802.958
"011","5am",2276.771,2418.548
"012","5am",5871.233,7213.944
"013","5am",3319.248,3644.501
"014","5am",2960.636,3310.909
"015","5am",2827.199,3119.093
"016","5am",3310.909,3310.909
"017","5am",2702.102,3077.394
"018","5am",1984.877,2518.626
"019","5am",3994.774,4536.862
"020","5am",2777.16,3294.229
"021","5am",2768.82,3669.521
"023","5am",4161.57,4511.843
"024","5am",2109.974,2518.626
"025","5am",1476.148,1651.284
"026","5am",2385.189,2752.141
"027","5am",2160.013,2285.111
"028","5am",2176.693,2351.829
"029","5am",3427.666,3719.56
"030","5am",3786.278,4436.784
"031","5am",2718.781,3119.093
"032","5am",3127.432,3577.783
"033","5am",2877.238,3019.015
"034","5am",2843.879,2868.898
"035","5am",2602.024,2727.121
"036","5am",4111.531,4503.503
"037","5am",3777.938,4461.804
"038","5am",3085.733,3194.151
"039","5am",2160.013,2335.15
"040","5am",3335.928,3552.763
"041","5am",2385.189,2568.665
"042","5am",4003.114,4028.133
"043","5am",3844.657,4403.425
"044","5am",3160.792,3928.055
"045","5am",2226.732,2351.829
"046","5am",3160.792,3419.326
"047","5am",2068.275,2201.712
"048","5am",2793.84,3052.374
"049","5am",3294.229,3511.064
"050","5am",2476.927,2827.199
"051","5am",1551.207,1784.721
"052","5am",4053.153,3944.735
"053","5am",2268.431,2435.227
"054","5am",1217.614,1426.109
"055","5am",1701.323,1793.061
"056","5am",1984.877,2076.615
"059","5am",2518.626,2301.79
"060","5am",2476.927,2318.47
"061","5am",2368.509,2443.567
"062","5am",2084.955,2118.314
"063","5am",2143.334,2368.509
"064","5am",2118.314,2460.247
"065","5am",2243.412,2193.373
"066","5am",3719.56,3936.395
"067","5am",2251.751,2235.072
"068","5am",1759.702,1976.537
"069","5am",2727.121,1701.323
"070","5am",3769.599,4878.795
"071","5am",1751.362,2526.965
"072","5am",2326.81,3110.753
"073","5am",2276.771,2343.489
"074","5am",4461.804,5237.407
"075","5am",2068.275,2185.033
"076","5am",2360.169,2310.13
"001","6am",4203.269,4787.057
"003","6am",3536.084,3486.045
"004","6am",4144.891,5037.251
"005","6am",2777.16,3177.471
"006","6am",4436.784,5554.32
"007","6am",4370.066,5137.329
"010","6am",3686.2,4286.667
"011","6am",2426.888,2643.723
"012","6am",5729.456,7172.245
"013","6am",3244.19,3619.482
"014","6am",2852.218,3194.151
"015","6am",2560.325,2810.519
"016","6am",2935.617,3085.733
"017","6am",2351.829,2852.218
"018","6am",1834.76,2435.227
"019","6am",3744.579,4428.444
"020","6am",2677.082,3210.831
"021","6am",2685.422,3619.482
"023","6am",3819.638,4244.968
"024","6am",1859.78,2401.868
"025","6am",1351.051,1567.886
"026","6am",1968.198,2418.548
"027","6am",1843.1,2076.615
"028","6am",1859.78,2276.771
"029","6am",3310.909,3736.239
"030","6am",3594.462,4236.629
"031","6am",2777.16,3194.151
"032","6am",3260.87,3486.045
"033","6am",3127.432,3077.394
"034","6am",2685.422,2760.48
"035","6am",3219.171,3044.034
"036","6am",3844.657,4086.512
"037","6am",3319.248,4261.648
"038","6am",2460.247,2893.918
"039","6am",1793.061,2118.314
"040","6am",2585.344,3110.753
"041","6am",1884.799,2243.412
"042","6am",4061.492,3886.356
"043","6am",3577.783,4211.609
"044","6am",3110.753,4053.153
"045","6am",1934.838,2210.052
"046","6am",2868.898,3169.132
"047","6am",1751.362,2018.236
"048","6am",2860.558,2952.296
"049","6am",2960.636,3269.209
"050","6am",2251.751,2693.762
"051","6am",1234.293,1642.945
"052","6am",3886.356,3802.958
"053","6am",1876.459,2201.712
"054","6am",1009.118,1309.352
"055","6am",1376.07,1667.964
"056","6am",1759.702,1968.198
"059","6am",3102.413,2101.635
"060","6am",1951.518,1984.877
"061","6am",2101.635,2268.431
"062","6am",1659.624,1809.741
"063","6am",1993.217,2160.013
"064","6am",1976.537,2326.81
"065","6am",1893.139,1968.198
"066","6am",3277.549,3752.919
"067","6am",2026.576,2093.295
"068","6am",1534.527,1876.459
"069","6am",3619.482,1934.838
"070","6am",3886.356,4987.212
"071","6am",1976.537,2827.199
"072","6am",2385.189,3210.831
"073","6am",2918.937,2868.898
"074","6am",4194.929,5003.892
"075","6am",1834.76,2093.295
"076","6am",1868.12,2093.295
"001","7am",6179.8066,7831.091
"003","7am",4995.5522,5070.611
"004","7am",4144.8905,4820.416
"005","7am",3335.928,3777.938
"006","7am",4461.8037,5437.563
"007","7am",4186.5896,5087.29
"010","7am",5229.0671,6346.603
"011","7am",2627.0433,3369.287
"012","7am",5145.6689,6638.497
"013","7am",3077.3936,3277.549
"014","7am",1993.217,2493.606
"015","7am",2335.1496,2401.868
"016","7am",2310.1301,2635.383
"017","7am",1826.4206,2210.052
"018","7am",1684.6436,2285.111
"019","7am",3352.6076,4153.23
"020","7am",2535.3053,3035.694
"021","7am",2627.0433,3727.9
"023","7am",3402.6466,3252.53
"024","7am",1476.1481,2084.955
"025","7am",1134.2155,1367.73
"026","7am",1284.3323,1626.265
"027","7am",1476.1481,1601.245
"028","7am",1442.7889,1659.624
"029","7am",2818.8592,3019.015
"030","7am",2935.6166,3577.783
"031","7am",3410.9864,3385.967
"032","7am",3060.7139,3094.073
"033","7am",3652.8412,3194.151
"034","7am",2268.431,2335.15
"035","7am",4269.9878,3711.22
"036","7am",3269.2094,3519.404
"037","7am",2893.9175,3802.958
"038","7am",1793.0613,2026.576
"039","7am",1459.4685,1726.343
"040","7am",1909.8188,2510.286
"041","7am",1509.5074,1726.343
"042","7am",3736.2394,3536.084
"043","7am",3469.3651,3819.638
"044","7am",3677.8606,5145.669
"045","7am",1776.3817,1901.479
"046","7am",2802.1795,2668.742
"047","7am",1426.1092,1476.148
"048","7am",3002.3352,3060.714
"049","7am",2460.2469,2660.403
"050","7am",1968.1975,2293.45
"051","7am",909.0404,1259.313
"052","7am",3344.2678,3119.093
"053","7am",1242.6332,1526.187
"054","7am",833.982,1134.216
"055","7am",1075.8368,1234.293
"056","7am",1459.4685,1617.925
"059","7am",3419.3262,1943.178
"060","7am",1609.5853,1559.546
"061","7am",1659.6242,1718.003
"062","7am",1359.3907,1359.391
"063","7am",1818.0808,1776.382
"064","7am",1834.7604,2210.052
"065","7am",1609.5853,1784.721
"066","7am",2943.9565,3260.87
"067","7am",1826.4206,1684.644
"068","7am",1301.0119,1584.566
"069","7am",4745.3576,2643.723
"070","7am",4186.5896,5762.816
"071","7am",2660.4026,4194.929
"072","7am",2610.3637,3544.423
"073","7am",5179.0282,5354.164
"074","7am",3694.5403,4628.6
"075","7am",1526.1871,1818.081
"076","7am",1509.5074,1751.362
"001","8am",7672.6344,10466.4741
"003","8am",6580.118,6480.0401
"004","8am",4278.3277,4661.9594
"005","8am",3436.0058,4428.4444
"006","8am",4378.4055,5262.4264
"007","8am",4103.1914,5145.6689
"010","8am",6755.2542,8539.9757
"011","8am",2702.1017,4053.1525
"012","8am",4937.1734,6313.2437
"013","8am",2643.7229,3069.0538
"014","8am",1626.2649,2026.5763
"015","8am",2210.0523,2351.8292
"016","8am",1984.8772,2218.3921
"017","8am",1634.6047,2059.9355
"018","8am",1526.1871,2176.693
"019","8am",3285.8891,4169.91
"020","8am",2627.0433,3127.4325
"021","8am",2727.1211,4178.2498
"023","8am",3269.2094,3094.0732
"024","8am",1367.7305,1918.1586
"025","8am",1109.1961,1225.9535
"026","8am",1184.2544,1275.9925
"027","8am",1150.8952,1200.9341
"028","8am",1242.6332,1384.4101
"029","8am",2476.9265,2827.199
"030","8am",2551.9849,3169.1316
"031","8am",3794.6181,3819.6376
"032","8am",2777.1601,2902.2574
"033","8am",3894.6959,3169.1316
"034","8am",2143.3337,2118.3143
"035","8am",5362.5043,4703.6585
"036","8am",3019.0148,3269.2094
"037","8am",2860.5583,3727.8995
"038","8am",1434.449,1692.9835
"039","8am",1275.9925,1534.5269
"040","8am",1776.3817,2151.6736
"041","8am",1159.235,1484.488
"042","8am",3611.1421,3194.1511
"043","8am",3344.2678,3694.5403
"044","8am",4878.7947,6663.5162
"045","8am",1592.9056,1734.6826
"046","8am",2652.0628,2326.8098
"047","8am",1259.3128,1234.2934
"048","8am",2960.6361,3352.6076
"049","8am",2168.3532,2360.1691
"050","8am",2018.2364,2360.1691
"051","8am",833.982,984.0988
"052","8am",2877.2379,2685.422
"053","8am",842.3218,1192.5943
"054","8am",783.9431,1034.1377
"055","8am",984.0988,1125.8757
"056","8am",1292.6721,1367.7305
"059","8am",3444.3457,1893.1391
"060","8am",1492.8278,1284.3323
"061","8am",1359.3907,1359.3907
"062","8am",1175.9146,1125.8757
"063","8am",1617.9251,1559.5463
"064","8am",1876.4595,2243.4116
"065","8am",1476.1481,1576.226
"066","8am",2702.1017,3052.3741
"067","8am",1626.2649,1476.1481
"068","8am",1200.9341,1401.0898
"069","8am",5579.3396,3210.8307
"070","8am",4261.648,5862.8935
"071","8am",2918.937,4686.9788
