"district","hour","mode1","mode2","mode3"
"001","4am",21.306818,38.92045,39.7727273
"003","4am",19.859402,40.24605,39.8945518
"004","4am",17.910448,54.35323,27.7363184
"005","4am",18.846154,59.61538,21.5384615
"006","4am",18.99384,63.24435,17.761807
"007","4am",18.786464,63.24387,17.9696616
"010","4am",8.745875,72.77228,18.4818482
"011","4am",11.73913,76.73913,11.5217391
"012","4am",13.690953,76.78143,9.5276221
"013","4am",16.33888,72.61725,11.0438729
"014","4am",10.952381,85.55556,3.4920635
"015","4am",11.317254,88.31169,0.3710575
"016","4am",12.51932,81.91654,5.5641422
"017","4am",9.965035,87.93706,2.0979021
"018","4am",12.86031,81.15299,5.9866962
"019","4am",13.341493,77.84578,8.8127295
"020","4am",16.955684,74.95183,8.0924855
"021","4am",9.876543,82.01058,8.1128748
"023","4am",11.901984,85.41424,2.6837806
"024","4am",12.589074,81.47268,5.9382423
"025","4am",9.328358,82.08955,8.5820896
"026","4am",15.992293,82.2736,1.734104
"027","4am",10.574713,86.89655,2.5287356
"028","4am",6.067416,92.13483,1.7977528
"029","4am",8.187135,88.59649,3.2163743
"030","4am",7.850708,88.28829,3.8610039
"031","4am",8.571429,78.09524,13.3333333
"032","4am",12.872841,81.47567,5.6514914
"033","4am",11.678832,82.11679,6.2043796
"034","4am",11.849192,84.38061,3.7701975
"035","4am",8.316832,86.13861,5.5445545
"036","4am",11.913357,83.87485,4.211793
"037","4am",10.608021,83.31177,6.080207
"038","4am",7.852564,90.0641,2.0833333
"039","4am",6.588235,90.58824,2.8235294
"040","4am",8.714286,88,3.2857143
"041","4am",10.278373,88.2227,1.4989293
"042","4am",9.673203,87.97386,2.3529412
"043","4am",8.875,85.625,5.5
"044","4am",7.644306,82.05928,10.2964119
"045","4am",2.956989,95.43011,1.6129032
"046","4am",6.168831,89.93506,3.8961039
"047","4am",6.378132,92.02733,1.594533
"048","4am",10.45045,85.04505,4.5045045
"049","4am",5.116959,92.69006,2.1929825
"050","4am",6.586826,86.82635,6.5868263
"051","4am",4.761905,93.45238,1.7857143
"052","4am",8.226221,89.97429,1.7994859
"053","4am",10.061602,87.67967,2.2587269
"054","4am",7.5,90.41667,2.0833333
"055","4am",2.325581,96.80233,0.872093
"056","4am",4.859335,93.60614,1.5345269
