"district","hour","rev5","rev1","rev2","rev3","rev4"
"001","4am",1484.488,1592.9056,1376.0703,1943.1781,1109.1961
"003","4am",1159.235,1759.702,1175.9146,1217.6137,700.5449
"004","4am",1901.479,2543.6451,2376.8487,1834.7604,600.467
"005","4am",1334.3712,1159.235,1317.6916,1451.1287,492.0494
"006","4am",2193.3727,2301.7903,3077.3936,2310.1301,692.2051
"007","4am",1993.217,2635.3831,2251.7514,2193.3727,442.0105
"010","4am",1918.1586,1000.7784,1117.5359,1584.5658,925.72
"011","4am",1334.3712,366.9521,633.8263,1267.6526,1067.497
"012","4am",3385.9669,1167.5748,2435.2274,3611.1421,2543.6451
"013","4am",1476.1481,1034.1377,1684.6436,2151.6736,592.1272
"014","4am",1317.6916,200.1557,808.9625,2084.955,1868.1197
"015","4am",1601.2454,758.9236,1718.0029,1309.3517,675.5254
"016","4am",1684.6436,658.8458,2126.6541,1876.4595,358.6123
"017","4am",1367.7305,592.1272,1084.1766,1943.1781,909.0404
"018","4am",1109.1961,533.7485,1192.5943,1209.2739,525.4087
"019","4am",2126.6541,833.982,2476.9265,2293.4505,925.72
"020","4am",1676.3038,1326.0314,1484.488,1376.0703,233.515
"021","4am",1617.9251,1259.3128,1501.1676,1542.8667,508.729
"023","4am",2185.0328,275.2141,2134.9939,2868.8981,1225.9535
"024","4am",1167.5748,558.7679,1200.9341,1367.7305,391.9715
"025","4am",925.72,909.0404,775.6033,475.3697,141.7769
"026","4am",1401.0898,208.4955,1125.8757,1876.4595,650.506
"027","4am",1025.7979,366.9521,1517.8472,1392.7499,308.5733
"028","4am",1117.5359,308.5733,1042.4775,1467.8083,683.8652
"029","4am",1843.1002,400.3114,1376.0703,2201.7125,1384.4101
"030","4am",2401.8682,884.0209,1909.8188,2235.0718,767.2634
"031","4am",1376.0703,1576.226,1567.8862,1142.5553,208.4955
"032","4am",1326.0314,917.3802,1701.3233,1934.8382,783.9431
"033","4am",1426.1092,742.244,1734.6826,1384.4101,483.7096
"034","4am",1434.449,366.9521,1317.6916,2001.5568,650.506
"035","4am",1275.9925,375.2919,925.72,1417.7694,1092.5164
"036","4am",2243.4116,658.8458,2243.4116,2451.9071,1075.8368
"037","4am",2093.2948,1009.1182,2260.0912,2260.0912,792.2829
"038","4am",1559.5463,416.991,2084.955,1551.2065,817.3024
"039","4am",950.7395,325.253,1801.4011,1351.0508,283.5539
"040","4am",1642.9445,416.991,2126.6541,2251.7514,600.467
"041","4am",1042.4775,391.9715,1726.3427,1551.2065,358.6123
"042","4am",2168.3532,350.2724,1442.7889,2568.6646,1442.7889
"043","4am",2318.47,1034.1377,2043.2559,1951.5179,992.4386
"044","4am",1968.1975,1284.3323,1684.6436,1667.964,508.729
"045","4am",1434.449,358.6123,1284.3323,1059.1571,542.0883
"046","4am",1551.2065,683.8652,1576.226,2068.2754,742.244
"047","4am",1084.1766,333.5928,1342.711,1434.449,241.8548
"048","4am",1426.1092,633.8263,1501.1676,1601.2454,708.8847
"049","4am",1801.4011,341.9326,1984.8772,2059.9355,817.3024
"050","4am",1476.1481,425.3308,1467.8083,1326.0314,700.5449
"051","4am",692.2051,300.2335,967.4191,1042.4775,408.6512
"052","4am",1759.702,375.2919,2068.2754,2435.2274,1301.0119
"053","4am",1092.5164,325.253,1184.2544,1467.8083,733.9042
"054","4am",517.0688,258.5344,859.0015,850.6616,175.1362
"055","4am",892.3607,375.2919,1192.5943,1000.7784,250.1946
"056","4am",900.7006,458.6901,1509.5074,900.7006,375.2919
"059","4am",1117.5359,216.8353,1267.6526,1642.9445,550.4281
"060","4am",1159.235,525.4087,1351.0508,1150.8952,683.8652
"061","4am",1292.6721,108.4177,817.3024,1567.8862,1117.5359
"062","4am",1192.5943,442.0105,1125.8757,1292.6721,325.253
"063","4am",1267.6526,583.7874,1459.4685,1000.7784,300.2335
"064","4am",1451.1287,550.4281,1417.7694,959.0793,291.8937
"065","4am",875.6811,667.1856,1326.0314,1275.9925,391.9715
"066","4am",1901.479,1100.8562,2326.8098,1801.4011,683.8652
"067","4am",1134.2155,558.7679,1359.3907,1150.8952,416.991
"068","4am",900.7006,608.8069,1234.2934,717.2245,341.9326
"069","4am",767.2634,325.253,717.2245,1217.6137,1167.5748
"070","4am",1818.0808,1000.7784,1492.8278,2451.9071,1843.1002
"071","4am",867.3413,733.9042,658.8458,1034.1377,925.72
"072","4am",1517.8472,425.3308,833.982,1167.5748,1467.8083
"073","4am",1000.7784,1275.9925,934.0598,842.3218,400.3114
"074","4am",2793.8397,1451.1287,2718.7813,2134.9939,700.5449
"075","4am",1301.0119,483.7096,1225.9535,1109.1961,233.515
"076","4am",1092.5164,300.2335,1476.1481,1342.711,567.1078
"001","5am",1509.5074,1609.5853,1501.1676,2001.5568,1142.5553
"003","5am",1167.5748,1768.0418,1184.2544,1267.6526,717.2245
"004","5am",1893.1391,2526.9655,2351.8292,1784.7215,592.1272
"005","5am",1351.0508,1142.5553,1317.6916,1417.7694,492.0494
"006","5am",2151.6736,2260.0912,3035.6945,2276.7709,667.1856
"007","5am",2001.5568,2593.684,2260.0912,2210.0523,442.0105
"010","5am",1968.1975,1009.1182,1192.5943,1634.6047,950.7395
"011","5am",1351.0508,383.6317,658.8458,1259.3128,1042.4775
"012","5am",3394.3067,1167.5748,2401.8682,3586.1226,2535.3053
"013","5am",1484.488,1025.7979,1667.964,2160.0134,625.4865
"014","5am",1334.3712,200.1557,808.9625,2076.6152,1851.44
"015","5am",1592.9056,750.5838,1642.9445,1301.0119,658.8458
"016","5am",1667.964,667.1856,2093.2948,1834.7604,358.6123
"017","5am",1367.7305,583.7874,1075.8368,1868.1197,884.0209
"018","5am",1109.1961,533.7485,1159.235,1192.5943,508.729
"019","5am",2109.9745,825.6422,2410.208,2276.7709,909.0404
"020","5am",1659.6242,1317.6916,1451.1287,1384.4101,258.5344
"021","5am",1617.9251,1259.3128,1517.8472,1526.1871,517.0688
"023","5am",2193.3727,283.5539,2109.9745,2852.2184,1234.2934
"024","5am",1125.8757,567.1078,1192.5943,1359.3907,383.6317
"025","5am",900.7006,900.7006,742.244,450.3503,133.4371
"026","5am",1342.711,208.4955,1117.5359,1826.4206,642.1661
"027","5am",1000.7784,366.9521,1459.4685,1326.0314,291.8937
"028","5am",1100.8562,316.9132,1009.1182,1434.449,667.1856
"029","5am",1784.7215,408.6512,1392.7499,2185.0328,1376.0703
"030","5am",2418.5478,875.6811,1918.1586,2243.4116,767.2634
"031","5am",1351.0508,1576.226,1542.8667,1134.2155,233.515
"032","5am",1342.711,917.3802,1701.3233,2001.5568,742.244
"033","5am",1476.1481,750.5838,1776.3817,1426.1092,467.0299
"034","5am",1434.449,375.2919,1284.3323,1968.1975,650.506
"035","5am",1326.0314,391.9715,1025.7979,1484.488,1100.8562
"036","5am",2226.7319,658.8458,2201.7125,2468.5867,1059.1571
"037","5am",2009.8966,1000.7784,2201.7125,2251.7514,775.6033
"038","5am",1534.5269,416.991,2001.5568,1551.2065,775.6033
"039","5am",909.0404,325.253,1692.9835,1301.0119,266.8742
"040","5am",1634.6047,400.3114,2051.5957,2210.0523,592.1272
"041","5am",1009.1182,375.2919,1701.3233,1517.8472,350.2724
"042","5am",2151.6736,366.9521,1492.8278,2551.9849,1467.8083
"043","5am",2310.1301,1025.7979,2018.2364,1909.8188,984.0988
"044","5am",1976.5373,1301.0119,1667.964,1634.6047,508.729
"045","5am",1376.0703,358.6123,1267.6526,1059.1571,517.0688
"046","5am",1559.5463,683.8652,1534.5269,2043.2559,758.9236
"047","5am",1059.1571,308.5733,1284.3323,1384.4101,233.515
"048","5am",1442.7889,642.1661,1476.1481,1592.9056,692.2051
"049","5am",1751.3622,341.9326,1918.1586,1993.217,800.6227
"050","5am",1451.1287,425.3308,1426.1092,1301.0119,700.5449
"051","5am",683.8652,300.2335,934.0598,1025.7979,391.9715
"052","5am",1743.0224,383.6317,2084.955,2501.946,1284.3323
"053","5am",1067.497,325.253,1159.235,1426.1092,725.5643
"054","5am",500.3892,266.8742,867.3413,842.3218,166.7964
"055","5am",792.2829,375.2919,1142.5553,942.3997,241.8548
"056","5am",909.0404,450.3503,1509.5074,850.6616,341.9326
"059","5am",1100.8562,225.1751,1275.9925,1659.6242,558.7679
"060","5am",1134.2155,525.4087,1326.0314,1142.5553,667.1856
"061","5am",1267.6526,100.0778,800.6227,1542.8667,1100.8562
"062","5am",1150.8952,442.0105,1092.5164,1225.9535,291.8937
"063","5am",1250.973,583.7874,1401.0898,967.4191,308.5733
"064","5am",1426.1092,550.4281,1367.7305,950.7395,283.5539
"065","5am",875.6811,667.1856,1259.3128,1242.6332,391.9715
"066","5am",1859.7799,1084.1766,2285.1107,1768.0418,658.8458
"067","5am",1125.8757,550.4281,1326.0314,1109.1961,375.2919
"068","5am",892.3607,608.8069,1192.5943,700.5449,341.9326
"069","5am",825.6422,316.9132,808.9625,1250.973,1225.9535
"070","5am",1818.0808,992.4386,1526.1871,2468.5867,1843.1002
"071","5am",892.3607,733.9042,675.5254,1050.8173,925.72
"072","5am",1517.8472,425.3308,842.3218,1167.5748,1484.488
"073","5am",1025.7979,1267.6526,1034.1377,884.0209,408.6512
"074","5am",2818.8592,1426.1092,2668.7424,2084.955,700.5449
"075","5am",1275.9925,483.7096,1200.9341,1059.1571,233.515
"076","5am",1075.8368,308.5733,1434.449,1292.6721,558.7679
"001","6am",1809.7409,1651.2844,1801.4011,2385.1885,1342.711
"003","6am",1359.3907,1768.0418,1334.3712,1551.2065,1009.1182
"004","6am",1926.4984,2501.946,2285.1107,1859.7799,608.8069
"005","6am",1426.1092,1150.8952,1392.7499,1442.7889,542.0883
"006","6am",2018.2364,2160.0134,2985.6556,2185.0328,642.1661
"007","6am",2059.9355,2510.2858,2243.4116,2235.0718,458.6901
"010","6am",2301.7903,1067.497,1492.8278,1943.1781,1167.5748
"011","6am",1376.0703,400.3114,825.6422,1401.0898,1067.497
"012","6am",3319.2484,1150.8952,2418.5478,3594.4624,2418.5478
"013","6am",1442.7889,1000.7784,1642.9445,2168.3532,608.8069
