"district","hour","age1","age2","age3","age4"
"001","4am",508.729,1401.0898,3919.715,1676.3038
"003","4am",416.991,1125.8757,3169.132,1301.0119
"004","4am",950.7395,1734.6826,4678.639,1893.1391
"005","4am",467.0299,1109.1961,2893.918,1284.3323
"006","4am",1042.4775,1826.4206,5162.349,2543.6451
"007","4am",959.0793,1918.1586,4695.319,1943.1781
"010","4am",892.3607,692.2051,2451.907,2510.2858
"011","4am",717.2245,508.729,2293.45,1150.8952
"012","4am",1509.5074,1167.5748,6021.35,4445.1241
"013","4am",1109.1961,1309.3517,3085.733,1434.449
"014","4am",1034.1377,383.6317,3869.676,992.4386
"015","4am",658.8458,642.1661,3736.239,1025.7979
"016","4am",1042.4775,892.3607,3360.947,1409.4296
"017","4am",767.2634,750.5838,3452.685,925.72
"018","4am",642.1661,492.0494,2143.334,1292.6721
"019","4am",1067.497,1134.2155,4211.609,2243.4116
"020","4am",550.4281,959.0793,2493.606,2093.2948
"021","4am",650.506,708.8847,2960.636,2109.9745
"023","4am",1684.6436,950.7395,5404.203,650.506
"024","4am",700.5449,483.7096,2585.344,917.3802
"025","4am",258.5344,291.8937,1626.265,1050.8173
"026","4am",909.0404,758.9236,3144.112,450.3503
"027","4am",600.467,642.1661,2877.238,492.0494
"028","4am",550.4281,683.8652,2785.5,600.467
"029","4am",1184.2544,808.9625,4278.328,934.0598
"030","4am",1351.0508,792.2829,4578.561,1476.1481
"031","4am",675.5254,617.1467,3060.714,1517.8472
"032","4am",925.72,1317.6916,3310.909,1109.1961
"033","4am",675.5254,992.4386,2835.539,1267.6526
"034","4am",842.3218,750.5838,3444.346,733.9042
"035","4am",625.4865,683.8652,2476.927,1301.0119
"036","4am",1442.7889,1042.4775,4978.873,1209.2739
"037","4am",1092.5164,875.6811,4436.784,2009.8966
"038","4am",1059.1571,825.6422,3869.676,675.5254
"039","4am",625.4865,658.8458,2885.578,542.0883
"040","4am",1142.5553,1334.3712,4036.473,525.4087
"041","4am",725.5643,1100.8562,2768.82,475.3697
"042","4am",1334.3712,675.5254,5112.31,850.6616
"043","4am",1159.235,925.72,4578.561,1676.3038
"044","4am",825.6422,667.1856,3594.462,2026.5763
"045","4am",475.3697,400.3114,2868.898,934.0598
"046","4am",733.9042,959.0793,3786.278,1142.5553
"047","4am",808.9625,583.7874,2435.227,608.8069
"048","4am",650.506,658.8458,3327.588,1234.2934
"049","4am",1184.2544,742.244,4269.988,808.9625
"050","4am",808.9625,475.3697,3135.772,975.7589
"051","4am",416.991,633.8263,2009.897,350.2724
"052","4am",1167.5748,1017.458,4845.435,909.0404
"053","4am",708.8847,592.1272,3127.432,375.2919
"054","4am",341.9326,400.3114,1534.527,383.6317
"055","4am",442.0105,700.5449,2176.693,391.9715
"056","4am",542.0883,808.9625,2326.81,467.0299
"059","4am",575.4476,959.0793,2818.859,442.0105
"060","4am",500.3892,658.8458,3002.335,708.8847
"061","4am",717.2245,283.5539,3244.19,658.8458
"062","4am",400.3114,550.4281,2793.84,633.8263
"063","4am",517.0688,583.7874,2668.742,842.3218
"064","4am",675.5254,333.5928,2451.907,1209.2739
"065","4am",525.4087,350.2724,2718.781,942.3997
"066","4am",825.6422,1150.8952,4078.172,1759.702
"067","4am",558.7679,633.8263,2577.004,850.6616
"068","4am",416.991,350.2724,2084.955,950.7395
"069","4am",250.1946,500.3892,2543.645,900.7006
"070","4am",967.4191,1192.5943,3861.337,2585.3442
"071","4am",467.0299,492.0494,2018.236,1242.6332
"072","4am",900.7006,300.2335,2702.102,1509.5074
"073","4am",1184.2544,942.3997,1467.808,859.0015
"074","4am",1109.1961,975.7589,5254.087,2460.2469
"075","4am",400.3114,658.8458,2435.227,859.0015
"076","4am",567.1078,742.244,2760.48,708.8847
"001","5am",542.0883,1451.1287,4103.191,1667.964
"003","5am",408.6512,1125.8757,3260.87,1309.3517
"004","5am",934.0598,1726.3427,4603.581,1884.7993
"005","5am",467.0299,1067.497,2902.257,1284.3323
"006","5am",1042.4775,1784.7215,5037.251,2526.9655
"007","5am",959.0793,1884.7993,4720.338,1943.1781
"010","5am",900.7006,717.2245,2610.364,2526.9655
"011","5am",725.5643,508.729,2310.13,1150.8952
"012","5am",1492.8278,1142.5553,6021.35,4428.4444
"013","5am",1092.5164,1309.3517,3127.432,1434.449
"014","5am",1034.1377,383.6317,3844.657,1009.1182
"015","5am",658.8458,633.8263,3636.162,1017.458
"016","5am",1034.1377,892.3607,3285.889,1409.4296
"017","5am",750.5838,733.9042,3369.287,925.72
"018","5am",633.8263,483.7096,2093.295,1292.6721
"019","5am",1067.497,1125.8757,4103.191,2235.0718
"020","5am",525.4087,959.0793,2493.606,2093.2948
"021","5am",650.506,700.5449,2977.316,2109.9745
"023","5am",1701.3233,950.7395,5379.184,642.1661
"024","5am",700.5449,467.0299,2543.645,917.3802
"025","5am",250.1946,283.5539,1534.527,1059.1571
"026","5am",900.7006,750.5838,3019.015,467.0299
"027","5am",592.1272,608.8069,2752.141,492.0494
"028","5am",550.4281,667.1856,2710.441,600.467
"029","5am",1184.2544,808.9625,4244.968,909.0404
"030","5am",1326.0314,792.2829,4611.92,1492.8278
"031","5am",667.1856,617.1467,3035.694,1517.8472
"032","5am",925.72,1326.0314,3344.268,1109.1961
"033","5am",692.2051,1025.7979,2902.257,1275.9925
"034","5am",842.3218,742.244,3419.326,708.8847
"035","5am",642.1661,758.9236,2635.383,1292.6721
"036","5am",1442.7889,1025.7979,4945.513,1200.9341
"037","5am",1067.497,875.6811,4295.007,2001.5568
"038","5am",1050.8173,808.9625,3744.579,675.5254
"039","5am",617.1467,633.8263,2702.102,542.0883
"040","5am",1134.2155,1309.3517,3928.055,517.0688
"041","5am",733.9042,1075.8368,2677.082,467.0299
"042","5am",1342.711,675.5254,5162.349,850.6616
"043","5am",1142.5553,917.3802,4511.843,1676.3038
"044","5am",833.982,667.1856,3569.443,2018.2364
"045","5am",467.0299,400.3114,2777.16,934.0598
"046","5am",742.244,967.4191,3727.9,1142.5553
"047","5am",808.9625,558.7679,2301.79,600.467
"048","5am",650.506,658.8458,3319.248,1217.6137
"049","5am",1159.235,717.2245,4119.871,808.9625
"050","5am",783.9431,483.7096,3060.714,975.7589
"051","5am",408.6512,600.467,1976.537,350.2724
"052","5am",1159.235,1017.458,4912.154,909.0404
"053","5am",700.5449,583.7874,3052.374,366.9521
"054","5am",341.9326,400.3114,1517.847,383.6317
"055","5am",425.3308,658.8458,2018.236,391.9715
"056","5am",525.4087,775.6033,2293.45,467.0299
"059","5am",575.4476,984.0988,2818.859,442.0105
"060","5am",492.0494,625.4865,2968.976,708.8847
"061","5am",717.2245,283.5539,3169.132,642.1661
"062","5am",391.9715,517.0688,2660.403,633.8263
"063","5am",500.3892,558.7679,2610.364,842.3218
"064","5am",667.1856,316.9132,2385.189,1209.2739
"065","5am",508.729,325.253,2660.403,942.3997
"066","5am",833.982,1100.8562,3969.754,1751.3622
"067","5am",558.7679,608.8069,2460.247,859.0015
"068","5am",400.3114,341.9326,2043.256,950.7395
"069","5am",258.5344,558.7679,2710.441,900.7006
"070","5am",967.4191,1192.5943,3911.376,2577.0044
"071","5am",467.0299,508.729,2059.936,1242.6332
"072","5am",909.0404,316.9132,2718.781,1492.8278
"073","5am",1217.6137,959.0793,1584.566,859.0015
"074","5am",1100.8562,934.0598,5195.708,2468.5867
"075","5am",400.3114,625.4865,2368.509,859.0015
"076","5am",550.4281,717.2245,2693.762,708.8847
"001","6am",575.4476,1609.5853,5112.31,1692.9835
"003","6am",450.3503,1225.9535,4028.133,1317.6916
"004","6am",1000.7784,1701.3233,4611.92,1868.1197
"005","6am",467.0299,1100.8562,3094.073,1292.6721
"006","6am",1100.8562,1701.3233,4686.979,2501.946
"007","6am",942.3997,1834.7604,4753.697,1976.5373
"010","6am",950.7395,892.3607,3552.763,2577.0044
"011","6am",750.5838,600.467,2568.665,1150.8952
"012","6am",1451.1287,1125.8757,5912.932,4411.7648
"013","6am",1050.8173,1250.973,3127.432,1434.449
"014","6am",1000.7784,350.2724,3702.88,992.4386
"015","6am",567.1078,525.4087,3269.209,1009.1182
"016","6am",892.3607,817.3024,2935.617,1376.0703
"017","6am",675.5254,667.1856,2935.617,925.72
"018","6am",608.8069,467.0299,1918.159,1275.9925
"019","6am",1059.1571,1042.4775,3819.638,2251.7514
"020","6am",500.3892,892.3607,2401.868,2093.2948
"021","6am",608.8069,642.1661,2952.296,2101.6346
"023","6am",1576.226,875.6811,4962.193,650.506
"024","6am",633.8263,416.991,2310.13,900.7006
"025","6am",241.8548,258.5344,1392.75,1025.7979
"026","6am",808.9625,617.1467,2501.946,458.6901
"027","6am",558.7679,492.0494,2376.849,492.0494
"028","6am",517.0688,575.4476,2443.567,600.467
"029","6am",1125.8757,783.9431,4194.929,942.3997
"030","6am",1267.6526,750.5838,4328.367,1484.488
"031","6am",642.1661,642.1661,3194.151,1492.8278
"032","6am",967.4191,1309.3517,3369.287,1100.8562
"033","6am",667.1856,1042.4775,3202.491,1292.6721
"034","6am",800.6227,658.8458,3252.53,733.9042
"035","6am",700.5449,833.982,3410.986,1317.6916
"036","6am",1301.0119,959.0793,4478.483,1192.5943
"037","6am",992.4386,775.6033,3827.977,1984.8772
"038","6am",875.6811,692.2051,3144.112,642.1661
"039","6am",525.4087,558.7679,2285.111,542.0883
"040","6am",975.7589,1059.1571,3152.452,508.729
"041","6am",683.8652,892.3607,2084.955,467.0299
"042","6am",1267.6526,808.9625,5003.892,867.3413
"043","6am",1100.8562,875.6811,4186.59,1626.2649
"044","6am",892.3607,658.8458,3569.443,2043.2559
"045","6am",391.9715,358.6123,2468.587,925.72
"046","6am",700.5449,875.6811,3327.588,1134.2155
"047","6am",758.9236,483.7096,1943.178,583.7874
"048","6am",600.467,700.5449,3285.889,1225.9535
"049","6am",1125.8757,633.8263,3677.861,792.2829
"050","6am",742.244,416.991,2843.879,942.3997
"051","6am",366.9521,533.7485,1642.945,333.5928
"052","6am",1034.1377,1009.1182,4711.998,934.0598
"053","6am",625.4865,483.7096,2618.703,350.2724
"054","6am",233.515,333.5928,1376.07,375.2919
"055","6am",383.6317,567.1078,1709.663,383.6317
"056","6am",508.729,700.5449,2043.256,475.3697
"059","6am",567.1078,1117.5359,3077.394,442.0105
"060","6am",408.6512,442.0105,2385.189,700.5449
"061","6am",642.1661,291.8937,2810.519,625.4865
"062","6am",341.9326,433.6706,2084.955,608.8069
"063","6am",467.0299,483.7096,2351.829,850.6616
"064","6am",567.1078,291.8937,2235.072,1209.2739
"065","6am",475.3697,275.2141,2218.392,892.3607
"066","6am",783.9431,992.4386,3527.744,1726.3427
"067","6am",517.0688,525.4087,2251.751,825.6422
"068","6am",366.9521,291.8937,1818.081,934.0598
"069","6am",366.9521,750.5838,3452.685,984.0988
"070","6am",1025.7979,1200.9341,4069.832,2577.0044
"071","6am",717.2245,550.4281,2293.45,1242.6332
"072","6am",900.7006,308.5733,2902.257,1484.488
"073","6am",1692.9835,1109.1961,2093.295,892.3607
