"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",3961.414,884.0209,208.4955,2293.4505,158.45658
"003","4am",3269.209,567.1078,291.8937,1651.2844,233.51496
"004","4am",4895.474,967.4191,408.65118,2493.6062,492.04938
"005","4am",3319.248,408.6512,216.83532,1601.2454,208.4955
"006","4am",5571,984.0988,316.91316,3352.6076,350.27244
"007","4am",4837.096,1017.458,433.67064,2768.8202,458.6901
"010","4am",2418.548,959.0793,58.37874,3052.3741,58.37874
"011","4am",2285.111,717.2245,83.3982,1459.4685,125.0973
"012","4am",5679.417,1467.8083,183.47604,5479.2617,333.5928
"013","4am",3586.123,1067.497,116.75748,1951.5179,216.83532
"014","4am",3427.666,992.4386,58.37874,1592.9056,208.4955
"015","4am",3385.967,575.4476,50.03892,1759.702,291.8937
"016","4am",3552.763,859.0015,58.37874,2001.5568,233.51496
"017","4am",3461.025,658.8458,50.03892,1509.5074,216.83532
"018","4am",2126.654,592.1272,66.71856,1617.9251,166.7964
"019","4am",4428.444,934.0598,133.43712,2843.8786,316.91316
"020","4am",2835.539,383.6317,200.15568,2435.2274,241.85478
"021","4am",2877.238,600.467,83.3982,2677.0822,191.81586
"023","4am",5796.175,1342.711,91.73802,1209.2739,250.1946
"024","4am",2451.907,558.7679,108.41766,1376.0703,191.81586
"025","4am",1409.43,208.4955,100.07784,1351.0508,158.45658
"026","4am",3360.947,850.6616,16.67964,825.6422,208.4955
"027","4am",2868.898,525.4087,66.71856,934.0598,216.83532
"028","4am",2902.257,483.7096,50.03892,1000.7784,183.47604
"029","4am",4370.066,1067.497,33.35928,1542.8667,191.81586
"030","4am",4636.94,1159.235,125.0973,2009.8966,266.87424
"031","4am",2860.558,416.991,266.87424,2034.9161,291.8937
"032","4am",4094.852,708.8847,158.45658,1442.7889,258.53442
"033","4am",3019.015,575.4476,91.73802,1826.4206,258.53442
"034","4am",3686.2,758.9236,83.3982,1109.1961,133.43712
"035","4am",2760.48,517.0688,16.67964,1692.9835,100.07784
"036","4am",4895.474,1234.2934,191.81586,2001.5568,350.27244
"037","4am",4244.968,850.6616,183.47604,2743.8008,391.97154
"038","4am",4253.308,859.0015,50.03892,1117.5359,150.11676
"039","4am",2960.636,492.0494,100.07784,942.3997,216.83532
"040","4am",4862.115,925.72,158.45658,817.3024,275.21406
"041","4am",3360.947,583.7874,66.71856,758.9236,300.23352
"042","4am",4887.135,1159.235,100.07784,1476.1481,350.27244
"043","4am",4445.124,925.72,166.7964,2476.9265,325.25298
"044","4am",3494.385,692.2051,91.73802,2602.0238,233.51496
"045","4am",2510.286,400.3114,50.03892,1484.488,233.51496
"046","4am",3878.016,525.4087,100.07784,1859.7799,258.53442
"047","4am",2893.918,617.1467,41.6991,733.9042,150.11676
"048","4am",3252.53,617.1467,66.71856,1651.2844,283.55388
"049","4am",4311.687,992.4386,108.41766,1409.4296,183.47604
"050","4am",3194.151,600.467,58.37874,1367.7305,175.13622
"051","4am",2360.169,358.6123,50.03892,517.0688,125.0973
"052","4am",5020.572,1017.458,108.41766,1451.1287,341.93262
"053","4am",3094.073,658.8458,50.03892,833.982,166.7964
"054","4am",1667.964,275.2141,25.01946,550.4281,141.77694
"055","4am",2518.626,283.5539,50.03892,650.506,208.4955
"056","4am",2843.879,400.3114,33.35928,617.1467,250.1946
"059","4am",3385.967,467.0299,41.6991,625.4865,275.21406
"060","4am",3044.034,450.3503,50.03892,1217.6137,108.41766
"061","4am",3094.073,608.8069,58.37874,1009.1182,133.43712
"062","4am",2793.84,283.5539,83.3982,1017.458,200.15568
"063","4am",2518.626,408.6512,83.3982,1384.4101,216.83532
"064","4am",2193.373,542.0883,66.71856,1617.9251,250.1946
"065","4am",2443.567,400.3114,83.3982,1367.7305,241.85478
"066","4am",4086.512,717.2245,150.11676,2518.6256,341.93262
"067","4am",2852.218,400.3114,50.03892,1175.9146,141.77694
"068","4am",1984.877,316.9132,33.35928,1292.6721,175.13622
"069","4am",2343.489,258.5344,100.07784,1359.3907,133.43712
"070","4am",3819.638,1159.235,108.41766,3335.928,183.47604
"071","4am",1801.401,500.3892,50.03892,1809.7409,58.37874
"072","4am",2551.985,909.0404,58.37874,1768.0418,125.0973
"073","4am",1709.663,1417.7694,100.07784,1159.235,66.71856
"074","4am",4845.435,833.982,250.1946,3410.9864,458.6901
"075","4am",2610.364,266.8742,66.71856,1234.2934,175.13622
"076","4am",2918.937,433.6706,83.3982,1150.8952,191.81586
"001","5am",4194.929,900.7006,208.4955,2293.4505,166.7964
"003","5am",3360.947,567.1078,291.8937,1651.2844,233.51496
"004","5am",4787.057,967.4191,408.65118,2493.6062,492.04938
"005","5am",3277.549,408.6512,216.83532,1609.5853,208.4955
"006","5am",5412.543,975.7589,316.91316,3335.928,350.27244
"007","5am",4862.115,992.4386,433.67064,2760.4804,458.6901
"010","5am",2627.043,950.7395,58.37874,3060.7139,58.37874
"011","5am",2310.13,717.2245,83.3982,1459.4685,125.0973
"012","5am",5629.378,1467.8083,183.47604,5470.9219,333.5928
"013","5am",3611.142,1067.497,116.75748,1951.5179,216.83532
"014","5am",3410.986,992.4386,58.37874,1601.2454,208.4955
"015","5am",3277.549,575.4476,50.03892,1751.3622,291.8937
"016","5am",3477.705,859.0015,58.37874,1993.217,233.51496
"017","5am",3360.947,642.1661,50.03892,1509.5074,216.83532
"018","5am",2076.615,592.1272,66.71856,1601.2454,166.7964
"019","5am",4303.347,934.0598,133.43712,2843.8786,316.91316
"020","5am",2802.18,391.9715,200.15568,2435.2274,241.85478
"021","5am",2885.578,600.467,83.3982,2677.0822,191.81586
"023","5am",5787.835,1334.3712,91.73802,1209.2739,250.1946
"024","5am",2385.189,558.7679,108.41766,1384.4101,191.81586
"025","5am",1292.672,208.4955,100.07784,1367.7305,158.45658
"026","5am",3235.85,850.6616,16.67964,825.6422,208.4955
"027","5am",2702.102,525.4087,66.71856,934.0598,216.83532
"028","5am",2810.519,483.7096,50.03892,1000.7784,183.47604
"029","5am",4320.027,1067.497,33.35928,1534.5269,191.81586
"030","5am",4653.62,1150.8952,125.0973,2026.5763,266.87424
"031","5am",2835.539,400.3114,266.87424,2043.2559,291.8937
"032","5am",4136.551,708.8847,158.45658,1442.7889,258.53442
"033","5am",3135.772,575.4476,91.73802,1834.7604,258.53442
"034","5am",3652.841,758.9236,83.3982,1084.1766,133.43712
"035","5am",3010.675,517.0688,16.67964,1684.6436,100.07784
"036","5am",4845.435,1225.9535,191.81586,2001.5568,350.27244
"037","5am",4086.512,842.3218,183.47604,2743.8008,383.63172
"038","5am",4103.191,859.0015,50.03892,1117.5359,150.11676
"039","5am",2752.141,492.0494,100.07784,934.0598,216.83532
"040","5am",4728.678,909.0404,158.45658,817.3024,275.21406
"041","5am",3244.19,592.1272,66.71856,750.5838,300.23352
"042","5am",4945.513,1159.235,100.07784,1476.1481,350.27244
"043","5am",4361.726,917.3802,166.7964,2476.9265,325.25298
"044","5am",3469.365,692.2051,91.73802,2602.0238,233.51496
"045","5am",2410.208,400.3114,50.03892,1484.488,233.51496
"046","5am",3836.317,525.4087,100.07784,1859.7799,258.53442
"047","5am",2727.121,617.1467,41.6991,733.9042,150.11676
"048","5am",3235.85,617.1467,66.71856,1642.9445,283.55388
"049","5am",4111.531,992.4386,108.41766,1409.4296,183.47604
"050","5am",3102.413,600.467,58.37874,1367.7305,175.13622
"051","5am",2293.45,350.2724,50.03892,517.0688,125.0973
"052","5am",5087.29,1009.1182,108.41766,1451.1287,341.93262
"053","5am",3002.335,658.8458,50.03892,825.6422,166.7964
"054","5am",1651.284,275.2141,25.01946,550.4281,141.77694
"055","5am",2301.79,283.5539,50.03892,650.506,208.4955
"056","5am",2760.48,400.3114,33.35928,617.1467,250.1946
"059","5am",3410.986,467.0299,41.6991,625.4865,275.21406
"060","5am",2968.976,450.3503,50.03892,1217.6137,108.41766
"061","5am",3002.335,608.8069,58.37874,1009.1182,133.43712
