"district","hour","act1","act2","act3","act4","act5"
"001","4am",7205.604,133.43712,8.33982,0,50.03892
"003","4am",5762.816,75.05838,0,16.67964,58.37874
"004","4am",8898.588,83.3982,8.33982,8.33982,66.71856
"005","4am",5512.621,100.07784,0,0,50.03892
"006","4am",10308.018,50.03892,8.33982,0,50.03892
"007","4am",9148.783,166.7964,0,8.33982,66.71856
"010","4am",6221.506,150.11676,0,16.67964,50.03892
"011","4am",4503.503,75.05838,0,16.67964,25.01946
"012","4am",12826.643,83.3982,8.33982,8.33982,91.73802
"013","4am",6605.137,91.73802,0,8.33982,108.41766
"014","4am",6154.787,41.6991,0,0,33.35928
"015","4am",5704.437,58.37874,0,0,75.05838
"016","4am",6505.06,33.35928,0,8.33982,8.33982
"017","4am",5737.796,8.33982,8.33982,8.33982,16.67964
"018","4am",4453.464,41.6991,0,0,41.6991
"019","4am",8389.859,25.01946,41.6991,16.67964,83.3982
"020","4am",5946.292,41.6991,0,8.33982,25.01946
"021","4am",6038.03,83.3982,0,58.37874,116.75748
"023","4am",8306.461,133.43712,8.33982,16.67964,100.07784
"024","4am",4553.542,33.35928,0,0,50.03892
"025","4am",3152.452,16.67964,0,0,16.67964
"026","4am",5070.611,8.33982,0,0,50.03892
"027","4am",4453.464,25.01946,8.33982,0,50.03892
"028","4am",4436.784,25.01946,0,0,58.37874
"029","4am",6897.031,66.71856,0,0,125.0973
"030","4am",7922.829,91.73802,8.33982,8.33982,66.71856
"031","4am",5529.301,133.43712,0,8.33982,41.6991
"032","4am",6363.283,108.41766,8.33982,8.33982,58.37874
"033","4am",5462.582,150.11676,0,8.33982,33.35928
"034","4am",5545.98,66.71856,25.01946,0,58.37874
"035","4am",4770.377,141.77694,8.33982,16.67964,33.35928
"036","4am",8273.101,125.0973,8.33982,16.67964,100.07784
"037","4am",8156.344,41.6991,8.33982,0,33.35928
"038","4am",6113.088,41.6991,0,0,33.35928
"039","4am",4528.522,8.33982,0,0,16.67964
"040","4am",6621.817,66.71856,0,16.67964,83.3982
"041","4am",4887.135,25.01946,8.33982,0,41.6991
"042","4am",7647.615,100.07784,0,8.33982,75.05838
"043","4am",8006.227,108.41766,0,0,66.71856
"044","4am",6780.274,108.41766,0,33.35928,58.37874
"045","4am",4528.522,25.01946,0,0,8.33982
"046","4am",6313.244,83.3982,0,0,66.71856
"047","4am",4236.629,33.35928,8.33982,0,41.6991
"048","4am",5462.582,83.3982,8.33982,66.71856,58.37874
"049","4am",6605.137,58.37874,0,8.33982,41.6991
"050","4am",5095.63,50.03892,0,0,100.07784
"051","4am",3285.889,25.01946,0,8.33982,16.67964
"052","4am",7614.256,66.71856,0,16.67964,75.05838
"053","4am",4695.319,8.33982,0,0,25.01946
"054","4am",2526.965,33.35928,0,16.67964,8.33982
"055","4am",3536.084,25.01946,8.33982,8.33982,8.33982
"056","4am",3886.356,75.05838,8.33982,16.67964,8.33982
"059","4am",4570.221,116.75748,0,0,0
"060","4am",4620.26,50.03892,0,0,16.67964
"061","4am",4670.299,25.01946,8.33982,0,41.6991
"062","4am",4136.551,58.37874,0,0,16.67964
"063","4am",4420.105,50.03892,0,0,33.35928
"064","4am",4511.843,41.6991,0,8.33982,41.6991
"065","4am",4244.968,33.35928,8.33982,0,91.73802
