"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786";"13842.3786"
"4am";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0"
"5am";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";"   0.0000";"1044.7563";"1180.2170";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2718.8166";" 960.9544";"1196.5537";"   0.0000";"   0.0000";"1375.0795";"3208.7507";"3201.7778";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 874.0885";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1273.9276";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"8am";" 1964.4533";" 4544.0229";" 3521.2630";" 3141.0674";" 1106.4067";" 2036.7325";"    0.0000";" 1835.8642";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 2085.7852";"    0.0000";"    0.0000";" 1376.1948";" 2144.7110";" 1210.4605";"    0.0000";"    0.0000";"  920.6775";"    0.0000";" 7587.5161";" 2340.8044";" 3789.0748";"    0.0000";" 1751.0898";" 5919.3647";" 8495.1663";"10487.8144";"    0.0000";" 1182.5476";"    0.0000";" 1358.4960";"    0.0000";"    0.0000";" 1958.2248";" 3244.4992";"    0.0000";"    0.0000";" 1261.2653";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 3248.1906";" 1375.4138";"    0.0000";"  971.9333";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1646.4962";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"0";"    0.0000";"    0.0000";"    0.0000"
"9am";" 3042.7632";" 5884.7633";" 4241.1080";" 4039.0435";" 1626.0748";" 2632.1678";"    0.0000";" 2259.9560";" 1033.0516";" 1141.0256";"  974.4262";"    0.0000";" 2917.7264";"  825.0358";"    0.0000";" 1400.6255";" 2286.5263";" 1543.4097";"    0.0000";"    0.0000";" 1513.5213";"    0.0000";"10098.8291";" 3330.2031";" 4380.2303";" 1182.2359";" 1787.5167";" 8082.1127";"10764.7100";"13201.6962";" 1099.2159";" 1711.7825";"    0.0000";" 1766.0938";"    0.0000";"    0.0000";" 2224.1089";" 3231.1725";"    0.0000";"    0.0000";" 1799.7480";"    0.0000";"    0.0000";"  821.5625";"    0.0000";" 4136.9915";" 1479.4198";"    0.0000";" 1318.0501";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1703.7348";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"0";"    0.0000";"    0.0000";"    0.0000"
"10am";" 3172.745";" 6990.830";" 3995.407";" 3668.277";" 1889.812";" 2357.875";"    0.000";" 2549.014";" 1141.761";"    0.000";" 1099.769";"    0.000";" 3052.008";"    0.000";"    0.000";" 1680.805";" 2330.555";" 1814.749";"    0.000";"    0.000";" 1824.238";"    0.000";"10320.130";" 3643.843";" 4436.512";" 1270.249";" 1823.320";" 8481.761";"11053.944";"13842.379";" 1228.642";" 2048.145";"    0.000";" 1602.997";"    0.000";"    0.000";" 2266.024";" 3066.941";"    0.000";"    0.000";" 1786.701";"    0.000";"    0.000";" 1109.453";"    0.000";" 4925.993";" 1918.435";"    0.000";" 1702.313";"    0.000";"    0.000";"    0.000";"    0.000";" 2024.390";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"0";"    0.000";"    0.000";"    0.000"
"11am";" 2878.332";" 7689.326";" 4033.677";" 3671.012";" 1790.415";" 2260.025";"    0.000";" 2341.200";" 1144.666";"    0.000";" 1079.322";"    0.000";" 3111.460";"    0.000";"    0.000";" 1410.659";" 2721.204";" 1627.357";"    0.000";"    0.000";" 2108.600";"    0.000";" 9824.983";" 3599.732";" 4145.835";" 1357.446";" 1672.483";" 7750.411";" 9780.392";"13644.753";" 1174.760";" 1582.134";"    0.000";" 1689.656";"    0.000";"    0.000";" 2481.947";" 3340.090";"    0.000";"    0.000";" 1317.754";"    0.000";"    0.000";" 1109.453";"    0.000";" 4702.526";" 1692.473";"    0.000";" 1855.872";"    0.000";"    0.000";"    0.000";"    0.000";" 2138.328";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"0";"    0.000";"    0.000";"    0.000"
