"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.194198653633726,0.456241777201758,0.189921091271229,0.107355536846586,0.189074712362849
"5am",0.116794014853531,0.399114044166263,0.163779122222968,0.115033085684834,0.193350258642616
"6am",0.0990688851441744,0.378574006944402,0.129538170111101,0.156077905575694,0.173740153913587
"7am",0.11634175038379,0.292525280855963,0.104526657494691,0.233281403212943,0.149566873541893
"8am",0.0983713685924411,0.195769144071685,0.131186801827442,0.222368480126363,0.138897553309649
"9am",0.0928596410602093,0.14907458518502,0.128121318172968,0.214473553034727,0.128117931333422
"10am",0.0911132281782963,0.12830841560652,0.143765943906197,0.204502958181596,0.0932584917748681
"11am",0.0839700246376334,0.131341152395077,0.139832488862507,0.194569628135766,0.0957686678955081
"12am",0.0904870977499291,0.124655761523451,0.128415605483983,0.199711239022021,0.101543921821046
"1pm",0.0862205933316508,0.126900069290456,0.120720911527038,0.195803546509944,0.0923240554239049
"2pm",0.0954691702706476,0.132774965178978,0.132538947920184,0.194098260277985,0.0988468607658851
"3pm",0.097828426127532,0.156591301046177,0.16282802746473,0.150928777595811,0.100031931654765
"4pm",0.131691409120672,0.34752084952874,0.151012235526905,0.126878143165192,0.111428537932831
"5pm",0.180196333432002,0.468918691336635,0.135855961097476,0.123054165980112,0.152922417028134
"6pm",0.204457235611151,0.457247925342876,0.163698405436144,0.123280103964431,0.15323746650612
"7pm",0.211756463975202,0.469792780828283,0.175446109134572,0.124427448729469,0.149183990725134
"8pm",0.212691768615411,0.47550082581262,0.168374073297281,0.120497403266401,0.157518054682495
"9pm",0.198141351221357,0.482779436875449,0.169193542011845,0.104400040583944,0.165569965063643
"10pm",0.200533719684802,0.482344276536476,0.172707431045081,0.10479206576733,0.176491988915096
"11pm",0.208202771951429,0.497777998544561,0.1797171825946,0.107743998276575,0.168093574771542
"12pm",0.213446087363802,0.503487394082538,0.18412288894569,0.108524540184257,0.165169078247222
"1am",0.215184733561998,0.50643468525956,0.182143918596639,0.108954701483614,0.164260178941982
"2am",0.213707225419523,0.507564890256356,0.179626345908412,0.108121803900485,0.162055348003492
"3am",0.214201188093342,0.507724599629084,0.178370484647898,0.107695933679298,0.161715270749469
