"hour","age1","age2","age3","age4"
"4am",0.297406716534329,0.233051304744091,0.222646266852232,0.110226212052049
"5am",0.295009467939531,0.224533960601874,0.128803109696765,0.0779234942978461
"6am",0.267690589454974,0.191977524577956,0.0526015156467655,0.0433572963628369
"7am",0.171497467204468,0.206012148683676,0.0568674931514808,0.0783330291190029
"8am",0.0810881152892987,0.2351779543801,0.0535029481820922,0.0846029308536407
"9am",0.0602495125538886,0.223265985487488,0.0500495984565965,0.101104950609962
"10am",0.0532339505508736,0.209518740913242,0.0365828558592197,0.0981468169358089
"11am",0.0569402721308519,0.217377931858317,0.0252985148752513,0.0800140791835605
"12am",0.0585592706741512,0.215849357062236,0.0250651554029147,0.0855114770186226
"1pm",0.0595597405303459,0.203232847549316,0.0251604475422571,0.0977313622838233
"2pm",0.0538593973318573,0.226544177348041,0.0310106008462259,0.0947120726158475
"3pm",0.106638485237293,0.231444250955583,0.0489810937716188,0.0757940095975758
"4pm",0.266497262558428,0.249898254230243,0.152060699009056,0.082367045873257
"5pm",0.324261243756793,0.265234594944349,0.254796438391479,0.108120411917234
"6pm",0.298503689675354,0.247427227965307,0.291687227486847,0.110996881850415
"7pm",0.298498819254458,0.233375387802694,0.30099774795536,0.108830991373266
"8pm",0.305987862583513,0.216130676553145,0.312615203276036,0.104612622443055
"9pm",0.301706677774753,0.224927056581577,0.309696429023313,0.107540917684313
"10pm",0.323671384008311,0.239831586061909,0.27516298831231,0.106929384532406
"11pm",0.31951162262843,0.239259742943562,0.268437382193113,0.112205319754426
"12pm",0.322894102763173,0.243202891536906,0.273625875825471,0.115144609385246
"1am",0.320643765522233,0.239982646131849,0.273412529916515,0.115945370487367
"2am",0.322926532685021,0.239775138288783,0.270906492847761,0.115155384486981
"3am",0.323818595748705,0.239104545486526,0.272734232676823,0.115742957634869
