"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608";"3295.688608"
"4am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"137.607";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000"
"5am";"130.72669";"  0.00000";"103.20528";" 96.32493";"  0.00000";"206.41056";"  0.00000";"  0.00000";"130.72669";"  0.00000";"  0.00000";"  0.00000";"0";"385.29971";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"6am";" 474.7443";" 220.1713";" 240.8123";" 316.4962";" 323.3765";" 667.3941";" 144.4874";" 350.8980";" 399.0604";" 199.5302";" 151.3677";"   0.0000";"   0.0000";"1231.5830";"   0.0000";"   0.0000";"   0.0000";" 302.7355";" 123.8463";" 151.3677";"   0.0000"
"7am";"2091.6270";" 612.3513";" 667.3941";" 701.7959";"1589.3613";"1431.1132";" 399.0604";" 729.3173";"1293.5062";" 846.2833";" 646.7531";" 165.1284";"   0.0000";"2841.5854";" 247.6927";" 302.7355";"   0.0000";" 591.7103";" 330.2569";" 247.6927";"   0.0000"
"8am";"2738.38010";" 963.24928";"1128.37773";" 860.04400";"2311.79827";"1713.20765";" 495.38534";" 866.92435";"1644.40413";"1155.89914";"1045.81350";" 206.41056";"   0.00000";"3206.24403";" 344.01760";" 419.70147";"   0.00000";" 715.55661";" 405.94077";" 316.49619";"  89.44458"
"9am";"2862.22643";"1135.25808";"1224.70266";" 921.96717";"2435.64461";"1733.84870";" 509.14605";" 873.80470";"1761.37011";"1169.65984";"1231.58301";" 206.41056";"   0.00000";"3275.04755";" 350.89795";" 454.10323";"   0.00000";" 736.19766";" 399.06042";" 330.25690";"  96.32493"
"10am";"2903.50854";"1149.01878";"1259.10442";" 928.84752";"2463.16602";"1726.96835";" 509.14605";" 860.04400";"1795.77187";"1176.54019";"1224.70266";" 206.41056";"   0.00000";"3295.68861";" 344.01760";" 481.62464";"   0.00000";" 729.31731";" 405.94077";" 323.37654";"  96.32493"
"11am";"2793.42291";"1135.25808";"1224.70266";" 887.56541";"2346.20003";"1671.92554";" 440.34253";" 818.76189";"1685.68624";"1107.73667";"1142.13843";" 213.29091";"   0.00000";"3178.72262";" 302.73549";" 426.58182";"   0.00000";" 722.43696";" 399.06042";" 302.73549";"  96.32493"
"12am";"2662.6962";"1128.3777";"1183.4205";" 818.7619";"2167.3109";"1589.3613";" 440.3425";" 805.0012";"1616.8827";"1038.9332";"1155.8991";" 185.7695";"   0.0000";"2965.4317";" 330.2569";" 447.2229";"   0.0000";" 694.9156";" 371.5390";" 309.6158";"   0.0000"
