"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6";"100.6"
"max";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96";"9214.96"
"4am";" 271.62";" 100.60";" 140.84";"1468.76";" 221.32";" 181.08";" 432.58";" 764.56";" 181.08";" 462.76";" 593.54";"1398.34";" 523.12";" 895.34";" 814.86";" 603.60";" 794.74";" 804.80";" 824.92";" 955.70";" 362.16";" 392.34";" 321.92";" 291.74";" 301.80";" 955.70";" 603.60";"1056.30";" 573.42"
"5am";" 271.62";" 110.66";" 130.78";"1468.76";" 211.26";" 171.02";" 442.64";" 764.56";" 181.08";" 462.76";" 603.60";"1408.40";" 533.18";" 875.22";" 774.62";" 603.60";" 784.68";" 794.74";" 784.68";" 945.64";" 352.10";" 382.28";" 331.98";" 281.68";" 301.80";" 935.58";" 603.60";"1026.12";" 603.60"
"6am";" 291.74";" 110.66";" 130.78";"1478.82";" 211.26";" 160.96";" 472.82";" 764.56";" 171.02";" 523.12";" 593.54";"1418.46";" 513.06";" 774.62";" 754.50";" 543.24";" 694.14";" 754.50";" 734.38";" 845.04";" 281.68";" 372.22";" 321.92";" 251.50";" 311.86";" 875.22";" 553.30";"1016.06";" 744.44"
"7am";" 513.06";" 130.78";" 130.78";"1418.46";" 301.80";" 120.72";" 684.08";" 794.74";" 171.02";" 724.32";" 724.32";"1207.20";" 754.50";" 513.06";" 553.30";" 482.88";" 452.70";" 492.94";" 472.82";" 603.60";" 321.92";" 301.80";" 301.80";" 201.20";" 261.56";" 684.08";" 603.60";" 905.40";"1066.36"
"8am";" 915.46";" 150.90";" 140.84";"1297.74";" 523.12";" 140.84";" 875.22";" 764.56";" 251.50";"1076.42";"1046.24";" 905.40";"1046.24";" 372.22";" 331.98";" 372.22";" 261.56";" 362.16";" 241.44";" 452.70";" 352.10";" 211.26";" 301.80";" 201.20";" 231.38";" 503.00";" 744.44";" 764.56";"1317.86"
"9am";" 985.88";" 171.02";" 150.90";"1227.32";" 573.42";" 130.78";" 855.10";" 734.38";" 231.38";"1126.72";"1207.20";" 834.98";"1076.42";" 321.92";" 301.80";" 342.04";" 241.44";" 331.98";" 241.44";" 432.58";" 342.04";" 221.32";" 321.92";" 201.20";" 221.32";" 462.76";" 855.10";" 663.96";"1448.64"
"10am";" 995.94";" 181.08";" 140.84";"1287.68";" 533.18";" 130.78";" 885.28";" 764.56";" 231.38";"1146.84";"1166.96";" 814.86";"1116.66";" 311.86";" 301.80";" 372.22";" 201.20";" 331.98";" 211.26";" 372.22";" 331.98";" 221.32";" 301.80";" 191.14";" 231.38";" 482.88";" 814.86";" 684.08";"1488.88"
"11am";" 995.94";" 201.20";" 171.02";"1277.62";" 523.12";" 120.72";" 875.22";" 784.68";" 221.32";"1187.08";"1227.32";" 855.10";"1096.54";" 331.98";" 301.80";" 352.10";" 231.38";" 311.86";" 241.44";" 392.34";" 321.92";" 241.44";" 301.80";" 191.14";" 201.20";" 402.40";" 804.80";" 663.96";"1519.06"
"12am";" 855.10";" 191.14";" 181.08";"1297.74";" 563.36";" 110.66";" 814.86";" 794.74";" 201.20";"1166.96";"1247.44";" 834.98";"1106.60";" 342.04";" 331.98";" 382.28";" 251.50";" 311.86";" 251.50";" 382.28";" 321.92";" 211.26";" 261.56";" 211.26";" 181.08";" 442.64";" 744.44";" 754.50";"1519.06"
"1pm";" 985.88";" 201.20";" 181.08";"1337.98";" 503.00";" 130.78";" 915.46";" 744.44";" 201.20";"1237.38";"1146.84";" 804.80";"1136.78";" 352.10";" 311.86";" 331.98";" 221.32";" 372.22";" 241.44";" 392.34";" 311.86";" 201.20";" 271.62";" 221.32";" 201.20";" 472.82";" 764.56";" 694.14";"1458.70"
"2pm";"1016.06";" 211.26";" 150.90";"1337.98";" 513.06";" 110.66";" 905.40";" 734.38";" 201.20";"1217.26";"1146.84";" 774.62";"1156.90";" 372.22";" 311.86";" 311.86";" 231.38";" 342.04";" 271.62";" 412.46";" 311.86";" 231.38";" 291.74";" 241.44";" 191.14";" 482.88";" 734.38";" 694.14";"1348.04"
"3pm";" 925.52";" 211.26";" 181.08";"1307.80";" 523.12";" 140.84";" 814.86";" 724.32";" 191.14";"1126.72";"1106.60";" 814.86";"1076.42";" 372.22";" 362.16";" 352.10";" 352.10";" 382.28";" 301.80";" 462.76";" 372.22";" 221.32";" 301.80";" 221.32";" 171.02";" 523.12";" 734.38";" 734.38";"1197.14"
"4pm";" 674.02";" 150.90";" 150.90";"1297.74";" 442.64";" 160.96";" 633.78";" 744.44";" 191.14";" 895.34";" 915.46";"1076.42";" 754.50";" 553.30";" 503.00";" 462.76";" 543.24";" 543.24";" 442.64";" 593.54";" 382.28";" 311.86";" 321.92";" 191.14";" 160.96";" 704.20";" 694.14";" 925.52";" 875.22"
"5pm";" 503.00";" 120.72";" 120.72";"1358.10";" 352.10";" 231.38";" 603.60";" 714.26";" 201.20";" 633.78";" 875.22";"1086.48";" 663.96";" 704.20";" 623.72";" 553.30";" 643.84";" 613.66";" 603.60";" 794.74";" 352.10";" 331.98";" 311.86";" 211.26";" 231.38";" 804.80";" 684.08";" 975.82";" 523.12"
"6pm";" 563.36";" 160.96";" 120.72";"1418.46";" 362.16";" 241.44";" 432.58";" 714.26";" 171.02";" 623.72";" 855.10";"1187.08";" 563.36";" 774.62";" 684.08";" 613.66";" 633.78";" 633.78";" 633.78";" 875.22";" 331.98";" 331.98";" 321.92";" 211.26";" 231.38";" 814.86";" 694.14";"1006.00";" 452.70"
"7pm";" 472.82";" 160.96";" 160.96";"1458.70";" 311.86";" 251.50";" 412.46";" 774.62";" 171.02";" 603.60";" 744.44";"1197.14";" 533.18";" 794.74";" 704.20";" 603.60";" 674.02";" 663.96";" 674.02";" 905.40";" 342.04";" 331.98";" 321.92";" 221.32";" 251.50";" 865.16";" 704.20";"1026.12";" 372.22"
"8pm";" 442.64";" 160.96";" 130.78";"1327.92";" 311.86";" 231.38";" 462.76";" 774.62";" 181.08";" 603.60";" 694.14";"1297.74";" 523.12";" 784.68";" 764.56";" 603.60";" 653.90";" 684.08";" 754.50";" 935.58";" 331.98";" 372.22";" 331.98";" 231.38";" 261.56";" 925.52";" 694.14";"1086.48";" 281.68"
"9pm";" 311.86";" 130.78";" 140.84";"1408.40";" 301.80";" 211.26";" 412.46";" 764.56";" 181.08";" 583.48";" 633.78";"1277.62";" 553.30";" 754.50";" 794.74";" 593.54";" 734.38";" 724.32";" 814.86";" 975.82";" 352.10";" 422.52";" 331.98";" 261.56";" 281.68";" 965.76";" 643.84";"1126.72";" 221.32"
"10pm";" 261.56";" 110.66";" 150.90";"1408.40";" 251.50";" 211.26";" 432.58";" 784.68";" 181.08";" 492.94";" 583.48";"1348.04";" 543.24";" 845.04";" 824.92";" 553.30";" 774.62";" 774.62";" 865.16";" 995.94";" 352.10";" 422.52";" 331.98";" 261.56";" 281.68";" 985.88";" 613.66";"1126.72";" 211.26"
"11pm";" 261.56";" 110.66";" 140.84";"1428.52";" 241.44";" 201.20";" 412.46";" 764.56";" 171.02";" 492.94";" 553.30";"1368.16";" 543.24";" 875.22";" 834.98";" 553.30";" 804.80";" 814.86";" 865.16";"1006.00";" 342.04";" 412.46";" 321.92";" 271.62";" 291.74";"1026.12";" 593.54";"1126.72";" 201.20"
"12pm";" 251.50";" 110.66";" 130.78";"1438.58";" 231.38";" 201.20";" 412.46";" 764.56";" 171.02";" 482.88";" 553.30";"1368.16";" 513.06";" 885.28";" 845.04";" 563.36";" 804.80";" 814.86";" 875.22";"1026.12";" 331.98";" 422.52";" 331.98";" 271.62";" 291.74";"1026.12";" 603.60";"1136.78";" 181.08"
"1am";" 241.44";" 110.66";" 130.78";"1438.58";" 231.38";" 201.20";" 422.52";" 764.56";" 171.02";" 482.88";" 543.24";"1378.22";" 513.06";" 885.28";" 845.04";" 563.36";" 804.80";" 814.86";" 875.22";"1036.18";" 331.98";" 422.52";" 331.98";" 271.62";" 291.74";"1026.12";" 603.60";"1136.78";" 171.02"
"2am";" 231.38";" 110.66";" 140.84";"1428.52";" 231.38";" 201.20";" 412.46";" 764.56";" 171.02";" 482.88";" 543.24";"1398.34";" 513.06";" 885.28";" 845.04";" 563.36";" 804.80";" 814.86";" 875.22";"1036.18";" 331.98";" 422.52";" 331.98";" 271.62";" 291.74";"1026.12";" 603.60";"1136.78";" 171.02"
"3am";" 221.32";" 110.66";" 140.84";"1428.52";" 231.38";" 201.20";" 412.46";" 764.56";" 171.02";" 492.94";" 543.24";"1398.34";" 513.06";" 885.28";" 845.04";" 563.36";" 804.80";" 814.86";" 875.22";"1036.18";" 331.98";" 422.52";" 331.98";" 271.62";" 291.74";"1026.12";" 603.60";"1136.78";" 171.02"
