"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703"
"4am";" 743.513";" 951.292";"1519.391";"2382.964";"1393.355";"1756.908";"2030.724";"3440.836";"1636.208";"1388.506";"2432.343";"1309.373";"2098.568";"1176.722";"1567.639";"2259.585";" 821.231";"1860.234";"1929.848"
"5am";" 743.513";" 951.292";"1519.391";"2382.964";"1393.355";"1756.908";"2030.724";"3440.836";"1636.208";"1388.506";"2432.343";"1309.373";"2098.568";"1176.722";"1567.639";"2259.585";" 821.231";"1860.234";"1929.848"
"6am";" 743.513";" 951.292";"1519.391";"2382.964";"1393.355";"1778.308";"2030.724";"3440.836";"1636.208";"1388.506";"2432.343";"1254.738";"2098.568";"1176.722";"1567.639";"2259.585";" 799.831";"1860.234";"1929.848"
"7am";" 721.617";" 944.073";"1482.427";"2414.504";"1361.815";"1770.435";"2061.380";"3468.824";"1636.208";"1360.518";"2432.343";"1266.717";"2148.872";"1126.418";"1567.639";"2259.585";" 780.524";"1860.234";"1929.848"
"8am";" 714.503";" 899.237";"1456.094";"2303.504";"1401.229";"2027.972";"1948.779";"3231.687";"1663.975";"1292.377";"2295.518";"1258.737";"2065.193";"1176.722";"1600.111";"2253.227";" 780.524";"1713.599";"2054.014"
"9am";" 803.474";"1000.589";"1255.047";"2601.176";"1375.388";"2075.000";"1924.656";"3107.931";"1580.174";"1252.400";"2245.977";"1214.625";"1799.890";"1102.077";"1451.395";"2534.001";" 780.524";"1732.552";"2020.044"
"10am";" 711.663";" 822.045";"1226.382";"2572.409";"1450.885";"2114.910";"1744.575";"2910.806";"1481.682";"1342.267";"2120.204";"1510.136";"1846.338";"1059.354";"1357.328";"2699.599";" 739.817";"1815.843";"2132.592"
"11am";" 728.464";" 918.170";"1419.695";"2219.466";"1431.639";"2285.087";"1807.084";"3489.482";"1512.969";"1276.296";"2304.114";"1265.158";"1895.040";"1176.722";"1441.754";"2305.568";" 738.829";"1736.643";"1982.561"
"12am";" 811.328";" 907.903";"1468.695";"2297.088";"1399.684";"1857.796";"1997.208";"3440.836";"1587.170";"1349.571";"2314.084";"1229.868";"1872.766";"1137.229";"1537.106";"2106.942";" 798.843";"1971.638";"1951.963"
"1pm";" 838.822";" 954.000";"1482.322";"2288.017";"1362.925";"2008.431";"1934.217";"3331.470";"1540.479";"1343.600";"2229.553";"1151.887";"1750.739";"1137.229";"1434.688";"2208.706";" 750.515";"1828.075";"2126.276"
"2pm";" 961.902";" 877.727";"1389.351";"1933.181";"1343.322";"2697.276";"1777.227";"2915.524";"1248.960";"1336.212";"2140.353";" 989.507";"1855.149";" 932.524";"1495.586";"2593.052";" 727.152";"1693.890";"2195.807"
"3pm";"1250.385";" 865.779";"1649.400";"2097.406";"1225.343";"3007.607";"1577.926";"2783.584";"1288.290";"1189.809";"2134.501";"1135.761";"1634.914";" 828.073";"1225.691";"2995.032";" 702.603";"1500.925";"2045.515"
"4pm";"1081.382";" 869.170";"1502.395";"2077.424";"1326.522";"2567.402";"1960.461";"2938.712";"1324.543";"1287.067";"2332.675";" 957.055";"1997.465";" 840.462";"1338.369";"2503.282";" 735.776";"1520.013";"2064.483"
"5pm";"1049.314";" 992.890";"1490.337";"2189.439";"1261.907";"2243.605";"1904.977";"2912.898";"1476.466";"1426.652";"2319.276";"1303.326";"1939.505";"1006.632";"1406.654";"2271.322";" 778.323";"1717.423";"1977.881"
"6pm";" 837.450";" 953.361";"1505.321";"2474.733";"1475.238";"1955.119";"1896.473";"3069.960";"1526.525";"1463.722";"2263.227";"1509.221";"2022.747";"1006.632";"1536.292";"2381.547";" 778.162";"1784.038";"1923.233"
"7pm";" 852.432";" 973.279";"1557.536";"2458.484";"1589.807";"1965.555";"1952.408";"3240.045";"1619.358";"1456.627";"2398.374";"1272.792";"2084.395";"1046.125";"1472.791";"2260.801";" 752.174";"1784.038";"1915.379"
"8pm";" 762.361";" 941.967";"1591.843";"2488.410";"1491.098";"2154.332";"1984.572";"3250.690";"1634.400";"1509.578";"2415.873";"1168.810";"2179.839";"1137.229";"1473.605";"2301.900";" 794.974";"1724.980";"1870.807"
"9pm";" 738.673";" 973.279";"1608.570";"2470.663";"1505.227";"2059.456";"2044.424";"3306.455";"1683.438";"1467.953";"2449.842";"1213.968";"2179.839";"1137.229";"1473.605";"2325.252";" 794.974";"1724.980";"1905.486"
"10pm";" 721.681";" 980.498";"1585.532";"2480.671";"1593.202";"1821.811";"2058.391";"3340.922";"1709.255";"1467.953";"2488.618";"1303.688";"2167.860";"1137.229";"1511.204";"2325.252";" 819.138";"1724.980";"1967.145"
"11pm";" 721.681";" 980.498";"1612.144";"2450.745";"1450.315";"1799.037";"2102.618";"3440.836";"1672.790";"1393.141";"2517.424";"1314.453";"2187.244";"1137.229";"1567.639";"2325.252";" 840.538";"1813.379";"1967.145"
