"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542";"2761.542"
"4am";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"5am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0"
"7am";"681.192";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8am";"1150.193";"   0.000";" 836.772";" 501.320";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 683.757";" 430.585";" 690.197";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1220.427";" 474.072";" 900.026";" 491.434";"   0.000";"   0.000";"   0.000";" 459.815";"   0.000";"   0.000";"   0.000";" 775.147";" 430.585";" 676.012";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"1299.907";" 495.909";"1011.455";" 426.882";"   0.000";"   0.000";"   0.000";" 609.295";"   0.000";"   0.000";"   0.000";" 789.028";" 502.694";" 622.666";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"1216.250";"   0.000";" 930.785";" 515.453";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 670.594";" 517.396";" 617.182";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";"1038.759";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 430.572";"   0.000";" 407.578";"   0.000";"   0.000";"   0.000";"   0.000"
"1pm";"883.261";"  0.000";"726.044";"460.258";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"602.045";"480.451";"544.225";"  0.000";"  0.000";"  0.000";"  0.000"
"2pm";"1103.400";"   0.000";" 731.273";" 380.395";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 592.520";" 506.075";" 562.761";"   0.000";"   0.000";"   0.000";"   0.000"
"3pm";"1074.563";"   0.000";"   0.000";" 464.567";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 559.951";" 522.993";" 488.651";"   0.000";"   0.000";"   0.000";"   0.000"
"4pm";"975.403";"  0.000";"  0.000";"321.701";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"500.093";"420.856";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"5pm";"688.035";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"497.419";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"6pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"10pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
