"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"5pm";"27.01445";"29.24921";"31.17668";"39.02140";"29.41742";"27.01744";"36.36076";"36.13444";"25.64213";"21.78531";"18.08295";"26.36681";"18.50107";"21.00270";"19.20569";"15.81143";"24.59079";"21.94550";"24.76210";"32.96900";"30.70500";"26.27874";"24.90044";"30.24657";"36.92313";"30.19628";"27.12982";"36.40543";"22.60392";"25.07150"
"6pm";"26.11741";"32.67578";"29.46457";"36.43666";"29.19532";"24.70499";"35.49352";"32.28473";"28.40793";"19.02827";"20.89864";"26.25313";"22.62447";"22.28079";"16.30972";"14.64904";"21.78268";"19.70946";"21.59512";"31.37430";"32.87044";"25.31310";"22.56090";"27.40124";"34.65436";"28.70085";"25.99865";"34.02991";"22.53645";"22.22698"
"7pm";"26.02422";"31.49324";"31.47864";"35.99317";"27.61506";"22.85259";"33.90912";"32.37985";"28.53366";"18.39578";"22.30111";"24.91170";"22.01323";"19.87852";"13.80774";"21.05116";"22.49852";"16.54672";"21.14028";"31.43269";"34.82390";"24.81970";"21.18597";"26.20536";"32.89104";"27.43365";"25.46074";"33.21801";"21.35778";"22.61768"
"8pm";"26.35805";"30.16188";"31.60977";"37.09337";"26.07699";"21.37874";"33.65513";"31.54207";"30.78754";"18.05829";"20.53330";"24.65047";"21.78822";"20.67944";"14.44589";"23.48422";"21.88069";"16.29257";"21.19871";"30.47992";"32.11067";"25.49817";"20.54514";"25.22977";"32.70547";"27.07029";"25.17957";"34.03786";"21.01868";"23.42054"
"9pm";"26.13514";"30.16188";"31.62475";"36.87099";"26.05121";"23.43083";"33.43854";"30.42509";"30.61759";"18.12233";"20.61486";"25.15649";"21.65997";"22.81097";"14.37035";"19.90953";"21.04719";"15.97207";"20.82985";"29.81151";"32.13990";"25.27057";"20.09472";"26.27608";"32.05299";"27.48224";"25.46773";"33.61208";"21.32913";"23.62704"
"10pm";"25.94999";"28.99902";"31.45574";"37.44970";"26.25811";"22.99890";"33.43854";"30.42509";"30.27907";"18.30506";"21.20159";"24.64429";"22.28155";"21.04497";"14.60823";"20.26129";"20.69869";"17.61876";"20.62753";"29.44747";"31.84343";"25.32591";"20.34300";"25.56707";"32.18167";"27.77878";"23.98234";"34.00562";"21.88106";"23.04415"
"11pm";"25.66871";"29.47092";"30.74594";"37.55996";"26.80651";"22.36500";"33.97236";"30.42509";"29.78185";"18.30506";"21.96084";"24.79641";"22.06616";"20.95767";"14.86193";"20.15202";"20.53316";"17.61876";"20.85236";"30.14670";"31.71682";"25.22592";"20.34300";"25.56707";"32.08678";"27.54416";"23.91890";"34.00562";"22.06636";"23.04415"
"12pm";"25.57571";"29.47092";"30.74594";"37.78155";"26.81808";"22.36500";"33.97236";"30.17840";"29.78185";"18.18602";"22.15766";"25.14525";"21.89723";"20.81674";"14.79720";"20.15202";"20.53316";"16.86464";"20.89960";"29.71108";"31.71682";"25.22592";"20.34300";"25.56707";"32.08678";"27.31108";"23.91890";"34.00562";"22.06636";"23.04415"
"1am";"25.57571";"29.47092";"30.74594";"37.78155";"26.81808";"22.23327";"34.27113";"30.17840";"29.69389";"18.09378";"22.35599";"25.07044";"21.73087";"20.81674";"14.73547";"20.15202";"20.32820";"17.04780";"20.89960";"29.71108";"31.71682";"25.22592";"20.34300";"25.56707";"32.08678";"27.01763";"24.19760";"34.00562";"22.38194";"22.63760"
"2am";"25.57571";"29.47092";"30.74594";"37.78155";"26.81808";"22.23327";"34.27113";"30.17840";"29.69389";"18.09378";"22.35599";"25.07044";"21.73087";"20.81674";"15.11147";"20.15202";"20.32820";"17.04780";"20.89960";"29.71108";"31.42551";"25.22592";"20.34300";"25.56707";"32.08678";"27.01763";"24.14358";"34.00562";"22.38194";"22.67758"
"3am";"25.57571";"29.47092";"30.74594";"37.78155";"26.81808";"21.55786";"35.40062";"30.17840";"29.69389";"18.09378";"22.35599";"25.07044";"21.73087";"20.81674";"15.11147";"20.15202";"20.32820";"17.04780";"20.94683";"29.66911";"31.42551";"25.22592";"20.34300";"25.56707";"32.08678";"26.82287";"24.14358";"34.00562";"22.38194";"22.82798"
