"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988"
"4am";"49.619194";" 8.551880";"13.024608";" 8.127263";" 9.773249";"11.713245";" 7.240846";"10.580215";" 9.296503";" 8.555135";" 7.217061";" 9.764625";"11.471056";"10.987028";" 4.535354";"11.497819";" 5.307908";"11.607823";" 9.093132"
"5am";"48.812289";" 8.588202";"12.760642";" 8.015438";" 9.862634";"11.201530";" 7.240846";"10.583399";" 9.385775";" 8.423342";" 7.342442";"10.050938";"11.594052";"10.764143";" 4.507210";"12.276279";" 5.588967";"11.935271";" 9.142009"
"6am";"47.452206";" 8.883865";"13.268977";" 8.137057";" 9.777874";"11.663200";" 7.159032";"10.839570";" 9.200659";" 7.913326";" 7.342442";"10.370509";"11.958039";"10.141479";" 4.716847";"12.421829";" 5.814924";"12.128256";" 9.313077"
"7am";"49.523104";" 1.232161";"15.954980";" 6.963309";"24.269963";"20.480826";" 6.603790";" 6.194980";"13.388145";" 4.196361";" 7.868731";" 4.058959";" 3.278441";" 5.098269";" 4.030060";" 7.191509";" 1.342688";" 4.943797";" 2.416215"
"8am";"43.767235";" 0.000000";"20.868367";" 8.620911";"27.104263";"19.124991";"10.578679";" 4.010944";"14.858561";" 1.751484";" 7.466434";" 2.253260";" 3.602864";" 6.812703";" 1.591844";" 3.377663";" 1.563376";" 4.989901";" 4.885999"
"9am";"40.851577";" 0.000000";"21.128194";" 8.117767";"27.773893";"20.947364";"10.934858";" 4.483452";"12.040173";" 1.458589";" 7.636130";" 2.168907";" 4.044611";" 3.860054";" 1.664157";" 2.491819";" 1.721094";" 2.789475";" 4.850251"
"10am";"41.432674";" 0.000000";"21.846383";" 9.108277";"25.922501";"20.502715";"11.560628";" 4.626908";"12.751546";" 1.589405";" 8.080984";" 1.927425";" 3.794384";" 4.044930";" 2.973970";" 2.293083";" 1.859717";" 2.637605";" 4.713112"
"11am";"42.244110";" 0.000000";"19.854869";" 9.602592";"25.290849";"18.585132";"12.470849";" 8.329291";" 7.876123";" 7.479611";" 6.815381";" 2.041825";" 3.903840";" 3.703868";" 4.742860";" 4.351692";" 1.790718";" 1.764232";" 4.755151"
