"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748";"37.748"
"max";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51";"13237.51"
"4am";"3546.480";"2345.765";"1161.278";"1128.004";"2049.457";"2471.126";"1696.773";"1713.476";"1663.238";" 990.201";" 943.978";" 607.906";"1770.463";"1364.553";"2598.653";"1567.386";"2002.606";"1131.916";" 561.267";" 928.693";"1007.272";"1574.731";" 461.392";"1427.053";"1666.007";" 446.088";" 704.073";" 596.783";" 285.373";"1141.046";" 160.032";" 953.707";" 434.221";"1414.119";" 571.742";" 575.208";" 218.790";" 519.632";" 679.194";" 556.660";"1010.471";" 875.152";" 447.954";" 423.138";"1340.002";"1986.362";"1393.010";" 930.287";"1484.023";" 663.993";" 214.726";" 671.792"
"5am";"3546.480";"2213.954";"1333.170";"1128.004";"2014.277";"2580.185";"1620.297";"1653.077";"1608.176";" 990.201";" 862.202";" 607.906";"1783.478";"1364.553";"2553.120";"1515.130";"2002.606";"1315.926";" 535.390";" 928.693";"1007.272";"1484.956";" 437.478";"1417.001";"1613.067";" 446.088";" 704.073";" 596.783";" 250.184";"1141.046";" 152.565";" 953.707";" 434.221";"1414.119";" 571.742";" 575.208";" 218.790";" 519.632";" 927.099";" 556.660";"1050.154";" 875.152";" 439.927";" 386.375";"1348.999";"2119.852";"1393.010";" 930.287";"1484.023";" 671.346";" 214.726";" 671.792"
"6am";"3256.147";"1999.545";"1349.426";"1182.034";"1932.867";"2644.929";"1656.922";"1638.613";"1541.352";" 990.201";" 947.348";" 652.049";"1753.359";"1226.972";"2550.976";"1405.304";"1931.009";"1669.906";" 503.798";" 941.883";"1074.096";"1395.505";" 423.393";"1281.392";"1443.567";" 392.977";" 616.354";" 464.049";" 233.655";"1141.046";" 134.592";" 817.064";" 415.387";"1280.268";" 534.153";" 444.269";" 194.253";" 578.456";"1079.322";" 518.562";"1010.471";" 837.092";" 408.271";" 362.397";"1257.129";"2119.852";"1313.772";" 930.287";"1484.023";" 671.346";" 155.668";" 556.130"
"7am";"3179.286";"2165.845";"1231.057";"1085.092";"1595.200";"2931.644";"2114.884";"1503.672";"1547.444";" 930.062";" 880.714";" 807.805";"1695.257";" 874.733";"2291.829";"1502.249";"1381.167";"1822.948";" 738.147";" 923.955";" 941.590";"1323.009";" 270.039";"1100.625";"1335.183";" 268.377";" 509.750";" 399.282";" 234.706";" 709.057";" 119.658";" 878.749";" 437.399";"1391.382";" 486.204";" 223.900";" 128.265";" 542.463";"1428.706";" 427.137";" 766.411";" 528.228";" 336.932";" 296.811";"1265.527";"1836.007";"1152.549";" 833.613";"1462.475";" 633.576";" 116.702";" 470.970"
"8am";"3111.554";"1946.442";"1459.920";" 931.098";"1724.555";"3539.553";"2137.250";"1526.111";"1743.705";" 840.248";" 833.825";"1083.316";"1874.689";"1079.660";"2206.869";" 937.249";"1752.540";"1998.602";" 700.387";" 872.380";" 815.877";"1272.971";" 497.291";"1126.995";"1129.576";" 202.369";" 535.539";" 413.433";" 185.119";" 708.984";"  63.850";" 763.762";" 333.693";"1478.476";" 364.248";"  89.430";" 224.800";" 568.265";"1867.821";" 328.902";" 691.183";" 455.236";" 337.295";" 217.728";"1236.846";"1545.530";" 962.977";" 940.088";"1527.342";" 587.511";"  57.644";" 295.793"
"9am";"3364.137";"2063.984";"1486.698";" 845.458";"1873.589";"3291.546";"2212.588";"1614.953";"1641.822";" 761.275";" 779.672";"1145.562";"1935.335";"1190.429";"2401.793";" 842.795";"1959.320";"1991.474";" 674.510";" 778.646";" 938.316";"1205.745";" 452.915";"1293.395";"1146.105";" 202.369";" 415.076";" 413.433";" 152.061";" 743.828";"  63.850";" 844.725";" 352.527";"1547.120";" 364.248";"  89.430";" 240.963";" 568.265";"2053.268";" 328.902";" 545.920";" 455.236";" 305.276";" 217.728";"1236.846";"1309.713";" 962.977";" 825.250";"1568.950";" 548.799";"  57.644";" 305.848"
"10am";"3366.329";"2287.132";"1230.586";" 845.458";"1930.049";"3275.102";"2324.698";"1526.515";"1457.023";" 662.335";" 779.672";"1358.853";"1983.827";"1034.536";"2118.988";" 742.047";"1915.267";"1991.474";" 674.510";" 844.409";" 952.985";"1239.433";" 421.692";"1087.002";"1320.241";" 202.369";" 272.419";" 390.053";" 168.590";" 505.065";"  63.850";" 870.602";" 412.082";"1428.837";" 444.216";" 250.374";" 240.963";" 468.053";"1963.558";" 328.902";" 671.239";" 455.236";" 305.276";" 217.728";"1291.908";"1309.713";" 883.739";" 866.858";"1527.342";" 562.343";"  37.748";" 305.848"
"11am";"3130.551";"2219.974";"1394.973";" 899.488";"1931.874";"3408.911";"2038.492";"1355.149";"1578.909";" 662.335";" 803.412";"1002.653";"1922.320";"1077.164";"2164.742";" 903.194";"2075.483";"2223.579";" 552.622";" 757.346";" 868.032";"1346.429";" 421.692";"1305.260";"1250.810";" 189.179";" 365.464";" 385.718";" 185.119";" 643.313";"  63.850";" 852.629";" 390.195";"1355.405";" 560.004";" 226.665";" 240.963";" 468.053";"1886.695";" 373.374";" 414.570";" 436.402";" 177.362";" 259.336";"1337.843";"1499.595";" 982.157";" 898.480";"1527.342";" 510.087";"  37.748";" 274.238"
