"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811";"82.5012990178811"
"4am";" 2.3759988";" 1.3075216";" 0.3697769";" 3.2621218";" 3.2704181";" 3.9521092";" 3.3557926";" 2.5747836";" 4.4431482";" 1.5910481";" 2.7143781";" 8.6037297";" 3.8534332";" 2.8646000";" 5.5191453";" 1.5440768";" 1.8397967";" 4.2101462";" 5.8411094";" 1.4576540";" 4.9580080";" 3.8167110";" 0.9650996";" 1.3430141";" 4.5457501";" 4.3422825";"15.5648910";" 5.5362680";" 4.4952582";" 5.0239641";" 2.0904673";" 6.3092256";" 3.6404626";" 2.4933999";" 3.9420258";" 3.8199607";" 3.0861475";" 4.0742334";" 1.0405309";" 4.9089305";" 6.6158722";" 6.8815535";" 3.0050673";" 2.9644117";" 3.2335130";" 2.5624828";" 3.4511897";" 4.1726386";" 3.5782479";" 2.1997122";" 4.8211112";" 5.6729461";" 4.6519378";" 2.2454775";" 1.5672435";" 4.0520381";" 1.1600081";" 5.8320751";" 2.9346358";" 2.5990989";" 4.3576562";" 4.2337398";" 3.5371565";" 6.5387131";" 8.4396073";" 4.8857790"
"5am";" 2.3759988";" 1.2867359";" 0.3697769";" 3.2746799";" 3.3094700";" 3.9327979";" 3.4218716";" 2.3264425";" 4.4689146";" 1.5910481";" 2.7429594";" 8.5311398";" 3.8418305";" 2.8177605";" 5.5826324";" 1.5303632";" 1.8711159";" 4.1477008";" 5.8204984";" 1.4719581";" 5.0055134";" 3.8355167";" 0.9728428";" 1.3305450";" 4.5073983";" 4.3422825";"15.9063310";" 5.5330166";" 4.4244578";" 5.0227818";" 2.0837962";" 6.2897989";" 4.1292281";" 2.5223423";" 3.8473256";" 3.8413016";" 3.0526906";" 4.0261343";" 1.0459727";" 4.9625611";" 6.5445175";" 6.9535926";" 3.1048945";" 3.0494925";" 3.2335130";" 2.5495979";" 3.4756850";" 4.2199052";" 3.5420958";" 2.2086281";" 4.7928247";" 5.6036600";" 4.7387786";" 2.2792250";" 1.5672435";" 4.0387721";" 1.1754911";" 5.8320751";" 2.9526796";" 2.6580629";" 4.5180845";" 4.2337398";" 3.5603033";" 6.5387131";" 8.3390924";" 4.8079415"
"6am";" 2.4151046";" 1.2719169";" 0.3684179";" 3.2383219";" 3.3317605";" 3.8162742";" 3.6044349";" 2.4028736";" 4.6346560";" 1.5706493";" 2.7815024";" 8.3945769";" 3.7679225";" 2.9187222";" 5.6946346";" 1.5586796";" 1.7514189";" 3.7273088";" 6.2185081";" 1.5691210";" 5.1236081";" 3.9870982";" 0.9866108";" 1.2890626";" 3.9923287";" 4.3485176";"16.5377769";" 5.6697184";" 3.8639266";" 4.6022462";" 2.1493101";" 6.1416300";" 4.3605868";" 2.5127691";" 3.8601278";" 4.0585704";" 3.0581653";" 3.9519334";" 1.0544344";" 5.0597966";" 6.7756861";" 7.7139116";" 3.4666735";" 3.0193050";" 3.3570918";" 2.6011233";" 3.6346063";" 4.2917058";" 3.3980343";" 1.8672154";" 5.4231375";" 5.5195332";" 5.2181865";" 2.4021940";" 1.7932069";" 4.1754391";" 1.2880513";" 6.5021469";" 3.3514902";" 2.9941798";" 5.0192585";" 4.6778200";" 3.9273522";" 7.0722625";" 8.7182474";" 5.2160766"
"7am";" 2.3767885";" 0.8892121";" 0.3868710";" 3.2175162";" 3.6712230";" 3.7918017";" 3.7909466";" 2.6926787";" 5.2278967";" 1.8374453";" 3.1298510";" 9.9383290";" 4.2032419";" 2.8760602";" 6.4679563";" 1.4810665";" 1.7974248";" 3.7408227";" 6.7837030";" 1.6618377";" 4.1738842";" 4.5334799";" 0.8222154";" 1.0814654";" 2.3708895";" 4.8542858";"15.8964438";" 3.4286040";" 2.5914357";" 4.1790775";" 2.5251476";" 6.3380830";" 4.5708799";" 2.8968233";" 4.0107804";" 4.7892906";" 2.7920026";" 3.8113289";" 1.2834685";" 5.7304730";" 6.9208051";" 8.1872006";" 4.5592582";" 3.5051132";" 4.0644260";" 2.6541204";" 3.7213865";" 4.2765018";" 3.4189363";" 2.3411779";" 7.5052758";" 6.7306348";" 6.3902291";" 2.4220031";" 2.1774292";" 4.8658652";" 1.9123991";" 8.5241195";" 4.6031210";" 3.7370599";" 5.9926205";" 5.4194765";" 5.3175498";" 8.4369998";"10.5538224";" 5.8154534"
"8am";" 1.9589184";" 0.9319620";" 0.3532071";" 2.7255686";" 3.9536020";" 3.2505855";" 4.6220308";" 2.8773092";" 5.0650569";" 2.0824597";" 3.7253450";" 9.7355189";" 4.1043591";" 2.9100235";" 6.8467543";" 1.8040801";" 1.7717395";" 3.1260134";" 7.1023011";" 1.2261434";" 4.5752984";" 5.4828115";" 0.6657609";" 0.9543134";" 1.9972464";" 5.4189216";"13.4686129";" 2.2766321";" 1.7169757";" 2.7971758";" 3.3615656";" 5.6210973";" 4.2778530";" 2.2661908";" 4.1116404";" 6.6858117";" 2.8967458";" 2.4110817";" 1.4728420";" 8.4874446";" 7.4964082";" 8.0477375";" 5.2841888";" 2.0615578";" 4.8523031";" 3.5225828";" 3.7381678";" 6.8545660";" 2.9203978";" 2.5199800";" 8.0803339";" 7.9925900";" 7.0485346";" 2.5076813";" 3.2366759";" 5.6712992";" 2.3072995";" 8.2906038";" 3.6759025";" 4.4158976";" 6.2731588";" 5.5404945";" 6.2574075";" 9.6026966";"11.6961872";" 5.7178732"
"9am";" 2.1318502";" 1.4131283";" 0.4140832";" 2.2629260";" 3.2850050";" 3.3297252";" 4.0082977";" 3.0021875";" 2.3345653";" 2.2078845";" 3.1432445";" 9.3172094";" 4.2827164";" 5.0520370";" 8.3535226";" 1.5504777";" 1.7119935";" 3.9067377";" 6.6749192";" 1.2875661";" 5.5210908";" 5.7653896";" 0.2763698";" 0.8200165";" 1.6784526";" 5.2549431";"12.5344246";" 1.9822309";" 1.5507812";" 2.6642213";" 3.5978467";" 5.6025992";" 3.1265604";" 3.1591124";" 4.1137608";" 7.8152554";" 2.2147310";" 2.4908175";" 1.4773520";" 8.5497601";" 8.7816996";" 7.3261209";" 5.2814754";" 2.7774097";" 5.3421505";" 4.4142083";" 3.6879094";" 5.7281160";" 4.7236318";" 2.5940722";" 8.5373937";" 7.5406776";" 7.5809556";" 1.7637063";" 3.4771156";" 5.1817283";" 2.4789803";" 8.7520080";" 4.2453975";" 3.8141643";" 6.1902124";" 4.7246546";" 6.2070502";"10.5127165";"12.4459651";" 6.0567408"
"10am";" 3.2483507";" 1.6532935";" 0.3487141";" 2.0249602";" 2.6631633";" 4.1437240";" 3.4948467";" 1.3970886";" 5.0988168";" 1.5749391";" 2.3942327";" 9.7999628";" 3.7169272";" 2.7447213";"10.4578433";" 2.2440562";" 1.0137241";" 0.8188937";" 6.9298054";" 2.3762491";" 5.5368760";" 6.1102139";" 0.7060877";" 0.8771750";" 2.9440397";" 5.4811127";"13.6135740";" 1.6139106";" 1.4450617";" 3.2852914";" 2.7165151";" 6.3513684";" 3.8006476";" 2.8730688";" 4.1652419";" 5.8629482";" 2.1945336";" 3.1001302";" 1.4456843";" 5.6248124";" 8.8878877";" 7.1830124";" 5.6917009";" 2.6508079";" 5.5799836";" 3.0617270";" 3.8006859";" 5.7935532";" 4.5958905";" 2.7804356";" 9.4910140";"10.1159387";" 8.2352364";" 1.5074967";" 3.7768932";" 5.2345757";" 2.4930925";" 8.8150359";" 4.4147769";" 3.9959061";" 6.4342679";" 6.2880344";" 4.8033151";" 7.1702692";"13.5694487";" 4.5245746"
"11am";" 4.8870761";" 1.0992306";" 0.6790811";" 2.0204925";" 3.3139368";" 4.1662775";" 2.6058665";" 1.4721921";" 5.5511495";" 1.4047325";" 4.1382627";"10.4075382";" 3.8098658";" 3.1073219";" 8.7124742";" 2.2551465";" 1.3586115";" 3.7411796";" 5.8975417";" 2.4118645";" 5.0737076";" 4.3880668";" 0.7968706";" 1.2692034";" 1.5671660";" 5.6342592";"14.0634157";" 1.6927107";" 1.3957916";" 3.1172874";" 3.3192162";" 5.0328424";" 4.2128019";" 3.5102977";" 4.2395534";" 6.6226591";" 0.7034169";" 3.1270532";" 1.4866037";" 4.8605095";" 8.3539629";" 7.4066085";" 5.5500634";" 3.4216618";" 6.5672424";" 2.9082250";" 3.8331667";" 8.6530314";" 3.4464451";" 2.6008238";" 9.0289708";" 5.9670726";" 5.5152418";" 2.3107988";" 3.2869358";" 5.0497107";" 2.6254542";" 9.0436558";" 4.7649024";" 4.9729469";" 7.3459857";" 5.8877369";" 5.9487442";" 9.2011604";"12.8875828";" 7.6856790"
