"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395";"9950.395"
"4am";" 640.541";" 948.157";"1400.699";"1051.314";"1481.827";"1309.558";"1387.278";"1888.465";" 970.140";"1149.142";"2082.888";" 740.796";"1546.483";" 237.162";" 954.001";"1836.639";"1128.500";"1499.238";"1473.397";" 582.457";"1543.370";" 426.018";" 471.458";"2130.459";"2133.266";"1594.440";"2008.285";"1534.993";"2086.507";" 684.410";" 641.575";"1400.489";" 833.433";" 713.553";"1692.397";"1468.984";"1431.490";"1197.802";"1192.504";" 873.595";" 722.798";" 397.551";"1318.525";"1038.708";"1307.739";"1884.943";"1266.871";"1674.165";"2066.183";" 683.970";"2180.686";" 957.110";"1502.801";" 500.344";"1505.169";"4387.153";"2088.020";"2164.525";" 883.536";"1507.744";"2677.793";"1137.375";"2716.148";" 656.940";"1812.662";"2821.754";" 409.176";"1668.400";"   0.000";NA;"   0.000";NA;NA;" 989.147";"4089.129";"3156.274";"2206.388";"3307.551";"1804.048";" 121.262";"   0.000";" 218.441";"2167.843";" 506.177";"1640.573";" 548.844";" 522.355";"2351.142";" 530.278";"1413.641";"2146.461";"2886.949";" 686.910";"1516.327";"1670.209";"1222.157";"2723.381";"1587.739";"2515.460";"1984.026";NA;NA;"   0.000";"3997.909"
"5am";" 640.541";"1000.180";"1400.699";"1051.314";"1481.827";"1257.051";"1387.278";"1888.465";" 970.140";"1149.142";"2082.888";" 740.796";"1546.483";" 237.162";" 954.001";"1836.639";"1128.500";"1499.238";"1473.397";" 582.457";"1543.370";" 426.018";" 471.458";"2078.436";"2084.467";"1540.860";"2127.205";"1534.993";"2086.507";" 684.410";" 641.575";"1400.489";" 793.844";" 713.553";"1692.397";"1468.984";"1431.490";"1197.802";"1192.504";" 816.856";" 722.798";" 397.551";"1318.525";"1038.708";"1307.739";"1884.943";"1266.871";"1674.165";"2066.183";" 683.970";"2180.686";"1047.026";"1383.881";" 500.344";"1505.169";"4387.153";"2088.020";"2164.525";" 793.620";"1507.744";"2677.793";"1137.375";"2585.763";" 644.324";"1812.662";"2910.210";" 416.915";"1660.661";"   0.000";NA;"   0.000";NA;NA;" 989.147";"4089.129";"3156.274";"2157.521";"3307.551";"1715.804";" 121.262";"   0.000";" 218.441";"2167.843";" 466.599";"1640.573";" 548.844";" 522.355";"2351.142";" 530.278";"1413.641";"2146.461";"2886.949";" 686.910";"1516.327";"1670.209";"1145.575";"2812.579";"1587.739";"2515.460";"1984.026";NA;NA;"   0.000";"3997.909"
"6am";" 640.541";"1000.180";"1192.933";"1051.314";"1481.827";"1394.312";"1376.280";"1825.848";" 970.140";"1149.142";"1964.230";" 813.152";"1489.211";" 237.162";" 953.049";"1866.708";"1128.500";"1445.011";"1473.397";" 544.456";"1543.370";" 478.184";" 471.458";"2016.881";"2073.669";"1540.860";"2020.086";"1534.993";"2046.328";" 791.646";" 661.409";"1348.323";" 793.844";" 676.622";"1834.686";"1468.984";"1381.339";"1159.947";"1192.504";" 816.856";" 669.514";" 358.533";" 935.070";" 984.909";"1307.739";"1884.943";"1266.871";"1619.984";"1932.145";" 683.970";"2077.354";"1047.026";"1310.839";" 498.416";"1505.169";"4133.779";"2088.020";"2169.373";" 793.620";"1507.744";"2550.747";"1107.909";"2585.763";" 626.387";"1812.662";"2775.648";" 416.915";"1605.291";"   0.000";NA;"   0.000";"   0.000";NA;" 989.147";"4011.615";"3064.151";"2056.575";"3235.671";"1715.804";" 121.262";"   0.000";" 201.155";"2017.180";" 466.599";"1753.600";" 510.944";" 522.355";"2389.042";" 530.278";"1377.160";"2146.461";"2715.656";" 686.910";"1516.327";"1670.209";"1183.578";"2812.579";"1513.876";"2477.457";"1984.026";NA;"   0.000";"   0.000";"3997.909"
"7am";" 878.325";"1527.005";"1422.451";"1150.453";"1413.926";"1780.233";"1321.843";"1195.739";"1256.115";"1047.423";"1825.615";" 798.165";" 797.350";" 310.097";"1290.035";"1504.139";"1072.572";"1377.720";"1220.232";" 506.455";"1489.955";" 609.142";" 542.448";"2222.751";"1834.303";"1020.897";"1503.067";"1183.583";"1964.982";" 874.798";"1057.248";" 993.390";" 715.034";" 556.855";"1845.983";"1012.730";"1303.749";"1046.311";"1093.876";" 659.376";" 538.333";" 267.713";" 823.069";" 852.261";"1165.379";"1602.852";"1175.990";"1739.149";"1560.425";" 787.335";"1907.418";" 987.431";" 808.209";" 442.785";"1666.413";"3653.980";"1336.842";"1903.953";" 547.643";"1413.890";"2271.477";"1294.715";"2021.318";" 802.241";"1395.324";"2987.071";" 396.056";"1550.034";"   0.000";"  55.370";"   0.000";"   0.000";"   0.000";" 788.782";"2484.411";"3927.263";"2246.884";"2855.784";"1659.266";" 196.350";"   0.000";" 151.576";"1802.200";" 431.981";"1676.420";" 382.810";" 494.432";"2220.975";" 586.571";"1305.928";"1644.972";"2259.554";" 525.861";"1292.047";"1482.588";"1607.599";"2905.849";"1600.116";"2355.350";"2090.113";"   0.000";"   0.000";"   0.000";"3861.205"
"8am";" 891.566";"2471.429";"2460.164";"1367.078";"1608.521";"1839.092";"1736.192";"1349.826";"1229.052";"1006.022";"1362.198";" 688.016";" 910.929";" 356.036";"1302.798";"1299.545";"1064.851";" 846.073";"1171.703";" 517.542";"1443.485";" 727.267";" 529.552";"2054.988";"1299.554";" 805.893";"1408.683";" 911.120";"1404.667";" 899.501";"1411.419";"1022.094";" 679.862";" 429.226";"2242.442";" 709.650";"1253.598";"1464.391";"1243.255";" 632.404";" 510.941";" 556.858";" 651.167";" 644.154";"1441.816";" 551.927";"1047.147";"1997.031";"1740.295";" 631.390";"1623.871";" 861.331";" 504.600";" 478.032";"1520.312";"2940.768";" 706.965";"2440.928";" 897.350";"1067.143";"2076.199";"1346.930";"1361.567";" 570.191";"1081.432";"2562.148";" 314.106";"1285.433";"   0.000";"  55.370";"   0.000";"   0.000";"   0.000";" 557.325";"2234.631";"7713.575";"2440.042";"2444.785";"1534.701";" 196.350";"   0.000";" 134.290";"1578.382";" 275.044";"1432.567";" 319.395";" 627.823";"1747.439";" 513.942";"1250.786";"1383.265";"2194.654";" 474.076";"1687.126";" 819.733";"2308.603";"2980.588";"1967.652";"2062.246";"2250.735";"  50.327";"   0.000";"   0.000";"3708.866"
"9am";" 929.834";"3353.300";"2506.841";"1853.900";"1950.477";"1941.450";"1775.014";"1269.280";"1128.491";" 985.852";"1297.460";" 630.237";" 809.819";" 361.502";"1444.812";"1256.399";"1126.416";" 789.263";"1052.969";" 517.542";"1397.408";" 681.817";" 578.076";"2300.164";" 830.842";" 721.249";"1412.875";" 852.467";"1260.801";" 941.826";"1656.522";" 786.439";" 639.222";" 406.482";"2795.312";" 702.915";"1207.792";"1486.210";"1068.136";" 592.650";" 753.502";" 601.291";" 483.611";" 555.945";"1772.327";" 496.295";"1184.014";"1868.766";"1494.962";" 565.479";"1940.223";" 780.469";" 425.821";" 345.022";"1842.717";"2972.492";" 748.505";"2695.939";" 915.988";" 929.515";"1964.371";"1594.842";" 765.006";" 365.263";" 882.526";"2161.168";" 440.433";"2099.728";"   0.000";"  84.836";"   0.000";"   0.000";"   0.000";" 463.048";"1973.175";"9950.395";"2699.808";"2667.232";"1438.574";" 196.350";"   0.000";" 110.314";"1578.382";" 274.716";"1290.750";" 276.949";" 674.825";"1796.334";" 575.505";"1171.282";"1383.265";"2447.921";" 361.644";"1522.957";" 688.315";"2550.944";"2766.107";"2180.456";"1865.246";"2808.018";"  50.327";"  23.976";"   0.000";"3763.763"
"10am";" 790.625";"3885.620";"2669.457";"1659.804";"1786.941";"2045.502";"1967.507";"1461.008";"1159.552";"1076.609";"1332.010";" 733.798";" 756.366";" 469.027";"1459.522";"1074.424";" 961.879";" 823.627";" 911.449";" 413.761";"1273.728";" 715.790";" 692.576";"1913.670";" 879.265";" 604.331";"1238.675";" 957.886";" 900.999";" 862.369";"1578.555";" 885.462";" 663.895";" 374.920";"2966.027";" 674.184";"1140.611";"1475.377";"1009.306";" 592.650";" 721.011";" 601.291";" 483.611";" 429.939";"1656.220";" 652.604";"1159.207";"1938.552";"1488.989";" 565.479";"1714.845";" 762.071";" 425.821";" 316.327";"1678.564";"2640.547";" 717.457";"2818.126";"1082.756";"1120.035";"1793.992";"2068.767";" 709.194";" 324.931";"1118.613";"2481.522";" 459.031";"2065.876";"   0.000";"  84.836";"   0.000";"   0.000";"   0.000";" 425.514";"2136.480";"9823.625";"2603.394";"2823.420";"1336.436";" 196.350";"   0.000";"  93.028";"1628.915";" 118.722";"1414.584";" 684.135";" 516.357";"1781.551";" 707.454";"1256.438";"1303.662";"2127.019";" 305.428";"1395.756";" 872.498";"2386.254";"2547.236";"2428.144";"1299.094";"3317.461";"  50.327";"  23.976";"   0.000";"3636.769"
"11am";"1169.080";"3625.038";"2698.599";"1606.155";"1662.802";"1818.697";"1856.520";"1575.401";"1097.586";" 803.736";"1354.283";" 739.617";" 914.877";" 398.841";"1599.189";"1195.616";"1049.914";" 792.996";"1021.845";" 517.542";"1340.073";" 860.023";" 644.052";"2137.527";" 992.434";" 509.929";"1230.744";" 855.016";"1034.245";"1017.682";"1744.261";" 974.607";" 506.497";" 480.500";"2919.545";" 618.353";" 917.268";"1586.445";"1009.306";" 611.726";" 755.683";" 570.030";" 483.611";" 266.865";"1619.289";" 565.166";" 937.140";"1834.790";"1625.282";" 631.390";"1737.030";" 672.155";" 491.732";" 308.383";"1584.485";"2976.983";" 666.853";"2703.880";"1106.814";" 938.138";"1869.092";"1947.746";" 699.120";" 422.438";"1274.097";"2608.315";" 382.908";"1817.542";"   0.000";"  84.836";"   0.000";"   0.000";"   0.000";" 468.921";"2051.636";"9408.324";"2535.745";"2759.355";"1179.039";" 196.350";"   0.000";"  64.586";"1641.220";" 118.722";"1463.832";" 630.667";" 564.405";"1544.153";" 924.033";"1290.771";"1089.908";"2269.602";" 414.420";"1395.756";" 994.831";"2521.159";"2409.826";"2048.209";"1936.977";"3023.385";"  50.327";"  36.592";"   0.000";"3472.199"
