"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0.4087564";"0.3251316";"0.0000000";"0.0000000";"0.0000000";"1.2816357";"1.8206312";"0.0000000";"0.0000000";"0.2713928";"0.0000000";"0.8621828";"0.0000000";"0.0000000";"1.3193910";"0.4681666";"0.9483056";"1.5646012";"0.0000000";"0.0000000";"0.0000000";"1.1321102";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.4344340";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.5075702";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"5am";"0.4121900";"0.3272802";"1.5656674";"0.0000000";"0.0000000";"1.2626414";"1.8486591";"0.0000000";"0.0000000";"0.2736011";"0.0000000";"0.8703997";"0.0000000";"0.0000000";"1.3365358";"0.4725482";"0.9328775";"1.5620084";"0.0000000";"0.0000000";"0.0000000";"1.1573265";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.4407288";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.5058801";"0.0000000";"1.2923288";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"6am";"0.4166107";"0.3410905";"0.3870245";"0.0000000";"0.0000000";"1.2452796";"1.8909710";"0.0000000";"0.0000000";"0.2868855";"0.0000000";"0.8183752";"0.0000000";"0.3198517";"1.8889958";"0.4809716";"1.4920025";"1.5313987";"0.0000000";"0.0000000";"0.0000000";"1.6093933";"0.0000000";"1.3105844";"0.2447190";"0.0000000";"0.0000000";"0.0000000";"0.6137848";"0.4606418";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.5233964";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.2606625";"0.3019113";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7404246";"0.0000000"
"7am";"2.4110807";"1.0619850";"1.0076377";"0.0000000";"0.7863406";"1.9820298";"1.2774574";"1.2255189";"0.2122961";"0.0000000";"0.0000000";"1.2784209";"0.4526796";"0.3687018";"1.5682635";"0.5173024";"2.0396439";"2.9001952";"0.0000000";"0.9292614";"0.8736256";"1.7914963";"1.1448382";"0.5291655";"1.0360170";"1.7200714";"0.0000000";"0.0000000";"0.6850602";"1.7278324";"1.1417523";"0.0000000";"0.9322895";"2.2579423";"0.0000000";"0.0000000";"1.9132060";"0.0000000";"0.4623655";"0.0000000";"0.0000000";"0.7169225";"0.0000000";"3.4001376";"2.3594550";"0.1551020";"0.0000000";"0.0000000";"0.6248439";"0.0000000";"0.9058343";"0.6135115"
"8am";"5.5817225";"2.4848330";"1.4959371";"1.2927260";"2.6984102";"5.2245067";"1.6166407";"2.1003571";"3.0159198";"1.5622658";"0.7197495";"1.5990575";"2.3324662";"1.5619546";"5.4572660";"6.6405215";"6.5778864";"1.9963664";"0.7218187";"0.9403730";"1.5932089";"4.0680242";"2.0729806";"1.6422184";"2.5222471";"3.6241287";"1.0332503";"1.1359313";"0.8055572";"5.0731216";"2.1702355";"2.4399486";"0.0000000";"5.8450484";"2.6248311";"0.0000000";"2.6956216";"3.9367305";"2.8085316";"0.7899265";"2.1493533";"3.0058546";"2.2448729";"4.5641892";"5.0339047";"4.1819923";"2.4208799";"0.3738749";"0.6482190";"4.9779923";"1.9983144";"6.0760750"
"9am";" 7.1904945";" 5.8296161";" 4.5182983";" 0.3975906";" 5.0893788";" 5.3232106";" 2.1493691";" 5.0200711";" 3.3319918";" 6.0750339";" 2.4054876";" 4.4179454";" 2.6223370";" 3.6043245";" 9.1160643";" 6.6534283";" 9.1931833";" 1.9576455";" 3.0036534";" 2.3612423";" 5.0709570";"11.9579662";" 7.7436094";" 4.0299234";" 4.2743353";" 4.7845712";" 5.2323532";" 3.6691787";" 0.8206197";" 5.6698984";" 4.3468351";" 1.9834403";" 6.5041209";" 6.9417780";" 2.5990752";" 4.3014060";" 6.0091943";" 5.8808688";" 7.4719883";" 2.5602859";" 5.7672532";" 6.7349236";" 3.3035470";" 5.9960339";" 4.6631555";" 3.5553093";" 6.3165993";" 2.0491878";" 2.2162623";" 5.4119888";" 2.8044063";" 4.9188664"
"10am";"10.3854916";" 3.8984493";" 3.7793562";" 1.0704394";" 9.4067040";" 4.9965420";" 2.5351173";" 7.1299134";" 3.8179177";" 4.1685794";" 3.1968546";" 6.0078052";" 4.2973055";" 5.4530987";" 8.2409521";" 4.0072761";" 7.3033170";" 4.8109298";" 3.1122867";" 4.4389381";" 5.9380814";"12.0171875";" 4.9351359";" 4.7580581";" 6.7912219";" 5.8040788";" 5.4972950";" 3.1111985";" 0.8359166";" 7.7677742";" 3.8496856";" 3.0813629";" 2.2580386";" 9.5249770";" 3.4168764";" 0.7503149";" 5.7556712";" 8.9171380";" 3.5223137";" 0.0000000";" 7.7803061";" 9.3844895";" 7.2893579";" 7.6167206";" 4.6332722";" 6.5562371";" 7.2871999";" 3.1998379";" 7.8559832";" 6.9825884";" 3.3930441";" 3.3097487"
"11am";"11.667033";" 7.158173";" 3.407986";" 3.968687";" 9.092282";" 6.287658";" 2.404213";" 4.473278";" 3.457653";" 4.142974";" 4.185409";" 5.691538";" 4.047855";" 2.778367";" 8.656274";" 5.181627";" 6.644297";" 3.431180";" 3.434911";" 1.234218";" 1.810073";" 7.925023";" 1.194292";" 3.141686";" 5.720747";" 4.146616";" 4.436293";" 1.789864";" 0.881845";" 8.264715";" 8.203245";" 2.166668";" 2.317961";" 5.837417";" 4.212035";" 1.486422";" 2.923862";" 3.576312";" 1.194294";" 1.281197";" 5.121393";"11.058148";" 3.025730";" 5.963638";" 3.031719";" 4.925513";" 5.706778";" 2.030592";" 4.245224";" 1.943984";" 2.190105";" 0.771934"
