"variable","CODE_SEC","RES_SEC","W_IND"
"h5","116","108",33.00732
"h5","116","125",153.2068
"h5","116","130",55.21611
"h5","116","134",99.61874
"h5","116","208",89.49248
"h5","116","213",39.93288
"h5","116","220",104.1791
"h5","116","236",137.0992
"h5","116","254",84.31554
"h5","116","255",116.4214
"h5","116","307",51.2817
"h5","116","510",71.34895
"h5","116","704",122.2893
"h5","116","705",143.4116
"h5","131","118",137.6373
"h5","131","142",66.41495
"h5","131","211",68.14581
"h5","131","213",70.27984
"h5","131","217",69.17276
"h5","131","226",82.23395
"h5","131","227",65.26632
"h5","131","232",50.70816
"h5","131","252",154.9234
"h5","131","255",116.4214
"h5","131","307",51.2817
"h5","131","613",258.645
"h5","236","125",94.82445
"h5","236","137",109.904
"h5","236","139",105.0138
"h5","236","201",105.8143
"h5","236","230",70.06977
"h5","236","234",165.97437
"h5","236","238",32.82907
"h5","236","253",57.27812
"h5","236","304",69.30137
"h5","236","602",86.85393
"h5","244","123",75.17096
"h5","244","134",58.68538
"h5","244","141",57.00879
"h5","244","202",70.99075
"h5","244","205",39.69337
"h5","244","209",73.59034
"h5","244","230",44.80821
"h5","244","234",85.23879
"h5","244","240",101.3398
"h5","244","256",179.1067
"h5","244","403",88.81258
"h5","244","612",69.20295
"h5","244","702",99.26822
"h5","304","122",195.6398
"h5","304","123",97.10557
"h5","304","212",65.29905
"h5","304","216",101.286
"h5","304","302",77.00913
"h5","304","303",212.34104
"h5","304","305",187.8923
"h5","304","306",118.56511
"h5","304","605",71.9627
"h5","304","606",68.02014
"h5","304","612",51.90221
"h5","304","710",57.65615
"h6","101","109",41.06243
"h6","101","113",46.01758
"h6","101","115",79.46043
"h6","101","203",41.21078
"h6","101","215",111.3337
"h6","101","216",101.286
"h6","101","227",87.46104
"h6","101","228",172.2423
"h6","101","241",105.3871
"h6","101","257",120.7534
"h6","101","521",223.5224
"h6","101","705",45.46874
"h6","101","706",103.0431
"h6","101","710",78.40756
"h6","116","108",33.00732
"h6","116","117",75.13197
"h6","116","121",81.96841
"h6","116","124",47.16443
"h6","116","129",84.85055
"h6","116","130",55.21611
"h6","116","134",99.61874
"h6","116","136",57.73693
"h6","116","140",67.41725
"h6","116","141",57.57404
"h6","116","145",52.21237
"h6","116","208",218.04968
"h6","116","212",65.29905
"h6","116","213",39.93288
"h6","116","218",116.6553
"h6","116","220",104.1791
"h6","116","236",137.0992
"h6","116","244",84.75049
"h6","116","254",84.31554
"h6","116","255",116.4214
"h6","116","257",86.35791
"h6","116","305",40.87682
"h6","116","307",91.74805
"h6","116","510",71.34895
"h6","116","608",88.69761
"h6","116","704",122.2893
"h6","116","705",143.4116
"h6","116","706",42.5266
"h6","116","709",91.37259
"h6","131","114",48.57481
"h6","131","118",137.6373
"h6","131","142",66.41495
"h6","131","205",73.23028
"h6","131","211",68.14581
"h6","131","213",70.27984
"h6","131","217",69.17276
"h6","131","226",82.23395
"h6","131","227",65.26632
"h6","131","232",50.70816
"h6","131","243",83.37858
"h6","131","252",154.9234
"h6","131","255",116.4214
"h6","131","307",51.2817
"h6","131","612",99.93765
"h6","131","613",258.645
"h6","131","616",27.08911
"h6","131","617",111.7198
"h6","131","704",83.52139
"h6","206","122",147.5887
"h6","206","134",158.30412
"h6","206","135",147.13984
"h6","206","138",49.61731
"h6","206","142",34.28074
"h6","206","204",42.22611
"h6","206","205",50.44686
"h6","206","207",133.68398
"h6","206","230",61.05291
"h6","206","236",117.0932
"h6","206","237",55.55247
"h6","206","242",43.86966
"h6","206","244",55.92638
"h6","206","246",74.04905
"h6","206","256",155.0718
"h6","206","305",40.87682
"h6","206","513",212.5038
"h6","206","601",100.1564
"h6","207","206",168.9227
"h6","207","208",89.49248
"h6","207","220",109.3917
"h6","207","221",73.46239
"h6","207","224",67.00335
"h6","207","229",74.94785
"h6","207","232",50.70816
"h6","207","236",137.0992
"h6","207","239",55.87084
"h6","207","244",26.77038
"h6","207","404",55.08001
"h6","207","516",68.55347
"h6","207","606",85.02518
"h6","209","109",56.1412
"h6","209","135",78.13525
"h6","209","143",37.78448
"h6","209","216",54.19912
"h6","209","223",41.04154
"h6","209","225",63.30241
"h6","209","228",107.3552
"h6","209","236",83.623
"h6","209","245",42.59296
"h6","209","253",44.10144
"h6","209","404",138.33229
"h6","209","406",37.7605
"h6","209","521",56.49396
"h6","228","114",113.8809
"h6","228","118",193.9507
"h6","228","134",127.3244
"h6","228","144",80.27081
"h6","228","204",41.29706
"h6","228","225",64.0565
"h6","228","227",244.0437
"h6","228","229",169.70197
"h6","228","236",78.7031
"h6","228","706",34.95224
"h6","228","707",147.3465
"h6","228","708",185.1806
"h6","228","710",89.02179
"h6","230","101",26.22475
"h6","230","142",102.86923
"h6","230","143",45.60751
"h6","230","207",92.29611
"h6","230","211",41.2589
"h6","230","226",76.88199
"h6","230","234",80.21224
"h6","230","237",60.04355
"h6","230","238",55.81114
"h6","230","255",116.4214
"h6","230","405",71.3055
"h6","233","108",27.03304
"h6","233","142",48.67681
"h6","233","203",45.32318
"h6","233","204",55.82783
"h6","233","211",91.23336
"h6","233","235",92.5178
"h6","233","240",58.95676
"h6","233","243",152.74908
"h6","233","257",120.7534
"h6","233","601",18.27613
