"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643";"48.8602917629643"
"4am";"11.426113";"27.946875";"14.645827";"14.393227";"15.353132";" 6.439370";"17.683446";"41.805244";"17.436906";"25.529054";"23.812826";"43.373796";"31.774184";"25.244676";"14.567847";" 8.099826";"16.039442";"23.861718";"23.201255";"21.695097";"24.567581";"20.376886";"13.856249";" 8.922670";"20.958823";"18.928942";"17.574574";"14.124091";"13.768488";"21.572167";"31.122557"
"5am";"11.475839";"26.219048";"14.389682";"14.535458";"15.676568";" 6.439370";"17.558360";"40.732767";"18.041370";"25.355381";"20.871730";"43.742293";"32.593583";"26.361320";"13.441103";" 7.350913";"18.549769";"24.608914";"24.782682";"27.512581";"23.865878";"19.617737";"14.051981";" 9.653168";"19.916030";"17.690633";"17.731135";"12.481809";"13.564284";"20.716003";"31.122557"
"6am";"11.005521";"23.362805";"15.048021";"15.100529";"13.943908";" 9.116739";"19.926623";"40.596711";"19.030801";"23.526451";"20.498787";"40.989899";"31.784874";"27.705708";"13.011746";" 6.855295";"18.429078";"23.279320";"27.346930";"27.654748";"18.700438";"18.431949";"14.523738";"10.241366";"20.638977";"17.972416";"18.161161";"12.474079";"14.152557";"21.021513";"30.707964"
"7am";"11.391693";"24.392863";"14.295099";"15.029167";"13.445856";" 6.601128";"18.166008";"39.648124";"17.467800";"24.325594";"18.918884";"38.478017";"30.846175";"29.911708";"14.184178";" 8.252293";"22.148074";"24.373233";"30.002207";"22.735222";"16.775545";"21.147394";"15.773323";"11.213635";"22.542269";"16.657582";"18.861425";"13.505372";"16.059116";"21.075042";"30.600359"
"8am";"13.096882";"24.159818";"13.411073";"15.383849";"15.162625";" 6.913824";"18.067714";"32.016424";"15.904734";"23.945661";"21.024254";"37.045839";"24.444173";"23.629785";"12.873307";" 7.233332";"25.521110";"22.760314";"28.043689";"16.883475";"19.948065";"19.121318";"16.884181";"10.892822";"22.572202";"19.494463";"22.023229";"13.286814";"18.524732";"23.672780";"30.914780"
"9am";"13.707313";"26.156610";"14.608726";"13.346892";"12.607058";" 7.777604";"21.457372";"31.699459";"14.938765";"23.536721";"20.379128";"36.501550";"22.912629";"23.883068";"12.101399";" 5.040314";"27.871788";"22.922586";"28.414518";"17.171328";"22.549306";"19.587611";"16.574364";"12.559283";"23.162759";"19.415389";"23.727596";"13.181402";"17.030512";"23.849259";"30.548218"
"10am";"14.276984";"22.660420";"15.059516";"14.716775";"10.739747";" 8.346306";"21.768252";"31.088294";"18.522785";"24.748867";"17.861691";"35.398023";"24.101781";"22.390796";"12.983611";" 8.992865";"28.629961";"29.879628";"25.363514";"16.237297";"23.547818";"22.347848";"17.377189";"12.429708";"25.171785";"20.444790";"23.538220";"14.255090";"19.376838";"21.953053";"28.532584"
"11am";"15.603396";"24.820877";"12.904939";"12.853934";"11.206983";" 4.059241";"18.025715";"33.415304";"16.730914";"24.594485";"19.633353";"36.232429";"26.506353";"21.122058";"13.435823";" 8.074184";"24.546577";"27.146140";"27.179007";"15.674474";"22.273356";"22.704173";"17.301945";"13.861287";"26.086312";"18.847485";"25.296884";"15.939803";"17.797038";"22.907141";"29.939817"
