"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78";"16223.78"
"4am";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0"
"5am";"  0.000";"0";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"792.424";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"0";"  0.000";"0";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"0";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"0";"  0.000";"  0.000";"  0.000";"0";"0";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"0";"0";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1265.053";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"7am";"1573.404";"   0.000";"   0.000";"   0.000";"3016.323";"2005.971";"   0.000";"1801.089";"3078.684";"2057.197";"1708.167";"2212.181";"2198.992";"2987.258";"2917.162";"1005.388";"   0.000";"   0.000";"   0.000";"1687.243";"   0.000";"   0.000";"2215.653";"   0.000";"1955.203";"   0.000";"   0.000";"   0.000";"   0.000";" 992.292";"1215.817";"1464.420";"   0.000";"1834.681";"2531.694";"   0.000";"   0.000";"   0.000";"1109.386";"   0.000";"   0.000";"   0.000";"0";"1243.755";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1580.226";"1261.708";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1065.729";"   0.000";" 776.654";"   0.000";"   0.000";"2073.661";"   0.000";"   0.000";"   0.000";"1930.115";"   0.000";"   0.000";"1048.518";"   0.000";"   0.000";"   0.000";"2142.243";"1522.278";"   0.000";"1354.802";"   0.000";"1897.901";"   0.000";"2015.419";"   0.000";"2790.184";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";" 898.760";"   0.000";"   0.000";" 827.133";"2093.946";"   0.000";"   0.000";"   0.000";"   0.000";"1210.853";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1301.986";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"5175.162";"1558.378";"1903.474";"1678.300";"8646.080";"3170.631";"1360.439";"4608.692";"6419.218";"3053.379";"3568.439";"4028.915";"4246.089";"7114.001";"6276.349";"2290.820";"   0.000";"1358.269";"1933.456";"2193.101";"2206.842";"1525.847";"3314.603";"2121.828";"3694.447";"1935.122";"   0.000";"1416.839";"1801.702";"1566.548";"2055.448";"2799.147";"1711.716";"4058.220";"4072.754";"1186.806";"   0.000";"2254.511";"1812.038";"1354.446";"1730.003";"   0.000";"0";"1882.938";"   0.000";"   0.000";"   0.000";"   0.000";"1463.538";"2512.066";"3573.028";"   0.000";" 594.709";"   0.000";"   0.000";"   0.000";"   0.000";"1566.338";"   0.000";"1271.962";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1758.041";"   0.000";"1820.682";"   0.000";"   0.000";"3736.573";"1810.066";"   0.000";"1550.022";"3484.359";"   0.000";"   0.000";"1302.054";"   0.000";"   0.000";"   0.000";"4641.758";"4697.114";"2225.582";"3867.223";"   0.000";"3372.711";"1231.601";"2905.485";"1586.051";"6637.083";"   0.000";" 938.461";"   0.000";"   0.000";"   0.000";"   0.000";" 695.270";"   0.000";"   0.000";"1358.600";"1087.187";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2579.405";"2561.559";"1165.478";"   0.000";"1537.292";"3903.991";"   0.000";" 755.223";"   0.000";"1292.237";"1594.227";"1449.021";"1693.448";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1654.149";"1332.083";"   0.000";"   0.000";"   0.000"
"9am";" 6454.687";" 1686.524";" 2361.728";" 2286.635";"12619.769";" 3731.442";" 1725.012";" 7292.691";" 8044.098";" 3979.996";" 4754.590";" 6172.402";" 5686.384";" 7727.173";" 7264.060";" 2358.293";"    0.000";" 1587.127";" 1780.676";" 2422.424";" 2549.401";" 2006.346";" 3234.852";" 3549.348";" 4978.545";" 4097.833";" 1176.961";" 1493.159";" 2915.352";" 2157.170";" 2419.859";" 2745.128";" 2536.103";" 4477.847";" 4814.303";" 1164.432";"    0.000";" 3818.842";" 2680.522";" 2559.590";" 2137.283";" 1620.640";"0";" 1913.104";"    0.000";"    0.000";" 1280.660";"    0.000";" 1744.004";" 3003.095";" 4702.903";"  669.388";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 2263.265";"  832.223";" 1138.686";" 1836.682";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"  709.619";" 2243.327";"    0.000";" 2225.467";"  790.910";"    0.000";" 5328.838";" 1770.509";"    0.000";" 1871.528";" 3984.514";"    0.000";" 1385.590";" 1333.677";"    0.000";"    0.000";"    0.000";" 6910.442";" 5666.448";" 2869.218";" 5297.183";"    0.000";" 4137.466";" 1132.571";" 3312.659";" 1595.320";" 8960.376";"  763.574";" 1128.934";" 1103.101";"    0.000";"    0.000";"    0.000";"  781.122";"  992.491";"    0.000";" 1642.763";" 1918.023";"    0.000";"    0.000";"  743.484";"    0.000";"  800.203";"    0.000";"    0.000";"    0.000";" 1050.963";" 3006.472";" 2789.273";" 1118.733";"    0.000";" 1992.856";" 4778.204";"    0.000";"  850.403";"    0.000";" 1779.017";" 2066.743";" 1704.245";" 1698.653";"    0.000";"    0.000";"    0.000";"    0.000";"  869.405";"    0.000";" 2022.047";" 1709.343";"    0.000";"    0.000";"    0.000"
"10am";" 6733.274";" 2292.559";" 2451.855";" 2231.584";"14269.344";" 4085.289";" 1842.482";" 7762.671";" 8735.918";" 4032.533";" 4443.639";" 6057.606";" 5018.371";" 8021.207";" 8103.267";" 2493.883";"    0.000";" 2207.697";" 1855.015";" 3662.480";" 2772.472";" 2142.074";" 3384.456";" 4547.135";" 5148.854";" 4323.955";" 1147.003";" 1493.159";" 2615.323";" 2553.828";" 2477.260";" 3058.507";" 2961.515";" 5048.397";" 5042.569";" 1493.810";"    0.000";" 4285.005";" 3105.697";" 3590.582";" 1924.225";" 1849.926";"0";" 2208.847";"    0.000";"    0.000";" 1482.131";"    0.000";" 1642.371";" 3148.534";" 5974.369";"  592.042";"  639.155";"    0.000";"    0.000";"    0.000";"    0.000";" 3569.562";" 1005.318";" 1423.271";" 2231.695";"    0.000";"  881.690";"    0.000";"    0.000";"    0.000";"  775.000";" 2092.103";"    0.000";" 2574.346";"  944.453";"    0.000";" 5777.602";" 2041.533";"    0.000";" 1769.237";" 4228.991";"    0.000";" 1332.714";"  998.795";"    0.000";"    0.000";"    0.000";" 7978.405";" 6458.159";" 2952.020";" 5956.731";"  847.410";" 4096.325";" 1351.370";" 3175.264";" 1688.818";" 9637.230";"  785.603";" 1243.346";" 1208.178";"    0.000";"    0.000";"    0.000";"  881.625";" 1017.498";"    0.000";" 1665.825";" 1702.032";"    0.000";"    0.000";"  763.148";"    0.000";"  689.485";"    0.000";"    0.000";"    0.000";"  995.026";" 3422.237";" 3649.196";"  977.659";"    0.000";" 1978.591";" 5338.938";"    0.000";"  714.856";"    0.000";" 1668.715";" 2491.141";" 1581.446";" 1761.071";"    0.000";"    0.000";"    0.000";"    0.000";"  899.929";"    0.000";" 2231.007";" 2153.297";"    0.000";"    0.000";"    0.000"
"11am";" 8275.216";" 2162.802";" 2096.495";" 2586.207";"14423.423";" 3714.492";" 1981.233";" 7274.236";" 8465.189";" 4247.934";" 4143.779";" 6410.339";" 4880.648";" 7331.238";" 6367.464";" 2242.703";"    0.000";" 1167.098";" 1921.514";" 3523.819";" 2452.699";" 1950.135";" 3326.795";" 3747.185";" 4634.994";" 2907.948";" 1086.620";" 1729.845";" 1911.767";" 2366.414";" 2329.213";" 2451.376";" 2709.342";" 4181.418";" 5256.791";" 1307.629";"    0.000";" 4644.901";" 2534.317";" 3034.908";" 1489.294";" 1642.718";"0";" 2254.339";"    0.000";"    0.000";" 1742.476";"    0.000";" 1747.922";" 2607.260";" 5054.323";"  545.819";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 4409.398";"  992.069";" 1147.999";" 1420.495";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 2101.835";"    0.000";" 2083.390";"  782.290";"    0.000";" 5330.331";" 1971.693";"    0.000";" 1634.958";" 4052.044";"    0.000";" 1377.994";"  892.375";"    0.000";"    0.000";"    0.000";" 7182.545";" 5968.270";" 2578.076";" 5558.562";"  990.646";" 4149.977";" 1039.428";" 3197.535";" 1998.738";" 9464.545";"  956.899";"  854.918";" 1114.547";"    0.000";"    0.000";"    0.000";"  845.630";"    0.000";"    0.000";" 1588.939";" 1390.216";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"  824.682";" 2875.924";" 3088.854";" 1006.142";"    0.000";" 1385.225";" 4476.921";"    0.000";"  756.080";"    0.000";" 1397.349";" 1334.727";" 1803.139";" 1507.201";"    0.000";"    0.000";"    0.000";"    0.000";"  865.413";"    0.000";" 1593.374";" 2111.727";"    0.000";"    0.000";"    0.000"
