"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209";"12920.209"
"4am";" 2605.321";" 3463.080";" 6882.020";" 4401.985";" 5076.082";" 5228.758";" 5260.946";" 5611.624";" 4272.399";" 3164.096";" 4212.322";" 4525.842";" 7730.260";" 3724.585";" 5174.867";" 4447.363";" 3643.974";" 4452.303";" 5362.359";" 3886.089";" 3671.344";" 3557.851";" 4741.032";" 4894.646";" 5769.145";" 5196.258";" 4475.013";" 3991.841";" 4621.922";" 3161.715";" 4511.031";" 4927.402";" 4076.037";" 2564.161";" 3880.550";" 6229.818";" 4486.057";" 3363.917";" 5915.356";" 3170.962";" 4237.931";" 2574.899";" 5959.015";" 2971.282";" 4169.622";" 5907.867";" 4403.448";" 5157.322";" 7201.996";" 6212.250";" 6192.762";" 5088.854";" 6565.145";" 2710.706";" 8328.647";" 7876.965";" 7439.423";" 4997.245";" 5094.400";" 7182.674";" 6182.937";" 2326.580";" 6134.533";" 1321.674";" 5451.223";" 6116.554";"  576.161";" 4812.674";"   90.705";NA;"   43.794";NA;NA;" 1749.793";" 7271.484";" 4814.036";" 3420.049";" 9539.831";" 4756.285";"  120.164";"    0.000";" 1257.303";" 7950.315";" 2069.665";" 4520.027";" 1745.137";" 3893.117";" 5810.219";" 2384.316";" 4755.059";" 5761.435";" 8284.504";" 3967.797";" 8597.238";" 7259.399";"10265.869";" 7446.098";" 7001.737";" 3963.688";" 4588.977";NA;NA;"    0.000";"11807.036"
"5am";" 2605.321";" 3425.573";" 6882.020";" 4401.985";" 5135.417";" 5376.822";" 5260.946";" 5611.624";" 4326.980";" 3164.096";" 4166.021";" 4525.842";" 7582.196";" 3687.246";" 5118.214";" 4447.363";" 3643.974";" 4452.303";" 5362.359";" 3899.305";" 3627.854";" 3622.305";" 4673.631";" 4963.991";" 5769.145";" 5196.258";" 4475.013";" 3991.841";" 4621.922";" 3115.436";" 4652.783";" 4927.402";" 4039.180";" 2564.161";" 3843.677";" 6203.520";" 4221.555";" 3497.841";" 5915.356";" 3114.223";" 4178.596";" 2574.899";" 5959.015";" 2971.282";" 4169.622";" 5852.235";" 4321.777";" 5238.993";" 7267.228";" 6212.250";" 6192.762";" 5019.509";" 6565.145";" 2678.117";" 8530.611";" 7876.965";" 7439.423";" 4989.506";" 5094.400";" 7182.674";" 6182.937";" 2365.480";" 6054.344";" 1292.829";" 5340.546";" 6086.052";"  583.900";" 4846.219";"   90.705";NA;"   43.794";NA;NA;" 1749.793";" 7315.603";" 4814.036";" 3420.049";" 9539.831";" 4756.285";"  120.164";"    0.000";" 1257.303";" 7863.545";" 2069.809";" 4414.844";" 1723.914";" 3887.290";" 5615.459";" 2568.125";" 4689.022";" 5761.435";" 8284.504";" 3879.601";" 8597.238";" 7259.399";"10278.485";" 7478.078";" 7001.737";" 3893.960";" 4669.954";NA;NA;"    0.000";"11649.182"
"6am";" 2702.432";" 3644.856";" 6965.828";" 4165.374";" 5031.111";" 5310.446";" 5310.691";" 5648.399";" 4326.980";" 3189.070";" 4219.771";" 4467.206";" 7481.699";" 3591.927";" 5582.260";" 4477.432";" 3796.058";" 4343.849";" 5362.359";" 3653.242";" 3584.486";" 3842.248";" 4305.226";" 4897.094";" 5684.628";" 4960.659";" 4763.798";" 3941.717";" 4365.642";" 3049.725";" 4841.078";" 4927.402";" 4002.323";" 2532.599";" 3877.455";" 6237.526";" 4105.491";" 3458.712";" 5928.719";" 3074.469";" 4087.239";" 2461.458";" 5418.129";" 2762.443";" 4052.485";" 5581.875";" 4270.255";" 5159.508";" 7133.190";" 6066.973";" 6061.046";" 4866.915";" 6313.576";" 2656.240";" 8153.797";" 7578.551";" 7335.458";" 4867.644";" 5160.258";" 6970.471";" 5903.459";" 2306.548";" 5674.092";" 1197.856";" 5287.107";" 6113.132";"  583.900";" 4714.291";"   90.705";NA;"   43.794";"    0.000";NA;" 1698.344";" 7068.412";" 4967.906";" 3381.754";" 9646.400";" 4756.285";"   82.252";"    0.000";" 1221.578";" 7690.005";" 2085.364";" 4441.564";" 1702.293";" 3699.759";" 5511.992";" 2677.218";" 4728.744";" 5462.063";" 8338.685";" 3879.601";" 8400.180";" 7259.399";"10596.208";" 7464.131";" 7085.728";" 3883.460";" 4947.811";NA;"    0.000";"    0.000";"11247.596"
"7am";" 3498.122";" 4073.239";" 6673.255";" 4143.380";" 4650.058";" 5749.167";" 7251.547";" 4799.684";" 5811.474";" 3799.035";" 3962.358";" 4334.408";" 6991.174";" 3137.701";" 6401.853";" 4203.047";" 3713.380";" 4176.962";" 4750.596";" 3879.620";" 3563.149";" 3948.213";" 3995.910";" 5126.740";" 5027.285";" 3764.533";" 3882.100";" 3568.583";" 3964.730";" 3437.853";" 5532.456";" 4386.384";" 3559.788";" 2033.507";" 4430.917";" 5062.376";" 4341.059";" 3596.417";" 5300.108";" 2425.691";" 3587.842";" 2119.111";" 4102.920";" 2455.295";" 3667.806";" 5289.965";" 4681.687";" 5065.029";" 6810.712";" 5684.782";" 5694.937";" 4329.268";" 5253.991";" 2612.189";" 7266.215";" 7508.382";" 5891.115";" 4554.298";" 5497.036";" 6684.012";" 5090.582";" 2761.614";" 5338.142";" 1341.127";" 4993.527";" 6513.053";"  530.856";" 4945.464";"   90.705";"    0.000";"   43.794";"   88.382";"   48.363";" 1443.067";" 6097.076";" 6022.098";" 3274.065";" 7893.578";" 4356.479";"   82.252";"    0.000";" 1174.278";" 7208.693";" 1821.922";" 4832.964";" 1682.056";" 3930.101";" 4411.785";" 2758.825";" 4652.068";" 4535.718";" 8278.396";" 3488.136";" 7516.847";" 6687.334";"10175.646";" 8212.210";" 7423.549";" 4429.165";" 5512.339";"   39.722";"    0.000";"  121.866";"10331.548"
"8am";" 3920.072";" 7629.396";" 8236.226";" 4251.375";" 4618.535";" 6259.503";" 7799.507";" 4945.482";" 5812.111";" 4069.077";" 3695.601";" 4055.167";" 6442.834";" 2861.811";" 7114.917";" 3995.383";" 3563.171";" 3695.542";" 3645.722";" 4243.886";" 3359.789";" 4488.734";" 4225.455";" 5674.649";" 4278.577";" 3995.843";" 4141.558";" 2956.198";" 3475.014";" 3599.783";" 6255.984";" 3800.606";" 3345.073";" 1788.379";" 6493.939";" 4505.124";" 4531.093";" 3815.260";" 5235.343";" 2078.525";" 3710.674";" 2014.847";" 4066.763";" 2074.281";" 3777.599";" 4144.460";" 4857.075";" 5261.503";" 7084.494";" 3927.972";" 5537.305";" 3675.193";" 4872.978";" 2423.523";" 7281.634";" 6962.120";" 5265.199";" 4662.663";" 6634.540";" 5425.523";" 5463.170";" 3143.802";" 4178.480";" 1025.915";" 4745.934";" 6687.773";"  460.224";" 5310.599";"   90.705";"    0.000";"   43.794";"   88.382";"   48.363";" 1258.207";" 5303.714";" 8281.575";" 3543.964";" 7824.738";" 3600.509";"  103.729";"   48.038";" 1041.847";" 7144.446";" 1643.114";" 4949.629";" 1761.945";" 4404.733";" 4247.225";" 3540.562";" 4156.695";" 4279.521";" 7764.436";" 3475.806";" 7117.921";" 5291.546";"11069.297";" 8578.558";" 8644.014";" 4415.315";" 7247.879";"   90.049";"   50.327";"  121.866";" 9824.266"
"9am";" 4139.833";" 9815.339";" 8025.492";" 4556.174";" 5369.973";" 6549.460";" 7927.551";" 4913.836";" 6326.405";" 3835.501";" 3531.422";" 3843.883";" 5972.909";" 3077.062";" 7340.584";" 3597.468";" 3784.932";" 3473.886";" 3265.121";" 3840.215";" 3513.344";" 4303.408";" 4357.528";" 5941.913";" 3920.687";" 3992.913";" 4094.515";" 2935.241";" 3156.441";" 3845.221";" 6699.959";" 3254.285";" 2848.349";" 1567.367";" 7280.569";" 3798.483";" 4937.329";" 3657.888";" 5145.744";" 2226.200";" 4056.756";" 1892.302";" 3836.125";" 1602.309";" 3497.637";" 4570.496";" 4697.353";" 5878.253";" 6802.553";" 3530.053";" 5051.105";" 3453.661";" 4476.431";" 2438.280";" 7961.140";" 6938.600";" 4519.371";" 4639.681";" 7233.680";" 4991.245";" 5543.204";" 4330.510";" 3952.848";" 1001.041";" 4288.856";" 6545.512";"  388.404";" 5601.296";"   90.705";"   29.466";"   97.374";"   88.382";"   48.363";" 1095.883";" 4447.815";" 8981.247";" 3416.536";" 7608.819";" 3574.168";"  103.729";"   48.038";"  960.394";" 6781.117";" 1539.124";" 5087.865";" 2002.683";" 4316.367";" 4891.077";" 3531.939";" 3937.206";" 4329.817";" 7505.625";" 2864.689";" 7371.618";" 4584.552";"10673.346";" 8652.213";" 8592.811";" 3781.136";" 8690.781";"   90.049";"   96.606";"  121.866";"10599.440"
"10am";" 4484.190";"11414.880";" 8142.773";" 4542.868";" 5145.015";" 6817.954";" 8203.599";" 5820.855";" 5764.838";" 4082.811";" 3603.798";" 3953.782";" 5766.157";" 3296.470";" 7007.835";" 3731.033";" 3374.687";" 2883.568";" 3368.195";" 3770.673";" 3337.773";" 3996.955";" 4425.967";" 5660.175";" 3858.848";" 3690.286";" 4090.450";" 2928.965";" 2847.590";" 3773.298";" 6465.837";" 3338.845";" 2954.426";" 1539.010";" 7924.640";" 3389.411";" 4767.059";" 4592.285";" 4918.433";" 2009.454";" 4270.321";" 1762.706";" 3263.779";" 1470.658";" 3298.533";" 4290.902";" 4659.773";" 5818.412";" 6734.797";" 3305.426";" 5149.027";" 3237.503";" 3834.751";" 2225.348";" 7833.304";" 6543.060";" 4257.689";" 4295.160";" 6938.394";" 5078.490";" 5456.018";" 4141.863";" 4072.707";" 1057.295";" 4436.098";" 6169.197";"  486.885";" 5795.329";"  131.448";"   29.466";"  336.096";"   88.382";"   48.363";" 1088.008";" 4465.093";" 9320.757";" 3402.245";" 7780.581";" 3515.921";"  103.729";"   48.038";"  908.536";" 6793.447";" 1375.900";" 4840.452";" 2357.148";" 4021.360";" 5083.801";" 4025.857";" 4719.493";" 4012.181";" 6977.739";" 2822.666";" 7253.545";" 4971.540";"10185.133";" 8132.047";" 8207.552";" 3643.674";" 9615.046";"   90.049";"   96.606";"    0.000";"10835.335"
"11am";" 4926.038";"11187.482";" 8075.580";" 4604.230";" 4768.170";" 6898.069";" 7625.620";" 5859.064";" 6213.385";" 3931.007";" 3549.019";" 3908.836";" 5617.764";" 3344.904";" 7320.192";" 3666.680";" 3303.616";" 3220.987";" 3397.573";" 4533.882";" 3478.442";" 4265.817";" 4309.155";" 5830.598";" 4379.232";" 3299.505";" 4022.235";" 2641.672";" 2734.475";" 3797.552";" 6518.348";" 3451.798";" 2654.076";" 1421.362";" 7902.208";" 3882.886";" 4255.865";" 4940.987";" 4746.775";" 1921.912";" 3750.280";" 1793.390";" 3553.136";" 1446.444";" 3165.185";" 4108.394";" 3877.720";" 5981.205";" 6554.842";" 3599.839";" 4745.552";" 3091.621";" 4244.028";" 2039.430";" 7958.347";" 6933.999";" 4398.957";" 5007.910";" 7038.361";" 5107.538";" 4921.322";" 3486.673";" 4067.447";"  929.449";" 4941.266";" 6675.561";"  469.741";" 5431.660";"   44.808";"   29.466";"  336.096";"   88.382";"    0.000";" 1150.015";" 4674.714";" 9138.374";" 3379.241";" 7595.513";" 3324.113";"  103.729";"   48.038";"  915.819";" 6795.289";" 1444.722";" 4797.887";" 2250.581";" 4072.730";" 4518.227";" 3901.495";" 4322.572";" 4133.596";" 7291.250";" 2939.752";" 7070.080";" 5211.465";"11347.505";" 8109.481";" 7819.685";" 3969.731";" 8625.514";"   90.049";"  109.222";"    0.000";"10386.201"
