"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518";"12009.64518"
"4am";"1878.9515";" 621.1161";"2738.3326";"1518.1653";" 718.3962";" 945.6187";"1994.0062";"1212.7314";"1347.7829";"1157.9815";"3155.8300";"2173.0248";"1713.6196";"1513.5479";" 920.2166";" 720.9811";"1446.7822";" 482.0949";" 490.1775";"1890.5269";"1707.6463";"1092.4711";" 573.2049";" 644.4320";"1491.4983";" 646.4440";"1003.0043";"1022.1416";" 837.6866";"1242.5368"
"5am";"1878.9515";" 621.1161";"2688.6683";"1480.3805";" 718.3962";" 945.6187";"1994.0062";"1212.7314";"1347.7829";"1120.1327";"3155.8300";"2145.8677";"1713.6196";"1513.5479";" 920.2166";" 720.9811";"1480.0155";" 482.0949";" 490.1775";"1890.5269";"1707.6463";"1092.4711";" 573.2049";" 644.4320";"1491.4983";" 646.4440";"1003.0043";"1022.1416";" 837.6866";"1242.5368"
"6am";"1902.6372";" 621.1161";"2725.3496";"1452.7670";" 741.6220";" 945.6187";"1994.0062";"1212.7314";"1486.1673";"1120.1327";"3155.8300";"2145.8677";"1713.6196";"1513.5479";" 920.2166";" 720.9811";"1480.0155";" 482.0949";" 422.4529";"1890.5269";"1748.5822";"1092.4711";" 573.2049";" 608.2991";"1491.4983";" 646.4440";"1003.0043";"1022.1416";" 771.1295";"1190.7548"
"7am";"1854.4336";" 756.9494";"2531.3332";"1304.5691";" 797.8601";" 945.6187";"1889.8773";"1024.7250";"1551.9240";" 949.6654";"3227.7888";"2031.4954";"1158.5080";" 712.0833";" 799.8503";" 720.9811";"1446.7822";" 440.2633";" 422.4529";"1733.7770";"1555.2719";" 931.1340";" 573.2049";" 627.6481";"1420.7023";" 596.9887";" 938.4591";"1022.1416";" 564.2155";"1190.7548"
"8am";"1732.7375";" 690.1950";"2481.6689";"1345.4368";" 866.0990";" 890.8075";"1784.3189";" 992.1689";"1548.0030";"1112.8844";"3189.7967";"1347.3791";"1239.3330";" 712.0833";" 566.0056";" 788.7057";"1247.8409";" 532.7108";" 375.8137";"1815.3017";"1460.4008";" 845.7777";" 525.9198";" 560.1219";"1420.8741";" 596.9887";" 919.3416";" 841.2987";" 719.7740";"1281.6145"
"9am";"1558.8734";" 661.3769";"2497.0951";"1211.6314";" 818.4026";" 510.0371";"1489.0366";"1024.7250";"1756.3068";"1045.7734";"3500.9628";"1296.5608";"1200.9460";" 543.5776";" 527.7828";" 909.5633";"1163.4651";" 520.4335";" 515.2834";"1546.4375";"1677.5578";" 766.4803";" 563.3697";" 632.2468";"1420.8741";" 711.6590";"1107.6149";" 745.2020";" 573.9022";"1320.8333"
"10am";"1425.0412";" 568.7574";"2507.3656";"1182.2715";" 731.7104";" 379.2184";"1543.5507";"1024.7250";"1669.3349";" 873.5352";"3652.9264";"1049.2308";"1230.9861";" 722.8859";" 701.4173";" 791.2143";"1201.9575";" 415.2113";" 515.2834";"1634.8040";"1711.1743";" 851.5205";" 463.5552";" 518.2841";"1282.8007";" 819.3702";" 988.1103";" 834.9431";" 525.5272";"1505.8569"
"11am";"1624.0748";" 502.0031";"2419.6854";"1182.2715";" 731.7104";" 551.7113";"1603.8580";" 942.0658";"1583.0269";" 867.7508";"3619.6652";"1301.1176";"1393.8308";" 704.7351";" 596.8164";" 889.5647";"1234.9801";" 430.9117";" 469.7936";"1790.6354";"1631.0883";" 922.4653";" 463.5552";" 615.0101";"1431.7461";" 774.9632";" 998.1296";" 805.9442";" 591.1324";"1480.7887"
