"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754"
"4am";"6408.374";"4678.980";"6309.018";"3825.481";"4866.850";"5885.881";"4812.679";"4750.317";"3612.064";"4736.728";"4385.910";"4397.936";"4325.485";"4282.004";"4866.777";"3559.976";"6633.306";"3796.317";"5557.582";"6134.667";"4226.396";"4137.125";"4662.022";"2993.940";"5891.335";"4747.641";"4452.359";"4581.255";"4368.288";"4902.031"
"5am";"6412.716";"4702.520";"6259.354";"3787.697";"4817.202";"5814.722";"4982.320";"4674.218";"3593.752";"4655.061";"4522.971";"4428.339";"4363.334";"3450.570";"5015.241";"3687.369";"6544.026";"4493.984";"5569.568";"6154.430";"4275.609";"4078.175";"4587.322";"2917.387";"5681.339";"4798.448";"4427.187";"4675.671";"4200.062";"4925.431"
"6am";"6386.467";"4591.861";"6297.605";"3519.517";"4945.283";"5482.489";"4320.045";"4617.144";"4003.145";"4633.030";"4737.523";"4297.326";"4338.672";"3386.446";"5159.417";"3687.820";"6278.362";"4458.223";"4730.247";"6272.970";"4366.844";"4172.638";"4431.917";"2679.594";"5507.361";"4798.448";"4343.252";"4405.218";"3956.802";"5126.223"
"7am";"5726.895";"3796.257";"6418.375";"3861.464";"3876.054";"4675.633";"4287.936";"3645.303";"4590.620";"3824.188";"5978.786";"4026.112";"4951.619";"3226.491";"5581.143";"5501.097";"5188.669";"4230.906";"4071.699";"5579.720";"4244.876";"3640.152";"3790.274";"2589.399";"5216.627";"4049.606";"3898.886";"3920.450";"3415.499";"4976.229"
"8am";"5640.037";"3858.837";"7040.538";"3953.511";"3306.786";"3886.789";"3986.288";"3146.973";"4472.826";"3088.283";"7721.107";"4931.568";"4869.634";"2691.174";"4764.547";"8032.347";"4530.507";"4551.773";"3413.110";"5125.102";"4317.439";"3628.605";"3967.732";"2426.653";"4721.681";"3700.521";"3874.748";"3922.578";"2947.808";"4718.754"
"9am";"5391.989";"4046.921";"7231.721";"3781.093";"3285.030";"3562.043";"4263.984";"3188.507";"4831.401";"2986.838";"8399.763";"4942.327";"4556.177";"2489.253";"4862.298";"8839.728";"4166.924";"4412.478";"3633.906";"5720.403";"4262.615";"3356.804";"3493.258";"2664.166";"4803.081";"3832.635";"3517.069";"3760.450";"2768.428";"5119.675"
"10am";"5303.290";"4197.867";"7339.873";"3723.599";"2996.815";"3309.092";"3997.924";"3018.305";"4729.282";"2835.695";"8575.421";"5220.658";"4077.106";"2605.848";"4119.606";"9681.688";"4051.519";"4148.156";"3889.366";"5737.692";"4536.347";"2977.535";"3441.245";"2766.182";"4559.502";"3575.177";"3411.948";"3620.853";"3042.726";"5389.040"
"11am";"5259.770";"3672.933";"7190.815";"3940.323";"3218.870";"3778.517";"4392.351";"3085.144";"4624.548";"2845.953";"8637.146";"5770.678";"4208.547";"2698.340";"4012.113";"8751.034";"4262.644";"4009.510";"4082.057";"5422.755";"4755.135";"2797.656";"3547.771";"2674.256";"4100.560";"3669.739";"3389.012";"3730.385";"3336.824";"4694.948"
"12am";"5536.670";"3936.915";"7147.639";"3609.107";"3134.249";"3932.827";"4086.363";"3440.864";"4633.290";"3326.082";"8779.212";"5092.883";"4334.305";"3126.544";"5053.477";"7327.709";"4397.215";"3769.882";"4779.924";"5915.433";"4101.214";"3497.777";"3688.088";"2768.445";"4196.566";"3490.625";"3433.739";"3866.682";"3871.120";"4603.637"
"1pm";"5371.565";"3632.505";"6963.444";"3827.316";"3248.994";"3933.204";"4525.344";"3219.198";"4886.182";"2862.160";"9133.525";"4958.549";"4531.987";"3299.050";"4056.366";"8271.873";"4167.540";"4074.098";"4397.570";"5174.246";"4492.691";"3451.440";"3518.353";"2371.236";"4433.270";"3997.878";"3295.377";"3527.553";"3597.469";"4676.384"
"2pm";"5410.597";"4311.442";"6863.677";"3326.840";"3367.104";"3619.969";"4444.191";"3388.597";"4661.038";"2890.283";"9346.787";"4668.958";"4902.143";"2895.112";"4050.729";"8515.588";"3721.245";"2941.570";"3661.884";"5634.988";"4618.562";"3293.972";"3735.944";"2515.238";"5044.321";"3593.826";"3383.837";"3559.505";"3778.975";"4606.324"
