"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576";"3529.620576"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"6am";"82.56422";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000"
"7am";"254.57302";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"8am";"467.86394";"247.69267";"172.00880";"  0.00000";"137.60704";"103.20528";" 96.32493";"  0.00000";"206.41056";"220.17126";"192.64986";"  0.00000";"  0.00000";"158.24810";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"9am";"577.94957";"605.47098";"337.13725";"103.20528";"227.05162";"158.24810";" 96.32493";"116.96598";"323.37654";"185.76950";"337.13725";"  0.00000";"  0.00000";"309.61584";" 96.32493";"130.72669";"  0.00000";"137.60704";" 96.32493";"  0.00000";"  0.00000"
"10am";"571.06922";"935.72787";"460.98358";"123.84634";"364.65866";"130.72669";"130.72669";"144.48739";"371.53901";"227.05162";"309.61584";"  0.00000";"  0.00000";"371.53901";" 82.56422";"137.60704";"  0.00000";"144.48739";"137.60704";"  0.00000";"  0.00000"
"11am";"357.77830";"853.16365";"392.18006";"  0.00000";"254.57302";" 82.56422";"103.20528";"130.72669";"233.93197";"158.24810";"323.37654";" 82.56422";"  0.00000";"323.37654";"116.96598";"137.60704";"  0.00000";"103.20528";" 82.56422";" 89.44458";"  0.00000"
"12am";"399.06042";"853.16365";"282.09443";"178.88915";"412.82112";" 82.56422";"116.96598";"151.36774";"254.57302";"240.81232";"275.21408";"  0.00000";"  0.00000";"275.21408";"165.12845";" 96.32493";"  0.00000";"123.84634";" 89.44458";" 96.32493";"  0.00000"
