"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.0664425091750831,0.33658791739633,0.0369736274130235,-0.199515252214744,0.220088561179716
"5am",0.0746085372344721,0.362849939742981,-0.0127197045996181,-0.181543232371936,0.15008640611642
"6am",0.12577480512196,0.329930024633309,-0.0203542747157949,-0.165102554209659,0.137244514014706
"7am",0.136518540034859,0.247918975552467,0.0879069862775797,-0.153907328517047,0.088198235999148
"8am",-0.0671779394836973,0.275807890916763,-0.0135868195140673,-0.202174311443811,0.0822965493223962
"9am",-0.133321990987724,0.318354698088813,0.057064799601802,-0.166187627706337,0.135161581844783
"10am",0.01889048689625,0.275523187663598,0.0132170352536169,-0.191113699015653,0.0496930177927093
"11am",-0.0142877729453654,0.283106514093092,-0.0666600013896681,-0.159031859345768,0.0703972060481118
"12am",0.00620139376362193,0.29844568859323,-0.00594219009584149,-0.141358412158971,0.0464243612571007
"1pm",0.00870196738558615,0.322007756288378,0.0258849869497659,-0.158796970063563,0.124877263038861
"2pm",-0.0135788941636169,0.302825646742115,0.09853393646904,-0.100619598128562,0.160497573948211
"3pm",-0.0526609015595396,0.278671618664319,0.0797445009429396,-0.144107479800567,0.163360507960086
"4pm",-0.059266831381782,0.36364360934221,0.0332613704441235,-0.0869145940784651,0.234637513672553
"5pm",0.0534300255816996,0.331796281285292,0.0704735338398748,-0.164659518796391,0.44946751386082
"6pm",0.0440588947079336,0.34704289695262,0.0417653303092939,-0.188982668660766,0.282365129715595
"7pm",0.0608958092991919,0.370268428625247,0.0123148658954902,-0.14706181252898,0.21361970656066
"8pm",0.0309155482624111,0.383277288758633,-0.0263231059478531,-0.221610151717988,0.201704380093216
"9pm",0.0930655587529142,0.338776399901815,-0.0215090549459274,-0.231709246138149,0.185214732925923
"10pm",0.0928634392251891,0.341254406004302,0.00175588494212249,-0.202062178903736,0.202619279503298
"11pm",0.0795262755557172,0.344826234483224,-0.00817108558364626,-0.190971378891315,0.221417934542918
"12pm",0.0800177056892646,0.354400159383288,-0.0000207786391900578,-0.179079534770538,0.213503877799007
"1am",0.0800167127199851,0.346044692723827,0.000153391491787039,-0.185462883668067,0.20707829089215
"2am",0.079519505780413,0.346816351960205,-0.00215718584830236,-0.182752096100143,0.206278467474874
"3am",0.0776294488334972,0.344869336866105,0.00637337955348545,-0.184467967220431,0.206051662837633
