"hour","age1","age2","age3","age4"
"4am",0.438679020604161,-0.0427834776311614,-0.0605021476421005,0.370269270453089
"5am",0.496326899628045,0.0297991761283896,-0.00567520967724353,0.396648333397623
"6am",0.552954471342178,0.122573624212135,0.00513967938960392,0.382081095499943
"7am",0.338556526890709,0.0814635419373538,0.0749237065339201,0.491627570449819
"8am",0.287988593252023,0.129566427625259,0.104709518137679,0.473297163728542
"9am",0.271282610546972,0.0755344063150845,0.135294589199999,0.498719383053093
"10am",0.306961751780312,0.0451714207691419,0.164893358621719,0.523537776356343
"11am",0.306651498999132,0.0839574711133337,0.189070648494947,0.536330540029405
"12am",0.340255590512077,0.140696411486051,0.184634341434162,0.546332219011928
"1pm",0.319308978472892,-0.0469589033976988,0.139379715412453,0.482368827753005
"2pm",0.361667568500742,-0.0236547286591807,0.104955244593587,0.442244822218559
"3pm",0.395828522424792,-0.0144121836550414,0.0200820636352098,0.455777016328171
"4pm",0.455508538807369,-0.04599317530341,-0.111672018975469,0.325638183084992
"5pm",0.278039170728909,0.116943504072507,-0.101771932359514,0.433417687266411
"6pm",0.102767653563879,0.0146804070396058,0.150785848177802,0.444226572679917
"7pm",0.269190612268583,0.151962757698044,0.0862482806170162,0.430291098343594
"8pm",0.326681306019869,0.00965829319469471,0.0760692187697943,0.373453534344811
"9pm",0.322941781714225,-0.0309900330110129,0.0119145702409117,0.433038568113771
"10pm",0.469765964246932,-0.0206645051310414,-0.0357530640672999,0.390035975237921
"11pm",0.500185513185858,-0.0205784187497083,-0.0214350047034468,0.379175499266726
"12pm",0.495385658117392,-0.0201962449370922,-0.0215557180542652,0.384142227234728
"1am",0.490932690953882,-0.0225566044551996,-0.0283671929656909,0.381345022738199
"2am",0.499422899739525,-0.0218654334349557,-0.0247774481472962,0.379120454689015
"3am",0.501834227769087,-0.0506878048623993,-0.0181245235443987,0.364272725830212
