"district","hour","educmen1","educmen2","educmen3","educmen4"
"001","4am",21.508094,55.54293,16.808703,6.140273
"002","4am",11.390877,54.88013,22.221286,11.507709
"003","4am",10.711608,53.6609,19.611898,16.015599
"004","4am",19.283373,49.18348,24.577684,6.955467
"005","4am",28.116129,53.83973,13.443288,4.600851
"006","4am",16.594382,54.64022,21.098484,7.666914
"007","4am",22.565152,52.09283,12.395249,12.946768
"008","4am",15.508083,42.31314,31.462765,10.716015
"009","4am",9.746366,49.22918,27.336667,13.687786
"010","4am",17.878296,42.21712,20.900156,19.004423
"011","4am",6.712076,51.77352,22.440727,19.073681
"012","4am",22.634716,32.25709,31.909584,13.19861
"013","4am",13.94715,63.04369,15.544254,7.464903
"014","4am",19.392621,50.73451,27.303352,2.569517
"015","4am",27.075292,51.33326,15.78976,5.801691
"016","4am",15.354272,39.47733,30.840819,14.327574
"017","4am",41.324025,32.46495,17.016395,9.194632
"018","4am",29.802337,34.39536,21.036521,14.76578
"019","4am",20.312188,49.21642,16.833904,13.637489
"020","4am",16.961148,37.83375,24.536141,20.668956
"021","4am",18.935397,52.85063,17.274788,10.939181
"022","4am",20.878181,62.26567,11.902214,4.953937
"023","4am",20.635613,48.20424,23.921869,7.238277
"024","4am",7.39757,36.93593,26.087375,29.579122
"025","4am",12.755927,25.30805,29.603214,32.332808
"026","4am",19.269446,50.60309,13.200655,16.926812
"027","4am",34.802661,50.53653,12.217062,2.44375
"028","4am",30.63835,42.62454,14.607919,12.129187
"029","4am",41.306057,41.45705,13.694763,3.542128
"030","4am",10.647742,35.35081,20.201194,33.800254
"031","4am",4.678823,21.17756,22.247347,51.896275
"032","4am",0.918025,31.29271,14.574637,53.214629
"033","4am",8.141968,33.35311,30.234068,28.270854
"034","4am",10.541431,37.55508,25.365424,26.538065
"035","4am",12.710428,33.30159,32.711913,21.276068
"036","4am",5.633669,33.90394,23.23436,37.22803
"037","4am",2.521943,29.8081,32.37985,35.290106
"038","4am",14.656606,43.80246,27.952631,13.588302
"039","4am",18.043262,57.8627,15.111441,8.982596
"041","4am",19.636346,55.56269,19.083641,5.717325
"042","4am",21.667308,41.90182,29.069127,7.361749
"043","4am",25.273493,47.47368,21.780324,5.472505
"044","4am",7.256049,56.59132,19.495048,16.657582
"045","4am",20.712936,45.71106,27.544857,6.031146
"046","4am",8.794876,66.06026,19.049994,6.094872
"047","4am",25.266153,46.40063,24.405634,3.927582
"048","4am",16.398525,52.34957,27.653183,3.598723
"049","4am",24.810394,51.29935,18.900337,4.989914
"050","4am",9.411819,70.00098,14.818519,5.768684
"051","4am",30.219874,54.43384,10.877724,4.468566
"052","4am",33.810709,50.81761,10.911428,4.460252
"053","4am",23.994974,61.10374,9.003347,5.897942
"054","4am",14.199699,71.90818,12.55142,1.340697
"055","4am",36.698758,54.28637,6.945976,2.068891
"056","4am",19.782958,41.95398,24.968033,13.295026
"057","4am",23.049508,62.98166,11.112144,2.856687
"058","4am",25.817203,39.385,22.677309,12.120491
"059","4am",24.165181,62.1228,8.604553,5.107465
"060","4am",22.606811,43.56719,28.67547,5.150527
"061","4am",20.642899,59.38742,15.02104,4.948643
"062","4am",30.535427,38.42753,18.763977,12.273062
"063","4am",26.07133,51.7406,18.35923,3.828837
"064","4am",13.305352,59.53516,20.896852,6.26264
"065","4am",36.245979,36.63475,21.952708,5.166561
"066","4am",31.365006,46.58135,14.922406,7.131235
"067","4am",25.283205,48.29785,22.048703,4.37024
"068","4am",34.765109,49.59329,12.179326,3.462277
"001","5am",21.470032,55.04885,17.315987,6.165134
"002","5am",11.872456,55.02688,21.807332,11.293335
"003","5am",10.799557,53.28042,19.772924,16.147097
"004","5am",19.837231,49.34935,23.658174,7.155242
"005","5am",29.947682,50.32054,14.604068,5.127713
"006","5am",17.041668,54.47814,20.609408,7.870785
"007","5am",21.534063,52.40844,13.244457,12.813036
"008","5am",15.508083,42.31314,31.462765,10.716015
"009","5am",9.696427,49.09067,27.595254,13.617652
"010","5am",17.492946,43.65997,20.252278,18.594801
"011","5am",6.10084,53.19043,20.873596,19.835139
"012","5am",22.962972,31.33941,32.307599,13.39002
"013","5am",14.867245,61.53523,15.941736,7.655788
"014","5am",19.445115,50.60115,27.37726,2.576472
"015","5am",26.113948,52.33003,16.352258,5.203764
"016","5am",15.780233,38.78124,30.713469,14.725053
"017","5am",40.736691,33.72432,16.991001,8.547988
"018","5am",28.949408,35.35562,20.973457,14.721514
"019","5am",20.445301,48.42192,16.899102,14.233672
"020","5am",17.079237,37.40093,24.706969,20.81286
"021","5am",16.883859,53.45707,18.405242,11.253831
"022","5am",20.365538,62.6691,11.97933,4.986035
"023","5am",20.023117,48.90866,23.629998,7.43822
"024","5am",7.530719,36.92195,26.868624,28.678709
"025","5am",13.672219,28.64458,28.69482,28.988382
"026","5am",19.388174,50.2514,13.302727,17.057696
"027","5am",34.571252,50.7925,12.196595,2.439657
"028","5am",28.920757,43.69342,15.502886,11.882939
"029","5am",41.220449,41.69702,13.57212,3.510407
"030","5am",10.513143,35.60646,19.945829,33.934572
"031","5am",4.652841,21.05995,22.679125,51.608082
"032","5am",2.974106,30.13914,14.380597,52.506156
"033","5am",8.159416,34.065,30.240687,27.534902
"034","5am",10.154578,38.01907,24.545846,27.28051
"035","5am",12.592644,33.91967,32.40878,21.078908
"036","5am",6.468469,37.80715,20.942256,34.782129
"037","5am",2.526953,29.66866,32.444175,35.360212
"038","5am",15.889889,42.87532,27.746628,13.48816
"039","5am",17.939272,57.84096,14.896142,9.323626
"041","5am",20.294316,54.4462,19.436455,5.823026
"042","5am",22.149407,40.60913,29.715917,7.525548
"043","5am",25.773695,48.22755,20.642803,5.355951
"044","5am",7.199493,55.93271,20.340051,16.527746
"045","5am",20.143499,46.18879,27.802368,5.865339
"046","5am",9.001539,65.26274,19.497634,6.23809
"047","5am",25.720586,47.11607,23.165125,3.998223
"048","5am",15.680064,52.31311,28.405348,3.601477
"049","5am",25.367088,50.91954,18.760402,4.95297
"050","5am",10.060346,70.07542,14.149382,5.714854
"051","5am",30.444801,54.123,10.938617,4.493581
"052","5am",33.806151,50.82424,10.909957,4.459651
"053","5am",24.362593,60.43065,9.067736,6.139024
"054","5am",15.437114,71.00206,12.185752,1.375078
"055","5am",36.84762,53.94802,7.091984,2.11238
"056","5am",20.003924,41.41159,25.140958,13.443525
"057","5am",23.063452,62.95927,11.118866,2.858415
"058","5am",26.167247,38.46983,23.078092,12.284828
"059","5am",24.497487,62.13523,8.722878,4.644402
"060","5am",23.219587,43.15298,28.337298,5.290136
"061","5am",21.240279,59.54858,14.119291,5.09185
"062","5am",29.958548,39.45081,18.494102,12.096543
"063","5am",24.346027,52.27535,19.344341,4.034283
"064","5am",12.205779,60.4152,20.907121,6.471904
"065","5am",37.336736,35.3881,22.078905,5.196262
"066","5am",31.982324,44.21147,16.108264,7.697942
"067","5am",25.060464,47.70952,22.618142,4.611876
"068","5am",34.356602,49.88615,12.269373,3.487875
"001","6am",22.62441,53.89499,16.963439,6.517164
"002","6am",10.532994,54.88529,23.978162,10.603556
"003","6am",11.682459,50.89673,20.635567,16.785242
"004","6am",19.091953,50.12684,23.471471,7.309737
"005","6am",29.744081,48.73693,14.626829,6.892161
"006","6am",17.448269,53.61185,20.815661,8.124216
"007","6am",22.138394,51.88927,15.062936,10.909398
"008","6am",15.770813,42.21374,31.117891,10.897559
"009","6am",10.578244,49.07714,26.709311,13.635304
"010","6am",18.349228,44.34374,19.868605,17.438425
"011","6am",6.780684,52.6997,20.183108,20.33651
"012","6am",21.402758,33.8162,31.367782,13.413263
"013","6am",15.038194,60.26147,15.911366,8.788968
"014","6am",19.220223,49.66858,27.510431,3.600768
"015","6am",25.197408,53.27839,16.961219,4.562981
"016","6am",12.815248,40.30107,31.685962,15.197724
"017","6am",38.833642,34.7707,17.000411,9.395252
"018","6am",29.404595,35.50166,20.706937,14.386811
"019","6am",20.742343,49.79481,15.470097,13.992749
"020","6am",17.931951,37.54909,24.180752,20.338208
"021","6am",17.107058,52.64464,18.205556,12.042741
"022","6am",20.464163,61.92814,12.432887,5.174814
"023","6am",19.943669,49.10797,23.391463,7.556893
"024","6am",7.632325,36.99324,27.192899,28.181532
"025","6am",15.09053,30.96013,27.278648,26.67069
"026","6am",20.462321,51.52874,13.72094,14.288001
"027","6am",34.285944,51.03225,12.171255,2.510548
"028","6am",27.87214,42.35102,18.816932,10.959909
"029","6am",39.388602,43.09573,13.994971,3.520694
"030","6am",10.425057,37.40097,19.95915,32.214822
"031","6am",5.544623,22.8636,22.276952,49.314824
"032","6am",2.977568,30.93287,14.39602,51.693543
"033","6am",8.125255,35.13424,29.320879,27.419622
"034","6am",10.664905,36.5433,25.045603,27.746187
"035","6am",11.448622,35.49021,32.421745,20.639427
"036","6am",7.34636,40.35492,19.771972,32.52675
"037","6am",3.614091,28.18877,33.89949,34.297651
"038","6am",15.940204,41.62539,28.31357,14.120839
"039","6am",17.803928,58.46624,14.773662,8.956171
"041","6am",21.721033,53.18847,19.137942,5.952559
"042","6am",23.316255,41.20697,28.300602,7.176177
"043","6am",27.341018,48.45691,18.36793,5.834137
"044","6am",8.634084,54.20416,20.323647,16.838108
"045","6am",23.334912,42.55696,27.727522,6.380603
"046","6am",9.354252,64.61084,19.552383,6.482521
"047","6am",27.294903,46.64546,22.678225,3.381416
"048","6am",15.740717,53.94637,27.854028,2.458886
"049","6am",25.613453,48.84291,21.104767,4.438865
"050","6am",11.414856,69.86816,14.198185,4.5188
"051","6am",29.634962,55.39725,10.357953,4.609831
"052","6am",35.346248,49.87975,10.11118,4.662818
