"district","hour","act1","act2","act3","act4","act5"
"001","4am",18392.888,275.5307,0,0,0
"002","4am",6528.006,0,0,0,0
"003","4am",12129.624,199.365,0,0,0
"004","4am",13307.98,256.7817,0,0,115.7969
"005","4am",16148.398,1074.3576,0,0,80.6841
"006","4am",12929.167,388.1518,0,0,0
"007","4am",9767.499,651.7039,0,0,0
"008","4am",9566.536,102.2275,0,0,101.5782
"009","4am",11699.662,277.7656,0,0,0
"010","4am",14694.46,237.7199,0,0,0
"011","4am",12677.673,92.767,80.021,0,0
"012","4am",6864.025,0,0,0,0
"013","4am",13113.282,100.3884,0,0,0
"014","4am",8175.78,51.2777,0,0,0
"015","4am",7673.581,0,0,0,0
"016","4am",11358.537,31.6907,0,0,71.753
"017","4am",9142.948,493.811,0,0,70.6892
"018","4am",13527.706,300.2275,0,0,74.9057
"019","4am",7333.267,173.891,92.9865,0,0
"020","4am",13098.607,84.3448,0,0,0
"021","4am",12161.961,209.9611,0,0,116.0709
"022","4am",5087.401,33.202,0,0,65.8468
"023","4am",7990.306,69.3032,0,0,72.2369
"024","4am",12523.207,63.1914,0,0,0
"025","4am",12518.089,686.7084,159.2753,0,0
"026","4am",7694.953,128.2149,0,0,0
"027","4am",13880.543,111.7186,0,0,0
"028","4am",10721.836,443.2458,0,0,76.0329
"029","4am",4317.534,197.5872,0,0,0
"030","4am",11114.491,221.4954,0,0,321.3755
"031","4am",13362.104,41.2098,0,0,98.3942
"032","4am",6652.49,26.6579,0,0,0
"033","4am",9880.982,0,0,0,89.6512
"034","4am",10969.163,0,0,0,0
"035","4am",9908.997,110.3498,0,0,173.2047
"036","4am",10549.475,230.5169,66.4947,0,82.0363
"037","4am",11024.611,47.0873,0,0,65.8331
"038","4am",6000.008,102.2247,0,0,0
"039","4am",3689.871,0,26.6611,0,0
"041","4am",18127.423,297.2675,0,0,40.8237
"042","4am",11412.069,131.5914,0,0,0
"043","4am",9192.793,0,0,0,80.0478
"044","4am",18004.832,810.7314,0,0,0
"045","4am",4249.599,68.0646,0,0,0
"046","4am",6948.553,0,0,0,0
"047","4am",11373.967,0,0,0,0
"048","4am",7330.908,43.1334,0,0,0
"049","4am",6888.135,69.9977,185.2679,0,0
"050","4am",24099.713,1572.9905,0,0,50.3992
"051","4am",15932.678,1175.0689,0,0,0
"052","4am",33514.046,726.8477,0,0,0
"053","4am",24843.395,570.7255,0,0,0
"054","4am",17332.001,251.9417,0,0,0
"055","4am",27051.005,622.1259,0,0,0
"056","4am",8998.421,633.1707,0,0,0
"057","4am",15105.309,266.3687,0,0,170.8095
"058","4am",17961.653,267.9589,0,0,65.7113
"059","4am",8424.47,20.5398,0,0,0
"060","4am",15322.337,178.0554,0,0,0
"061","4am",19649.245,388.8897,0,0,0
"062","4am",14989.959,639.4117,0,0,0
"063","4am",8998.743,19.6061,0,0,0
"064","4am",7968.521,191.524,0,0,0
"065","4am",7500.655,132.3035,0,0,55.6044
"066","4am",14686.729,0,0,0,0
"067","4am",18421.535,17.0022,0,0,0
"068","4am",9476.79,75.3815,0,0,0
"001","5am",17854.298,740.2079,0,0,0
"002","5am",6435.244,216.6782,0,0,0
"003","5am",12029.22,199.365,0,0,0
"004","5am",12590.592,597.3914,0,0,115.7969
"005","5am",15238.028,1372.4415,0,0,80.6841
"006","5am",12398.106,301.5346,65.7113,87.5812,0
"007","5am",9617.401,910.5499,0,0,0
"008","5am",9566.536,102.2275,0,0,101.5782
"009","5am",11601.685,437.1831,0,0,0
"010","5am",14577.759,674.6683,0,0,0
"011","5am",12082.65,119.3254,80.021,0,93.263
"012","5am",6695.623,71.7888,0,0,0
"013","5am",12427.878,459.0369,0,0,0
"014","5am",7980.032,178.8805,0,0,46.1495
"015","5am",7422.737,0,0,0,0
"016","5am",10925.361,31.6907,0,0,71.753
"017","5am",8890.178,687.2104,0,0,70.6892
"018","5am",13424.068,444.5543,0,0,74.9057
"019","5am",7021.694,173.891,92.9865,0,0
"020","5am",12848.916,246.0011,0,0,0
"021","5am",11524.744,429.5409,0,0,116.0709
"022","5am",5054.307,33.202,0,0,65.8468
"023","5am",7771.718,69.3032,0,0,72.2369
"024","5am",12099.358,179.8927,0,0,0
"025","5am",12422.253,2295.1823,159.2753,0,0
"026","5am",7580.995,187.9838,0,0,0
"027","5am",13784.613,230.8059,0,0,0
"028","5am",10572.184,817.8667,0,0,76.0329
"029","5am",4259.407,294.7132,0,0,0
"030","5am",10891.125,445.0458,0,56.6556,321.3755
"031","5am",13362.104,107.7045,0,0,98.3942
"032","5am",6605.403,158.8115,0,0,0
"033","5am",9816.22,136.9895,0,0,0
"034","5am",10518.063,87.5812,76.0709,0,0
"035","5am",9908.997,265.8011,0,0,173.2047
"036","5am",10576.592,856.0699,66.4947,0,0
"037","5am",10941.39,116.3905,0,0,65.8331
"038","5am",5962.857,184.6815,0,0,0
"039","5am",3553.932,0,26.6611,0,0
"041","5am",17459.829,500.0449,0,0,170.4502
"042","5am",11162.92,131.5914,0,0,0
"043","5am",8993.512,396.0224,0,0,80.0478
"044","5am",17622.512,1339.736,0,0,0
"045","5am",4214.93,224.7901,0,0,0
"046","5am",6789.023,0,0,0,0
"047","5am",11173.01,0,0,0,0
"048","5am",7146.757,213.1863,0,0,0
"049","5am",6888.135,122.413,185.2679,0,0
"050","5am",23627.395,2283.3998,0,0,50.3992
"051","5am",15382.49,1630.0219,0,0,0
"052","5am",32834.655,1410.7888,0,0,0
"053","5am",23535.49,880.6072,0,0,0
"054","5am",16742.633,401.6587,0,0,0
"055","5am",26254.784,852.7122,0,0,0
"056","5am",8885.816,641.4435,0,0,0
"057","5am",14978.113,384.2424,0,0,170.8095
"058","5am",17404.302,581.4006,0,0,65.7113
"059","5am",8029.884,249.0203,0,0,0
"060","5am",14796.984,297.493,0,0,0
"061","5am",19094.478,388.8897,0,0,0
"062","5am",14925.218,707.2899,55.6044,0,0
"063","5am",8450.434,92.2414,0,0,16.4136
"064","5am",7647.923,191.524,0,0,0
"065","5am",7411.595,212.659,0,0,55.6044
"066","5am",13341.573,289.9226,0,0,0
"067","5am",17021.992,358.6906,0,0,0
"068","5am",9309.331,236.0197,0,0,0
"001","6am",16174.249,1299.6183,22.8455,0,0
"002","6am",5926.211,690.9505,0,0,0
"003","6am",11006.539,223.6153,0,74.2553,0
"004","6am",11532.436,1327.7429,0,149.717,115.7969
"005","6am",14614.861,1748.406,0,0,80.6841
"006","6am",11729.771,641.1279,65.7113,0,0
"007","6am",8670.638,1710.2747,0,0,129.6265
"008","6am",9114.319,325.594,0,0,101.5782
"009","6am",11156.212,764.9046,0,0,0
"010","6am",13546.822,1317.7465,0,0,0
"011","6am",11242.21,759.5675,80.021,0,0
"012","6am",6316.628,506.4365,0,0,93.263
"013","6am",12048.795,692.86,0,0,0
"014","6am",7624.435,628.0196,103.9285,0,115.9359
"015","6am",6990.751,179.1779,0,0,0
"016","6am",10503.854,445.6505,0,0,71.753
"017","6am",8217.892,1059.9342,0,0,160.0544
"018","6am",12760.017,686.1023,0,0,74.9057
"019","6am",6722.497,595.8011,92.9865,0,0
"020","6am",12677.273,316.3638,0,0,0
"021","6am",10682.014,540.0299,0,0,144.2224
"022","6am",4786.68,114.5011,0,0,65.8468
"023","6am",7464.753,324.2366,0,0,0
"024","6am",11673.861,451.5635,0,0,0
"025","6am",12075.906,3153.6864,159.2753,0,0
"026","6am",6944.723,513.2484,31.5686,0,0
"027","6am",12964.209,586.6412,74.227,0,0
"028","6am",9745.554,1883.9744,0,0,76.0329
"029","6am",3917.099,624.2969,0,0,0
"030","6am",10288.351,997.3544,180.7246,0,333.0134
"031","6am",12879.961,601.9847,0,0,339.1329
"032","6am",6303.084,495.1731,0,0,55.7614
"033","6am",9394.825,440.8086,0,0,151.7592
"034","6am",9960.328,153.666,141.904,0,0
"035","6am",9563.165,741.4471,0,0,173.2047
"036","6am",10222.352,2204.8969,129.5719,79.6493,0
