"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"001","4am",17.177639,53.85097,19.6053,9.366083
"002","4am",9.536473,47.77136,26.58158,16.110588
"003","4am",7.666439,41.75028,28.24485,22.338439
"004","4am",10.977793,49.28781,25.81465,13.919745
"005","4am",19.0801,51.5088,18.7969,10.614194
"006","4am",8.403512,47.15348,29.97012,14.472882
"007","4am",15.108003,47.40712,20.51963,16.965246
"008","4am",13.231918,31.09338,33.26712,22.407579
"009","4am",6.457701,46.07466,28.50012,18.96752
"010","4am",12.206171,35.96037,24.28005,27.553417
"011","4am",2.596747,43.86038,27.10138,26.44149
"012","4am",14.358952,35.86385,30.22654,19.550656
"013","4am",11.807621,46.37509,25.59983,16.217459
"014","4am",18.07672,41.75702,27.07954,13.086721
"015","4am",18.809292,48.86512,19.71685,12.608737
"016","4am",10.276756,32.99932,35.52147,21.202453
"017","4am",22.771491,41.81066,19.01307,16.404785
"018","4am",17.931564,32.97334,28.79917,20.295933
"019","4am",14.347201,44.63884,21.09407,19.919892
"020","4am",13.790009,33.43126,24.19256,28.586172
"021","4am",13.565968,43.13233,29.38923,13.912472
"022","4am",18.885422,56.98377,14.95178,9.179024
"023","4am",13.351737,51.09613,25.80807,9.744059
"024","4am",5.679302,33.56907,23.5861,37.165537
"025","4am",9.460164,31.39074,25.69455,33.454551
"026","4am",19.169933,45.74056,12.6184,22.471109
"027","4am",23.764708,57.72099,11.01609,7.498215
"028","4am",22.023102,46.48123,16.97272,14.522944
"029","4am",25.077987,49.02496,18.16353,7.733523
"030","4am",6.366747,28.66041,26.52304,38.449797
"031","4am",2.63883,19.30272,19.38029,58.678156
"032","4am",1.020213,25.03519,14.65909,59.285511
"033","4am",5.515389,32.01027,26.64288,35.831458
"034","4am",9.772344,35.45197,25.95321,28.822472
"035","4am",11.116077,29.87393,31.86875,27.14124
"036","4am",5.064769,27.54524,21.46916,45.920828
"037","4am",3.03889,23.63168,23.98911,49.340321
"038","4am",8.570362,38.85844,28.79492,23.776273
"039","4am",11.516319,49.86008,23.62272,15.000882
"041","4am",13.550265,51.11758,26.22666,9.105498
"042","4am",16.289415,37.35427,33.23044,13.125872
"043","4am",19.520949,42.49336,27.35183,10.633856
"044","4am",4.254796,51.19312,21.19535,23.356742
"045","4am",14.318125,41.29541,34.23903,10.147433
"046","4am",7.780413,45.88892,28.84039,17.490278
"047","4am",18.615582,40.80695,27.14332,13.434142
"048","4am",15.329938,44.46623,30.27163,9.9322
"049","4am",21.363764,46.87808,24.02836,7.729795
"050","4am",7.03994,61.41487,23.0516,8.493592
"051","4am",18.054744,53.0286,20.75893,8.157722
"052","4am",24.829794,43.95457,21.16997,10.04567
"053","4am",14.614687,62.15757,14.55916,8.668585
