"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",5.4570764,24.412798,31.37317,26.15581,12.601141
"002","4am",1.5489507,18.855883,23.67857,38.95121,16.965387
"003","4am",0,15.160635,28.39809,30.81869,25.622584
"004","4am",3.1824008,17.097656,30.4279,43.49143,5.800618
"005","4am",3.9065365,32.454274,27.62039,24.30105,11.717751
"006","4am",7.7978065,15.086165,24.45336,29.53694,23.125734
"007","4am",3.7070472,20.426632,25.45567,26.31792,24.092733
"008","4am",6.1777042,15.299771,24.85227,34.17328,19.496972
"009","4am",4.5347789,12.471144,33.50248,31.84733,17.644262
"010","4am",4.3558393,13.73222,27.99097,28.0796,25.841372
"011","4am",4.7567167,11.223775,30.5267,30.75007,22.742741
"012","4am",2.1106122,15.539477,30.99834,36.38334,14.968228
"013","4am",3.9754913,15.764025,38.05589,24.34651,17.858084
"014","4am",5.207822,20.165033,25.36551,31.28641,17.97523
"015","4am",9.2209655,17.338065,35.37675,26.73481,11.329401
"016","4am",8.9618735,16.532356,28.32781,31.69543,14.482534
"017","4am",18.6071151,29.954223,30.22551,15.28828,5.924868
"018","4am",7.5406269,19.770892,37.21272,28.89286,6.582898
"019","4am",6.742657,22.035469,31.16045,26.19719,13.864236
"020","4am",2.4380034,10.946852,35.94067,28.62008,22.054401
"021","4am",5.7457595,15.45949,37.81396,32.17645,8.804348
"022","4am",10.0967932,29.868083,41.02612,16.67033,2.338666
"023","4am",4.8631951,15.79378,36.69836,24.16013,18.484539
"024","4am",0.9163413,8.341817,31.69819,28.15864,30.885008
"025","4am",4.8258804,11.086038,22.36699,31.94773,29.773355
"026","4am",5.3703928,27.023157,30.12441,20.28957,17.192473
"027","4am",11.7839766,33.096467,32.81196,20.78281,1.524785
"028","4am",9.4880678,26.378523,29.43096,23.91611,10.786339
"029","4am",18.2303687,24.734572,35.93874,16.23838,4.857943
"030","4am",7.8826916,12.750047,33.19488,24.35909,21.813285
"031","4am",3.6350394,4.666109,23.17984,35.96957,32.549449
"032","4am",4.2518716,2.665233,18.14725,29.11829,45.817349
"033","4am",5.7368566,7.441341,34.13472,26.1934,26.493691
"034","4am",3.7753173,12.795283,25.70471,35.37112,22.353569
"035","4am",2.7956633,12.139329,36.67205,29.16826,19.224695
"036","4am",5.3831817,12.116448,25.36624,23.81103,33.323104
"037","4am",0,9.897127,27.45414,22.89797,39.750763
"038","4am",2.9653539,14.39357,31.21911,32.56548,18.856487
"039","4am",6.7338422,20.34839,36.06374,29.59503,7.258996
"041","4am",3.3607933,19.640579,33.60651,24.17386,19.218256
"042","4am",5.6646009,18.519199,30.30162,30.32764,15.186938
"043","4am",6.0667653,24.085789,29.79876,27.32906,12.719624
"044","4am",2.6812078,19.006294,27.12877,34.84478,16.338943
"045","4am",3.5116813,21.794201,21.11399,37.27091,16.309221
"046","4am",2.822583,11.906118,26.01609,42.57704,16.678165
"047","4am",4.5363147,15.344432,37.37755,28.0721,14.669598
"048","4am",5.0807152,23.80981,32.63647,29.56386,8.909145
"049","4am",6.9340978,21.389241,24.43028,38.36194,8.884439
"050","4am",5.0605926,35.812783,27.12822,22.58374,9.414662
"051","4am",2.7371206,33.776759,31.67554,21.90953,9.901054
"052","4am",12.3548468,31.137671,22.64869,20.56284,13.29595
"053","4am",6.2686316,41.02315,20.03317,24.37416,8.300893
"054","4am",5.2969808,30.120348,23.40919,30.3622,10.811278
"055","4am",7.055398,26.102777,30.91191,24.94485,10.985062
"056","4am",7.3790056,19.910577,26.57322,24.94064,21.196559
"057","4am",9.0420895,23.705477,28.25058,33.36731,5.634546
"058","4am",6.3363739,16.176863,24.53167,32.85243,20.102663
"059","4am",3.3624262,20.318863,29.06418,36.5,10.754538
"060","4am",5.9944941,20.416638,26.87611,31.87805,14.834709
"061","4am",4.6040305,23.237852,37.55518,28.16172,6.441218
"062","4am",4.1971122,30.181673,25.7216,25.18121,14.718406
"063","4am",5.8892281,31.277134,30.32195,25.06641,7.445276
"064","4am",4.5913906,25.945894,32.78604,30.23066,6.446011
"065","4am",4.6550033,22.210551,35.89258,26.59321,10.648648
"066","4am",6.5071071,44.204084,21.73997,19.17463,8.374202
"067","4am",5.0557253,31.380019,25.48978,26.52995,11.544521
"068","4am",9.1865603,28.472933,21.66156,33.33222,7.346724
"001","5am",5.4810256,23.078961,31.51086,26.71895,13.210203
"002","5am",1.5164681,19.24146,23.18201,39.45045,16.609611
"003","5am",0,15.160981,28.66196,30.31638,25.860672
"004","5am",3.2801991,17.965933,29.76614,43.00885,5.978877
"005","5am",4.0559818,33.011223,27.00436,24.45978,11.468657
"006","5am",8.0738353,15.095927,24.56236,28.32354,23.944345
"007","5am",3.6660219,21.702286,25.35072,25.35415,23.926823
"008","5am",6.1777042,15.299771,24.85227,34.17328,19.496972
"009","5am",4.5095077,12.525339,33.74936,31.66985,17.545935
"010","5am",4.2555972,12.934186,28.86134,28.7022,25.246678
"011","5am",4.9210977,11.611643,30.83612,29.97054,22.660597
"012","5am",2.1421627,15.771769,31.26967,35.62441,15.19198
"013","5am",4.083738,14.559173,38.30115,24.71161,18.344333
"014","5am",5.2232141,19.30897,26.06058,31.37888,18.028357
"015","5am",9.4692021,17.804822,35.31272,26.63069,10.782567
"016","5am",9.356774,14.818874,29.57606,31.12759,15.1207
"017","5am",18.7408384,27.999027,31.89453,15.39815,5.967448
"018","5am",7.5172328,20.810003,36.30707,28.80322,6.562475
"019","5am",7.0629447,19.789612,31.18303,27.4416,14.52281
"020","5am",2.4565857,11.750811,35.69646,27.87364,22.222498
"021","5am",5.9256831,11.611664,40.95302,32.42959,9.080048
"022","5am",10.1692086,30.0823,40.60316,16.7899,2.355439
"023","5am",5.0048042,14.931521,36.17726,24.86364,19.022782
"024","5am",0.9342959,9.604719,30.82021,27.95308,30.687696
"025","5am",4.2340511,16.099807,19.87564,33.66845,26.122053
"026","5am",5.4147743,27.214127,29.5793,20.45725,17.334553
"027","5am",11.7627735,32.850987,33.11878,20.74541,1.522041
"028","5am",9.2798477,25.392854,29.2514,24.67925,11.396656
"029","5am",18.057687,25.791848,35.25397,16.08457,4.811927
"030","5am",7.8900906,11.924281,33.29849,25.05338,21.833759
"031","5am",3.6131518,5.240139,23.04027,35.75298,32.35346
"032","5am",4.1888306,2.625717,19.36086,28.68657,45.138031
"033","5am",5.6813219,7.369306,35.64027,25.07188,26.237223
"034","5am",3.888738,13.179687,24.19947,35.70697,23.02513
"035","5am",2.7438664,11.914417,37.84536,28.62785,18.868508
"036","5am",5.0292722,12.324836,26.40599,25.10758,31.132324
"037","5am",0,9.686666,27.51826,22.95146,39.843612
"038","5am",2.921523,15.65892,30.75766,32.08413,18.577769
"039","5am",7.021351,20.376676,35.94907,29.9713,6.681603
"041","5am",3.4282407,20.354904,33.3118,23.30111,19.603945
"042","5am",5.7981885,18.099524,30.26528,30.29191,15.54509
"043","5am",5.931594,23.930812,29.91166,27.78971,12.436223
"044","5am",2.6593548,17.947008,26.113,35.6513,17.629337
"045","5am",3.4053259,21.134138,20.47453,40.031,14.955011
"046","5am",2.8915464,10.568169,26.65174,42.80289,17.085658
"047","5am",4.4950283,15.648027,36.26958,28.62752,14.959841
"048","5am",5.0848151,22.981605,32.51964,30.49761,8.916334
"049","5am",6.8780687,22.024434,24.23288,38.05196,8.812651
"050","5am",4.9841763,36.631561,26.53572,22.57605,9.272498
"051","5am",2.7529316,33.119842,32.13289,22.03609,9.958247
"052","5am",12.3531067,31.14737,22.6455,20.55995,13.294077
"053","5am",6.5593938,40.072323,20.07001,24.61235,8.685919
"054","5am",5.4491202,28.883326,24.08155,30.4642,11.121799
"055","5am",7.2141714,26.023693,31.60755,23.92232,11.232268
